bundle_uuid	bundle_version	file_name	file_format	read_index	file_size	file_uuid	file_version	file_sha256	file_content_type	cell_suspension.provenance.document_id	cell_suspension.biomaterial_core.biomaterial_id	cell_suspension.estimated_cell_count	cell_suspension.selected_cell_type	sequencing_process.provenance.document_id	sequencing_protocol.instrument_manufacturer_model	sequencing_protocol.paired_end	library_preparation_protocol.library_construction_approach	project.provenance.document_id	project.contributors.institution	project.contributors.laboratory	project.project_core.project_short_name	project.project_core.project_title	specimen_from_organism.provenance.document_id	specimen_from_organism.diseases	specimen_from_organism.organ	specimen_from_organism.organ_part	specimen_from_organism.preservation_storage.preservation_method	donor_organism.sex	donor_organism.biomaterial_core.biomaterial_id	donor_organism.provenance.document_id	donor_organism.genus_species	donor_organism.diseases	donor_organism.organism_age	donor_organism.organism_age_unit	cell_line.provenance.document_id	cell_line.biomaterial_core.biomaterial_id	organoid.provenance.document_id	organoid.biomaterial_core.biomaterial_id	organoid.model_organ	organoid.model_organ_part	_entity_type	sample.provenance.document_id	sample.biomaterial_core.biomaterial_id
91ab75dc-bffd-41eb-80b7-efab01e55454	2019-10-24T070143.835153Z	FCAImmP7579215_S1_L001_R1_001.fastq.gz	fastq.gz	read1	7926144011	fede9b23-84cc-4d8e-97e3-9bd3fa3f4b19	2019-10-23T144935.820178Z	65ff3db073e42c2c3cec9c74f91f37c2d4e6bdba73878e884f96272b6d9ec5db	application/gzip; dcp-type=data	0d6404e4-f507-4c6d-aa26-4c83c058b623	FCAImmP7579215_F45_KI_45N	0	kidney cell	44b8ad82-1109-4543-a534-a85b34c2c301	Illumina HiSeq 4000	False	10X v2 sequencing	abe1a013-af7a-45ed-8c26-f3793c24a1f4	Department of Medicine,  University of Cambridge || European Bioinformatics Institute || University of Newcastle || Wellcome Sanger Institute	Behjati Lab || Clatworthy Lab || Haniffa Lab || Human Cell Atlas Data Coordination Platform || Teichmann Lab	KidneySingleCellAtlas	Spatio-temporal immune zonation of the human kidney	ddd10ecc-f7b7-4370-82cf-14e30987b751	normal	kidney		fresh	female	F45	b736af42-04c7-4845-a410-310f8f912eeb	Homo sapiens	normal	13.85	week							specimens	ddd10ecc-f7b7-4370-82cf-14e30987b751	F45_1
7af1d91c-572e-4beb-a768-0e3b0a167f82	2019-10-23T144855.605812Z	FCAImmP7579215_S1_L001_R1_001.fastq.gz	fastq.gz	read1	7926144011	fede9b23-84cc-4d8e-97e3-9bd3fa3f4b19	2019-10-23T144935.820178Z	65ff3db073e42c2c3cec9c74f91f37c2d4e6bdba73878e884f96272b6d9ec5db	application/gzip; dcp-type=data	0d6404e4-f507-4c6d-aa26-4c83c058b623	FCAImmP7579215_F45_KI_45N	0	kidney cell	44b8ad82-1109-4543-a534-a85b34c2c301	Illumina HiSeq 4000	False	10X v2 sequencing	abe1a013-af7a-45ed-8c26-f3793c24a1f4	Department of Medicine,  University of Cambridge || European Bioinformatics Institute || University of Newcastle || Wellcome Sanger Institute	Behjati Lab || Clatworthy Lab || Haniffa Lab || Human Cell Atlas Data Coordination Platform || Teichmann Lab	KidneySingleCellAtlas	Spatio-temporal immune zonation of the human kidney	ddd10ecc-f7b7-4370-82cf-14e30987b751	normal	kidney		fresh	female	F45	b736af42-04c7-4845-a410-310f8f912eeb	Homo sapiens	normal	13.85	week							specimens	ddd10ecc-f7b7-4370-82cf-14e30987b751	F45_1
a3763b01-1604-4e94-b68e-8e2ed785d39d	2019-10-23T144855.605293Z	CZIKidney7587408_S1_L001_R2_001.fastq.gz	fastq.gz	read2	2076738629	1456adad-9a4b-4a80-b115-9813f7a6b93c	2019-10-23T144939.474413Z	ff538f40e72691b1c6f581d401144cf11b885622428985b216d97c3e43e62ef3	application/gzip; dcp-type=data	15ec2b2a-c3fe-4946-8cf6-9386bb87eec1	CZIKidney7587408	0	kidney cell	548a75b4-ba45-4700-b7bb-656c3995c316	Illumina HiSeq 4000	False	10X v2 sequencing	abe1a013-af7a-45ed-8c26-f3793c24a1f4	Department of Medicine,  University of Cambridge || European Bioinformatics Institute || University of Newcastle || Wellcome Sanger Institute	Behjati Lab || Clatworthy Lab || Haniffa Lab || Human Cell Atlas Data Coordination Platform || Teichmann Lab	KidneySingleCellAtlas	Spatio-temporal immune zonation of the human kidney	f47bb6a8-a753-4d40-8254-28fee9d03c1b	normal	kidney	cortex of kidney	fresh	female	TxK1	a6116756-3aeb-48f2-8952-caccbfd3f57b	Homo sapiens	reversible cerebral vasoconstriction syndrome || stroke disorder	53	year							specimens	f47bb6a8-a753-4d40-8254-28fee9d03c1b	TxK1_5
c7d4016c-3e1a-45de-bb07-c571f12261a2	2019-10-23T184056.706179Z	CZIKidney7587408_S1_L001_R2_001.fastq.gz	fastq.gz	read2	2076738629	1456adad-9a4b-4a80-b115-9813f7a6b93c	2019-10-23T144939.474413Z	ff538f40e72691b1c6f581d401144cf11b885622428985b216d97c3e43e62ef3	application/gzip; dcp-type=data	15ec2b2a-c3fe-4946-8cf6-9386bb87eec1	CZIKidney7587408	0	kidney cell	548a75b4-ba45-4700-b7bb-656c3995c316	Illumina HiSeq 4000	False	10X v2 sequencing	abe1a013-af7a-45ed-8c26-f3793c24a1f4	Department of Medicine,  University of Cambridge || European Bioinformatics Institute || University of Newcastle || Wellcome Sanger Institute	Behjati Lab || Clatworthy Lab || Haniffa Lab || Human Cell Atlas Data Coordination Platform || Teichmann Lab	KidneySingleCellAtlas	Spatio-temporal immune zonation of the human kidney	f47bb6a8-a753-4d40-8254-28fee9d03c1b	normal	kidney	cortex of kidney	fresh	female	TxK1	a6116756-3aeb-48f2-8952-caccbfd3f57b	Homo sapiens	reversible cerebral vasoconstriction syndrome || stroke disorder	53	year							specimens	f47bb6a8-a753-4d40-8254-28fee9d03c1b	TxK1_5
9620b7a6-5056-40d9-bd16-816dab0644a5	2019-10-24T184758.359551Z	4834STDY7002881_S1_L001_I1_001.fastq.gz	fastq.gz	index1	5489964040	ffa809d2-47c7-45c6-b221-7c9d2478caa6	2019-10-23T144935.543273Z	9becc65f81c3b5d208734b337b992903c5b948e189542526e299fefa4795a0e9	application/gzip; dcp-type=data	d18bbb45-9103-421a-b0cf-a40e2821ff5b	4834STDY7002881_F17_KI_TOT	0	kidney cell	cc5a78a1-539f-4dec-80b6-62f35dcafd89	Illumina HiSeq 4000	False	10X v2 sequencing	abe1a013-af7a-45ed-8c26-f3793c24a1f4	Department of Medicine,  University of Cambridge || European Bioinformatics Institute || University of Newcastle || Wellcome Sanger Institute	Behjati Lab || Clatworthy Lab || Haniffa Lab || Human Cell Atlas Data Coordination Platform || Teichmann Lab	KidneySingleCellAtlas	Spatio-temporal immune zonation of the human kidney	5fbd4bb4-e761-4345-99b8-bd5e141a8b94	normal	kidney		fresh	female	F17	9fde0deb-9630-4007-aea6-e7a7b1e68c2a	Homo sapiens	normal	9.14	week							specimens	5fbd4bb4-e761-4345-99b8-bd5e141a8b94	F17_1
be0dddfd-5b70-48f6-b6bd-ba4f43868cb8	2019-10-23T144855.605539Z	4834STDY7002881_S1_L001_I1_001.fastq.gz	fastq.gz	index1	5489964040	ffa809d2-47c7-45c6-b221-7c9d2478caa6	2019-10-23T144935.543273Z	9becc65f81c3b5d208734b337b992903c5b948e189542526e299fefa4795a0e9	application/gzip; dcp-type=data	d18bbb45-9103-421a-b0cf-a40e2821ff5b	4834STDY7002881_F17_KI_TOT	0	kidney cell	cc5a78a1-539f-4dec-80b6-62f35dcafd89	Illumina HiSeq 4000	False	10X v2 sequencing	abe1a013-af7a-45ed-8c26-f3793c24a1f4	Department of Medicine,  University of Cambridge || European Bioinformatics Institute || University of Newcastle || Wellcome Sanger Institute	Behjati Lab || Clatworthy Lab || Haniffa Lab || Human Cell Atlas Data Coordination Platform || Teichmann Lab	KidneySingleCellAtlas	Spatio-temporal immune zonation of the human kidney	5fbd4bb4-e761-4345-99b8-bd5e141a8b94	normal	kidney		fresh	female	F17	9fde0deb-9630-4007-aea6-e7a7b1e68c2a	Homo sapiens	normal	9.14	week							specimens	5fbd4bb4-e761-4345-99b8-bd5e141a8b94	F17_1
256b91c8-2445-46be-8a82-f3801fed8f50	2019-10-23T144855.605342Z	CZIKidney7632802_S1_L001_I1_001.fastq.gz	fastq.gz	index1	1353916837	f3b306f2-3627-4fbe-b4d0-9968ee934452	2019-10-23T144935.514301Z	b98b29bc6efa84b152e9b6c0a741ff13ae722065bf90998cad1a6a11a7cfd5ea	application/gzip; dcp-type=data	c0e783a5-a154-4f3a-b887-629ff44346ab	CZIKidney7632802	0	kidney cell	0f14c412-5014-4ac0-9a71-858b2f047777	Illumina HiSeq 4000	False	10X v2 sequencing	abe1a013-af7a-45ed-8c26-f3793c24a1f4	Department of Medicine,  University of Cambridge || European Bioinformatics Institute || University of Newcastle || Wellcome Sanger Institute	Behjati Lab || Clatworthy Lab || Haniffa Lab || Human Cell Atlas Data Coordination Platform || Teichmann Lab	KidneySingleCellAtlas	Spatio-temporal immune zonation of the human kidney	f5d590c5-b307-4b99-af98-8ddba1e2a266	normal	kidney	renal medulla	fresh	male	TxK4	56a5a34b-1362-4d3c-ae6f-b5f01d4eabc0	Homo sapiens	acquired aneurysmal subarachnoid hemorrhage || cardiac arrest	72	year							specimens	f5d590c5-b307-4b99-af98-8ddba1e2a266	TxK4_2
eaf8951a-27b1-41fd-9d3d-216371abd979	2019-10-24T001535.673276Z	CZIKidney7632802_S1_L001_I1_001.fastq.gz	fastq.gz	index1	1353916837	f3b306f2-3627-4fbe-b4d0-9968ee934452	2019-10-23T144935.514301Z	b98b29bc6efa84b152e9b6c0a741ff13ae722065bf90998cad1a6a11a7cfd5ea	application/gzip; dcp-type=data	c0e783a5-a154-4f3a-b887-629ff44346ab	CZIKidney7632802	0	kidney cell	0f14c412-5014-4ac0-9a71-858b2f047777	Illumina HiSeq 4000	False	10X v2 sequencing	abe1a013-af7a-45ed-8c26-f3793c24a1f4	Department of Medicine,  University of Cambridge || European Bioinformatics Institute || University of Newcastle || Wellcome Sanger Institute	Behjati Lab || Clatworthy Lab || Haniffa Lab || Human Cell Atlas Data Coordination Platform || Teichmann Lab	KidneySingleCellAtlas	Spatio-temporal immune zonation of the human kidney	f5d590c5-b307-4b99-af98-8ddba1e2a266	normal	kidney	renal medulla	fresh	male	TxK4	56a5a34b-1362-4d3c-ae6f-b5f01d4eabc0	Homo sapiens	acquired aneurysmal subarachnoid hemorrhage || cardiac arrest	72	year							specimens	f5d590c5-b307-4b99-af98-8ddba1e2a266	TxK4_2
83ed57f4-9743-4f08-abfe-d2ebb8d9ff91	2019-10-23T144855.605620Z	FCAImmP7462242_S1_L001_I1_001.fastq.gz	fastq.gz	index1	2728310745	475885e1-5b81-452f-a939-91dc9b207f5b	2019-10-23T144935.964355Z	4f9f99dbe1f59610cb67e74b96e0f0a836996c16d13f6ac53e50d9e70e962dba	application/gzip; dcp-type=data	3fd7eed2-b7c5-43eb-b0cb-314efb1d8589	FCAImmP7462242_F35_KI_45P	0	kidney cell	afd0ea55-e710-4b46-bb05-2423e491b6f5	Illumina HiSeq 4000	False	10X v2 sequencing	abe1a013-af7a-45ed-8c26-f3793c24a1f4	Department of Medicine,  University of Cambridge || European Bioinformatics Institute || University of Newcastle || Wellcome Sanger Institute	Behjati Lab || Clatworthy Lab || Haniffa Lab || Human Cell Atlas Data Coordination Platform || Teichmann Lab	KidneySingleCellAtlas	Spatio-temporal immune zonation of the human kidney	442f68c7-502a-4fc7-a3b8-94e9574cd22d	normal	kidney		fresh	female	F35	91f51e13-dc56-4526-9e39-92a6c6778e16	Homo sapiens	normal	7.85	week							specimens	442f68c7-502a-4fc7-a3b8-94e9574cd22d	F35_1
9ce6ce90-5e22-498e-b747-339055416c7d	2019-10-24T081945.914243Z	FCAImmP7462242_S1_L001_I1_001.fastq.gz	fastq.gz	index1	2728310745	475885e1-5b81-452f-a939-91dc9b207f5b	2019-10-23T144935.964355Z	4f9f99dbe1f59610cb67e74b96e0f0a836996c16d13f6ac53e50d9e70e962dba	application/gzip; dcp-type=data	3fd7eed2-b7c5-43eb-b0cb-314efb1d8589	FCAImmP7462242_F35_KI_45P	0	kidney cell	afd0ea55-e710-4b46-bb05-2423e491b6f5	Illumina HiSeq 4000	False	10X v2 sequencing	abe1a013-af7a-45ed-8c26-f3793c24a1f4	Department of Medicine,  University of Cambridge || European Bioinformatics Institute || University of Newcastle || Wellcome Sanger Institute	Behjati Lab || Clatworthy Lab || Haniffa Lab || Human Cell Atlas Data Coordination Platform || Teichmann Lab	KidneySingleCellAtlas	Spatio-temporal immune zonation of the human kidney	442f68c7-502a-4fc7-a3b8-94e9574cd22d	normal	kidney		fresh	female	F35	91f51e13-dc56-4526-9e39-92a6c6778e16	Homo sapiens	normal	7.85	week							specimens	442f68c7-502a-4fc7-a3b8-94e9574cd22d	F35_1
83ed57f4-9743-4f08-abfe-d2ebb8d9ff91	2019-10-23T144855.605620Z	FCAImmP7462242_S1_L001_R2_001.fastq.gz	fastq.gz	read2	30748549353	4c46c08e-5552-4c32-8e39-5bd489718c8c	2019-10-23T144936.612035Z	4e897dff146a790750ac21042408a00193718f6710c2a8fff7c564cfd264bca6	application/gzip; dcp-type=data	3fd7eed2-b7c5-43eb-b0cb-314efb1d8589	FCAImmP7462242_F35_KI_45P	0	kidney cell	afd0ea55-e710-4b46-bb05-2423e491b6f5	Illumina HiSeq 4000	False	10X v2 sequencing	abe1a013-af7a-45ed-8c26-f3793c24a1f4	Department of Medicine,  University of Cambridge || European Bioinformatics Institute || University of Newcastle || Wellcome Sanger Institute	Behjati Lab || Clatworthy Lab || Haniffa Lab || Human Cell Atlas Data Coordination Platform || Teichmann Lab	KidneySingleCellAtlas	Spatio-temporal immune zonation of the human kidney	442f68c7-502a-4fc7-a3b8-94e9574cd22d	normal	kidney		fresh	female	F35	91f51e13-dc56-4526-9e39-92a6c6778e16	Homo sapiens	normal	7.85	week							specimens	442f68c7-502a-4fc7-a3b8-94e9574cd22d	F35_1
9ce6ce90-5e22-498e-b747-339055416c7d	2019-10-24T081945.914243Z	FCAImmP7462242_S1_L001_R2_001.fastq.gz	fastq.gz	read2	30748549353	4c46c08e-5552-4c32-8e39-5bd489718c8c	2019-10-23T144936.612035Z	4e897dff146a790750ac21042408a00193718f6710c2a8fff7c564cfd264bca6	application/gzip; dcp-type=data	3fd7eed2-b7c5-43eb-b0cb-314efb1d8589	FCAImmP7462242_F35_KI_45P	0	kidney cell	afd0ea55-e710-4b46-bb05-2423e491b6f5	Illumina HiSeq 4000	False	10X v2 sequencing	abe1a013-af7a-45ed-8c26-f3793c24a1f4	Department of Medicine,  University of Cambridge || European Bioinformatics Institute || University of Newcastle || Wellcome Sanger Institute	Behjati Lab || Clatworthy Lab || Haniffa Lab || Human Cell Atlas Data Coordination Platform || Teichmann Lab	KidneySingleCellAtlas	Spatio-temporal immune zonation of the human kidney	442f68c7-502a-4fc7-a3b8-94e9574cd22d	normal	kidney		fresh	female	F35	91f51e13-dc56-4526-9e39-92a6c6778e16	Homo sapiens	normal	7.85	week							specimens	442f68c7-502a-4fc7-a3b8-94e9574cd22d	F35_1
9620b7a6-5056-40d9-bd16-816dab0644a5	2019-10-24T184758.359551Z	4834STDY7002881_S1_L001_R1_001.fastq.gz	fastq.gz	read1	30314151414	a3b89f52-1007-4aa4-8889-f2b3670c82bd	2019-10-23T144935.905654Z	91ea6ce14c3c3b4154b2c3580b41907b61617c411f015fe79825e67bebc68cd4	application/gzip; dcp-type=data	d18bbb45-9103-421a-b0cf-a40e2821ff5b	4834STDY7002881_F17_KI_TOT	0	kidney cell	cc5a78a1-539f-4dec-80b6-62f35dcafd89	Illumina HiSeq 4000	False	10X v2 sequencing	abe1a013-af7a-45ed-8c26-f3793c24a1f4	Department of Medicine,  University of Cambridge || European Bioinformatics Institute || University of Newcastle || Wellcome Sanger Institute	Behjati Lab || Clatworthy Lab || Haniffa Lab || Human Cell Atlas Data Coordination Platform || Teichmann Lab	KidneySingleCellAtlas	Spatio-temporal immune zonation of the human kidney	5fbd4bb4-e761-4345-99b8-bd5e141a8b94	normal	kidney		fresh	female	F17	9fde0deb-9630-4007-aea6-e7a7b1e68c2a	Homo sapiens	normal	9.14	week							specimens	5fbd4bb4-e761-4345-99b8-bd5e141a8b94	F17_1
be0dddfd-5b70-48f6-b6bd-ba4f43868cb8	2019-10-23T144855.605539Z	4834STDY7002881_S1_L001_R1_001.fastq.gz	fastq.gz	read1	30314151414	a3b89f52-1007-4aa4-8889-f2b3670c82bd	2019-10-23T144935.905654Z	91ea6ce14c3c3b4154b2c3580b41907b61617c411f015fe79825e67bebc68cd4	application/gzip; dcp-type=data	d18bbb45-9103-421a-b0cf-a40e2821ff5b	4834STDY7002881_F17_KI_TOT	0	kidney cell	cc5a78a1-539f-4dec-80b6-62f35dcafd89	Illumina HiSeq 4000	False	10X v2 sequencing	abe1a013-af7a-45ed-8c26-f3793c24a1f4	Department of Medicine,  University of Cambridge || European Bioinformatics Institute || University of Newcastle || Wellcome Sanger Institute	Behjati Lab || Clatworthy Lab || Haniffa Lab || Human Cell Atlas Data Coordination Platform || Teichmann Lab	KidneySingleCellAtlas	Spatio-temporal immune zonation of the human kidney	5fbd4bb4-e761-4345-99b8-bd5e141a8b94	normal	kidney		fresh	female	F17	9fde0deb-9630-4007-aea6-e7a7b1e68c2a	Homo sapiens	normal	9.14	week							specimens	5fbd4bb4-e761-4345-99b8-bd5e141a8b94	F17_1
49b83276-d663-4621-962d-7adb7af92f3d	2019-10-24T080821.903964Z	FCAImmP7528292_S1_L001_R2_001.fastq.gz	fastq.gz	read2	29570108834	7923e38e-8649-41b7-b0a6-ac901630be3c	2019-10-23T144936.207303Z	c6fb824e7c0bfd0272683a9804bff77f5de94087eeb1803f5ec8d66a7fafafc3	application/gzip; dcp-type=data	c23013ce-1c97-4717-af7f-7b92d2d3c5ae	FCAImmP7528292_F38_KI_45P	0	kidney cell	01f7c3d0-d4be-432d-aa25-8c7fbce20b49	Illumina HiSeq 4000	False	10X v2 sequencing	abe1a013-af7a-45ed-8c26-f3793c24a1f4	Department of Medicine,  University of Cambridge || European Bioinformatics Institute || University of Newcastle || Wellcome Sanger Institute	Behjati Lab || Clatworthy Lab || Haniffa Lab || Human Cell Atlas Data Coordination Platform || Teichmann Lab	KidneySingleCellAtlas	Spatio-temporal immune zonation of the human kidney	a39685fd-b34a-4db7-b973-381919edb96e	normal	kidney		fresh	male	F38	125a0c93-3187-463f-990b-1166aeb26e84	Homo sapiens	normal	12	week							specimens	a39685fd-b34a-4db7-b973-381919edb96e	F38_1
dfefc7fe-31b2-4c2f-a7ac-16ea7be402cd	2019-10-23T144855.605669Z	FCAImmP7528292_S1_L001_R2_001.fastq.gz	fastq.gz	read2	29570108834	7923e38e-8649-41b7-b0a6-ac901630be3c	2019-10-23T144936.207303Z	c6fb824e7c0bfd0272683a9804bff77f5de94087eeb1803f5ec8d66a7fafafc3	application/gzip; dcp-type=data	c23013ce-1c97-4717-af7f-7b92d2d3c5ae	FCAImmP7528292_F38_KI_45P	0	kidney cell	01f7c3d0-d4be-432d-aa25-8c7fbce20b49	Illumina HiSeq 4000	False	10X v2 sequencing	abe1a013-af7a-45ed-8c26-f3793c24a1f4	Department of Medicine,  University of Cambridge || European Bioinformatics Institute || University of Newcastle || Wellcome Sanger Institute	Behjati Lab || Clatworthy Lab || Haniffa Lab || Human Cell Atlas Data Coordination Platform || Teichmann Lab	KidneySingleCellAtlas	Spatio-temporal immune zonation of the human kidney	a39685fd-b34a-4db7-b973-381919edb96e	normal	kidney		fresh	male	F38	125a0c93-3187-463f-990b-1166aeb26e84	Homo sapiens	normal	12	week							specimens	a39685fd-b34a-4db7-b973-381919edb96e	F38_1
49b83276-d663-4621-962d-7adb7af92f3d	2019-10-24T080821.903964Z	FCAImmP7528292_S1_L001_I1_001.fastq.gz	fastq.gz	index1	2786677316	f2f0f2f6-21bb-4672-8cbe-6143c5586b69	2019-10-23T144935.621545Z	a2c3ee2132af329fcff94ec95906e2a533128b748905adbeaab2e27cd2546685	application/gzip; dcp-type=data	c23013ce-1c97-4717-af7f-7b92d2d3c5ae	FCAImmP7528292_F38_KI_45P	0	kidney cell	01f7c3d0-d4be-432d-aa25-8c7fbce20b49	Illumina HiSeq 4000	False	10X v2 sequencing	abe1a013-af7a-45ed-8c26-f3793c24a1f4	Department of Medicine,  University of Cambridge || European Bioinformatics Institute || University of Newcastle || Wellcome Sanger Institute	Behjati Lab || Clatworthy Lab || Haniffa Lab || Human Cell Atlas Data Coordination Platform || Teichmann Lab	KidneySingleCellAtlas	Spatio-temporal immune zonation of the human kidney	a39685fd-b34a-4db7-b973-381919edb96e	normal	kidney		fresh	male	F38	125a0c93-3187-463f-990b-1166aeb26e84	Homo sapiens	normal	12	week							specimens	a39685fd-b34a-4db7-b973-381919edb96e	F38_1
dfefc7fe-31b2-4c2f-a7ac-16ea7be402cd	2019-10-23T144855.605669Z	FCAImmP7528292_S1_L001_I1_001.fastq.gz	fastq.gz	index1	2786677316	f2f0f2f6-21bb-4672-8cbe-6143c5586b69	2019-10-23T144935.621545Z	a2c3ee2132af329fcff94ec95906e2a533128b748905adbeaab2e27cd2546685	application/gzip; dcp-type=data	c23013ce-1c97-4717-af7f-7b92d2d3c5ae	FCAImmP7528292_F38_KI_45P	0	kidney cell	01f7c3d0-d4be-432d-aa25-8c7fbce20b49	Illumina HiSeq 4000	False	10X v2 sequencing	abe1a013-af7a-45ed-8c26-f3793c24a1f4	Department of Medicine,  University of Cambridge || European Bioinformatics Institute || University of Newcastle || Wellcome Sanger Institute	Behjati Lab || Clatworthy Lab || Haniffa Lab || Human Cell Atlas Data Coordination Platform || Teichmann Lab	KidneySingleCellAtlas	Spatio-temporal immune zonation of the human kidney	a39685fd-b34a-4db7-b973-381919edb96e	normal	kidney		fresh	male	F38	125a0c93-3187-463f-990b-1166aeb26e84	Homo sapiens	normal	12	week							specimens	a39685fd-b34a-4db7-b973-381919edb96e	F38_1
11e67492-68f1-43ca-803b-51e75bf68543	2019-10-24T070641.361512Z	FCAImmP7555849_S1_L001_I1_001.fastq.gz	fastq.gz	index1	2612403484	fe86eb27-196d-48be-a58b-840d7add69ec	2019-10-23T144934.767268Z	71ffd33e410acc064a0d2647a876900d34e38a534e97c0c5e20740d793dc5e41	application/gzip; dcp-type=data	5a6285f9-6133-47ce-ae8a-fbe67160af21	FCAImmP7555849_F41_KI_45P	0	kidney cell	37cad11b-c8c9-4d1f-b715-498b0f8d4b35	Illumina HiSeq 4000	False	10X v2 sequencing	abe1a013-af7a-45ed-8c26-f3793c24a1f4	Department of Medicine,  University of Cambridge || European Bioinformatics Institute || University of Newcastle || Wellcome Sanger Institute	Behjati Lab || Clatworthy Lab || Haniffa Lab || Human Cell Atlas Data Coordination Platform || Teichmann Lab	KidneySingleCellAtlas	Spatio-temporal immune zonation of the human kidney	f37a0dec-b7ba-4b34-8e51-732fb5ac7213	normal	kidney		fresh	female	F41	05617ca5-c033-40aa-b865-45b34a14bc27	Homo sapiens	normal	16	week							specimens	f37a0dec-b7ba-4b34-8e51-732fb5ac7213	F41_1
d4f75bfc-5813-4ca3-a04a-3a10c8997585	2019-10-23T144855.605737Z	FCAImmP7555849_S1_L001_I1_001.fastq.gz	fastq.gz	index1	2612403484	fe86eb27-196d-48be-a58b-840d7add69ec	2019-10-23T144934.767268Z	71ffd33e410acc064a0d2647a876900d34e38a534e97c0c5e20740d793dc5e41	application/gzip; dcp-type=data	5a6285f9-6133-47ce-ae8a-fbe67160af21	FCAImmP7555849_F41_KI_45P	0	kidney cell	37cad11b-c8c9-4d1f-b715-498b0f8d4b35	Illumina HiSeq 4000	False	10X v2 sequencing	abe1a013-af7a-45ed-8c26-f3793c24a1f4	Department of Medicine,  University of Cambridge || European Bioinformatics Institute || University of Newcastle || Wellcome Sanger Institute	Behjati Lab || Clatworthy Lab || Haniffa Lab || Human Cell Atlas Data Coordination Platform || Teichmann Lab	KidneySingleCellAtlas	Spatio-temporal immune zonation of the human kidney	f37a0dec-b7ba-4b34-8e51-732fb5ac7213	normal	kidney		fresh	female	F41	05617ca5-c033-40aa-b865-45b34a14bc27	Homo sapiens	normal	16	week							specimens	f37a0dec-b7ba-4b34-8e51-732fb5ac7213	F41_1
2722b986-bc86-4be9-bf5e-9ebf03d6d40e	2019-10-23T144855.605214Z	CZIKidney7587405_S1_L001_R2_001.fastq.gz	fastq.gz	read2	26326625541	f6cf748f-03ac-411c-8e52-d5a5c606e673	2019-10-23T144936.222729Z	cb55a549053c171a2a2077c565d004db5363d8ef9d35c18b06ed88f21a545bcc	application/gzip; dcp-type=data	e68843c2-df7c-4607-b98f-84b39b31963c	CZIKidney7587405	0	kidney cell	dc31f31d-ab56-4025-9834-99be638a2d50	Illumina HiSeq 4000	False	10X v2 sequencing	abe1a013-af7a-45ed-8c26-f3793c24a1f4	Department of Medicine,  University of Cambridge || European Bioinformatics Institute || University of Newcastle || Wellcome Sanger Institute	Behjati Lab || Clatworthy Lab || Haniffa Lab || Human Cell Atlas Data Coordination Platform || Teichmann Lab	KidneySingleCellAtlas	Spatio-temporal immune zonation of the human kidney	8c1b5489-7bf1-40c0-ba60-5e6b079e108a	normal	kidney	renal medulla	fresh	female	TxK1	a6116756-3aeb-48f2-8952-caccbfd3f57b	Homo sapiens	reversible cerebral vasoconstriction syndrome || stroke disorder	53	year							specimens	8c1b5489-7bf1-40c0-ba60-5e6b079e108a	TxK1_2
87217082-db11-403b-bcc5-1b67b2f76dd5	2019-10-24T065722.481138Z	CZIKidney7587405_S1_L001_R2_001.fastq.gz	fastq.gz	read2	26326625541	f6cf748f-03ac-411c-8e52-d5a5c606e673	2019-10-23T144936.222729Z	cb55a549053c171a2a2077c565d004db5363d8ef9d35c18b06ed88f21a545bcc	application/gzip; dcp-type=data	e68843c2-df7c-4607-b98f-84b39b31963c	CZIKidney7587405	0	kidney cell	dc31f31d-ab56-4025-9834-99be638a2d50	Illumina HiSeq 4000	False	10X v2 sequencing	abe1a013-af7a-45ed-8c26-f3793c24a1f4	Department of Medicine,  University of Cambridge || European Bioinformatics Institute || University of Newcastle || Wellcome Sanger Institute	Behjati Lab || Clatworthy Lab || Haniffa Lab || Human Cell Atlas Data Coordination Platform || Teichmann Lab	KidneySingleCellAtlas	Spatio-temporal immune zonation of the human kidney	8c1b5489-7bf1-40c0-ba60-5e6b079e108a	normal	kidney	renal medulla	fresh	female	TxK1	a6116756-3aeb-48f2-8952-caccbfd3f57b	Homo sapiens	reversible cerebral vasoconstriction syndrome || stroke disorder	53	year							specimens	8c1b5489-7bf1-40c0-ba60-5e6b079e108a	TxK1_2
