libraryId	experimentId	speciesId	organism	genomeFilePath	database	platform	libraryType	libraryInfo	readLength	runIds
SRX5901298	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9126991
SRX5901299	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9126990
SRX5901300	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9126989
SRX5901301	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9126988
SRX5901302	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9126987
SRX5901303	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9126986
SRX5901304	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127596
SRX5901305	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127595
SRX5901306	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127594
SRX5901307	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127593
SRX5901308	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127592
SRX5901309	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127591
SRX5901310	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127590
SRX5901311	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED			SRR9127589
SRX5901312	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127588
SRX5901313	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127587
SRX5901314	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127586
SRX5901315	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127585
SRX5901316	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127584
SRX5901317	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127583
SRX5901318	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127582
SRX5901319	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127581
SRX5901320	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127580
SRX5901321	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127579
SRX5901322	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127578
SRX5901323	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127577
SRX5901324	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127576
SRX5901325	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127575
SRX5901326	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127574
SRX5901327	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127573
SRX5901328	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127572
SRX5901329	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127571
SRX5901330	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127570
SRX5901331	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127569
SRX5901332	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127568
SRX5901333	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127567
SRX5901334	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127566
SRX5901335	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127565
SRX5901336	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127564
SRX5901337	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127563
SRX5901338	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127562
SRX5901339	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127561
SRX5901340	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127560
SRX5901341	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127559
SRX5901342	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127558
SRX5901343	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127557
SRX5901344	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127556
SRX5901345	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127555
SRX5901346	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127554
SRX5901347	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127553
SRX5901348	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127552
SRX5901349	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127551
SRX5901350	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127550
SRX5901351	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127549
SRX5901352	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127548
SRX5901353	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127547
SRX5901354	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127546
SRX5901355	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127545
SRX5901356	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127544
SRX5901357	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127543
SRX5901358	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127542
SRX5901359	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127541
SRX5901360	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127540
SRX5901361	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127539
SRX5901362	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127538
SRX5901363	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127537
SRX5901364	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127536
SRX5901365	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127535
SRX5901366	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127534
SRX5901367	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127533
SRX5901368	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127532
SRX5901369	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127531
SRX5901370	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127530
SRX5901371	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127529
SRX5901372	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127528
SRX5901373	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127527
SRX5901374	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127526
SRX5901375	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127525
SRX5901376	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127524
SRX5901377	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127523
SRX5901378	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127522
SRX5901379	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127521
SRX5901380	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127520
SRX5901381	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127519
SRX5901382	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127518
SRX5901383	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127517
SRX5901384	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127516
SRX5901385	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127515
SRX5901386	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127514
SRX5901387	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127513
SRX5901388	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127512
SRX5901389	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127511
SRX5901390	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127510
SRX5901391	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127509
SRX5901392	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127508
SRX5901393	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127507
SRX5901394	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127506
SRX5901395	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127505
SRX5901396	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127504
SRX5901397	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127503
SRX5901398	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127502
SRX5901399	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127501
SRX5901400	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127500
SRX5901401	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127499
SRX5901402	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127498
SRX5901403	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127497
SRX5901404	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127496
SRX5901405	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127495
SRX5901406	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127494
SRX5901407	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127493
SRX5901408	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127492
SRX5901409	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127491
SRX5901410	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127490
SRX5901411	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127489
SRX5901412	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127488
SRX5901413	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127487
SRX5901414	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127486
SRX5901415	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127485
SRX5901416	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127484
SRX5901417	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127483
SRX5901418	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127482
SRX5901419	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127481
SRX5901420	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127480
SRX5901421	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127479
SRX5901422	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127478
SRX5901423	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127477
SRX5901424	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127476
SRX5901425	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127475
SRX5901426	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127474
SRX5901427	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127473
SRX5901428	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127472
SRX5901429	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127471
SRX5901430	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127470
SRX5901431	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127469
SRX5901432	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127468
SRX5901433	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127467
SRX5901434	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127466
SRX5901435	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127465
SRX5901436	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127464
SRX5901437	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127463
SRX5901438	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127462
SRX5901439	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127461
SRX5901440	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127460
SRX5901441	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127459
SRX5901442	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127458
SRX5901443	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127457
SRX5901444	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127456
SRX5901445	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127455
SRX5901446	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127454
SRX5901447	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127453
SRX5901448	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127452
SRX5901449	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127451
SRX5901450	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127450
SRX5901451	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127449
SRX5901452	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127448
SRX5901453	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127447
SRX5901454	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127446
SRX5901455	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127445
SRX5901456	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127444
SRX5901457	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127443
SRX5901458	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127442
SRX5901459	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127441
SRX5901460	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127440
SRX5901461	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127439
SRX5901462	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127438
SRX5901463	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127437
SRX5901464	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127436
SRX5901465	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127435
SRX5901466	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127434
SRX5901467	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127433
SRX5901468	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127432
SRX5901469	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127431
SRX5901470	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127430
SRX5901471	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127429
SRX5901472	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127428
SRX5901473	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127427
