#libraryId	excluded	comment	annotatorId	lastModificationDate
SRX1812304	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812305	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812306	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812307	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812308	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812309	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812311	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812312	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812313	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812314	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812315	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812316	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812317	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812318	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812319	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812320	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812321	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812322	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812323	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812325	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812326	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812327	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812328	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812329	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812330	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812331	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812332	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812333	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812334	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812335	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812336	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812337	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812338	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812339	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812340	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812341	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812342	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812343	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812345	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812346	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812347	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812348	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812349	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812350	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812351	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812352	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812353	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812354	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812355	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812356	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812358	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812359	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812360	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812361	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812362	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812364	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812365	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812366	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812368	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812369	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812370	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812372	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812373	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812374	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812375	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812376	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812377	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812378	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812379	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812380	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812382	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812383	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812384	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812385	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812386	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812387	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812389	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812390	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812391	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812392	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812393	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812394	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812395	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812396	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812398	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812399	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812400	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812401	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812402	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812403	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812404	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812405	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812406	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812408	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812409	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812410	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812411	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812412	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812413	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812414	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812415	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812416	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812417	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812419	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812420	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812421	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812422	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812423	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812424	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812425	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812426	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812428	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812429	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812430	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812431	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812432	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812433	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812434	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812435	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812436	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812437	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812439	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812440	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812441	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812442	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812443	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812444	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812445	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812446	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812447	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812448	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812449	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812451	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812452	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812453	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812454	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812455	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812456	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812457	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812458	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812459	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812461	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812462	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812463	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812464	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812465	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812466	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812467	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812468	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812469	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812470	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812471	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812473	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812474	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812475	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812476	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812477	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812478	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812479	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812480	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812481	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812482	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812484	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812485	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812486	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812487	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812488	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812489	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812490	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812491	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812493	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812494	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812495	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812496	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812497	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812498	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812499	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812500	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812501	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812503	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812504	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812505	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812506	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812507	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812508	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812510	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812511	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812512	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812513	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812514	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812515	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812516	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812517	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812519	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812520	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812521	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812522	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812523	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812524	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812525	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812527	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812528	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812529	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812530	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812531	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812532	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812533	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812535	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812536	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812537	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812538	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812539	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812540	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812541	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812542	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812543	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812544	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812546	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812547	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812548	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812549	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812550	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812551	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812552	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812553	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812555	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812556	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812557	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812558	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812559	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812560	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812561	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812562	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812564	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812565	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812566	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812567	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812568	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812569	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812570	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812572	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812573	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812574	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812575	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812576	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812577	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812578	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812579	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812580	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812581	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812582	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812583	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812585	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812586	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812587	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812588	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812589	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812590	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812591	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812592	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812593	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812594	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812595	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812597	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812598	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812599	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812600	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812601	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812602	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812603	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812604	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812606	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812607	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812608	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812609	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812610	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812611	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812612	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812614	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812615	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812616	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812617	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812618	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812619	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812620	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812622	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812623	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812624	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812625	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812626	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812627	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812628	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812629	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812630	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812631	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812632	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812633	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812634	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812635	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812637	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812638	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812639	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812640	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812641	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812642	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812643	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812645	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812646	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812647	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812648	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812649	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812650	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812651	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812652	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812654	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812655	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
SRX1812656	TRUE	less than 1M reads mapped or less than 20% reads mapped	JW	2026-01-08
