#estLibraryId	stageId	anatEntityId	UberonId	estLibraryName
6401	HsapDv:0000087	EV:0100104	UBERON:0002367	FN0188
6402	HsapDv:0000087	EV:0100104	UBERON:0002367	FN0769
6474	HsapDv:0000087	EV:0100070	UBERON:0000945	SN0006
6475	HsapDv:0000087	EV:0100070	UBERON:0000945	SN0008
6476	HsapDv:0000087	EV:0100070	UBERON:0000945	SN0041
6477	HsapDv:0000087	EV:0100070	UBERON:0000945	SN0054
6478	HsapDv:0000087	EV:0100070	UBERON:0000945	SN0057
6479	HsapDv:0000087	EV:0100070	UBERON:0000945	SN0076
6480	HsapDv:0000087	EV:0100070	UBERON:0000945	SN0077
6481	HsapDv:0000087	EV:0100070	UBERON:0000945	SN0078
6482	HsapDv:0000087	EV:0100070	UBERON:0000945	SN0080
6483	HsapDv:0000087	EV:0100102	UBERON:0000473	TN0001
6484	HsapDv:0000087	EV:0100102	UBERON:0000473	TN0002
6485	HsapDv:0000087	EV:0100102	UBERON:0000473	TN0004
6486	HsapDv:0000087	EV:0100102	UBERON:0000473	TN0008
6487	HsapDv:0000087	EV:0100102	UBERON:0000473	TN0016
6489	HsapDv:0000087	EV:0100102	UBERON:0000473	TN0024
6490	HsapDv:0000087	EV:0100102	UBERON:0000473	TN0026
6491	HsapDv:0000087	EV:0100102	UBERON:0000473	TN0027
6492	HsapDv:0000087	EV:0100102	UBERON:0000473	TN0028
6493	HsapDv:0000087	EV:0100102	UBERON:0000473	TN0029
6494	HsapDv:0000087	EV:0100102	UBERON:0000473	TN0032
6495	HsapDv:0000087	EV:0100102	UBERON:0000473	TN0033
6496	HsapDv:0000087	EV:0100102	UBERON:0000473	TN0034
6497	HsapDv:0000087	EV:0100102	UBERON:0000473	TN0035
6498	HsapDv:0000087	EV:0100102	UBERON:0000473	TN0036
6499	HsapDv:0000087	EV:0100102	UBERON:0000473	TN0038
6500	HsapDv:0000087	EV:0100102	UBERON:0000473	TN0039
6501	HsapDv:0000087	EV:0100102	UBERON:0000473	TN0040
6502	HsapDv:0000087	EV:0100102	UBERON:0000473	TN0041
6503	HsapDv:0000087	EV:0100102	UBERON:0000473	TN0042
6504	HsapDv:0000087	EV:0100102	UBERON:0000473	TN0043
6505	HsapDv:0000087	EV:0100102	UBERON:0000473	TN0061
6506	HsapDv:0000087	EV:0100102	UBERON:0000473	TN0063
6507	HsapDv:0000087	EV:0100102	UBERON:0000473	TN0064
6508	HsapDv:0000087	EV:0100102	UBERON:0000473	TN0065
6509	HsapDv:0000087	EV:0100102	UBERON:0000473	TN0066
6510	HsapDv:0000087	EV:0100102	UBERON:0000473	TN0067
6511	HsapDv:0000087	EV:0100102	UBERON:0000473	TN0068
6512	HsapDv:0000087	EV:0100102	UBERON:0000473	TN0069
6513	HsapDv:0000087	EV:0100102	UBERON:0000473	TN0070
6514	HsapDv:0000087	EV:0100102	UBERON:0000473	TN0075
6515	HsapDv:0000087	EV:0100102	UBERON:0000473	TN0078
6516	HsapDv:0000087	EV:0100102	UBERON:0000473	TN0079
6517	HsapDv:0000087	EV:0100102	UBERON:0000473	TN0080
6518	HsapDv:0000087	EV:0100102	UBERON:0000473	TN0082
6519	HsapDv:0000087	EV:0100102	UBERON:0000473	TN0093
6520	HsapDv:0000087	EV:0100102	UBERON:0000473	TN0094
6521	HsapDv:0000087	EV:0100102	UBERON:0000473	TN0125
6522	HsapDv:0000087	EV:0100102	UBERON:0000473	TN0165
6565	HsapDv:0000087	EV:0100125	UBERON:0001911	BN0364
6566	HsapDv:0000087	EV:0100125	UBERON:0001911	BN0365
6601	HsapDv:0000087	EV:0100104	UBERON:0002367	FN0184
6604	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0012
6605	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0015
6606	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0016
6607	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0018
6608	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0019
6609	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0020
6610	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0024
6611	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0025
6612	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0027
6613	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0029
6614	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0032
6615	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0033
6616	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0039
6617	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0040
6618	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0048
6619	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0051
6620	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0053
6621	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0054
6622	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0056
6623	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0057
6624	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0058
6625	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0059
6626	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0064
6627	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0067
6628	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0070
6629	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0071
6630	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0072
6631	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0073
6632	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0074
6633	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0075
6634	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0076
6635	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0085
6680	HsapDv:0000087	EV:0100166	UBERON:0000956	NN0042
6681	HsapDv:0000087	EV:0100166	UBERON:0000956	NN0044
6682	HsapDv:0000087	EV:0100166	UBERON:0000956	NN0045
6683	HsapDv:0000087	EV:0100166	UBERON:0000956	NN0131
6684	HsapDv:0000087	EV:0100166	UBERON:0000956	NN1042
6685	HsapDv:0000087	EV:0100166	UBERON:0000956	NN1049
6686	HsapDv:0000087	EV:0100166	UBERON:0000956	NN1128
6688	HsapDv:0000087	EV:0100102	UBERON:0000473	TN0020
6689	HsapDv:0000087	EV:0100102	UBERON:0000473	TN0021
6690	HsapDv:0000087	EV:0100102	UBERON:0000473	TN0023
6691	HsapDv:0000087	EV:0100102	UBERON:0000473	TN0025
6692	HsapDv:0000087	EV:0100102	UBERON:0000473	TN0030
6693	HsapDv:0000087	EV:0100102	UBERON:0000473	TN0037
6694	HsapDv:0000087	EV:0100102	UBERON:0000473	TN0044
6695	HsapDv:0000087	EV:0100102	UBERON:0000473	TN0045
6696	HsapDv:0000087	EV:0100102	UBERON:0000473	TN0046
6697	HsapDv:0000087	EV:0100102	UBERON:0000473	TN0047
6698	HsapDv:0000087	EV:0100102	UBERON:0000473	TN0048
6699	HsapDv:0000087	EV:0100102	UBERON:0000473	TN0049
6700	HsapDv:0000087	EV:0100102	UBERON:0000473	TN0050
6701	HsapDv:0000087	EV:0100102	UBERON:0000473	TN0055
6702	HsapDv:0000087	EV:0100102	UBERON:0000473	TN0060
6703	HsapDv:0000087	EV:0100102	UBERON:0000473	TN0077
6704	HsapDv:0000087	EV:0100102	UBERON:0000473	TN0083
6705	HsapDv:0000087	EV:0100102	UBERON:0000473	TN0084
6706	HsapDv:0000087	EV:0100102	UBERON:0000473	TN0086
6707	HsapDv:0000087	EV:0100102	UBERON:0000473	TN0095
6708	HsapDv:0000087	EV:0100102	UBERON:0000473	TN0096
6709	HsapDv:0000087	EV:0100102	UBERON:0000473	TN0097
6710	HsapDv:0000087	EV:0100102	UBERON:0000473	TN0098
6711	HsapDv:0000087	EV:0100102	UBERON:0000473	TN0108
6712	HsapDv:0000087	EV:0100102	UBERON:0000473	TN0113
6713	HsapDv:0000087	EV:0100102	UBERON:0000473	TN0117
6714	HsapDv:0000087	EV:0100102	UBERON:0000473	TN0118
6715	HsapDv:0000087	EV:0100102	UBERON:0000473	TN0119
6716	HsapDv:0000087	EV:0100102	UBERON:0000473	TN0120
6717	HsapDv:0000087	EV:0100102	UBERON:0000473	TN0121
6718	HsapDv:0000087	EV:0100102	UBERON:0000473	TN0122
6719	HsapDv:0000087	EV:0100102	UBERON:0000473	TN0123
6720	HsapDv:0000087	EV:0100102	UBERON:0000473	TN0124
6721	HsapDv:0000087	EV:0100102	UBERON:0000473	TN0128
6722	HsapDv:0000087	EV:0100102	UBERON:0000473	TN0129
6723	HsapDv:0000087	EV:0100102	UBERON:0000473	TN0130
6724	HsapDv:0000087	EV:0100102	UBERON:0000473	TN0131
6725	HsapDv:0000087	EV:0100102	UBERON:0000473	TN0132
6726	HsapDv:0000087	EV:0100102	UBERON:0000473	TN0133
6727	HsapDv:0000087	EV:0100102	UBERON:0000473	TN0143
6728	HsapDv:0000087	EV:0100102	UBERON:0000473	TN0184
6790	HsapDv:0000087	EV:0100135	UBERON:0002369	ADA
6791	HsapDv:0000087	EV:0100135	UBERON:0002369	ADB
6792	HsapDv:0000087	EV:0100135	UBERON:0002369	ADC
6809	HsapDv:0000037	EV:0100225	UBERON:0001898	FHTA
6810	HsapDv:0000037	EV:0100225	UBERON:0001898	FHTB
6811	HsapDv:0000087	EV:0100225	UBERON:0001898	HTB
6812	HsapDv:0000087	EV:0100225	UBERON:0001898	HTC
6813	HsapDv:0000087	EV:0100225	UBERON:0001898	HTE
6814	HsapDv:0000087	EV:0100225	UBERON:0001898	HTF
6825	HsapDv:0000087	EV:0100132	UBERON:0000007	NP1
6826	HsapDv:0000087	EV:0100132	UBERON:0000007	NPA
6827	HsapDv:0000087	EV:0100132	UBERON:0000007	NPB
6828	HsapDv:0000087	EV:0100132	UBERON:0000007	NPC
6829	HsapDv:0000087	EV:0100132	UBERON:0000007	NPD
6843	HsapDv:0000087	EV:0100125	UBERON:0001911	BN0376
6844	HsapDv:0000087	EV:0100125	UBERON:0001911	BN0377
6845	HsapDv:0000087	EV:0100125	UBERON:0001911	BN0378
6846	HsapDv:0000087	EV:0100125	UBERON:0001911	BN0379
6847	HsapDv:0000087	EV:0100125	UBERON:0001911	BN0394
6848	HsapDv:0000087	EV:0100125	UBERON:0001911	BN0395
6849	HsapDv:0000087	EV:0100125	UBERON:0001911	BN0396
6850	HsapDv:0000087	EV:0100125	UBERON:0001911	BN0397
6851	HsapDv:0000087	EV:0100125	UBERON:0001911	BN0398
6888	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0014
6889	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0017
6890	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0030
6891	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0031
6892	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0034
6893	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0035
6894	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0038
6895	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0055
6896	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0077
6897	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0079
6898	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0080
6899	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0081
6900	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0083
6901	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0084
6902	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0087
6903	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0089
6904	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0090
6905	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0091
6906	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0092
6924	HsapDv:0000087	EV:0100166	UBERON:0000956	NN1140
6925	HsapDv:0000087	EV:0100166	UBERON:0000956	NN1141
6926	HsapDv:0000087	EV:0100070	UBERON:0000945	SN0079
6927	HsapDv:0000087	EV:0100102	UBERON:0000473	TN0022
6928	HsapDv:0000087	EV:0100102	UBERON:0000473	TN0071
6929	HsapDv:0000087	EV:0100102	UBERON:0000473	TN0072
6930	HsapDv:0000087	EV:0100102	UBERON:0000473	TN0073
6931	HsapDv:0000087	EV:0100102	UBERON:0000473	TN0099
6932	HsapDv:0000087	EV:0100102	UBERON:0000473	TN0101
6933	HsapDv:0000087	EV:0100102	UBERON:0000473	TN0103
6934	HsapDv:0000087	EV:0100102	UBERON:0000473	TN0104
6935	HsapDv:0000087	EV:0100102	UBERON:0000473	TN0106
6936	HsapDv:0000087	EV:0100102	UBERON:0000473	TN0107
6937	HsapDv:0000087	EV:0100102	UBERON:0000473	TN0109
6938	HsapDv:0000087	EV:0100102	UBERON:0000473	TN0110
6939	HsapDv:0000087	EV:0100102	UBERON:0000473	TN0111
6940	HsapDv:0000087	EV:0100102	UBERON:0000473	TN0112
6941	HsapDv:0000087	EV:0100102	UBERON:0000473	TN0114
6942	HsapDv:0000087	EV:0100102	UBERON:0000473	TN0115
6943	HsapDv:0000087	EV:0100102	UBERON:0000473	TN0126
6944	HsapDv:0000087	EV:0100102	UBERON:0000473	TN0135
6945	HsapDv:0000087	EV:0100102	UBERON:0000473	TN0136
6946	HsapDv:0000087	EV:0100102	UBERON:0000473	TN0138
6947	HsapDv:0000087	EV:0100102	UBERON:0000473	TN0139
6948	HsapDv:0000087	EV:0100102	UBERON:0000473	TN0140
6949	HsapDv:0000087	EV:0100102	UBERON:0000473	TN0141
6950	HsapDv:0000087	EV:0100102	UBERON:0000473	TN0148
6951	HsapDv:0000087	EV:0100102	UBERON:0000473	TN0149
6952	HsapDv:0000087	EV:0100102	UBERON:0000473	TN0150
6953	HsapDv:0000087	EV:0100102	UBERON:0000473	TN0154
6954	HsapDv:0000087	EV:0100102	UBERON:0000473	TN0155
6955	HsapDv:0000087	EV:0100102	UBERON:0000473	TN0156
6956	HsapDv:0000087	EV:0100102	UBERON:0000473	TN0162
6980	HsapDv:0000037	EV:0100000	UBERON:0000467	HEMBA1
6981	HsapDv:0000037	EV:0100000	UBERON:0000467	HEMBB1
6982	UBERON:0000104	EV:0100125	UBERON:0001911	MAMMA1
6999	HsapDv:0000087	EV:0100119	UBERON:0001987	PLACE1
7000	HsapDv:0000087	EV:0100119	UBERON:0001987	PLACE2
7001	HsapDv:0000087	EV:0100119	UBERON:0001987	PLACE3
7002	HsapDv:0000087	EV:0100119	UBERON:0001987	PLACE4
7004	UBERON:0000104	EV:0100133	UBERON:0002046	THYRO1
8569	HsapDv:0000084	EV:0100180	UBERON:0001954	NIH_MGC_95
8570	UBERON:0000104	EV:0100225	UBERON:0001898	NIH_MGC_96
8571	UBERON:0000104	EV:0100102	UBERON:0000473	NIH_MGC_97
7015	HsapDv:0000087	EV:0100125	UBERON:0001911	BN0380
7016	HsapDv:0000087	EV:0100125	UBERON:0001911	BN0386
7017	HsapDv:0000087	EV:0100125	UBERON:0001911	BN0387
7018	HsapDv:0000087	EV:0100125	UBERON:0001911	BN0388
7019	HsapDv:0000087	EV:0100125	UBERON:0001911	BN0390
7024	HsapDv:0000087	EV:0100125	UBERON:0001911	BN0422
7113	HsapDv:0000087	EV:0100164	UBERON:0000955	Homo sapiens adult brain (Stavrides GS)
7114	HsapDv:0000037	EV:0100164	UBERON:0000955	Homo sapiens fetal brain (Stavrides GS)
7115	UBERON:0000104	EV:0100102	UBERON:0000473	Homo sapiens Testis (Stavrides GS)
7116	HsapDv:0000087	EV:0100042	UBERON:0002048	Homo sapiens adult lung (Stavrides GS)
7117	HsapDv:0000037	EV:0100042	UBERON:0002048	Homo sapiens fetal lung (Stavrides GS)
7118	HsapDv:0000037	EV:0100089	UBERON:0002107	Homo sapiens fetal liver (Stavrides GS)
7119	HsapDv:0000087	EV:0100018	UBERON:0000948	Homo sapiens adult heart (Stavrides GS)
7142	HsapDv:0000087	EV:0100125	UBERON:0001911	BN0347
7144	HsapDv:0000087	EV:0100125	UBERON:0001911	BN0391
7161	HsapDv:0000087	EV:0100166	UBERON:0000956	NN1130
7162	HsapDv:0000087	EV:0100166	UBERON:0000956	NN1142
7163	HsapDv:0000087	EV:0100166	UBERON:0000956	NN1145
7164	HsapDv:0000087	EV:0100166	UBERON:0000956	NN1146
7165	HsapDv:0000087	EV:0100166	UBERON:0000956	NN1147
7166	HsapDv:0000087	EV:0100166	UBERON:0000956	NN1148
7167	HsapDv:0000087	EV:0100166	UBERON:0000956	NN1149
7168	HsapDv:0000087	EV:0100166	UBERON:0000956	NN1175
7169	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0082
7170	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0088
7171	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0094
7172	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0101
7173	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0111
7174	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0112
7175	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0113
7176	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0120
7177	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0121
7178	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0122
7179	HsapDv:0000087	EV:0100119	UBERON:0001987	GN0132
7183	HsapDv:0000087	EV:0100102	UBERON:0000473	TN0100
7184	HsapDv:0000087	EV:0100102	UBERON:0000473	TN0151
7185	HsapDv:0000087	EV:0100102	UBERON:0000473	TN0152
7209	HsapDv:0000093	EV:0100371	UBERON:0002003	Lupski_sciatic_nerve
7227	HsapDv:0000086	EV:0100374	UBERON:0000407	Lupski_sympathetic_trunk
7304	HsapDv:0000087	EV:0100153	UBERON:0001003	microdissected normal human epidermis
7307	UBERON:0000104	UBERON:0000465	UBERON:0000465	Homo sapiens library (Park SH)
7315	HsapDv:0000087	EV:0100343	UBERON:0000965	Human Lens cDNA (Un-normalized, unamplified): BY
7316	HsapDv:0000001	EV:0100345	UBERON:0001769	Human Iris cDNA (Un-normalized, unamplified): BX
7330	HsapDv:0000087	EV:0100098	UBERON:0001255	KN0006
7333	HsapDv:0000087	EV:0100098	UBERON:0001255	KN0007
7409	HsapDv:0000087	EV:0100125	UBERON:0001911	BN0381
7410	HsapDv:0000087	EV:0100125	UBERON:0001911	BN0382
7411	HsapDv:0000087	EV:0100125	UBERON:0001911	BN0383
7412	HsapDv:0000087	EV:0100125	UBERON:0001911	BN0384
7413	HsapDv:0000087	EV:0100125	UBERON:0001911	BN0389
7415	HsapDv:0000087	EV:0100125	UBERON:0001911	BN0401
7422	HsapDv:0000087	EV:0100125	UBERON:0001911	BN0413
7423	HsapDv:0000087	EV:0100125	UBERON:0001911	BN0414
7424	HsapDv:0000087	EV:0100125	UBERON:0001911	BN0415
7425	HsapDv:0000087	EV:0100125	UBERON:0001911	BN0416
7426	HsapDv:0000087	EV:0100125	UBERON:0001911	BN0417
7427	HsapDv:0000087	EV:0100125	UBERON:0001911	BN0418
7428	HsapDv:0000087	EV:0100125	UBERON:0001911	BN0419
7429	HsapDv:0000087	EV:0100125	UBERON:0001911	BN0420
7430	HsapDv:0000087	EV:0100125	UBERON:0001911	BN0421
7431	HsapDv:0000087	EV:0100125	UBERON:0001911	BN0423
7432	HsapDv:0000087	EV:0100125	UBERON:0001911	BN0424
7433	HsapDv:0000087	EV:0100125	UBERON:0001911	BN0425
7434	HsapDv:0000087	EV:0100125	UBERON:0001911	BN0426
7435	HsapDv:0000087	EV:0100125	UBERON:0001911	BN0427
7436	HsapDv:0000087	EV:0100125	UBERON:0001911	BN0428
7437	HsapDv:0000087	EV:0100125	UBERON:0001911	BN0531
7438	HsapDv:0000087	EV:0100125	UBERON:0001911	BN0628
7660	HsapDv:0000087	EV:0100079	UBERON:0001155	CN0060
7661	HsapDv:0000087	EV:0100079	UBERON:0001155	CN0061
7663	HsapDv:0000087	EV:0100079	UBERON:0001155	CN0077
7664	HsapDv:0000087	EV:0100079	UBERON:0001155	CN0078
7665	HsapDv:0000087	EV:0100079	UBERON:0001155	CN0080
7666	HsapDv:0000087	EV:0100079	UBERON:0001155	CN0081
7667	HsapDv:0000087	EV:0100079	UBERON:0001155	CN0082
7668	HsapDv:0000087	EV:0100079	UBERON:0001155	CN0083
7669	HsapDv:0000087	EV:0100079	UBERON:0001155	CN0084
7670	HsapDv:0000087	EV:0100079	UBERON:0001155	CN0085
7671	HsapDv:0000087	EV:0100079	UBERON:0001155	CN0095
7672	HsapDv:0000087	EV:0100079	UBERON:0001155	CN0096
7673	HsapDv:0000087	EV:0100079	UBERON:0001155	CN0097
7674	HsapDv:0000087	EV:0100079	UBERON:0001155	CN0098
7675	HsapDv:0000087	EV:0100079	UBERON:0001155	CN0099
7676	HsapDv:0000087	EV:0100079	UBERON:0001155	CN0104
7677	HsapDv:0000087	EV:0100079	UBERON:0001155	CN0105
7678	HsapDv:0000087	EV:0100079	UBERON:0001155	CN0109
7679	HsapDv:0000087	EV:0100079	UBERON:0001155	CN0110
7680	HsapDv:0000087	EV:0100079	UBERON:0001155	CN0112
7803	HsapDv:0000087	EV:0100039	UBERON:0001737	HN0016
7804	HsapDv:0000087	EV:0100039	UBERON:0001737	HN0019
7805	HsapDv:0000087	EV:0100039	UBERON:0001737	HN0020
7806	HsapDv:0000087	EV:0100039	UBERON:0001737	HN0021
7807	HsapDv:0000087	EV:0100039	UBERON:0001737	HN0022
7808	HsapDv:0000087	EV:0100039	UBERON:0001737	HN0023
7809	HsapDv:0000087	EV:0100039	UBERON:0001737	HN0024
7810	HsapDv:0000087	EV:0100039	UBERON:0001737	HN0025
7811	HsapDv:0000087	EV:0100039	UBERON:0001737	HN0027
7812	HsapDv:0000087	EV:0100039	UBERON:0001737	HN0028
7813	HsapDv:0000087	EV:0100039	UBERON:0001737	HN0029
7814	HsapDv:0000087	EV:0100039	UBERON:0001737	HN0030
7815	HsapDv:0000087	EV:0100039	UBERON:0001737	HN0031
7816	HsapDv:0000087	EV:0100133	UBERON:0002046	HN0033
7817	HsapDv:0000087	EV:0100133	UBERON:0002046	HN0034
7818	HsapDv:0000087	EV:0100133	UBERON:0002046	HN0035
7819	HsapDv:0000087	EV:0100133	UBERON:0002046	HN0036
7820	HsapDv:0000087	EV:0100133	UBERON:0002046	HN0039
7821	HsapDv:0000087	EV:0100133	UBERON:0002046	HN0042
7822	HsapDv:0000087	EV:0100133	UBERON:0002046	HN0043
7823	HsapDv:0000087	EV:0100133	UBERON:0002046	HN0047
7824	HsapDv:0000087	EV:0100133	UBERON:0002046	HN0050
7825	HsapDv:0000087	EV:0100133	UBERON:0002046	HN0052
7826	HsapDv:0000087	EV:0100133	UBERON:0002046	HN0062
7827	HsapDv:0000087	EV:0100133	UBERON:0002046	HN0063
7828	HsapDv:0000087	EV:0100133	UBERON:0002046	HN0065
7829	HsapDv:0000087	EV:0100133	UBERON:0002046	HN0066
7830	HsapDv:0000087	EV:0100133	UBERON:0002046	HN0068
7831	HsapDv:0000087	EV:0100133	UBERON:0002046	HN0069
7832	HsapDv:0000087	EV:0100133	UBERON:0002046	HN0070
7833	HsapDv:0000087	EV:0100133	UBERON:0002046	HN0071
7834	HsapDv:0000087	EV:0100133	UBERON:0002046	HN0081
7835	HsapDv:0000087	EV:0100133	UBERON:0002046	HN0082
7836	HsapDv:0000087	EV:0100133	UBERON:0002046	HN0113
7876	HsapDv:0000087	EV:0100042	UBERON:0002048	EN0045
7877	HsapDv:0000087	EV:0100042	UBERON:0002048	EN0046
7878	HsapDv:0000087	EV:0100042	UBERON:0002048	EN0047
7879	HsapDv:0000087	EV:0100042	UBERON:0002048	EN0048
7880	HsapDv:0000087	EV:0100042	UBERON:0002048	EN0049
7881	HsapDv:0000087	EV:0100042	UBERON:0002048	EN0051
7882	HsapDv:0000087	EV:0100042	UBERON:0002048	EN0052
7883	HsapDv:0000087	EV:0100042	UBERON:0002048	EN0053
7884	HsapDv:0000087	EV:0100042	UBERON:0002048	EN0054
7885	HsapDv:0000087	EV:0100042	UBERON:0002048	EN0055
7886	HsapDv:0000087	EV:0100042	UBERON:0002048	EN0058
7887	HsapDv:0000087	EV:0100042	UBERON:0002048	EN0059
7888	HsapDv:0000087	EV:0100042	UBERON:0002048	EN0060
7889	HsapDv:0000087	EV:0100042	UBERON:0002048	EN0061
7890	HsapDv:0000087	EV:0100042	UBERON:0002048	EN0063
7891	HsapDv:0000087	EV:0100042	UBERON:0002048	EN0064
7892	HsapDv:0000087	EV:0100042	UBERON:0002048	EN0065
7893	HsapDv:0000087	EV:0100042	UBERON:0002048	EN0066
7894	HsapDv:0000087	EV:0100042	UBERON:0002048	EN0067
7895	HsapDv:0000087	EV:0100042	UBERON:0002048	EN0068
7896	HsapDv:0000087	EV:0100042	UBERON:0002048	EN0071
7897	HsapDv:0000087	EV:0100042	UBERON:0002048	EN0072
7898	HsapDv:0000087	EV:0100042	UBERON:0002048	EN0073
7899	HsapDv:0000087	EV:0100042	UBERON:0002048	EN0074
7900	HsapDv:0000087	EV:0100042	UBERON:0002048	EN0075
7901	HsapDv:0000087	EV:0100042	UBERON:0002048	EN0077
7902	HsapDv:0000087	EV:0100042	UBERON:0002048	EN0078
7903	HsapDv:0000087	EV:0100042	UBERON:0002048	EN0079
7904	HsapDv:0000087	EV:0100042	UBERON:0002048	EN0080
7905	HsapDv:0000087	EV:0100042	UBERON:0002048	EN0081
7906	HsapDv:0000087	EV:0100042	UBERON:0002048	EN0083
7907	HsapDv:0000087	EV:0100042	UBERON:0002048	EN0084
7908	HsapDv:0000087	EV:0100042	UBERON:0002048	EN0085
7909	HsapDv:0000087	EV:0100042	UBERON:0002048	EN0086
7910	HsapDv:0000087	EV:0100042	UBERON:0002048	EN0087
7911	HsapDv:0000087	EV:0100042	UBERON:0002048	EN0088
7912	HsapDv:0000087	EV:0100042	UBERON:0002048	EN0089
7913	HsapDv:0000087	EV:0100042	UBERON:0002048	EN0090
7914	HsapDv:0000087	EV:0100042	UBERON:0002048	EN0091
7915	HsapDv:0000087	EV:0100042	UBERON:0002048	EN0092
7916	HsapDv:0000087	EV:0100042	UBERON:0002048	EN0093
7917	HsapDv:0000087	EV:0100042	UBERON:0002048	EN0094
7918	HsapDv:0000087	EV:0100042	UBERON:0002048	EN0095
7919	HsapDv:0000087	EV:0100042	UBERON:0002048	EN0101
7920	HsapDv:0000087	EV:0100042	UBERON:0002048	EN0102
7921	HsapDv:0000087	EV:0100042	UBERON:0002048	EN0109
7922	HsapDv:0000087	EV:0100042	UBERON:0002048	EN0111
7923	HsapDv:0000087	EV:0100042	UBERON:0002048	EN0112
7924	HsapDv:0000087	EV:0100042	UBERON:0002048	EN0132
7925	HsapDv:0000087	EV:0100042	UBERON:0002048	EN0133
7926	HsapDv:0000087	EV:0100042	UBERON:0002048	EN0194
8110	HsapDv:0000087	EV:0100166	UBERON:0000956	NN0155
8111	HsapDv:0000087	EV:0100166	UBERON:0000956	NN0186
8112	HsapDv:0000087	EV:0100166	UBERON:0000956	NN0187
8113	HsapDv:0000087	EV:0100166	UBERON:0000956	NN0189
8114	HsapDv:0000087	EV:0100166	UBERON:0000956	NN0190
8115	HsapDv:0000087	EV:0100166	UBERON:0000956	NN0191
8116	HsapDv:0000087	EV:0100166	UBERON:0000956	NN0193
8117	HsapDv:0000087	EV:0100166	UBERON:0000956	NN0194
8118	HsapDv:0000087	EV:0100166	UBERON:0000956	NN0195
8119	HsapDv:0000087	EV:0100166	UBERON:0000956	NN0196
8120	HsapDv:0000087	EV:0100166	UBERON:0000956	NN0199
8121	HsapDv:0000087	EV:0100166	UBERON:0000956	NN0200
