sample_accession	experiment_id	library_id	run_accession	read_count	tax_id	scientific_name	instrument_model	library_layout	fastq_ftp	submitted_ftp	source
SAMEA110381744	ERP139683	ERX9511936	ERR9970652	0	9986	Oryctolagus cuniculus	Illumina NovaSeq 6000	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970652/B4_SIGAE12_S61_L002_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970652/B4_SIGAE12_S61_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970652/B4_SIGAE12_S61_L002_R2_001.fastq.gz	EBI
SAMEA110381744	ERP139683	ERX9511936	ERR9970653	0	9986	Oryctolagus cuniculus	Illumina NovaSeq 6000	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970653/B4_SIGAE12_S62_L001_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970653/B4_SIGAE12_S62_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970653/B4_SIGAE12_S62_L001_R2_001.fastq.gz	EBI
SAMEA110381744	ERP139683	ERX9511936	ERR9970655	0	9986	Oryctolagus cuniculus	Illumina NovaSeq 6000	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970655/B4_SIGAE12_S63_L001_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970655/B4_SIGAE12_S63_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970655/B4_SIGAE12_S63_L001_R2_001.fastq.gz	EBI
SAMEA110381744	ERP139683	ERX9511936	ERR9970658	0	9986	Oryctolagus cuniculus	Illumina NovaSeq 6000	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970658/B4_SIGAE12_S64_L002_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970658/B4_SIGAE12_S64_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970658/B4_SIGAE12_S64_L002_R2_001.fastq.gz	EBI
SAMEA110381744	ERP139683	ERX9511936	ERR9970633	0	9986	Oryctolagus cuniculus	Illumina NovaSeq 6000	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970633/B1_SIGAE12_S62_L001_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970633/B1_SIGAE12_S62_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970633/B1_SIGAE12_S62_L001_R2_001.fastq.gz	EBI
SAMEA110381744	ERP139683	ERX9511936	ERR9970634	0	9986	Oryctolagus cuniculus	Illumina NovaSeq 6000	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970634/B1_SIGAE12_S62_L002_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970634/B1_SIGAE12_S62_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970634/B1_SIGAE12_S62_L002_R2_001.fastq.gz	EBI
SAMEA110381744	ERP139683	ERX9511936	ERR9970635	0	9986	Oryctolagus cuniculus	Illumina NovaSeq 6000	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970635/B1_SIGAE12_S63_L001_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970635/B1_SIGAE12_S63_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970635/B1_SIGAE12_S63_L001_R2_001.fastq.gz	EBI
SAMEA110381744	ERP139683	ERX9511936	ERR9970643	0	9986	Oryctolagus cuniculus	Illumina NovaSeq 6000	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970643/B3_SIGAE12_S61_L001_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970643/B3_SIGAE12_S61_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970643/B3_SIGAE12_S61_L001_R2_001.fastq.gz	EBI
SAMEA110381744	ERP139683	ERX9511936	ERR9970644	0	9986	Oryctolagus cuniculus	Illumina NovaSeq 6000	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970644/B3_SIGAE12_S61_L002_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970644/B3_SIGAE12_S61_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970644/B3_SIGAE12_S61_L002_R2_001.fastq.gz	EBI
SAMEA110381744	ERP139683	ERX9511936	ERR9970645	0	9986	Oryctolagus cuniculus	Illumina NovaSeq 6000	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970645/B3_SIGAE12_S62_L001_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970645/B3_SIGAE12_S62_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970645/B3_SIGAE12_S62_L001_R2_001.fastq.gz	EBI
SAMEA110381744	ERP139683	ERX9511936	ERR9970647	0	9986	Oryctolagus cuniculus	Illumina NovaSeq 6000	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970647/B3_SIGAE12_S63_L001_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970647/B3_SIGAE12_S63_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970647/B3_SIGAE12_S63_L001_R2_001.fastq.gz	EBI
SAMEA110381744	ERP139683	ERX9511936	ERR9970649	0	9986	Oryctolagus cuniculus	Illumina NovaSeq 6000	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970649/B3_SIGAE12_S64_L001_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970649/B3_SIGAE12_S64_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970649/B3_SIGAE12_S64_L001_R2_001.fastq.gz	EBI
SAMEA110381744	ERP139683	ERX9511936	ERR9970650	0	9986	Oryctolagus cuniculus	Illumina NovaSeq 6000	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970650/B3_SIGAE12_S64_L002_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970650/B3_SIGAE12_S64_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970650/B3_SIGAE12_S64_L002_R2_001.fastq.gz	EBI
SAMEA110381744	ERP139683	ERX9511936	ERR9970651	0	9986	Oryctolagus cuniculus	Illumina NovaSeq 6000	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970651/B4_SIGAE12_S61_L001_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970651/B4_SIGAE12_S61_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970651/B4_SIGAE12_S61_L001_R2_001.fastq.gz	EBI
SAMEA110381744	ERP139683	ERX9511936	ERR9970631	0	9986	Oryctolagus cuniculus	Illumina NovaSeq 6000	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970631/B1_SIGAE12_S61_L001_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970631/B1_SIGAE12_S61_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970631/B1_SIGAE12_S61_L001_R2_001.fastq.gz	EBI
SAMEA110381744	ERP139683	ERX9511936	ERR9970632	0	9986	Oryctolagus cuniculus	Illumina NovaSeq 6000	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970632/B1_SIGAE12_S61_L002_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970632/B1_SIGAE12_S61_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970632/B1_SIGAE12_S61_L002_R2_001.fastq.gz	EBI
SAMEA110381744	ERP139683	ERX9511936	ERR9970638	0	9986	Oryctolagus cuniculus	Illumina NovaSeq 6000	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970638/B1_SIGAE12_S64_L002_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970638/B1_SIGAE12_S64_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970638/B1_SIGAE12_S64_L002_R2_001.fastq.gz	EBI
SAMEA110381744	ERP139683	ERX9511936	ERR9970639	0	9986	Oryctolagus cuniculus	Illumina NovaSeq 6000	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970639/B2_SIGAE12_S61_L002_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970639/B2_SIGAE12_S61_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970639/B2_SIGAE12_S61_L002_R2_001.fastq.gz	EBI
SAMEA110381744	ERP139683	ERX9511936	ERR9970640	0	9986	Oryctolagus cuniculus	Illumina NovaSeq 6000	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970640/B2_SIGAE12_S62_L002_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970640/B2_SIGAE12_S62_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970640/B2_SIGAE12_S62_L002_R2_001.fastq.gz	EBI
SAMEA110381744	ERP139683	ERX9511936	ERR9970642	0	9986	Oryctolagus cuniculus	Illumina NovaSeq 6000	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970642/B2_SIGAE12_S64_L002_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970642/B2_SIGAE12_S64_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970642/B2_SIGAE12_S64_L002_R2_001.fastq.gz	EBI
SAMEA110381744	ERP139683	ERX9511936	ERR9970648	0	9986	Oryctolagus cuniculus	Illumina NovaSeq 6000	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970648/B3_SIGAE12_S63_L002_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970648/B3_SIGAE12_S63_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970648/B3_SIGAE12_S63_L002_R2_001.fastq.gz	EBI
SAMEA110381744	ERP139683	ERX9511936	ERR9970654	0	9986	Oryctolagus cuniculus	Illumina NovaSeq 6000	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970654/B4_SIGAE12_S62_L002_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970654/B4_SIGAE12_S62_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970654/B4_SIGAE12_S62_L002_R2_001.fastq.gz	EBI
SAMEA110381744	ERP139683	ERX9511936	ERR9970656	0	9986	Oryctolagus cuniculus	Illumina NovaSeq 6000	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970656/B4_SIGAE12_S63_L002_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970656/B4_SIGAE12_S63_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970656/B4_SIGAE12_S63_L002_R2_001.fastq.gz	EBI
SAMEA110381744	ERP139683	ERX9511936	ERR9970657	0	9986	Oryctolagus cuniculus	Illumina NovaSeq 6000	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970657/B4_SIGAE12_S64_L001_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970657/B4_SIGAE12_S64_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970657/B4_SIGAE12_S64_L001_R2_001.fastq.gz	EBI
SAMEA110381745	ERP139683	ERX9511937	ERR9970659	0	9986	Oryctolagus cuniculus	Illumina NovaSeq 6000	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970659/B1_SIGAF12_S65_L001_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970659/B1_SIGAF12_S65_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970659/B1_SIGAF12_S65_L001_R2_001.fastq.gz	EBI
SAMEA110381745	ERP139683	ERX9511937	ERR9970660	0	9986	Oryctolagus cuniculus	Illumina NovaSeq 6000	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970660/B1_SIGAF12_S65_L002_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970660/B1_SIGAF12_S65_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970660/B1_SIGAF12_S65_L002_R2_001.fastq.gz	EBI
SAMEA110381745	ERP139683	ERX9511937	ERR9970661	0	9986	Oryctolagus cuniculus	Illumina NovaSeq 6000	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970661/B1_SIGAF12_S66_L001_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970661/B1_SIGAF12_S66_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970661/B1_SIGAF12_S66_L001_R2_001.fastq.gz	EBI
SAMEA110381745	ERP139683	ERX9511937	ERR9970668	0	9986	Oryctolagus cuniculus	Illumina NovaSeq 6000	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970668/B2_SIGAF12_S66_L002_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970668/B2_SIGAF12_S66_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970668/B2_SIGAF12_S66_L002_R2_001.fastq.gz	EBI
SAMEA110381745	ERP139683	ERX9511937	ERR9970673	0	9986	Oryctolagus cuniculus	Illumina NovaSeq 6000	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970673/B3_SIGAF12_S66_L001_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970673/B3_SIGAF12_S66_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970673/B3_SIGAF12_S66_L001_R2_001.fastq.gz	EBI
SAMEA110381745	ERP139683	ERX9511937	ERR9970674	0	9986	Oryctolagus cuniculus	Illumina NovaSeq 6000	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970674/B3_SIGAF12_S66_L002_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970674/B3_SIGAF12_S66_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970674/B3_SIGAF12_S66_L002_R2_001.fastq.gz	EBI
SAMEA110381745	ERP139683	ERX9511937	ERR9970676	0	9986	Oryctolagus cuniculus	Illumina NovaSeq 6000	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970676/B3_SIGAF12_S67_L002_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970676/B3_SIGAF12_S67_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970676/B3_SIGAF12_S67_L002_R2_001.fastq.gz	EBI
SAMEA110381745	ERP139683	ERX9511937	ERR9970680	0	9986	Oryctolagus cuniculus	Illumina NovaSeq 6000	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970680/B4_SIGAF12_S65_L002_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970680/B4_SIGAF12_S65_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970680/B4_SIGAF12_S65_L002_R2_001.fastq.gz	EBI
SAMEA110381745	ERP139683	ERX9511937	ERR9970684	0	9986	Oryctolagus cuniculus	Illumina NovaSeq 6000	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970684/B4_SIGAF12_S67_L002_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970684/B4_SIGAF12_S67_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970684/B4_SIGAF12_S67_L002_R2_001.fastq.gz	EBI
SAMEA110381745	ERP139683	ERX9511937	ERR9970685	0	9986	Oryctolagus cuniculus	Illumina NovaSeq 6000	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970685/B4_SIGAF12_S68_L001_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970685/B4_SIGAF12_S68_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970685/B4_SIGAF12_S68_L001_R2_001.fastq.gz	EBI
SAMEA110381745	ERP139683	ERX9511937	ERR9970662	0	9986	Oryctolagus cuniculus	Illumina NovaSeq 6000	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970662/B1_SIGAF12_S66_L002_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970662/B1_SIGAF12_S66_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970662/B1_SIGAF12_S66_L002_R2_001.fastq.gz	EBI
SAMEA110381745	ERP139683	ERX9511937	ERR9970664	0	9986	Oryctolagus cuniculus	Illumina NovaSeq 6000	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970664/B1_SIGAF12_S67_L002_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970664/B1_SIGAF12_S67_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970664/B1_SIGAF12_S67_L002_R2_001.fastq.gz	EBI
SAMEA110381745	ERP139683	ERX9511937	ERR9970667	0	9986	Oryctolagus cuniculus	Illumina NovaSeq 6000	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970667/B2_SIGAF12_S65_L002_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970667/B2_SIGAF12_S65_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970667/B2_SIGAF12_S65_L002_R2_001.fastq.gz	EBI
SAMEA110381745	ERP139683	ERX9511937	ERR9970669	0	9986	Oryctolagus cuniculus	Illumina NovaSeq 6000	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970669/B2_SIGAF12_S67_L002_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970669/B2_SIGAF12_S67_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970669/B2_SIGAF12_S67_L002_R2_001.fastq.gz	EBI
SAMEA110381745	ERP139683	ERX9511937	ERR9970670	0	9986	Oryctolagus cuniculus	Illumina NovaSeq 6000	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970670/B2_SIGAF12_S68_L002_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970670/B2_SIGAF12_S68_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970670/B2_SIGAF12_S68_L002_R2_001.fastq.gz	EBI
SAMEA110381745	ERP139683	ERX9511937	ERR9970671	0	9986	Oryctolagus cuniculus	Illumina NovaSeq 6000	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970671/B3_SIGAF12_S65_L001_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970671/B3_SIGAF12_S65_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970671/B3_SIGAF12_S65_L001_R2_001.fastq.gz	EBI
SAMEA110381745	ERP139683	ERX9511937	ERR9970672	0	9986	Oryctolagus cuniculus	Illumina NovaSeq 6000	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970672/B3_SIGAF12_S65_L002_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970672/B3_SIGAF12_S65_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970672/B3_SIGAF12_S65_L002_R2_001.fastq.gz	EBI
SAMEA110381745	ERP139683	ERX9511937	ERR9970675	0	9986	Oryctolagus cuniculus	Illumina NovaSeq 6000	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970675/B3_SIGAF12_S67_L001_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970675/B3_SIGAF12_S67_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970675/B3_SIGAF12_S67_L001_R2_001.fastq.gz	EBI
SAMEA110381745	ERP139683	ERX9511937	ERR9970677	0	9986	Oryctolagus cuniculus	Illumina NovaSeq 6000	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970677/B3_SIGAF12_S68_L001_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970677/B3_SIGAF12_S68_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970677/B3_SIGAF12_S68_L001_R2_001.fastq.gz	EBI
SAMEA110381745	ERP139683	ERX9511937	ERR9970678	0	9986	Oryctolagus cuniculus	Illumina NovaSeq 6000	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970678/B3_SIGAF12_S68_L002_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970678/B3_SIGAF12_S68_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970678/B3_SIGAF12_S68_L002_R2_001.fastq.gz	EBI
SAMEA110381745	ERP139683	ERX9511937	ERR9970679	0	9986	Oryctolagus cuniculus	Illumina NovaSeq 6000	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970679/B4_SIGAF12_S65_L001_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970679/B4_SIGAF12_S65_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970679/B4_SIGAF12_S65_L001_R2_001.fastq.gz	EBI
SAMEA110381745	ERP139683	ERX9511937	ERR9970681	0	9986	Oryctolagus cuniculus	Illumina NovaSeq 6000	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970681/B4_SIGAF12_S66_L001_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970681/B4_SIGAF12_S66_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970681/B4_SIGAF12_S66_L001_R2_001.fastq.gz	EBI
SAMEA110381745	ERP139683	ERX9511937	ERR9970663	0	9986	Oryctolagus cuniculus	Illumina NovaSeq 6000	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970663/B1_SIGAF12_S67_L001_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970663/B1_SIGAF12_S67_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970663/B1_SIGAF12_S67_L001_R2_001.fastq.gz	EBI
SAMEA110381745	ERP139683	ERX9511937	ERR9970665	0	9986	Oryctolagus cuniculus	Illumina NovaSeq 6000	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970665/B1_SIGAF12_S68_L001_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970665/B1_SIGAF12_S68_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970665/B1_SIGAF12_S68_L001_R2_001.fastq.gz	EBI
SAMEA110381745	ERP139683	ERX9511937	ERR9970666	0	9986	Oryctolagus cuniculus	Illumina NovaSeq 6000	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970666/B1_SIGAF12_S68_L002_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970666/B1_SIGAF12_S68_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970666/B1_SIGAF12_S68_L002_R2_001.fastq.gz	EBI
SAMEA110381745	ERP139683	ERX9511937	ERR9970682	0	9986	Oryctolagus cuniculus	Illumina NovaSeq 6000	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970682/B4_SIGAF12_S66_L002_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970682/B4_SIGAF12_S66_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970682/B4_SIGAF12_S66_L002_R2_001.fastq.gz	EBI
SAMEA110381745	ERP139683	ERX9511937	ERR9970683	0	9986	Oryctolagus cuniculus	Illumina NovaSeq 6000	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970683/B4_SIGAF12_S67_L001_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970683/B4_SIGAF12_S67_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970683/B4_SIGAF12_S67_L001_R2_001.fastq.gz	EBI
SAMEA110381745	ERP139683	ERX9511937	ERR9970686	0	9986	Oryctolagus cuniculus	Illumina NovaSeq 6000	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970686/B4_SIGAF12_S68_L002_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970686/B4_SIGAF12_S68_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970686/B4_SIGAF12_S68_L002_R2_001.fastq.gz	EBI
