"#experimentId"	"experimentName"	"experimentDescription"	"experimentSource"	"experimentStatus"	"comment"	
"GSE28941"	"To analyze expression in the conjunctival epithelium of patients with severe dry eye disease"	"In 2005, we determined the glyco-gene expression profile of three normal subjects ( www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE27593). This led to information on the biosynthesis of mucin O-glycans and glycoproteins that may be involved in the protection of the ocular surface. The interaction of the most highly expressed glycoprotein identified by the glyco-gene chip, galectin-3, with other ligands at the ocular surface (i.e., mucin O-glycans), is now under intense study in our laboratory, and has lead to a collaboration with another group in the glycobiology field. Patients with dry eye disease have an alteration of mucin O-glycans at the ocular surface, but the molecular mechanism(s) leading to this alteration remain unknown. In this experiment we (i) pooled three pathological samples per chip to reduce variability, and (ii) used three additional chips to include pooled control samples (normal subjects). Currently, we have RNA from 9 patients with dry eye disease, which have been divided it in 3 groups (D1, D2, and D3) -each group containing RNA pooled from 3 patients. We request three additional chips to include control samples (normal subjects). At this moment, we have RNA from 9 normal subjects, which have been divided it in 3 groups (N1, N2, and N3) -each group containing RNA pooled from 3 normal subjects. RNA was extracted in Trizol, purified using RNeasy column, and dissolved in water were sent to Microarray Core (E). The RNA was amplified, labeled, and hybridized to the GLYCOv3 microarrays. Data Analysis was done by Microarray Core (E)."	"GEO"	"partial"		
"GSE28914"	"Human Skin Transcriptome during Epidermal Wound Healing"	"In order to clarify the human response of re-epithelialization, we biopsied split-thickness skin graft donor site wounds immediately before and after harvesting, as well as during the healing process 3 and 7 days thereafter. Altogether 25 biopsies from 8 patients qualified for the study. All samples were analysed by genome-wide microarrays. Here we identified the genes associated with normal skin re-epithelialization on time-scale, and organized them by similarities according to their induction or suppression patterns during wound healing. Overall 25 samples were analyzed"	"GEO"	"partial"		
"E-MTAB-631"	"Transcription profiling of human cluster headache patients peripheral blood on Affymetrix arrays vs. controls"	"Background - Cluster headache (CH) is a primary neurovascular headache disorder characterized by attacks of excruciating pain accompanied by ipsilateral autonomic symptoms. CH pathophysiology is presumed to involve an activation of hypothalamic and trigeminovascular systems, but inflammation and immunological mechanisms have also been hypothesized to be of importance. Objective - A pilot study to identify differentially expressed genes during different clinical phases of CH, assuming that changes of pathophysiological importance would also be seen in peripheral venous blood. Methods - Blood samples were drawn at 3 consecutive occasions from 3 episodic CH patients: during attacks,between attacks and in remission, and at 1 occasion from 3 matchedcontrols. Global gene expression was analyzed with microarray tehnology using the Affymetrix Human Genome U133 2.0 Plus GeneChip Set, covering more than 54,000 gene transcripts, corresponding to almost 22,000 genes."	"ArrayExpress"	"partial"		
"E-MEXP-2681"	"Transcription profiling by array of muscle biopsies from patients with dermatomyositis or with polymyositis"	"Muscle biopsies were taken from 6 patients with dermatomyositis, 4 with polymyositis and 5 not myopathic subjects as controls. The genome-wide expression patterns were compared using Affymetrix HG-U133A chips. Experiment Overall Design: Gene expression profiles were generated for 15 individuals."	"ArrayExpress"	"partial"		
"GSE26713"	"Integrated transcript and genome analyses reveal NKX2-1 and MEF2C as potential oncogenes in T-ALL"	"To identify novel oncogenic pathways in T-cell acute lymphoblastic leukemia (T-ALL), we combined expression profiling of 117 pediatric patient samples and detailed molecular cytogenetic analyses including the Chromosome Conformation Capture on Chip (4C) method. Two T-ALL subtypes were identified that lacked rearrangements of known oncogenes. One subtype associated with cortical arrest, expression of cell cycle genes and ectopic NKX2-1 or NKX2-2 expression for which rearrangements were identified. The second subtype associated with immature T-cell development and high expression of the MEF2C transcription factor as consequence of rearrangements of MEF2C, transcription factors that target MEF2C or MEF2C-associated cofactors. We propose NKX2-1, NKX2-2 and MEF2C as T-ALL oncogenes that are activated by various rearrangements. This study includes 117 pediatric T-ALL samples of which 92 samples are available at GSE10609. In addition, this study includes 7 normal bone marrow control samples"	"GEO"	"partial"		
"GSE21422"	"Expression profiling of human DCIS and invasive ductal breast carcinoma"	"Human healthy tissue samples, DCIS and invasive mammary tumors were analyzed in order to identify marker genes which show enhanced expresssion in DCIS and invasive ductal carcinomas. Using this approach, we were able to identify a set of genes which might allow a better detection of DCIS and invasive carcinomas in the future. 5 healthy tissue samples, 9 DCIS and 5 invasive ductal carcinomas were analysed."	"GEO"	"partial"		
"GSE28476"	"Characterization of differential gene expression in adrenocortical tumors harbouring beta-catenin (CTNNB1) mutations."	"Mutations of beta-catenin gene (CTNNB1) are frequent in adrenocortical adenomas (AA) and carcinomas (ACC). However, the target genes of CTNNB1 have not yet been identified in adrenocortical tumors. Our objective was to identify genes de-regulated in adrenocortical tumors harbouring CTNNB1 genetic alterations. We compared gene expression profiles of AA with (n: 3) and without (n: 4) CTNNB1 mutations using Affymetrix arrays."	"GEO"	"partial"		
"GSE27601"	"Extension of glycogene expression pattern analysis in the prefrontal cortical region of Schizophrenic human post-mortem brain samples"	"ARRAY(0x13035e238)"	"GEO"	"partial"		
"GSE25462"	"Increased SRF Transcriptional Activity is a Novel Signature of Insulin Resistance in Humans and Mice"	"Insulin resistance in skeletal muscle is a key phenotype associated with type 2 diabetes (T2D) and is even present in offspring of diabetic parents. However, molecular mediators of insulin resistance remain unclear. We find that the top-ranking gene set in expression analysis of muscle from humans with T2D and normoglycemic insulin resistant subjects with parental family history (FH+) of T2D is increased expression of actin cytoskeleton genes regulated by serum response factor (SRF) and its coactivator MKL1. Furthermore, the SRF activator STARS is upregulated in FH+ and T2D and inversely correlated with insulin sensitivity. These patterns are recapitulated in insulin resistant mice, and linked to alterations in two other regulators of this pathway: reduced G-actin and increased nuclear localization of MKL1. Both genetic and pharmacologic manipulation of STARS/MKL1/SRF pathway significantly alter insulin action: 1) Overexpression of MKL1 or reduction in G-actin decreased insulin-stimulated Akt phosphorylation; 2) reduced STARS expression increased insulin signalling and glucose uptake, and 3) SRF inhibition by CCG-1423 reduced nuclear MKL1, improved glucose uptake, and improved glucose tolerance in insulin resistant mice in vivo. Thus, SRF pathway alterations are a signature of insulin resistance which may also contribute to T2D pathogenesis and be a novel therapeutic target. Skeletal muscle samples were obtained from 10 subjects with type 2 diabetes, 25 subjects with a family history of type 2 diabetes (one or both parents), and 15 subjects with no family history of type 2 diabetes. In this analysis RNA was isolated for cRNA preparation and hybridized to Affymetrix Human Genome U133 Plus 2.0 microarrays."	"GEO"	"partial"		
"GSE27505"	"Prospective Identification, Isolation, and Profiling of a Telomerase-Expressing Subpopulation of Human Neural Stem Cells, using sox2 Enhancer-Directed Fluorescence-Activated Cell Sorting"	"Sox2 is expressed by neural stem and progenitor cells, and a sox2 enhancer identifies these cells in the forebrains of both fetal and adult transgenic mouse reporters. We found that an adenovirus encoding EGFP placed under the regulatory control of a 0.4 kb sox2 core enhancer selectively identified multipotential and self-renewing neural progenitor cells in dissociates of human fetal forebrain. Gene expression analysis of E/sox2:EGFP-sorted neural progenitor cells, normalized to the unsorted forebrain dissociates from which they derived, revealed marked overexpression of genes within the notch and wnt pathways, and identified multiple elements of each pathway that appear selective to human neural progenitors. We used adenoviral E/sox2:EGFP to transduce dissociates of the second trimester human ventricular zone (VZ)/ subventricular zone (SVZ), followed by EGFP-directed fluorescence-activated cell sorting (FACS). The sox2 isolates and unsorted controls from different gestational ages (16-19 wks, n=4) were then subject to RNA extraction and hybridization on Affymetrix microarrays."	"GEO"	"partial"		
"GSE17438"	"Transcriptional profiling of 77 tissue samples from germ-free and conventionally raised mice."	"Whole-transcriptome survey of gene expression differences between germ-free (GF) and conventionally raised (CONV-R) mice. To assess the role of toll-like receptor signalling, both wild-type and Myd88 -/- mice were used. Four different tissues were harvested from 20 mice (5 WT CONV-R, 5 Myd88 -/- CONV-R, 4 WT GF, 6 Myd88 -/- GF) and expression profiles were determines using the Affymetrix Mouse Gene 1.0ST platform. 77 samples remained after quality control."	"GEO"	"partial"		
"E-GEOD-33472"	"Expression data from outflow region at E9.5"	"A high concentration of maternal retinoic acid (RA), the active derivative of vitamin A, is well known as a teratogenic agent which can cause developmental defects. Our previous studies have shown that the maternal administration of RA to mice within a narrow developmental window induces outflow tract (OFT) septum defects, which closely resembles human transposition of the great arteries (TGA), although the responsible factors and pathogenic mechanisms of the TGA induced by RA still remain unknown. To identify the candidate genes involved in the altered development of the OFT in RA-induce TGA model, we isolated the RNA from E9.5 control and RA-treated OFT regions, and performed a microarray analysis. Approximately 200 outflow tract region were isolated from control and RA-treated embryos (embryonic day 9.5). We sought to obtain the candidate genes involved in the altered development of the OFT in RA-induce heart defects."	"ArrayExpress"	"partial"	"Data are not available on GEO so they were taken from ArrayExpress."	
"GSE32500"	"Whole Genome Expression after Hypoxia and Reoxygenation in the Newborn Mouse Lung, Brain and Eye"	"Perinatal asphyxia is detrimental to the newborn baby and the use of supplemental oxygen during resuscitation may worsen the prognosis of these babies. The mechanism behind hyperoxic injury is not fully understood and our aim was to investigate four oxygen therapies following hypoxia and these effects on transcriptional activity. A microarray study was performed on 62 C57BL/6 mice randomized into four hypoxia groups (FiO2 0.08, 120 min) reoxygenated with FiO2 0.21, 0.40, 0.60 and 1.0 (30 min), and into two normoxia groups (FiO2 0.21,120 min) reoxygenated with FiO2 0.21 or 1.0, which served as control groups. A 150 min observation time in normoxia followed before animal sacrificing and lung, brain and eye tissue were stored in RNA Later before the microarray analysis were performed."	"GEO"	"partial"		
"GSE32271"	"Pax6 mutant neocortex vs. wild type"	"Pax6 is a transcription factor with key functional roles in embryonic development. In order to identify downstream effectors of Pax6 in the developing cerebral cortex we performed microarray analysis. We compared gene expression profiles of cortical tissues isolated from wild type and Pax6-/- mouse embryos. In order to identify Pax6 downstream targets we carried out microarray analysis of Pax6-/- mutant mice. Pax6 is highly expressed in the mouse cerebral cortex at embryonic day E14.5, therefore we selected this tissue in order to compare gene expression profiles between wild type and Pax6-/- homozygous cortici. RNA samples were isolated from three mutant and three wild type embryos."	"GEO"	"partial"		
"GSE32937"	"MicroRNA-29 in Aortic Dilation: Implications for Aneurysm Formation"	"We compared the aorta of 6-weeks-old mice (young) with 18-months-old mice (old). Using the publicly available tools Sylamer and DIANA-mirExTra, we identified an enrichment for miR-29 binding sites in the 3'UTR of genes downregulated in the aged aortas. We subsequently showed that inhibition of miR-29 in aged mice prevented dilation of the aorta. aortas of 6 week old and 18 month old mice"	"GEO"	"partial"		
"GSE31993"	"Screen glycosyltransferase ST6GalNAc2 KO mice and B4GalNT1/B4GalNT2 double KO mice relative to C75 Wild Type controls"	"The purpose of this experiment is to respond to the NIGMS mandate to screen Core F generated glycosyltransferase KO mice in Core E and Core C. The goal is to screen several tissues for gene expression changes in ST6GalNAc2 KO mice and B4GalNT1/B4GalNT2 double KO mice relative to C75 Wild Type controls. Tissues for Core E analysis were selected by mining public databases including the NIH GEO database for tissues that expressed the KO genes at moderate to high levels. Results from Core E gene expression analysis are then used to help Core C select tissues to follow up with glycan analysis on in each of the KO mice. For the ST6GalNAc2 KO mouse we selected: Brain, Small Intestine, Lymph Node and Thyroid for analysis. For the B4GalNT1/B4GalNT2 double KO mouse we selected: Kidney, Mammary Gland, Thymus and Testes for analysis. Wild type tissues were analyzed in parellel."	"GEO"	"partial"		
"GSE23937"	"Expression data from GNMT knockout mice cerebral cortex"	"We report that Gnmt-/- mice have abnormal behavior including spontaneous locomotion activity, PPI, TST and FST. Microarray analysis showed that genes expression profiles in male Gnmt -/- mice Keywords: Gnmt knockout Cerebral cortex tissues from wild-type or Gnmt knockout mice were used for RNA extraction and hybridization on Affymetrix microarrays. For 4 weeks old mice, total RNA were mixed in equal proportion from 3 mice."	"GEO"	"partial"		
"GSE29485"	"Expression data from Mouse embryo"	"Mice lacking the function of the PcG protein CBX2 (also known as M33) show defects in gonadal, adrenal, and splenic development. In particular, XY knockout mice develop ovaries but not testes, and the gonads are hypoplastic in both sexes. To clarify the molecular basis of the defects, RNA prepared from both wild type and KO gonads were subjected to microarray analyses. Mouse embryonic gonads of Cbx2 knockout (KO) were sectioned and recovered at E11.5 for RNA extraction and hybridization on Affymetrix microarrays. Four different genotypes of embryos at E11.5 (XY WT, XX WT, XY Cbx2 KO, and XX Cbx2 KO) were frozen in OCT compound without fixation. They were sectioned to 30 um slices and stained with hematoxylin. The developing gonadal cells localized by GATA4 immunostaining and morphology were prepared using a Laser Microdissection System. The specimens prepared from two or three individuals were combined into one group, and three groups were prepared for each genotype."	"GEO"	"partial"		
"GSE29284"	"Expression data from newborn mouse brain expressing a constitutively active PDGFRb"	"To identify targets of PDGFRb signaling and potentially new markers for pericyte activation, we used microarray analysis to compare gene expression in control and mutant pericytes expressing a constitutively active PDGFRb. We chose 1 day after birth as a time point for analysis because the number of pericytes and morphology of the vasculature is similar between mutants and controls at this time. We dissociated P1 mouse brains and isolated microvessel fragments with their associated pericytes by affinity to anti-PECAM-coated magnetic beads. RNA was then isolated from four control (wild type) and four mutant (PDGFRb D849V knockin) brains, and then used to prepare labeled samples for array hybridization."	"GEO"	"partial"		
"GSE26076"	"Mouse conjunctival forniceal gene expression during postnatal development and its regulation by Kruppel-like factor 4"	"Purpose: To identify the changes in postnatal mouse conjunctival forniceal gene expression and their regulation by Klf4 around eye opening stage when the goblet cells first appear. Methods: Laser-capture-microdissection was used to collect conjunctival forniceal epithelial cells from postnatal-day (PN) 9, PN14 and PN20 wild-type (WT), and PN14 Klf4-conditional null (Klf4CN) mice, where goblet cells are absent, developing, present, and missing, respectively. Microarrays were used to compare gene expression among these four groups. Expression of selected genes was validated by Q-RT-PCR, and spatiotemporal expression assessed by in situ hybridization. Results: We identified 668, 251, 1160 and 139 genes that were upregulated and 492, 377, 1419 and 57 genes that were downregulated between PN9 and PN14, PN14 and PN20, PN9 and PN20, and PN14 WT and Klf4CN conjunctiva, respectively. Transcription factors Spdef, FoxA1 and FoxA3 that regulate goblet cell development in other mucosal epithelia, and epithelial specific Ets (ESE) transcription factor family members were upregulated during conjunctival development. Mesenchymal-epithelial transition (MET) was favored and diverse pathways related to glycoprotein biosynthesis, mucosal immunity, signaling, endocytic and neural regulation were affected during conjunctival development. Conjunctival Klf4-target genes differed significantly from the previously identified corneal Klf4-target genes, implying tissue-dependant regulatory targets for Klf4. Conclusions: We have identified the changes in gene expression accompanying mouse conjunctival development and the role of Klf4 in this process. These studies provide new probes to study conjunctival epithelial development and function, and reveal that the gene regulatory network required for goblet cell development is conserved across different mucosal epithelia. Three independent samples in each of four developmental groups"	"GEO"	"partial"		
"GSE33981"	"Microarray analysis of 2,3,7,8-Tetrachlorodibenzo-p-dioxin Exposed Amputated Adult Zebrafish Heart Ventricles"	"The purpose of this experiment is to understand which transcripts are differentially expressed following exposure to TCDD. We used microarrays to understand global changes in gene signal intensity Adult zebrafish (danio rerio) were injected (i.p) to vehicle control or TCDD (70 ng/g) one day prior to heart ventricle amputation. A subset of fish were exposed but the hearts were not amputated. Amputated hearts were collected at 6 hours post amputation and 7 days post amputation and processed for microarray analysis"	"GEO"	"partial"		
"GSE32092"	"MicroRNA-mediated gene regulation plays a minor role in the transcriptomic plasticity of cold-acclimated Zebrafish brain tissue"	"Growing evidence shows that miRNAs play essential roles in cell development by regulating the growth and differentiation of cell lineages. However, the potential roles of miRNA-mediated regulation in the environmental adaptation of organisms are largely unknown. To examine this potential regulatory capability, we systematically identified and compared the miRNAs of zebrafish brains under normal and cold-acclimated conditions using Solexa sequencing. We then predicted the potential target protein genes of the miRNAs and compared their gene expression profile patterns derived from microarray analyses. We defined a set of 25 differentially expressed miRNAs between the cold-acclimatized and normal zebrafish and predicted their functions based on the GO annotation of their targets. We also compared the expression of mRNAs and found that genes related to mRNA processing and response to stress were overrepresented among the up-regulated genes of the cold-stress condition. We analyzed the potential regulatory roles of these miRNAs on gene transcription patterns under low-temperature conditions using several statistical models and a novel, network-based approach. Our results indicate that these miRNAs, either individually or together and either directly or indirectly mediated by transcription factors (TFs), contribute a minor amount to the change in gene expression patterns under low-temperature conditions. Adult zebrafish (Danio rerio) were raised under the normal laboratory breeding temperature (28C) or subjected subjected to cold (10C) stress. After 10 days of cold adaption, the brains of the zebrafish were dissected, and total RNAs were extracted from these brains. Expressional profiles of miRNAs and mRNAs were detected through high-throughput Solexa sequencing and microarray respectively. This submission represents transcriptome component of study"	"GEO"	"partial"		
"GSE32914"	"Study of Mid-Blastula Transition of zebrafish embryos"	"Sox31 is a member of the zebrafish SoxB1 subfamily, and its expression can be detected both pre- and post-MBT. To distinguish the function of its maternal and zygotic transcripts, a splice blocking morpholino (Sb MO) was designed to interfere with the processing of new, zygotically synthesised mRNAs without interfering with mRNAs of maternal origin. Developmental arrest was observed in Sb MO which could not bypass MBT. Mid-Blastula Transition (MBT) functions as a time window for zygotic genome activation and maternal mRNA degradation. To uncover whether the ""zygotic up"" and ""maternal down"" event during MBT is retarded in Sb morphants, we performed microarray experiment at the end of MBT (about 4.3 hours post fertilication/4.3 hpf) to compare mRNAs from Sb morphants and control embryos. In one experiment, three flocks of zebrafish eggs were injected with the Sox19b morpholino immediately after fertilization, while another three control populations were injected with placebo. At 4.3 hpf, these six flocks of embryos were sent for gene expression profiling with six Affymetrix Zebrafish Genome Arrays. In another experiment, we compared two wildtype embryo samples at 4h (post-MBT) against two wildtype samples at 2.5 h (pre-MBT)."	"GEO"	"partial"		
"GSE24529"	"Expression analysis of transgenic embryos carrying the mitf-BRAFV600E allele in the presence or absence of p53 function"	"Investigation of expression differences between melanomas harvested from MiniCoopR-GFP versus MiniCoopR-SETDB1 transgenic zebrafish The embryos described in this study are further analyzed in a manuscript submitted for publication by White, et al. A 12 chip study comparing gene expression levels in 80hpf animals either WT (Tu), mitf-BRAFV600E, p53-/-, or mitf-BRAFV600E;p53-/- (double)"	"GEO"	"partial"		
"GSE24528"	"Expression analysis of zebrafish melanoma and skin from the mitf-BRAFV600E;p53-/- line"	"Investigation of expression differences between skin and melanomas from a transgenic BRAFV600E zebrafish model of melanoma The embryos described in this study are further analyzed in a manuscript submitted for publication by White, et al. A 15 chip study using RNA extracted from either WT zebrafish skin, mitf-BRAFV600E;p53-/- skin or mitf-BRAFV600E;p53-/- melanoma"	"GEO"	"partial"		
"GSE28199"	"prdm1a mutant vs. wild type"	"The PR domain containing 1a, with ZNF domain factor, gene prdm1a plays an integral role in the development of a number of different cell types during vertebrate embryogenesis, including neural crest cells, Rohon-Beard (RB) sensory neurons and the cranial neural crest-derived craniofacial skeletal elements. To better understand how Prdm1a regulates the development of various cell types in zebrafish, we performed a microarray analysis comparing wild type and prdm1a mutant embryos and identified a number of genes with altered expression in the absence of prdm1a. Rescue analysis determined that two of these, sox10 and islet1, lie downstream of Prdm1a in the development of neural crest cells and Rohon-Beard neurons, respectively. In addition, we identified a number of other novel downstream targets of Prdm1a that may be important for the development of diverse tissues during zebrafish embryogenesis. RNA was isolated from whole zebrafish embryos at 25hpf, three replicates each for wildtype and prdm1a mutant embryos."	"GEO"	"partial"		
"E-MEXP-257"	"Transcription profiling of mouse forelimb autopods and genital buds from wild type and homozygous Del9 E12.5 embryos"	"Despite the importance of Hox genes in patterning the mouse embryo, few target genes of the Hox transcription factors have been identified. To search for HoxD targets we contrasted gene expression profiles in the presence and absence of the HoxD genes in"	"ArrayExpress"	"partial"		
"GSE34187"	"Gene expression profiles along the tonotopic axis of the mouse cochlea during neonatal development"	"The cochlear duct is tonotopically organized, such that the basal cochlea responds more sensitively to high frequency sounds and the apical cochlea to low frequency sounds. In effort to understand how the tonotopic organization is established in mammals, we searched for genes that are differentially expressed along the tonotopic axis during neonatal development. Eighty temporal bones were dissected from C57BL/6 mice at P0 and P8. The cochlear tissues were divided into three equal pieces representing the basal, middle and apical turns, and pooled separately. Six total RNA from the pooled samples were applied to 6 GeneChips."	"GEO"	"total"		
"GSE9740"	"Transcription profiling of mouse embryonic superior cervical ganglia (SCG) and dorsal root ganglia (DRG) during a time course of neurite outgrowth in vitro"	"We have undertaken a genome-wide study of transcriptional activity in embryonic superior cervical ganglia (SCG) and dorsal root ganglia (DRG) during a time course of neurite outgrowth in vitro. Gene expression observed in these models likely includes both developmental gene expression patterns and regenerative responses to axotomy, which occurs as the result of tissue dissection. Comparison across both models revealed many genes with similar gene expression patterns during neurite outgrowth. These patterns were minimally affected by exposure to the potent inhibitory cue Semaphorin3A, indicating that this extrinsic cue does not exert major effects at the level of nuclear transcription. We also compared our data to several published studies of DRG and SCG gene expression in animal models of regeneration, and found the expression of a large number of genes in common between neurite outgrowth in vitro and regeneration in vivo. Experiment Overall Design: We wished to determine the transcriptional profiles of neurons undergoing neurite outgrowth in vitro. We were particularly interested in finding genes whose expression is generally associated with the process of neurite outgrowth, rather than with cell type-specific effects. Thus, in order to avoid focusing on transcripts unique to one tissue type versus another, we used a comparative strategy to look for effects that were common to two tissue types and therefore more likely to be involved in the general process of neurite outgrowth. While these explants contain multiple cell types, we felt this was preferable to the more disruptive conditions required to dissociate neurons or obtain a pure neuron population. To this end, we monitored gene expression in cultured explants from SCG and DRG using DNA microarrays. We initiated our studies by culturing embryonic day 13 (E13) mouse SCG in vitro and harvesting tissue for RNA isolation at time points from 2 to 65 hours. Time points were selected to detect both fast, short-term responses (2, 5 and 12 hours), as well as sustained, long-term changes (24, 40, and 65 hours). Samples were hybridized to Affymetrix MG-U74v2 A and B microarrays, with RNA from acutely dissected explants serving as a baseline reference. We followed these experiments with a parallel analysis of a more heterogeneous tissue type, the DRG, which is more frequently used than SCG for in vivo studies of neurite regeneration. Cervical and upper thoracic DRG from E12 embryos were cultured with NGF (the same trophic support as in SCG cultures), harvested at time points from 2 to 40 hours, and hybridized to Affymetrix MOE 430A microarrays."	"GEO"	"partial"		
"GSE4098"	"Transcription profiling of mouse limbal and corneal epithelial basal cells to characterize different gene expression patterns in the two cell types"	"Limbal vs. corneal epithelial basal cell gene expression patterns were identified and compared. Experiment Overall Design: 8 limbal and 8 corneal epithelial basal cells samples from 8 mice were dissected and mRNAs were isolated and amplified for microarra"	"GEO"	"total"		
"GSE1919"	"Transcription profiling of human synovial samples from patients with osteoarthritis, rheumatoid arthritis vs controls treated with various drug regimes to characterise RA at the molecular level and to uncover key pathomechanisms"	"Rheumatoid arthritis (RA) is a chronic, inflammatory joint disease of unknown etiology and pronounced inter-patient heterogeneity. To characterize RA at the molecular level and to uncover key pathomechanisms, we performed whole-genome gene expression analyses. Synovial tissues from rheumatoid arthritis patients were compared to those from osteoarthritis patients and to normal donors. Experiment Overall Design: Two disease conditions (rheumatoid arthritis and osteoarthritis) in comparison to normal donors were investigated. For the two disease groups samples derived from three individual patients and two pools of patients were hybridised."	"GEO"	"partial"		
"GSE1832"	"Transcription profiling of human vastus lateralis muscle from exercised and non-exercised subjects"	"Four healthy human volunteers underwent an acute bout of resistance exercise with the right leg at 2 pm. Biopsies were removed from the Vastus Lateralis muscle 6 h (8 pm) and 18 h (8 am) after exericise"	"GEO"	"partial"		
"GSE1145"	"Transcription profiling of human heart muscle from cardiomyopathy patients"	"To establish changes in cardiac transcription profiles brought about by fheart failure we collected myocardial samples from patients undergoing cardiac transplantation whose failure arises from different etiologies (e.g. idiopathic dilated cardiomyopathy, ischemic cardiomyopathy, alcoholic cardiomyopathy, valvular cardiomyopathy, and hypertrophic cardiomyopathy) and from 'normal' organ donors whose hearts cannot be used for transplants. The transcriptional profile of the mRNA in these samples will be measured with gene array technology. Changes in transcriptional profiles can be correlated with the physiologic profile of heart-failure hearts acquired at the time of transplantation."	"GEO"	"partial"		
"GSE4488"	"Transcription profiling of blood from human pituitary adenoma predisposition (PAP) patients to characterize the genetic basis of low penetrance tumor susceptibility"	"While identification of genes mutated in high penetrance tumor predisposition syndromes has been a success story, much less progress has been made in characterizing the genetic basis of low penetrance tumor susceptibility. Combining recently introduced chip-based technologies with traditional genealogy work we have identified inactivating germline mutations in patients with pituitary adenoma predisposition (PAP). To identify the PAP locus whole genome SNP genotyping and linkage analysis was combined with gene expression profiling from 16 individuals (9 affected/obligatory carriers: A2, A6, A8, A14, A16, A18, A20, A21, A22, and 7 controls). Statistical analysis was performed on probe sets mapped to the linked region. The experiment consisted of a collection of blood samples from identified families where PAP was observed and analysis of gene expression data used together with SNP genoptyping and linkage analysis. The findings were further studied using direct screening and other supporting methods."	"GEO"	"partial"		
"E-MEXP-1755"	"Transcription profiling of liver from mice fed either a high fat diet for 15 weeks or standard carbohydrate food"	"The effect of high fat diet feeding on liver gene transcription regulation was investigated in C57BL/6J mice using Affymetrix gene expression arrays. Expression data was determined in 5 months old male mice fed a high fat diet (40% fat) for 15 weeks. Control mice were fed a standard carbohydrate chow. Six animals per group were used."	"ArrayExpress"	"partial"		
"GSE30803"	"Genome-wide mRNA profiling of adult human pancreatic beta and duct cells in comparison to other human tissues"	"Aims: establishment of reference samples to investigate gene expression selective for endocrine or ductal-exocrine cells within the adult human pancreas. To this end, human islet endocrine cells, FACS-enriched in insulin+ cells, (n=3) and human exocrine ductal cells (n=2) are compared on Affymetrix HG133A platform with duplicate hybridizations of a panel of other primary human tissues. The microarray analysis was performed on 3 pools of human beta cell-enriched cell fractions, isolated from 10 non-selected donor organs, and 2 pools of duct cell-enriched fractions obtained from 6 non-selected donor pancreases. The cells were suspension-cultured for 2-3 weeks along standard procedures and with no specific treatment prior to FACS-sorting and RNA extraction. The average composition of human beta cell-preparations was 55 ± 13% insulin+ cells, 13±8% glucagon+ cells and 21 ±7% non-granulated cells. Pancreatic duct cells-enriched preparations contained 85 ±7% cytokeratin 19+ cells with 4 ± 1% insulin+ cells and 6 ±4% glucagon+ cells and were isolated as described by Heimberg H. et al.( Diabetes 2001,49: 571-579 ). Pancreatic cell mRNA profiles were compared to those of a panel of other human primary tissues (n=2 biological replicates)."	"GEO"	"partial"		
"GSE30522"	"Transcriptomes of human bladder cells and cells in bladder cancer"	"Characterization of the gene expression profiles of specific cell populations of the human urinary bladder provides an important set of research tools for the study of cellular differentiation and the cancer process. The transcriptome is a definitive identifier of each individual cell types. Surgically resected tissue was digested by collagenase and the different cell types were sorted by antibodies to cluster designation (CD) cell surface antigens. The sorted cells were analyzed by DNA microarrays. The transcriptome datasets were analyzed for differentially expressed genes and plotted on a principal components analysis space for cell lineage relationship. The following bladder cell types were analyzed: CD9+ urothelial, CD104+ basal, CD13+ stromal of lamina propria, CD9+ urothelial carcinoma cancer, and CD13+ urothelial carcinoma-associated stromal. Gene expression differences between the cell types of tumor and their respective non-cancer counterpart provide biomarker candidates. Basal cells of the bladder and prostate, although sharing CD cell surface markers, are quite different in overall gene expression. Furthermore, these cells lack transcript features of stem cell signature of embryonic stem or embryonal carcinoma cells. Cell type-specific transcriptomes are more informative than bulk tissue transcriptomes. The relatedness of different cell types can be determined by transcriptome dataset comparison. Bladder cell types were sorted from tissue specimens, and analyzed by DNA microarrays. The various transcriptomes were compared by principal components analysis for cell lineage relationship."	"GEO"	"partial"		
"GSE27568"	"Ubb Knockout Mouse Testis"	"Analysis of Ubb knockout mouse testes at 7, 4, 21, and 28 dpp. Ubiquitin (Ub) is an essential protein found in all eukaryotic cells and plays important roles in a variety of cellular functions including germ cell development. Targeted disruption of the polyubiquitin gene Ubb results in male and female infertility in mice with germ cells arrested at meiotic prophase I. Whole testes from wild-type (WT) and Ubb-/- (KO) mice were harvested at 7, 14, 21, and 28 days postpartum. Total RNA was extracted and hybridized to Affymetrix Mouse Genome 430 2.0 arrays."	"GEO"	"partial"		
