"#libraryId"	"experimentId"	"comments"	"annotatorId"	"lastModificationDate"
"SRX1129081"	"SRP061902"	"rejected for annotation due to tamoxifen injection step, see https://groupmrr.slack.com/archives/C2GG4D4TD/p1576009462051300?thread_ts=1575916258.024700&cid=C2GG4D4TD"	"ANN"	"2020-03-09"
"SRX1129082"	"SRP061902"	"rejected for annotation due to tamoxifen injection step, see https://groupmrr.slack.com/archives/C2GG4D4TD/p1576009462051300?thread_ts=1575916258.024700&cid=C2GG4D4TD"	"ANN"	"2020-03-09"
"SRX1129083"	"SRP061902"	"rejected for annotation due to tamoxifen injection step, see https://groupmrr.slack.com/archives/C2GG4D4TD/p1576009462051300?thread_ts=1575916258.024700&cid=C2GG4D4TD"	"ANN"	"2020-03-09"
"SRX1129084"	"SRP061902"	"rejected for annotation due to tamoxifen injection step, see https://groupmrr.slack.com/archives/C2GG4D4TD/p1576009462051300?thread_ts=1575916258.024700&cid=C2GG4D4TD"	"ANN"	"2020-03-09"
"SRX1129085"	"SRP061902"	"rejected for annotation due to tamoxifen injection step, see https://groupmrr.slack.com/archives/C2GG4D4TD/p1576009462051300?thread_ts=1575916258.024700&cid=C2GG4D4TD"	"ANN"	"2020-03-09"
"SRX1129086"	"SRP061902"	"rejected for annotation due to tamoxifen injection step, see https://groupmrr.slack.com/archives/C2GG4D4TD/p1576009462051300?thread_ts=1575916258.024700&cid=C2GG4D4TD"	"ANN"	"2020-03-09"
"SRX1129087"	"SRP061902"	"rejected for annotation due to tamoxifen injection step, see https://groupmrr.slack.com/archives/C2GG4D4TD/p1576009462051300?thread_ts=1575916258.024700&cid=C2GG4D4TD"	"ANN"	"2020-03-09"
"SRX1129088"	"SRP061902"	"rejected for annotation due to tamoxifen injection step, see https://groupmrr.slack.com/archives/C2GG4D4TD/p1576009462051300?thread_ts=1575916258.024700&cid=C2GG4D4TD"	"ANN"	"2020-03-09"
"SRX1129089"	"SRP061902"	"rejected for annotation due to tamoxifen injection step, see https://groupmrr.slack.com/archives/C2GG4D4TD/p1576009462051300?thread_ts=1575916258.024700&cid=C2GG4D4TD"	"ANN"	"2020-03-09"
"SRX1129090"	"SRP061902"	"rejected for annotation due to tamoxifen injection step, see https://groupmrr.slack.com/archives/C2GG4D4TD/p1576009462051300?thread_ts=1575916258.024700&cid=C2GG4D4TD"	"ANN"	"2020-03-09"
"SRX1129091"	"SRP061902"	"rejected for annotation due to tamoxifen injection step, see https://groupmrr.slack.com/archives/C2GG4D4TD/p1576009462051300?thread_ts=1575916258.024700&cid=C2GG4D4TD"	"ANN"	"2020-03-09"
"SRX1129092"	"SRP061902"	"rejected for annotation due to tamoxifen injection step, see https://groupmrr.slack.com/archives/C2GG4D4TD/p1576009462051300?thread_ts=1575916258.024700&cid=C2GG4D4TD"	"ANN"	"2020-03-09"
"SRX1129093"	"SRP061902"	"rejected for annotation due to tamoxifen injection step, see https://groupmrr.slack.com/archives/C2GG4D4TD/p1576009462051300?thread_ts=1575916258.024700&cid=C2GG4D4TD"	"ANN"	"2020-03-09"
"SRX1129094"	"SRP061902"	"rejected for annotation due to tamoxifen injection step, see https://groupmrr.slack.com/archives/C2GG4D4TD/p1576009462051300?thread_ts=1575916258.024700&cid=C2GG4D4TD"	"ANN"	"2020-03-09"
"SRX1129095"	"SRP061902"	"rejected for annotation due to tamoxifen injection step, see https://groupmrr.slack.com/archives/C2GG4D4TD/p1576009462051300?thread_ts=1575916258.024700&cid=C2GG4D4TD"	"ANN"	"2020-03-09"
"SRX1129096"	"SRP061902"	"rejected for annotation due to tamoxifen injection step, see https://groupmrr.slack.com/archives/C2GG4D4TD/p1576009462051300?thread_ts=1575916258.024700&cid=C2GG4D4TD"	"ANN"	"2020-03-09"
"SRX1129097"	"SRP061902"	"rejected for annotation due to tamoxifen injection step, see https://groupmrr.slack.com/archives/C2GG4D4TD/p1576009462051300?thread_ts=1575916258.024700&cid=C2GG4D4TD"	"ANN"	"2020-03-09"
"SRX1129098"	"SRP061902"	"rejected for annotation due to tamoxifen injection step, see https://groupmrr.slack.com/archives/C2GG4D4TD/p1576009462051300?thread_ts=1575916258.024700&cid=C2GG4D4TD"	"ANN"	"2020-03-09"
"SRX1129099"	"SRP061902"	"rejected for annotation due to tamoxifen injection step, see https://groupmrr.slack.com/archives/C2GG4D4TD/p1576009462051300?thread_ts=1575916258.024700&cid=C2GG4D4TD"	"ANN"	"2020-03-09"
"SRX1129100"	"SRP061902"	"rejected for annotation due to tamoxifen injection step, see https://groupmrr.slack.com/archives/C2GG4D4TD/p1576009462051300?thread_ts=1575916258.024700&cid=C2GG4D4TD"	"ANN"	"2020-03-09"
"SRX1129101"	"SRP061902"	"rejected for annotation due to tamoxifen injection step, see https://groupmrr.slack.com/archives/C2GG4D4TD/p1576009462051300?thread_ts=1575916258.024700&cid=C2GG4D4TD"	"ANN"	"2020-03-09"
"SRX1129102"	"SRP061902"	"rejected for annotation due to tamoxifen injection step, see https://groupmrr.slack.com/archives/C2GG4D4TD/p1576009462051300?thread_ts=1575916258.024700&cid=C2GG4D4TD"	"ANN"	"2020-03-09"
"SRX1129103"	"SRP061902"	"rejected for annotation due to tamoxifen injection step, see https://groupmrr.slack.com/archives/C2GG4D4TD/p1576009462051300?thread_ts=1575916258.024700&cid=C2GG4D4TD"	"ANN"	"2020-03-09"
"SRX1129104"	"SRP061902"	"rejected for annotation due to tamoxifen injection step, see https://groupmrr.slack.com/archives/C2GG4D4TD/p1576009462051300?thread_ts=1575916258.024700&cid=C2GG4D4TD"	"ANN"	"2020-03-09"
"SRX1129105"	"SRP061902"	"rejected for annotation due to tamoxifen injection step, see https://groupmrr.slack.com/archives/C2GG4D4TD/p1576009462051300?thread_ts=1575916258.024700&cid=C2GG4D4TD"	"ANN"	"2020-03-09"
"SRX1129106"	"SRP061902"	"rejected for annotation due to tamoxifen injection step, see https://groupmrr.slack.com/archives/C2GG4D4TD/p1576009462051300?thread_ts=1575916258.024700&cid=C2GG4D4TD"	"ANN"	"2020-03-09"
"SRX1129107"	"SRP061902"	"rejected for annotation due to tamoxifen injection step, see https://groupmrr.slack.com/archives/C2GG4D4TD/p1576009462051300?thread_ts=1575916258.024700&cid=C2GG4D4TD"	"ANN"	"2020-03-09"
"SRX1129108"	"SRP061902"	"rejected for annotation due to tamoxifen injection step, see https://groupmrr.slack.com/archives/C2GG4D4TD/p1576009462051300?thread_ts=1575916258.024700&cid=C2GG4D4TD"	"ANN"	"2020-03-09"
"SRX1129109"	"SRP061902"	"rejected for annotation due to tamoxifen injection step, see https://groupmrr.slack.com/archives/C2GG4D4TD/p1576009462051300?thread_ts=1575916258.024700&cid=C2GG4D4TD"	"ANN"	"2020-03-09"
"SRX1129110"	"SRP061902"	"rejected for annotation due to tamoxifen injection step, see https://groupmrr.slack.com/archives/C2GG4D4TD/p1576009462051300?thread_ts=1575916258.024700&cid=C2GG4D4TD"	"ANN"	"2020-03-09"
"SRX1129111"	"SRP061902"	"rejected for annotation due to tamoxifen injection step, see https://groupmrr.slack.com/archives/C2GG4D4TD/p1576009462051300?thread_ts=1575916258.024700&cid=C2GG4D4TD"	"ANN"	"2020-03-09"
"SRX1129112"	"SRP061902"	"rejected for annotation due to tamoxifen injection step, see https://groupmrr.slack.com/archives/C2GG4D4TD/p1576009462051300?thread_ts=1575916258.024700&cid=C2GG4D4TD"	"ANN"	"2020-03-09"
"SRX1129113"	"SRP061902"	"rejected for annotation due to tamoxifen injection step, see https://groupmrr.slack.com/archives/C2GG4D4TD/p1576009462051300?thread_ts=1575916258.024700&cid=C2GG4D4TD"	"ANN"	"2020-03-09"
"SRX1129114"	"SRP061902"	"rejected for annotation due to tamoxifen injection step, see https://groupmrr.slack.com/archives/C2GG4D4TD/p1576009462051300?thread_ts=1575916258.024700&cid=C2GG4D4TD"	"ANN"	"2020-03-09"
"SRX1129115"	"SRP061902"	"rejected for annotation due to tamoxifen injection step, see https://groupmrr.slack.com/archives/C2GG4D4TD/p1576009462051300?thread_ts=1575916258.024700&cid=C2GG4D4TD"	"ANN"	"2020-03-09"
"SRX1129116"	"SRP061902"	"rejected for annotation due to tamoxifen injection step, see https://groupmrr.slack.com/archives/C2GG4D4TD/p1576009462051300?thread_ts=1575916258.024700&cid=C2GG4D4TD"	"ANN"	"2020-03-09"
"SRX1129117"	"SRP061902"	"rejected for annotation due to tamoxifen injection step, see https://groupmrr.slack.com/archives/C2GG4D4TD/p1576009462051300?thread_ts=1575916258.024700&cid=C2GG4D4TD"	"ANN"	"2020-03-09"
"SRX1129118"	"SRP061902"	"rejected for annotation due to tamoxifen injection step, see https://groupmrr.slack.com/archives/C2GG4D4TD/p1576009462051300?thread_ts=1575916258.024700&cid=C2GG4D4TD"	"ANN"	"2020-03-09"
"SRX1129119"	"SRP061902"	"rejected for annotation due to tamoxifen injection step, see https://groupmrr.slack.com/archives/C2GG4D4TD/p1576009462051300?thread_ts=1575916258.024700&cid=C2GG4D4TD"	"ANN"	"2020-03-09"
"SRX1129120"	"SRP061902"	"rejected for annotation due to tamoxifen injection step, see https://groupmrr.slack.com/archives/C2GG4D4TD/p1576009462051300?thread_ts=1575916258.024700&cid=C2GG4D4TD"	"ANN"	"2020-03-09"
"SRX1129121"	"SRP061902"	"rejected for annotation due to tamoxifen injection step, see https://groupmrr.slack.com/archives/C2GG4D4TD/p1576009462051300?thread_ts=1575916258.024700&cid=C2GG4D4TD"	"ANN"	"2020-03-09"
"SRX1129122"	"SRP061902"	"rejected for annotation due to tamoxifen injection step, see https://groupmrr.slack.com/archives/C2GG4D4TD/p1576009462051300?thread_ts=1575916258.024700&cid=C2GG4D4TD"	"ANN"	"2020-03-09"
"SRX1129123"	"SRP061902"	"rejected for annotation due to tamoxifen injection step, see https://groupmrr.slack.com/archives/C2GG4D4TD/p1576009462051300?thread_ts=1575916258.024700&cid=C2GG4D4TD"	"ANN"	"2020-03-09"
"SRX1129124"	"SRP061902"	"rejected for annotation due to tamoxifen injection step, see https://groupmrr.slack.com/archives/C2GG4D4TD/p1576009462051300?thread_ts=1575916258.024700&cid=C2GG4D4TD"	"ANN"	"2020-03-09"
"SRX1129125"	"SRP061902"	"rejected for annotation due to tamoxifen injection step, see https://groupmrr.slack.com/archives/C2GG4D4TD/p1576009462051300?thread_ts=1575916258.024700&cid=C2GG4D4TD"	"ANN"	"2020-03-09"
"SRX1129126"	"SRP061902"	"rejected for annotation due to tamoxifen injection step, see https://groupmrr.slack.com/archives/C2GG4D4TD/p1576009462051300?thread_ts=1575916258.024700&cid=C2GG4D4TD"	"ANN"	"2020-03-09"
"SRX1129127"	"SRP061902"	"rejected for annotation due to tamoxifen injection step, see https://groupmrr.slack.com/archives/C2GG4D4TD/p1576009462051300?thread_ts=1575916258.024700&cid=C2GG4D4TD"	"ANN"	"2020-03-09"
"SRX1129128"	"SRP061902"	"rejected for annotation due to tamoxifen injection step, see https://groupmrr.slack.com/archives/C2GG4D4TD/p1576009462051300?thread_ts=1575916258.024700&cid=C2GG4D4TD"	"ANN"	"2020-03-09"
"SRX1129129"	"SRP061902"	"rejected for annotation due to tamoxifen injection step, see https://groupmrr.slack.com/archives/C2GG4D4TD/p1576009462051300?thread_ts=1575916258.024700&cid=C2GG4D4TD"	"ANN"	"2020-03-09"
"SRX1129130"	"SRP061902"	"rejected for annotation due to tamoxifen injection step, see https://groupmrr.slack.com/archives/C2GG4D4TD/p1576009462051300?thread_ts=1575916258.024700&cid=C2GG4D4TD"	"ANN"	"2020-03-09"
"SRX1129131"	"SRP061902"	"rejected for annotation due to tamoxifen injection step, see https://groupmrr.slack.com/archives/C2GG4D4TD/p1576009462051300?thread_ts=1575916258.024700&cid=C2GG4D4TD"	"ANN"	"2020-03-09"
"SRX1129132"	"SRP061902"	"rejected for annotation due to tamoxifen injection step, see https://groupmrr.slack.com/archives/C2GG4D4TD/p1576009462051300?thread_ts=1575916258.024700&cid=C2GG4D4TD"	"ANN"	"2020-03-09"
"SRX1129133"	"SRP061902"	"rejected for annotation due to tamoxifen injection step, see https://groupmrr.slack.com/archives/C2GG4D4TD/p1576009462051300?thread_ts=1575916258.024700&cid=C2GG4D4TD"	"ANN"	"2020-03-09"
"SRX1129134"	"SRP061902"	"rejected for annotation due to tamoxifen injection step, see https://groupmrr.slack.com/archives/C2GG4D4TD/p1576009462051300?thread_ts=1575916258.024700&cid=C2GG4D4TD"	"ANN"	"2020-03-09"
"SRX1129135"	"SRP061902"	"rejected for annotation due to tamoxifen injection step, see https://groupmrr.slack.com/archives/C2GG4D4TD/p1576009462051300?thread_ts=1575916258.024700&cid=C2GG4D4TD"	"ANN"	"2020-03-09"
"SRX1129136"	"SRP061902"	"rejected for annotation due to tamoxifen injection step, see https://groupmrr.slack.com/archives/C2GG4D4TD/p1576009462051300?thread_ts=1575916258.024700&cid=C2GG4D4TD"	"ANN"	"2020-03-09"
"SRX1129137"	"SRP061902"	"rejected for annotation due to tamoxifen injection step, see https://groupmrr.slack.com/archives/C2GG4D4TD/p1576009462051300?thread_ts=1575916258.024700&cid=C2GG4D4TD"	"ANN"	"2020-03-09"
"SRX1129138"	"SRP061902"	"rejected for annotation due to tamoxifen injection step, see https://groupmrr.slack.com/archives/C2GG4D4TD/p1576009462051300?thread_ts=1575916258.024700&cid=C2GG4D4TD"	"ANN"	"2020-03-09"
"SRX1129139"	"SRP061902"	"rejected for annotation due to tamoxifen injection step, see https://groupmrr.slack.com/archives/C2GG4D4TD/p1576009462051300?thread_ts=1575916258.024700&cid=C2GG4D4TD"	"ANN"	"2020-03-09"
"SRX1129151"	"SRP061902"	"rejected for annotation due to tamoxifen injection step, see https://groupmrr.slack.com/archives/C2GG4D4TD/p1576009462051300?thread_ts=1575916258.024700&cid=C2GG4D4TD"	"ANN"	"2020-03-09"
"SRX1129152"	"SRP061902"	"rejected for annotation due to tamoxifen injection step, see https://groupmrr.slack.com/archives/C2GG4D4TD/p1576009462051300?thread_ts=1575916258.024700&cid=C2GG4D4TD"	"ANN"	"2020-03-09"
"SRX1129153"	"SRP061902"	"rejected for annotation due to tamoxifen injection step, see https://groupmrr.slack.com/archives/C2GG4D4TD/p1576009462051300?thread_ts=1575916258.024700&cid=C2GG4D4TD"	"ANN"	"2020-03-09"
"SRX1129154"	"SRP061902"	"rejected for annotation due to tamoxifen injection step, see https://groupmrr.slack.com/archives/C2GG4D4TD/p1576009462051300?thread_ts=1575916258.024700&cid=C2GG4D4TD"	"ANN"	"2020-03-09"
"SRX1129155"	"SRP061902"	"rejected for annotation due to tamoxifen injection step, see https://groupmrr.slack.com/archives/C2GG4D4TD/p1576009462051300?thread_ts=1575916258.024700&cid=C2GG4D4TD"	"ANN"	"2020-03-09"
"SRX1129156"	"SRP061902"	"rejected for annotation due to tamoxifen injection step, see https://groupmrr.slack.com/archives/C2GG4D4TD/p1576009462051300?thread_ts=1575916258.024700&cid=C2GG4D4TD"	"ANN"	"2020-03-09"
"SRX1129157"	"SRP061902"	"rejected for annotation due to tamoxifen injection step, see https://groupmrr.slack.com/archives/C2GG4D4TD/p1576009462051300?thread_ts=1575916258.024700&cid=C2GG4D4TD"	"ANN"	"2020-03-09"
"SRX1129158"	"SRP061902"	"rejected for annotation due to tamoxifen injection step, see https://groupmrr.slack.com/archives/C2GG4D4TD/p1576009462051300?thread_ts=1575916258.024700&cid=C2GG4D4TD"	"ANN"	"2020-03-09"
"SRX1129159"	"SRP061902"	"rejected for annotation due to tamoxifen injection step, see https://groupmrr.slack.com/archives/C2GG4D4TD/p1576009462051300?thread_ts=1575916258.024700&cid=C2GG4D4TD"	"ANN"	"2020-03-09"
"SRX1129160"	"SRP061902"	"rejected for annotation due to tamoxifen injection step, see https://groupmrr.slack.com/archives/C2GG4D4TD/p1576009462051300?thread_ts=1575916258.024700&cid=C2GG4D4TD"	"ANN"	"2020-03-09"
"SRX1129161"	"SRP061902"	"rejected for annotation due to tamoxifen injection step, see https://groupmrr.slack.com/archives/C2GG4D4TD/p1576009462051300?thread_ts=1575916258.024700&cid=C2GG4D4TD"	"ANN"	"2020-03-09"
"SRX1129162"	"SRP061902"	"rejected for annotation due to tamoxifen injection step, see https://groupmrr.slack.com/archives/C2GG4D4TD/p1576009462051300?thread_ts=1575916258.024700&cid=C2GG4D4TD"	"ANN"	"2020-03-09"
"SRX1129163"	"SRP061902"	"rejected for annotation due to tamoxifen injection step, see https://groupmrr.slack.com/archives/C2GG4D4TD/p1576009462051300?thread_ts=1575916258.024700&cid=C2GG4D4TD"	"ANN"	"2020-03-09"
"SRX1129164"	"SRP061902"	"rejected for annotation due to tamoxifen injection step, see https://groupmrr.slack.com/archives/C2GG4D4TD/p1576009462051300?thread_ts=1575916258.024700&cid=C2GG4D4TD"	"ANN"	"2020-03-09"
"SRX1129165"	"SRP061902"	"rejected for annotation due to tamoxifen injection step, see https://groupmrr.slack.com/archives/C2GG4D4TD/p1576009462051300?thread_ts=1575916258.024700&cid=C2GG4D4TD"	"ANN"	"2020-03-09"
"SRX1129166"	"SRP061902"	"rejected for annotation due to tamoxifen injection step, see https://groupmrr.slack.com/archives/C2GG4D4TD/p1576009462051300?thread_ts=1575916258.024700&cid=C2GG4D4TD"	"ANN"	"2020-03-09"
"SRX1129167"	"SRP061902"	"rejected for annotation due to tamoxifen injection step, see https://groupmrr.slack.com/archives/C2GG4D4TD/p1576009462051300?thread_ts=1575916258.024700&cid=C2GG4D4TD"	"ANN"	"2020-03-09"
"SRX1129168"	"SRP061902"	"rejected for annotation due to tamoxifen injection step, see https://groupmrr.slack.com/archives/C2GG4D4TD/p1576009462051300?thread_ts=1575916258.024700&cid=C2GG4D4TD"	"ANN"	"2020-03-09"
"SRX1129169"	"SRP061902"	"rejected for annotation due to tamoxifen injection step, see https://groupmrr.slack.com/archives/C2GG4D4TD/p1576009462051300?thread_ts=1575916258.024700&cid=C2GG4D4TD"	"ANN"	"2020-03-09"
"SRX1129170"	"SRP061902"	"rejected for annotation due to tamoxifen injection step, see https://groupmrr.slack.com/archives/C2GG4D4TD/p1576009462051300?thread_ts=1575916258.024700&cid=C2GG4D4TD"	"ANN"	"2020-03-09"
"SRX1129171"	"SRP061902"	"rejected for annotation due to tamoxifen injection step, see https://groupmrr.slack.com/archives/C2GG4D4TD/p1576009462051300?thread_ts=1575916258.024700&cid=C2GG4D4TD"	"ANN"	"2020-03-09"
"SRX1129172"	"SRP061902"	"rejected for annotation due to tamoxifen injection step, see https://groupmrr.slack.com/archives/C2GG4D4TD/p1576009462051300?thread_ts=1575916258.024700&cid=C2GG4D4TD"	"ANN"	"2020-03-09"
"SRX1129173"	"SRP061902"	"rejected for annotation due to tamoxifen injection step, see https://groupmrr.slack.com/archives/C2GG4D4TD/p1576009462051300?thread_ts=1575916258.024700&cid=C2GG4D4TD"	"ANN"	"2020-03-09"
"SRX1129175"	"SRP061902"	"rejected for annotation due to tamoxifen injection step, see https://groupmrr.slack.com/archives/C2GG4D4TD/p1576009462051300?thread_ts=1575916258.024700&cid=C2GG4D4TD"	"ANN"	"2020-03-09"
"SRX1129176"	"SRP061902"	"rejected for annotation due to tamoxifen injection step, see https://groupmrr.slack.com/archives/C2GG4D4TD/p1576009462051300?thread_ts=1575916258.024700&cid=C2GG4D4TD"	"ANN"	"2020-03-09"
"SRX1129177"	"SRP061902"	"rejected for annotation due to tamoxifen injection step, see https://groupmrr.slack.com/archives/C2GG4D4TD/p1576009462051300?thread_ts=1575916258.024700&cid=C2GG4D4TD"	"ANN"	"2020-03-09"
"SRX1129178"	"SRP061902"	"rejected for annotation due to tamoxifen injection step, see https://groupmrr.slack.com/archives/C2GG4D4TD/p1576009462051300?thread_ts=1575916258.024700&cid=C2GG4D4TD"	"ANN"	"2020-03-09"
"SRX1129179"	"SRP061902"	"rejected for annotation due to tamoxifen injection step, see https://groupmrr.slack.com/archives/C2GG4D4TD/p1576009462051300?thread_ts=1575916258.024700&cid=C2GG4D4TD"	"ANN"	"2020-03-09"
"SRX1129180"	"SRP061902"	"rejected for annotation due to tamoxifen injection step, see https://groupmrr.slack.com/archives/C2GG4D4TD/p1576009462051300?thread_ts=1575916258.024700&cid=C2GG4D4TD"	"ANN"	"2020-03-09"
"SRX1129181"	"SRP061902"	"rejected for annotation due to tamoxifen injection step, see https://groupmrr.slack.com/archives/C2GG4D4TD/p1576009462051300?thread_ts=1575916258.024700&cid=C2GG4D4TD"	"ANN"	"2020-03-09"
"SRX1129182"	"SRP061902"	"rejected for annotation due to tamoxifen injection step, see https://groupmrr.slack.com/archives/C2GG4D4TD/p1576009462051300?thread_ts=1575916258.024700&cid=C2GG4D4TD"	"ANN"	"2020-03-09"
"SRX1129183"	"SRP061902"	"rejected for annotation due to tamoxifen injection step, see https://groupmrr.slack.com/archives/C2GG4D4TD/p1576009462051300?thread_ts=1575916258.024700&cid=C2GG4D4TD"	"ANN"	"2020-03-09"
"SRX1129184"	"SRP061902"	"rejected for annotation due to tamoxifen injection step, see https://groupmrr.slack.com/archives/C2GG4D4TD/p1576009462051300?thread_ts=1575916258.024700&cid=C2GG4D4TD"	"ANN"	"2020-03-09"
"SRX1129185"	"SRP061902"	"rejected for annotation due to tamoxifen injection step, see https://groupmrr.slack.com/archives/C2GG4D4TD/p1576009462051300?thread_ts=1575916258.024700&cid=C2GG4D4TD"	"ANN"	"2020-03-09"
"SRX1129186"	"SRP061902"	"rejected for annotation due to tamoxifen injection step, see https://groupmrr.slack.com/archives/C2GG4D4TD/p1576009462051300?thread_ts=1575916258.024700&cid=C2GG4D4TD"	"ANN"	"2020-03-09"
"SRX1129187"	"SRP061902"	"rejected for annotation due to tamoxifen injection step, see https://groupmrr.slack.com/archives/C2GG4D4TD/p1576009462051300?thread_ts=1575916258.024700&cid=C2GG4D4TD"	"ANN"	"2020-03-09"
"SRX1129188"	"SRP061902"	"rejected for annotation due to tamoxifen injection step, see https://groupmrr.slack.com/archives/C2GG4D4TD/p1576009462051300?thread_ts=1575916258.024700&cid=C2GG4D4TD"	"ANN"	"2020-03-09"
"SRX1129189"	"SRP061902"	"rejected for annotation due to tamoxifen injection step, see https://groupmrr.slack.com/archives/C2GG4D4TD/p1576009462051300?thread_ts=1575916258.024700&cid=C2GG4D4TD"	"ANN"	"2020-03-09"
"SRX1129190"	"SRP061902"	"rejected for annotation due to tamoxifen injection step, see https://groupmrr.slack.com/archives/C2GG4D4TD/p1576009462051300?thread_ts=1575916258.024700&cid=C2GG4D4TD"	"ANN"	"2020-03-09"
"SRX1129191"	"SRP061902"	"rejected for annotation due to tamoxifen injection step, see https://groupmrr.slack.com/archives/C2GG4D4TD/p1576009462051300?thread_ts=1575916258.024700&cid=C2GG4D4TD"	"ANN"	"2020-03-09"
"SRX1129192"	"SRP061902"	"rejected for annotation due to tamoxifen injection step, see https://groupmrr.slack.com/archives/C2GG4D4TD/p1576009462051300?thread_ts=1575916258.024700&cid=C2GG4D4TD"	"ANN"	"2020-03-09"
"SRX1129193"	"SRP061902"	"rejected for annotation due to tamoxifen injection step, see https://groupmrr.slack.com/archives/C2GG4D4TD/p1576009462051300?thread_ts=1575916258.024700&cid=C2GG4D4TD"	"ANN"	"2020-03-09"
"SRX1129194"	"SRP061902"	"rejected for annotation due to tamoxifen injection step, see https://groupmrr.slack.com/archives/C2GG4D4TD/p1576009462051300?thread_ts=1575916258.024700&cid=C2GG4D4TD"	"ANN"	"2020-03-09"
"SRX1129195"	"SRP061902"	"rejected for annotation due to tamoxifen injection step, see https://groupmrr.slack.com/archives/C2GG4D4TD/p1576009462051300?thread_ts=1575916258.024700&cid=C2GG4D4TD"	"ANN"	"2020-03-09"
"SRX1129196"	"SRP061902"	"rejected for annotation due to tamoxifen injection step, see https://groupmrr.slack.com/archives/C2GG4D4TD/p1576009462051300?thread_ts=1575916258.024700&cid=C2GG4D4TD"	"ANN"	"2020-03-09"
"SRX1129197"	"SRP061902"	"rejected for annotation due to tamoxifen injection step, see https://groupmrr.slack.com/archives/C2GG4D4TD/p1576009462051300?thread_ts=1575916258.024700&cid=C2GG4D4TD"	"ANN"	"2020-03-09"
"SRX1129198"	"SRP061902"	"rejected for annotation due to tamoxifen injection step, see https://groupmrr.slack.com/archives/C2GG4D4TD/p1576009462051300?thread_ts=1575916258.024700&cid=C2GG4D4TD"	"ANN"	"2020-03-09"
"SRX1129199"	"SRP061902"	"rejected for annotation due to tamoxifen injection step, see https://groupmrr.slack.com/archives/C2GG4D4TD/p1576009462051300?thread_ts=1575916258.024700&cid=C2GG4D4TD"	"ANN"	"2020-03-09"
"SRX1129200"	"SRP061902"	"rejected for annotation due to tamoxifen injection step, see https://groupmrr.slack.com/archives/C2GG4D4TD/p1576009462051300?thread_ts=1575916258.024700&cid=C2GG4D4TD"	"ANN"	"2020-03-09"
"SRX1129201"	"SRP061902"	"rejected for annotation due to tamoxifen injection step, see https://groupmrr.slack.com/archives/C2GG4D4TD/p1576009462051300?thread_ts=1575916258.024700&cid=C2GG4D4TD"	"ANN"	"2020-03-09"
"SRX1129202"	"SRP061902"	"rejected for annotation due to tamoxifen injection step, see https://groupmrr.slack.com/archives/C2GG4D4TD/p1576009462051300?thread_ts=1575916258.024700&cid=C2GG4D4TD"	"ANN"	"2020-03-09"
"SRX1129203"	"SRP061902"	"rejected for annotation due to tamoxifen injection step, see https://groupmrr.slack.com/archives/C2GG4D4TD/p1576009462051300?thread_ts=1575916258.024700&cid=C2GG4D4TD"	"ANN"	"2020-03-09"
"SRX1129204"	"SRP061902"	"rejected for annotation due to tamoxifen injection step, see https://groupmrr.slack.com/archives/C2GG4D4TD/p1576009462051300?thread_ts=1575916258.024700&cid=C2GG4D4TD"	"ANN"	"2020-03-09"
"SRX1129205"	"SRP061902"	"rejected for annotation due to tamoxifen injection step, see https://groupmrr.slack.com/archives/C2GG4D4TD/p1576009462051300?thread_ts=1575916258.024700&cid=C2GG4D4TD"	"ANN"	"2020-03-09"
"SRX1129206"	"SRP061902"	"rejected for annotation due to tamoxifen injection step, see https://groupmrr.slack.com/archives/C2GG4D4TD/p1576009462051300?thread_ts=1575916258.024700&cid=C2GG4D4TD"	"ANN"	"2020-03-09"
"SRX1129207"	"SRP061902"	"rejected for annotation due to tamoxifen injection step, see https://groupmrr.slack.com/archives/C2GG4D4TD/p1576009462051300?thread_ts=1575916258.024700&cid=C2GG4D4TD"	"ANN"	"2020-03-09"
"SRX1129208"	"SRP061902"	"rejected for annotation due to tamoxifen injection step, see https://groupmrr.slack.com/archives/C2GG4D4TD/p1576009462051300?thread_ts=1575916258.024700&cid=C2GG4D4TD"	"ANN"	"2020-03-09"
"SRX1129209"	"SRP061902"	"rejected for annotation due to tamoxifen injection step, see https://groupmrr.slack.com/archives/C2GG4D4TD/p1576009462051300?thread_ts=1575916258.024700&cid=C2GG4D4TD"	"ANN"	"2020-03-09"
"SRX1129210"	"SRP061902"	"rejected for annotation due to tamoxifen injection step, see https://groupmrr.slack.com/archives/C2GG4D4TD/p1576009462051300?thread_ts=1575916258.024700&cid=C2GG4D4TD"	"ANN"	"2020-03-09"
"SRX1129211"	"SRP061902"	"rejected for annotation due to tamoxifen injection step, see https://groupmrr.slack.com/archives/C2GG4D4TD/p1576009462051300?thread_ts=1575916258.024700&cid=C2GG4D4TD"	"ANN"	"2020-03-09"
"SRX1129212"	"SRP061902"	"rejected for annotation due to tamoxifen injection step, see https://groupmrr.slack.com/archives/C2GG4D4TD/p1576009462051300?thread_ts=1575916258.024700&cid=C2GG4D4TD"	"ANN"	"2020-03-09"
"SRX1129213"	"SRP061902"	"rejected for annotation due to tamoxifen injection step, see https://groupmrr.slack.com/archives/C2GG4D4TD/p1576009462051300?thread_ts=1575916258.024700&cid=C2GG4D4TD"	"ANN"	"2020-03-09"
