"#libraryId"	"experimentId"	"platform"	"organId"	"organName"	"uberonId1"	"uberonName1"	"ECO ID1"	"ECO name1"	"uberonId2"	"uberonName2"	"ECO ID2"	"ECO name2"	"genotype"	"stageId"	"stageName"	"Prior cell-type1"	"Post-sequencing cell-type2"	"infoStage"	"sampleTitle"	"sampleSource"	"sampleDescription"	"sampleCharacteristics"	"organAnnotationStatus"	"organBiologicalStatus"	"stageAnnotationStatus"	"stageBiologicalStatus"	"sex"	"strain"	"speciesId"	"comment"	"annotatorId"	"lastModificationDate"	"replicate"	"infoReplicate"	"SRSId"	"tags"	"protocol"	"protocol type"
"SRX1585518"	"SRP070155"	"Illumina HiSeq 2500"			"CL:0002321"	"embryonic cell"		"embryo dissection"						"Wbls:0000085"	"24-cell embryo Ce (C elegans)"	"embryonic cell"	"MSx1"	"16-cell"							"other"	"not documented"	"NA"	"N2"	6239	"PMID:27554860 'We note that due to asynchronous cell divisions there is no true 16-cell stage, but we use this term for convenience (details in Experimental Methods)....As a result, whenever we refer to the 16-cell stage we are actually referring to the 24-cell stage collected in 16 samples; 8 samples are single (posterior) cells, and 8 samples are pairs of newborn sister (anterior) cells. This is illustrated by the end of the cell lineage tree in Figure 1A.'"	"ANN"	"2019-01-28"			"SRS1305438"	"scRNA-seq"	"SMARTer Ultra Low"	"Full-length"
"SRX1585517"	"SRP070155"	"Illumina HiSeq 2500"			"CL:0002321"	"embryonic cell"		"embryo dissection"						"Wbls:0000085"	"24-cell embryo Ce (C elegans)"	"embryonic cell"	"Cx1"	"16-cell"							"other"	"not documented"	"NA"	"N2"	6239	"PMID:27554860 'We note that due to asynchronous cell divisions there is no true 16-cell stage, but we use this term for convenience (details in Experimental Methods)....As a result, whenever we refer to the 16-cell stage we are actually referring to the 24-cell stage collected in 16 samples; 8 samples are single (posterior) cells, and 8 samples are pairs of newborn sister (anterior) cells. This is illustrated by the end of the cell lineage tree in Figure 1A.'"	"ANN"	"2019-01-28"			"SRS1305439"	"scRNA-seq"	"SMARTer Ultra Low"	"Full-length"
"SRX1585516"	"SRP070155"	"Illumina HiSeq 2500"			"CL:0002321"	"embryonic cell"		"embryo dissection"						"Wbls:0000085"	"24-cell embryo Ce (C elegans)"	"embryonic cell"	"Cx2"	"16-cell"							"other"	"not documented"	"NA"	"N2"	6239	"PMID:27554860 'We note that due to asynchronous cell divisions there is no true 16-cell stage, but we use this term for convenience (details in Experimental Methods)....As a result, whenever we refer to the 16-cell stage we are actually referring to the 24-cell stage collected in 16 samples; 8 samples are single (posterior) cells, and 8 samples are pairs of newborn sister (anterior) cells. This is illustrated by the end of the cell lineage tree in Figure 1A.'"	"ANN"	"2019-01-28"			"SRS1305440"	"scRNA-seq"	"SMARTer Ultra Low"	"Full-length"
"SRX1585515"	"SRP070155"	"Illumina HiSeq 2500"			"CL:0002321"	"embryonic cell"		"embryo dissection"						"Wbls:0000085"	"24-cell embryo Ce (C elegans)"	"embryonic cell"	"ABarx"	"16-cell"							"other"	"not documented"	"NA"	"N2"	6239	"PMID:27554860 'We note that due to asynchronous cell divisions there is no true 16-cell stage, but we use this term for convenience (details in Experimental Methods)....As a result, whenever we refer to the 16-cell stage we are actually referring to the 24-cell stage collected in 16 samples; 8 samples are single (posterior) cells, and 8 samples are pairs of newborn sister (anterior) cells. This is illustrated by the end of the cell lineage tree in Figure 1A.'"	"ANN"	"2019-01-28"			"SRS1305441"	"scRNA-seq"	"SMARTer Ultra Low"	"Full-length"
"SRX1585513"	"SRP070155"	"Illumina HiSeq 2500"			"CL:0002321"	"embryonic cell"		"embryo dissection"						"Wbls:0000085"	"24-cell embryo Ce (C elegans)"	"embryonic cell"	"ABprx"	"16-cell"							"other"	"not documented"	"NA"	"N2"	6239	"PMID:27554860 'We note that due to asynchronous cell divisions there is no true 16-cell stage, but we use this term for convenience (details in Experimental Methods)....As a result, whenever we refer to the 16-cell stage we are actually referring to the 24-cell stage collected in 16 samples; 8 samples are single (posterior) cells, and 8 samples are pairs of newborn sister (anterior) cells. This is illustrated by the end of the cell lineage tree in Figure 1A.'"	"ANN"	"2019-01-28"			"SRS1305442"	"scRNA-seq"	"SMARTer Ultra Low"	"Full-length"
"SRX1585514"	"SRP070155"	"Illumina HiSeq 2500"			"CL:0002321"	"embryonic cell"		"embryo dissection"						"Wbls:0000085"	"24-cell embryo Ce (C elegans)"	"embryonic cell"	"ABalx"	"16-cell"							"other"	"not documented"	"NA"	"N2"	6239	"PMID:27554860 'We note that due to asynchronous cell divisions there is no true 16-cell stage, but we use this term for convenience (details in Experimental Methods)....As a result, whenever we refer to the 16-cell stage we are actually referring to the 24-cell stage collected in 16 samples; 8 samples are single (posterior) cells, and 8 samples are pairs of newborn sister (anterior) cells. This is illustrated by the end of the cell lineage tree in Figure 1A.'"	"ANN"	"2019-01-28"			"SRS1305443"	"scRNA-seq"	"SMARTer Ultra Low"	"Full-length"
"SRX1585512"	"SRP070155"	"Illumina HiSeq 2500"			"CL:0002321"	"embryonic cell"		"embryo dissection"						"Wbls:0000085"	"24-cell embryo Ce (C elegans)"	"embryonic cell"	"ABplx"	"16-cell"							"other"	"not documented"	"NA"	"N2"	6239	"PMID:27554860 'We note that due to asynchronous cell divisions there is no true 16-cell stage, but we use this term for convenience (details in Experimental Methods)....As a result, whenever we refer to the 16-cell stage we are actually referring to the 24-cell stage collected in 16 samples; 8 samples are single (posterior) cells, and 8 samples are pairs of newborn sister (anterior) cells. This is illustrated by the end of the cell lineage tree in Figure 1A.'"	"ANN"	"2019-01-28"			"SRS1305444"	"scRNA-seq"	"SMARTer Ultra Low"	"Full-length"
"SRX1585511"	"SRP070155"	"Illumina HiSeq 2500"			"CL:0002321"	"embryonic cell"		"embryo dissection"						"Wbls:0000085"	"24-cell embryo Ce (C elegans)"	"embryonic cell"	"ABarx"	"16-cell"							"other"	"not documented"	"NA"	"N2"	6239	"PMID:27554860 'We note that due to asynchronous cell divisions there is no true 16-cell stage, but we use this term for convenience (details in Experimental Methods)....As a result, whenever we refer to the 16-cell stage we are actually referring to the 24-cell stage collected in 16 samples; 8 samples are single (posterior) cells, and 8 samples are pairs of newborn sister (anterior) cells. This is illustrated by the end of the cell lineage tree in Figure 1A.'"	"ANN"	"2019-01-28"			"SRS1305445"	"scRNA-seq"	"SMARTer Ultra Low"	"Full-length"
"SRX1585510"	"SRP070155"	"Illumina HiSeq 2500"			"CL:0002321"	"embryonic cell"		"embryo dissection"						"Wbls:0000085"	"24-cell embryo Ce (C elegans)"	"embryonic cell"	"tossed"	"16-cell"							"other"	"not documented"	"NA"	"N2"	6239	"PMID:27554860 'We note that due to asynchronous cell divisions there is no true 16-cell stage, but we use this term for convenience (details in Experimental Methods)....As a result, whenever we refer to the 16-cell stage we are actually referring to the 24-cell stage collected in 16 samples; 8 samples are single (posterior) cells, and 8 samples are pairs of newborn sister (anterior) cells. This is illustrated by the end of the cell lineage tree in Figure 1A.'"	"ANN"	"2019-01-28"			"SRS1305446"	"scRNA-seq"	"SMARTer Ultra Low"	"Full-length"
"SRX1585509"	"SRP070155"	"Illumina HiSeq 2500"			"CL:0002321"	"embryonic cell"		"embryo dissection"						"Wbls:0000085"	"24-cell embryo Ce (C elegans)"	"embryonic cell"	"ABalx"	"16-cell"							"other"	"not documented"	"NA"	"N2"	6239	"PMID:27554860 'We note that due to asynchronous cell divisions there is no true 16-cell stage, but we use this term for convenience (details in Experimental Methods)....As a result, whenever we refer to the 16-cell stage we are actually referring to the 24-cell stage collected in 16 samples; 8 samples are single (posterior) cells, and 8 samples are pairs of newborn sister (anterior) cells. This is illustrated by the end of the cell lineage tree in Figure 1A.'"	"ANN"	"2019-01-28"			"SRS1305447"	"scRNA-seq"	"SMARTer Ultra Low"	"Full-length"
"SRX1585508"	"SRP070155"	"Illumina HiSeq 2500"			"CL:0002321"	"embryonic cell"		"embryo dissection"						"Wbls:0000085"	"24-cell embryo Ce (C elegans)"	"embryonic cell"	"ABprx"	"16-cell"							"other"	"not documented"	"NA"	"N2"	6239	"PMID:27554860 'We note that due to asynchronous cell divisions there is no true 16-cell stage, but we use this term for convenience (details in Experimental Methods)....As a result, whenever we refer to the 16-cell stage we are actually referring to the 24-cell stage collected in 16 samples; 8 samples are single (posterior) cells, and 8 samples are pairs of newborn sister (anterior) cells. This is illustrated by the end of the cell lineage tree in Figure 1A.'"	"ANN"	"2019-01-28"			"SRS1305448"	"scRNA-seq"	"SMARTer Ultra Low"	"Full-length"
"SRX1585506"	"SRP070155"	"Illumina HiSeq 2500"			"CL:0002321"	"embryonic cell"		"embryo dissection"						"Wbls:0000085"	"24-cell embryo Ce (C elegans)"	"embryonic cell"	"P4"	"16-cell"							"other"	"not documented"	"NA"	"N2"	6239	"PMID:27554860 'We note that due to asynchronous cell divisions there is no true 16-cell stage, but we use this term for convenience (details in Experimental Methods)....As a result, whenever we refer to the 16-cell stage we are actually referring to the 24-cell stage collected in 16 samples; 8 samples are single (posterior) cells, and 8 samples are pairs of newborn sister (anterior) cells. This is illustrated by the end of the cell lineage tree in Figure 1A.'"	"ANN"	"2019-01-28"			"SRS1305449"	"scRNA-seq"	"SMARTer Ultra Low"	"Full-length"
"SRX1585507"	"SRP070155"	"Illumina HiSeq 2500"			"CL:0002321"	"embryonic cell"		"embryo dissection"						"Wbls:0000085"	"24-cell embryo Ce (C elegans)"	"embryonic cell"	"D"	"16-cell"							"other"	"not documented"	"NA"	"N2"	6239	"PMID:27554860 'We note that due to asynchronous cell divisions there is no true 16-cell stage, but we use this term for convenience (details in Experimental Methods)....As a result, whenever we refer to the 16-cell stage we are actually referring to the 24-cell stage collected in 16 samples; 8 samples are single (posterior) cells, and 8 samples are pairs of newborn sister (anterior) cells. This is illustrated by the end of the cell lineage tree in Figure 1A.'"	"ANN"	"2019-01-28"			"SRS1305450"	"scRNA-seq"	"SMARTer Ultra Low"	"Full-length"
"SRX1585505"	"SRP070155"	"Illumina HiSeq 2500"			"CL:0002321"	"embryonic cell"		"embryo dissection"						"Wbls:0000085"	"24-cell embryo Ce (C elegans)"	"embryonic cell"	"Cx1"	"16-cell"							"other"	"not documented"	"NA"	"N2"	6239	"PMID:27554860 'We note that due to asynchronous cell divisions there is no true 16-cell stage, but we use this term for convenience (details in Experimental Methods)....As a result, whenever we refer to the 16-cell stage we are actually referring to the 24-cell stage collected in 16 samples; 8 samples are single (posterior) cells, and 8 samples are pairs of newborn sister (anterior) cells. This is illustrated by the end of the cell lineage tree in Figure 1A.'"	"ANN"	"2019-01-28"			"SRS1305451"	"scRNA-seq"	"SMARTer Ultra Low"	"Full-length"
"SRX1585504"	"SRP070155"	"Illumina HiSeq 2500"			"CL:0002321"	"embryonic cell"		"embryo dissection"						"Wbls:0000085"	"24-cell embryo Ce (C elegans)"	"embryonic cell"	"Ep"	"16-cell"							"other"	"not documented"	"NA"	"N2"	6239	"PMID:27554860 'We note that due to asynchronous cell divisions there is no true 16-cell stage, but we use this term for convenience (details in Experimental Methods)....As a result, whenever we refer to the 16-cell stage we are actually referring to the 24-cell stage collected in 16 samples; 8 samples are single (posterior) cells, and 8 samples are pairs of newborn sister (anterior) cells. This is illustrated by the end of the cell lineage tree in Figure 1A.'"	"ANN"	"2019-01-28"			"SRS1305452"	"scRNA-seq"	"SMARTer Ultra Low"	"Full-length"
"SRX1585503"	"SRP070155"	"Illumina HiSeq 2500"			"CL:0002321"	"embryonic cell"		"embryo dissection"						"Wbls:0000085"	"24-cell embryo Ce (C elegans)"	"embryonic cell"	"Ea"	"16-cell"							"other"	"not documented"	"NA"	"N2"	6239	"PMID:27554860 'We note that due to asynchronous cell divisions there is no true 16-cell stage, but we use this term for convenience (details in Experimental Methods)....As a result, whenever we refer to the 16-cell stage we are actually referring to the 24-cell stage collected in 16 samples; 8 samples are single (posterior) cells, and 8 samples are pairs of newborn sister (anterior) cells. This is illustrated by the end of the cell lineage tree in Figure 1A.'"	"ANN"	"2019-01-28"			"SRS1305453"	"scRNA-seq"	"SMARTer Ultra Low"	"Full-length"
"SRX1585502"	"SRP070155"	"Illumina HiSeq 2500"			"CL:0002321"	"embryonic cell"		"embryo dissection"						"Wbls:0000085"	"24-cell embryo Ce (C elegans)"	"embryonic cell"	"Cx2"	"16-cell"							"other"	"not documented"	"NA"	"N2"	6239	"PMID:27554860 'We note that due to asynchronous cell divisions there is no true 16-cell stage, but we use this term for convenience (details in Experimental Methods)....As a result, whenever we refer to the 16-cell stage we are actually referring to the 24-cell stage collected in 16 samples; 8 samples are single (posterior) cells, and 8 samples are pairs of newborn sister (anterior) cells. This is illustrated by the end of the cell lineage tree in Figure 1A.'"	"ANN"	"2019-01-28"			"SRS1305454"	"scRNA-seq"	"SMARTer Ultra Low"	"Full-length"
"SRX1585500"	"SRP070155"	"Illumina HiSeq 2500"			"CL:0002321"	"embryonic cell"		"embryo dissection"						"Wbls:0000085"	"24-cell embryo Ce (C elegans)"	"embryonic cell"	"MSx1"	"16-cell"							"other"	"not documented"	"NA"	"N2"	6239	"PMID:27554860 'We note that due to asynchronous cell divisions there is no true 16-cell stage, but we use this term for convenience (details in Experimental Methods)....As a result, whenever we refer to the 16-cell stage we are actually referring to the 24-cell stage collected in 16 samples; 8 samples are single (posterior) cells, and 8 samples are pairs of newborn sister (anterior) cells. This is illustrated by the end of the cell lineage tree in Figure 1A.'"	"ANN"	"2019-01-28"			"SRS1305455"	"scRNA-seq"	"SMARTer Ultra Low"	"Full-length"
"SRX1585501"	"SRP070155"	"Illumina HiSeq 2500"			"CL:0002321"	"embryonic cell"		"embryo dissection"						"Wbls:0000085"	"24-cell embryo Ce (C elegans)"	"embryonic cell"	"MSx2"	"16-cell"							"other"	"not documented"	"NA"	"N2"	6239	"PMID:27554860 'We note that due to asynchronous cell divisions there is no true 16-cell stage, but we use this term for convenience (details in Experimental Methods)....As a result, whenever we refer to the 16-cell stage we are actually referring to the 24-cell stage collected in 16 samples; 8 samples are single (posterior) cells, and 8 samples are pairs of newborn sister (anterior) cells. This is illustrated by the end of the cell lineage tree in Figure 1A.'"	"ANN"	"2019-01-28"			"SRS1305456"	"scRNA-seq"	"SMARTer Ultra Low"	"Full-length"
"SRX1585499"	"SRP070155"	"Illumina HiSeq 2500"			"CL:0002321"	"embryonic cell"		"embryo dissection"						"Wbls:0000085"	"24-cell embryo Ce (C elegans)"	"embryonic cell"	"ABalx"	"16-cell"							"other"	"not documented"	"NA"	"N2"	6239	"PMID:27554860 'We note that due to asynchronous cell divisions there is no true 16-cell stage, but we use this term for convenience (details in Experimental Methods)....As a result, whenever we refer to the 16-cell stage we are actually referring to the 24-cell stage collected in 16 samples; 8 samples are single (posterior) cells, and 8 samples are pairs of newborn sister (anterior) cells. This is illustrated by the end of the cell lineage tree in Figure 1A.'"	"ANN"	"2019-01-28"			"SRS1305457"	"scRNA-seq"	"SMARTer Ultra Low"	"Full-length"
"SRX1585498"	"SRP070155"	"Illumina HiSeq 2500"			"CL:0002321"	"embryonic cell"		"embryo dissection"						"Wbls:0000085"	"24-cell embryo Ce (C elegans)"	"embryonic cell"	"ABalx"	"16-cell"							"other"	"not documented"	"NA"	"N2"	6239	"PMID:27554860 'We note that due to asynchronous cell divisions there is no true 16-cell stage, but we use this term for convenience (details in Experimental Methods)....As a result, whenever we refer to the 16-cell stage we are actually referring to the 24-cell stage collected in 16 samples; 8 samples are single (posterior) cells, and 8 samples are pairs of newborn sister (anterior) cells. This is illustrated by the end of the cell lineage tree in Figure 1A.'"	"ANN"	"2019-01-28"			"SRS1305458"	"scRNA-seq"	"SMARTer Ultra Low"	"Full-length"
"SRX1585497"	"SRP070155"	"Illumina HiSeq 2500"			"CL:0002321"	"embryonic cell"		"embryo dissection"						"Wbls:0000085"	"24-cell embryo Ce (C elegans)"	"embryonic cell"	"ABarx"	"16-cell"							"other"	"not documented"	"NA"	"N2"	6239	"PMID:27554860 'We note that due to asynchronous cell divisions there is no true 16-cell stage, but we use this term for convenience (details in Experimental Methods)....As a result, whenever we refer to the 16-cell stage we are actually referring to the 24-cell stage collected in 16 samples; 8 samples are single (posterior) cells, and 8 samples are pairs of newborn sister (anterior) cells. This is illustrated by the end of the cell lineage tree in Figure 1A.'"	"ANN"	"2019-01-28"			"SRS1305459"	"scRNA-seq"	"SMARTer Ultra Low"	"Full-length"
"SRX1585496"	"SRP070155"	"Illumina HiSeq 2500"			"CL:0002321"	"embryonic cell"		"embryo dissection"						"Wbls:0000085"	"24-cell embryo Ce (C elegans)"	"embryonic cell"	"ABarx"	"16-cell"							"other"	"not documented"	"NA"	"N2"	6239	"PMID:27554860 'We note that due to asynchronous cell divisions there is no true 16-cell stage, but we use this term for convenience (details in Experimental Methods)....As a result, whenever we refer to the 16-cell stage we are actually referring to the 24-cell stage collected in 16 samples; 8 samples are single (posterior) cells, and 8 samples are pairs of newborn sister (anterior) cells. This is illustrated by the end of the cell lineage tree in Figure 1A.'"	"ANN"	"2019-01-28"			"SRS1305460"	"scRNA-seq"	"SMARTer Ultra Low"	"Full-length"
"SRX1585495"	"SRP070155"	"Illumina HiSeq 2500"			"CL:0002321"	"embryonic cell"		"embryo dissection"						"Wbls:0000085"	"24-cell embryo Ce (C elegans)"	"embryonic cell"	"ABplx"	"16-cell"							"other"	"not documented"	"NA"	"N2"	6239	"PMID:27554860 'We note that due to asynchronous cell divisions there is no true 16-cell stage, but we use this term for convenience (details in Experimental Methods)....As a result, whenever we refer to the 16-cell stage we are actually referring to the 24-cell stage collected in 16 samples; 8 samples are single (posterior) cells, and 8 samples are pairs of newborn sister (anterior) cells. This is illustrated by the end of the cell lineage tree in Figure 1A.'"	"ANN"	"2019-01-28"			"SRS1305461"	"scRNA-seq"	"SMARTer Ultra Low"	"Full-length"
"SRX1585494"	"SRP070155"	"Illumina HiSeq 2500"			"CL:0002321"	"embryonic cell"		"embryo dissection"						"Wbls:0000085"	"24-cell embryo Ce (C elegans)"	"embryonic cell"	"ABprx"	"16-cell"							"other"	"not documented"	"NA"	"N2"	6239	"PMID:27554860 'We note that due to asynchronous cell divisions there is no true 16-cell stage, but we use this term for convenience (details in Experimental Methods)....As a result, whenever we refer to the 16-cell stage we are actually referring to the 24-cell stage collected in 16 samples; 8 samples are single (posterior) cells, and 8 samples are pairs of newborn sister (anterior) cells. This is illustrated by the end of the cell lineage tree in Figure 1A.'"	"ANN"	"2019-01-28"			"SRS1305462"	"scRNA-seq"	"SMARTer Ultra Low"	"Full-length"
"SRX1585493"	"SRP070155"	"Illumina HiSeq 2500"			"CL:0002321"	"embryonic cell"		"embryo dissection"						"Wbls:0000085"	"24-cell embryo Ce (C elegans)"	"embryonic cell"	"ABprx"	"16-cell"							"other"	"not documented"	"NA"	"N2"	6239	"PMID:27554860 'We note that due to asynchronous cell divisions there is no true 16-cell stage, but we use this term for convenience (details in Experimental Methods)....As a result, whenever we refer to the 16-cell stage we are actually referring to the 24-cell stage collected in 16 samples; 8 samples are single (posterior) cells, and 8 samples are pairs of newborn sister (anterior) cells. This is illustrated by the end of the cell lineage tree in Figure 1A.'"	"ANN"	"2019-01-28"			"SRS1305463"	"scRNA-seq"	"SMARTer Ultra Low"	"Full-length"
"SRX1585492"	"SRP070155"	"Illumina HiSeq 2500"			"CL:0002321"	"embryonic cell"		"embryo dissection"						"Wbls:0000085"	"24-cell embryo Ce (C elegans)"	"embryonic cell"	"ABplx"	"16-cell"							"other"	"not documented"	"NA"	"N2"	6239	"PMID:27554860 'We note that due to asynchronous cell divisions there is no true 16-cell stage, but we use this term for convenience (details in Experimental Methods)....As a result, whenever we refer to the 16-cell stage we are actually referring to the 24-cell stage collected in 16 samples; 8 samples are single (posterior) cells, and 8 samples are pairs of newborn sister (anterior) cells. This is illustrated by the end of the cell lineage tree in Figure 1A.'"	"ANN"	"2019-01-28"			"SRS1305464"	"scRNA-seq"	"SMARTer Ultra Low"	"Full-length"
"SRX1585491"	"SRP070155"	"Illumina HiSeq 2500"			"CL:0002321"	"embryonic cell"		"embryo dissection"						"Wbls:0000071"	"8-cell embryo Ce (C elegans)"	"embryonic cell"	"P3"	"8-cell"							"perfect match"	"not documented"	"NA"	"N2"	6239	"PMID:27554860 'Identities known before sequencing (purple in Figure S1) Certain cell identities were known during collection based on visible features. At the 1-cell stage, there is only one cell (P0). At the 2-, 4- and 8-cell stages, the P1, P2 and P3 cells respectively are notably smaller than the others, and at the 16-cell stage the P4 and D cells are both smaller than the others.'"	"ANN"	"2019-01-28"			"SRS1305465"	"scRNA-seq"	"SMARTer Ultra Low"	"Full-length"
"SRX1585490"	"SRP070155"	"Illumina HiSeq 2500"			"CL:0002321"	"embryonic cell"		"embryo dissection"						"Wbls:0000071"	"8-cell embryo Ce (C elegans)"	"embryonic cell"	"C"	"8-cell"							"perfect match"	"not documented"	"NA"	"N2"	6239	"PMID:27554860 'Identities known before sequencing (purple in Figure S1) Certain cell identities were known during collection based on visible features. At the 1-cell stage, there is only one cell (P0). At the 2-, 4- and 8-cell stages, the P1, P2 and P3 cells respectively are notably smaller than the others, and at the 16-cell stage the P4 and D cells are both smaller than the others.'"	"ANN"	"2019-01-28"			"SRS1305466"	"scRNA-seq"	"SMARTer Ultra Low"	"Full-length"
"SRX1585489"	"SRP070155"	"Illumina HiSeq 2500"			"CL:0002321"	"embryonic cell"		"embryo dissection"						"Wbls:0000071"	"8-cell embryo Ce (C elegans)"	"embryonic cell"	"E"	"8-cell"							"perfect match"	"not documented"	"NA"	"N2"	6239	"PMID:27554860 'Identities known before sequencing (purple in Figure S1) Certain cell identities were known during collection based on visible features. At the 1-cell stage, there is only one cell (P0). At the 2-, 4- and 8-cell stages, the P1, P2 and P3 cells respectively are notably smaller than the others, and at the 16-cell stage the P4 and D cells are both smaller than the others.'"	"ANN"	"2019-01-28"			"SRS1305467"	"scRNA-seq"	"SMARTer Ultra Low"	"Full-length"
"SRX1585488"	"SRP070155"	"Illumina HiSeq 2500"			"CL:0002321"	"embryonic cell"		"embryo dissection"						"Wbls:0000071"	"8-cell embryo Ce (C elegans)"	"embryonic cell"	"MS"	"8-cell"							"perfect match"	"not documented"	"NA"	"N2"	6239	"PMID:27554860 'Identities known before sequencing (purple in Figure S1) Certain cell identities were known during collection based on visible features. At the 1-cell stage, there is only one cell (P0). At the 2-, 4- and 8-cell stages, the P1, P2 and P3 cells respectively are notably smaller than the others, and at the 16-cell stage the P4 and D cells are both smaller than the others.'"	"ANN"	"2019-01-28"			"SRS1305468"	"scRNA-seq"	"SMARTer Ultra Low"	"Full-length"
"SRX1585487"	"SRP070155"	"Illumina HiSeq 2500"			"CL:0002321"	"embryonic cell"		"embryo dissection"						"Wbls:0000071"	"8-cell embryo Ce (C elegans)"	"embryonic cell"	"ABal"	"8-cell"							"perfect match"	"not documented"	"NA"	"N2"	6239	"PMID:27554860 'Identities known before sequencing (purple in Figure S1) Certain cell identities were known during collection based on visible features. At the 1-cell stage, there is only one cell (P0). At the 2-, 4- and 8-cell stages, the P1, P2 and P3 cells respectively are notably smaller than the others, and at the 16-cell stage the P4 and D cells are both smaller than the others.'"	"ANN"	"2019-01-28"			"SRS1305469"	"scRNA-seq"	"SMARTer Ultra Low"	"Full-length"
"SRX1585486"	"SRP070155"	"Illumina HiSeq 2500"			"CL:0002321"	"embryonic cell"		"embryo dissection"						"Wbls:0000071"	"8-cell embryo Ce (C elegans)"	"embryonic cell"	"ABpl"	"8-cell"							"perfect match"	"not documented"	"NA"	"N2"	6239	"PMID:27554860 'Identities known before sequencing (purple in Figure S1) Certain cell identities were known during collection based on visible features. At the 1-cell stage, there is only one cell (P0). At the 2-, 4- and 8-cell stages, the P1, P2 and P3 cells respectively are notably smaller than the others, and at the 16-cell stage the P4 and D cells are both smaller than the others.'"	"ANN"	"2019-01-28"			"SRS1305470"	"scRNA-seq"	"SMARTer Ultra Low"	"Full-length"
"SRX1585484"	"SRP070155"	"Illumina HiSeq 2500"			"CL:0002321"	"embryonic cell"		"embryo dissection"						"Wbls:0000071"	"8-cell embryo Ce (C elegans)"	"embryonic cell"	"ABpr"	"8-cell"							"perfect match"	"not documented"	"NA"	"N2"	6239	"PMID:27554860 'Identities known before sequencing (purple in Figure S1) Certain cell identities were known during collection based on visible features. At the 1-cell stage, there is only one cell (P0). At the 2-, 4- and 8-cell stages, the P1, P2 and P3 cells respectively are notably smaller than the others, and at the 16-cell stage the P4 and D cells are both smaller than the others.'"	"ANN"	"2019-01-28"			"SRS1305471"	"scRNA-seq"	"SMARTer Ultra Low"	"Full-length"
"SRX1585485"	"SRP070155"	"Illumina HiSeq 2500"			"CL:0002321"	"embryonic cell"		"embryo dissection"						"Wbls:0000071"	"8-cell embryo Ce (C elegans)"	"embryonic cell"	"ABar"	"8-cell"							"perfect match"	"not documented"	"NA"	"N2"	6239	"PMID:27554860 'Identities known before sequencing (purple in Figure S1) Certain cell identities were known during collection based on visible features. At the 1-cell stage, there is only one cell (P0). At the 2-, 4- and 8-cell stages, the P1, P2 and P3 cells respectively are notably smaller than the others, and at the 16-cell stage the P4 and D cells are both smaller than the others.'"	"ANN"	"2019-01-28"			"SRS1305472"	"scRNA-seq"	"SMARTer Ultra Low"	"Full-length"
"SRX1585482"	"SRP070155"	"Illumina HiSeq 2500"			"CL:0002321"	"embryonic cell"		"embryo dissection"						"Wbls:0000071"	"8-cell embryo Ce (C elegans)"	"embryonic cell"	"tossed"	"8-cell"							"perfect match"	"not documented"	"NA"	"N2"	6239	"PMID:27554860 'Identities known before sequencing (purple in Figure S1) Certain cell identities were known during collection based on visible features. At the 1-cell stage, there is only one cell (P0). At the 2-, 4- and 8-cell stages, the P1, P2 and P3 cells respectively are notably smaller than the others, and at the 16-cell stage the P4 and D cells are both smaller than the others.'"	"ANN"	"2019-01-28"			"SRS1305473"	"scRNA-seq"	"SMARTer Ultra Low"	"Full-length"
"SRX1585483"	"SRP070155"	"Illumina HiSeq 2500"			"CL:0002321"	"embryonic cell"		"embryo dissection"						"Wbls:0000071"	"8-cell embryo Ce (C elegans)"	"embryonic cell"	"tossed"	"8-cell"							"perfect match"	"not documented"	"NA"	"N2"	6239	"PMID:27554860 'Identities known before sequencing (purple in Figure S1) Certain cell identities were known during collection based on visible features. At the 1-cell stage, there is only one cell (P0). At the 2-, 4- and 8-cell stages, the P1, P2 and P3 cells respectively are notably smaller than the others, and at the 16-cell stage the P4 and D cells are both smaller than the others.'"	"ANN"	"2019-01-28"			"SRS1305474"	"scRNA-seq"	"SMARTer Ultra Low"	"Full-length"
"SRX1585481"	"SRP070155"	"Illumina HiSeq 2500"			"CL:0002321"	"embryonic cell"		"embryo dissection"						"Wbls:0000071"	"8-cell embryo Ce (C elegans)"	"embryonic cell"	"tossed"	"8-cell"							"perfect match"	"not documented"	"NA"	"N2"	6239	"PMID:27554860 'Identities known before sequencing (purple in Figure S1) Certain cell identities were known during collection based on visible features. At the 1-cell stage, there is only one cell (P0). At the 2-, 4- and 8-cell stages, the P1, P2 and P3 cells respectively are notably smaller than the others, and at the 16-cell stage the P4 and D cells are both smaller than the others.'"	"ANN"	"2019-01-28"			"SRS1305475"	"scRNA-seq"	"SMARTer Ultra Low"	"Full-length"
"SRX1585480"	"SRP070155"	"Illumina HiSeq 2500"			"CL:0002321"	"embryonic cell"		"embryo dissection"						"Wbls:0000071"	"8-cell embryo Ce (C elegans)"	"embryonic cell"	"tossed"	"8-cell"							"perfect match"	"not documented"	"NA"	"N2"	6239	"PMID:27554860 'Identities known before sequencing (purple in Figure S1) Certain cell identities were known during collection based on visible features. At the 1-cell stage, there is only one cell (P0). At the 2-, 4- and 8-cell stages, the P1, P2 and P3 cells respectively are notably smaller than the others, and at the 16-cell stage the P4 and D cells are both smaller than the others.'"	"ANN"	"2019-01-28"			"SRS1305476"	"scRNA-seq"	"SMARTer Ultra Low"	"Full-length"
