"experimentId"	"uberonId"	"uberonName"	"whitelist"	"cell_type"	"cell_type_harmonization"	"cellTypeId"	"cellTypeName"	"cellTypeAnnotationStatus"	"marker_gene_name_for_cell_type"	"markerGene_ID_UniProt_Ensembl"	"PMID"	"source"	"comment"	"annotatorId"	"lastModificationDate"	"tags"	"protocol"	"protocol_type"
"SRP201320"	"UBERON:0002106"	"spleen"	"v2"	"Macrophage"	"Macrophage"	"CL:0000871"	"splenic macrophage"	"perfect match"	"Abhd12"	101716415	31751331	"table S24"		"ANN"	"18.05.20"	"scRNA-seq"	"10X Genomics"	"3'end"
"SRP201320"	"UBERON:0002106"	"spleen"	"v2"	"Macrophage"	"Macrophage"	"CL:0000871"	"splenic macrophage"	"perfect match"	"Stat3"	101721899	31751331	"table S24"		"ANN"	"18.05.20"	"scRNA-seq"	"10X Genomics"	"3'end"
"SRP201320"	"UBERON:0002106"	"spleen"	"v2"	"Macrophage"	"Macrophage"	"CL:0000871"	"splenic macrophage"	"perfect match"	"LOC106008480"	106008480	31751331	"table S24"		"ANN"	"18.05.20"	"scRNA-seq"	"10X Genomics"	"3'end"
"SRP201320"	"UBERON:0002106"	"spleen"	"v2"	"Macrophage"	"Macrophage"	"CL:0000871"	"splenic macrophage"	"perfect match"	"Cited2"	101698835	31751331	"table S24"		"ANN"	"18.05.20"	"scRNA-seq"	"10X Genomics"	"3'end"
"SRP201320"	"UBERON:0002106"	"spleen"	"v2"	"Macrophage"	"Macrophage"	"CL:0000871"	"splenic macrophage"	"perfect match"	"Agpat1"	101712016	31751331	"table S24"		"ANN"	"18.05.20"	"scRNA-seq"	"10X Genomics"	"3'end"
"SRP201320"	"UBERON:0002106"	"spleen"	"v2"	"Macrophage"	"Macrophage"	"CL:0000871"	"splenic macrophage"	"perfect match"	"Pgrmc1"	101726534	31751331	"table S24"		"ANN"	"18.05.20"	"scRNA-seq"	"10X Genomics"	"3'end"
"SRP201320"	"UBERON:0002106"	"spleen"	"v2"	"Macrophage"	"Macrophage"	"CL:0000871"	"splenic macrophage"	"perfect match"	"Map4k2"	101710953	31751331	"table S24"		"ANN"	"18.05.20"	"scRNA-seq"	"10X Genomics"	"3'end"
"SRP201320"	"UBERON:0002106"	"spleen"	"v2"	"Macrophage"	"Macrophage"	"CL:0000871"	"splenic macrophage"	"perfect match"	"Tagap"	101719403	31751331	"table S24"		"ANN"	"18.05.20"	"scRNA-seq"	"10X Genomics"	"3'end"
"SRP201320"	"UBERON:0002106"	"spleen"	"v2"	"Macrophage"	"Macrophage"	"CL:0000871"	"splenic macrophage"	"perfect match"	"Smpd2"	101702568	31751331	"table S24"		"ANN"	"18.05.20"	"scRNA-seq"	"10X Genomics"	"3'end"
"SRP201320"	"UBERON:0002106"	"spleen"	"v2"	"Macrophage"	"Macrophage"	"CL:0000871"	"splenic macrophage"	"perfect match"	"Secisbp2"	101713240	31751331	"table S24"		"ANN"	"18.05.20"	"scRNA-seq"	"10X Genomics"	"3'end"
"SRP201320"	"UBERON:0002106"	"spleen"	"v2"	"Macrophage"	"Macrophage"	"CL:0000871"	"splenic macrophage"	"perfect match"	"Rab28"	101726380	31751331	"table S24"		"ANN"	"18.05.20"	"scRNA-seq"	"10X Genomics"	"3'end"
"SRP201320"	"UBERON:0002106"	"spleen"	"v2"	"Macrophage"	"Macrophage"	"CL:0000871"	"splenic macrophage"	"perfect match"	"Rnf145"	101702012	31751331	"table S24"		"ANN"	"18.05.20"	"scRNA-seq"	"10X Genomics"	"3'end"
"SRP201320"	"UBERON:0002106"	"spleen"	"v2"	"Macrophage"	"Macrophage"	"CL:0000871"	"splenic macrophage"	"perfect match"	"Ocel1"	101699126	31751331	"table S24"		"ANN"	"18.05.20"	"scRNA-seq"	"10X Genomics"	"3'end"
"SRP201320"	"UBERON:0002106"	"spleen"	"v2"	"Macrophage"	"Macrophage"	"CL:0000871"	"splenic macrophage"	"perfect match"	"Stt3a"	101700446	31751331	"table S24"		"ANN"	"18.05.20"	"scRNA-seq"	"10X Genomics"	"3'end"
"SRP201320"	"UBERON:0002106"	"spleen"	"v2"	"Macrophage"	"Macrophage"	"CL:0000871"	"splenic macrophage"	"perfect match"	"Cebpd"	101723047	31751331	"table S24"		"ANN"	"18.05.20"	"scRNA-seq"	"10X Genomics"	"3'end"
"SRP201320"	"UBERON:0002106"	"spleen"	"v2"	"Macrophage"	"Macrophage"	"CL:0000871"	"splenic macrophage"	"perfect match"	"Npb"	101714803	31751331	"table S24"		"ANN"	"18.05.20"	"scRNA-seq"	"10X Genomics"	"3'end"
"SRP201320"	"UBERON:0002106"	"spleen"	"v2"	"Macrophage"	"Macrophage"	"CL:0000871"	"splenic macrophage"	"perfect match"	"Tnip1"	101701889	31751331	"table S24"		"ANN"	"18.05.20"	"scRNA-seq"	"10X Genomics"	"3'end"
"SRP201320"	"UBERON:0002106"	"spleen"	"v2"	"Macrophage"	"Macrophage"	"CL:0000871"	"splenic macrophage"	"perfect match"	"Raf1"	101721841	31751331	"table S24"		"ANN"	"18.05.20"	"scRNA-seq"	"10X Genomics"	"3'end"
"SRP201320"	"UBERON:0002106"	"spleen"	"v2"	"Macrophage"	"Macrophage"	"CL:0000871"	"splenic macrophage"	"perfect match"	"Fgl2"	106008939	31751331	"table S24"		"ANN"	"18.05.20"	"scRNA-seq"	"10X Genomics"	"3'end"
"SRP201320"	"UBERON:0002106"	"spleen"	"v2"	"Macrophage"	"Macrophage"	"CL:0000871"	"splenic macrophage"	"perfect match"	"Rab37"	101725741	31751331	"table S24"		"ANN"	"18.05.20"	"scRNA-seq"	"10X Genomics"	"3'end"
"SRP201320"	"UBERON:0002106"	"spleen"	"v2"	"Macrophage"	"Macrophage"	"CL:0000871"	"splenic macrophage"	"perfect match"	"LOC101704705"	101704705	31751331	"table S24"		"ANN"	"18.05.20"	"scRNA-seq"	"10X Genomics"	"3'end"
"SRP201320"	"UBERON:0002106"	"spleen"	"v2"	"Macrophage"	"Macrophage"	"CL:0000871"	"splenic macrophage"	"perfect match"	"Add1"	101699444	31751331	"table S24"		"ANN"	"18.05.20"	"scRNA-seq"	"10X Genomics"	"3'end"
"SRP201320"	"UBERON:0002106"	"spleen"	"v2"	"Macrophage"	"Macrophage"	"CL:0000871"	"splenic macrophage"	"perfect match"	"LOC101711364"	101711364	31751331	"table S24"		"ANN"	"18.05.20"	"scRNA-seq"	"10X Genomics"	"3'end"
"SRP201320"	"UBERON:0002106"	"spleen"	"v2"	"Macrophage"	"Macrophage"	"CL:0000871"	"splenic macrophage"	"perfect match"	"Il4r"	101704138	31751331	"table S24"		"ANN"	"18.05.20"	"scRNA-seq"	"10X Genomics"	"3'end"
"SRP201320"	"UBERON:0002106"	"spleen"	"v2"	"Macrophage"	"Macrophage"	"CL:0000871"	"splenic macrophage"	"perfect match"	"Hmox1"	101708868	31751331	"table S24"		"ANN"	"18.05.20"	"scRNA-seq"	"10X Genomics"	"3'end"
"SRP201320"	"UBERON:0002106"	"spleen"	"v2"	"Macrophage"	"Macrophage"	"CL:0000871"	"splenic macrophage"	"perfect match"	"Daxx"	101717412	31751331	"table S24"		"ANN"	"18.05.20"	"scRNA-seq"	"10X Genomics"	"3'end"
"SRP201320"	"UBERON:0002106"	"spleen"	"v2"	"Macrophage"	"Macrophage"	"CL:0000871"	"splenic macrophage"	"perfect match"	"Cd38"	101720283	31751331	"table S24"		"ANN"	"18.05.20"	"scRNA-seq"	"10X Genomics"	"3'end"
"SRP201320"	"UBERON:0002106"	"spleen"	"v2"	"Macrophage"	"Macrophage"	"CL:0000871"	"splenic macrophage"	"perfect match"	"Ppp1r14b"	101698637	31751331	"table S24"		"ANN"	"18.05.20"	"scRNA-seq"	"10X Genomics"	"3'end"
"SRP201320"	"UBERON:0002106"	"spleen"	"v2"	"Macrophage"	"Macrophage"	"CL:0000871"	"splenic macrophage"	"perfect match"	"Ikbke"	101697947	31751331	"table S24"		"ANN"	"18.05.20"	"scRNA-seq"	"10X Genomics"	"3'end"
"SRP201320"	"UBERON:0002106"	"spleen"	"v2"	"Macrophage"	"Macrophage"	"CL:0000871"	"splenic macrophage"	"perfect match"	"Acp5"	101718093	31751331	"table S24"		"ANN"	"18.05.20"	"scRNA-seq"	"10X Genomics"	"3'end"
"SRP201320"	"UBERON:0002106"	"spleen"	"v2"	"Macrophage"	"Macrophage"	"CL:0000871"	"splenic macrophage"	"perfect match"	"Dgka"	101696575	31751331	"table S24"		"ANN"	"18.05.20"	"scRNA-seq"	"10X Genomics"	"3'end"
"SRP201320"	"UBERON:0002106"	"spleen"	"v2"	"Macrophage"	"Macrophage"	"CL:0000871"	"splenic macrophage"	"perfect match"	"Impdh1"	101720344	31751331	"table S24"		"ANN"	"18.05.20"	"scRNA-seq"	"10X Genomics"	"3'end"
"SRP201320"	"UBERON:0002106"	"spleen"	"v2"	"Macrophage"	"Macrophage"	"CL:0000871"	"splenic macrophage"	"perfect match"	"Bid"	101710493	31751331	"table S24"		"ANN"	"18.05.20"	"scRNA-seq"	"10X Genomics"	"3'end"
"SRP201320"	"UBERON:0002106"	"spleen"	"v2"	"Macrophage"	"Macrophage"	"CL:0000871"	"splenic macrophage"	"perfect match"	"Myh9"	101702863	31751331	"table S24"		"ANN"	"18.05.20"	"scRNA-seq"	"10X Genomics"	"3'end"
"SRP201320"	"UBERON:0002106"	"spleen"	"v2"	"Macrophage"	"Macrophage"	"CL:0000871"	"splenic macrophage"	"perfect match"	"Akr1b1"	101720124	31751331	"table S24"		"ANN"	"18.05.20"	"scRNA-seq"	"10X Genomics"	"3'end"
"SRP201320"	"UBERON:0002106"	"spleen"	"v2"	"Macrophage"	"Macrophage"	"CL:0000871"	"splenic macrophage"	"perfect match"	"LOC101716020"	101716020	31751331	"table S24"		"ANN"	"18.05.20"	"scRNA-seq"	"10X Genomics"	"3'end"
"SRP201320"	"UBERON:0002106"	"spleen"	"v2"	"Macrophage"	"Macrophage"	"CL:0000871"	"splenic macrophage"	"perfect match"	"Crem"	101700499	31751331	"table S24"		"ANN"	"18.05.20"	"scRNA-seq"	"10X Genomics"	"3'end"
"SRP201320"	"UBERON:0002106"	"spleen"	"v2"	"Macrophage"	"Macrophage"	"CL:0000871"	"splenic macrophage"	"perfect match"	"Hnrnph1"	101720219	31751331	"table S24"		"ANN"	"18.05.20"	"scRNA-seq"	"10X Genomics"	"3'end"
"SRP201320"	"UBERON:0002106"	"spleen"	"v2"	"Macrophage"	"Macrophage"	"CL:0000871"	"splenic macrophage"	"perfect match"	"Fam63a"	101711195	31751331	"table S24"		"ANN"	"18.05.20"	"scRNA-seq"	"10X Genomics"	"3'end"
"SRP201320"	"UBERON:0002106"	"spleen"	"v2"	"Macrophage"	"Macrophage"	"CL:0000871"	"splenic macrophage"	"perfect match"	"Vps16"	101712558	31751331	"table S24"		"ANN"	"18.05.20"	"scRNA-seq"	"10X Genomics"	"3'end"
"SRP201320"	"UBERON:0002106"	"spleen"	"v2"	"Macrophage"	"Macrophage"	"CL:0000871"	"splenic macrophage"	"perfect match"	"Pced1b"	101717616	31751331	"table S24"		"ANN"	"18.05.20"	"scRNA-seq"	"10X Genomics"	"3'end"
"SRP201320"	"UBERON:0002106"	"spleen"	"v2"	"Macrophage"	"Macrophage"	"CL:0000871"	"splenic macrophage"	"perfect match"	"Laptm4b"	101711304	31751331	"table S24"		"ANN"	"18.05.20"	"scRNA-seq"	"10X Genomics"	"3'end"
"SRP201320"	"UBERON:0002106"	"spleen"	"v2"	"Macrophage"	"Macrophage"	"CL:0000871"	"splenic macrophage"	"perfect match"	"Sirt7"	101716210	31751331	"table S24"		"ANN"	"18.05.20"	"scRNA-seq"	"10X Genomics"	"3'end"
"SRP201320"	"UBERON:0002106"	"spleen"	"v2"	"Macrophage"	"Macrophage"	"CL:0000871"	"splenic macrophage"	"perfect match"	"Arl4a"	101717601	31751331	"table S24"		"ANN"	"18.05.20"	"scRNA-seq"	"10X Genomics"	"3'end"
"SRP201320"	"UBERON:0002106"	"spleen"	"v2"	"Macrophage"	"Macrophage"	"CL:0000871"	"splenic macrophage"	"perfect match"	"Lyrm5"	101720172	31751331	"table S24"		"ANN"	"18.05.20"	"scRNA-seq"	"10X Genomics"	"3'end"
"SRP201320"	"UBERON:0002106"	"spleen"	"v2"	"Macrophage"	"Macrophage"	"CL:0000871"	"splenic macrophage"	"perfect match"	"Tmc4"	101725253	31751331	"table S24"		"ANN"	"18.05.20"	"scRNA-seq"	"10X Genomics"	"3'end"
"SRP201320"	"UBERON:0002106"	"spleen"	"v2"	"Macrophage"	"Macrophage"	"CL:0000871"	"splenic macrophage"	"perfect match"	"Aftph"	101715096	31751331	"table S24"		"ANN"	"18.05.20"	"scRNA-seq"	"10X Genomics"	"3'end"
"SRP201320"	"UBERON:0002106"	"spleen"	"v2"	"Macrophage"	"Macrophage"	"CL:0000871"	"splenic macrophage"	"perfect match"	"Ube2d1"	101698794	31751331	"table S24"		"ANN"	"18.05.20"	"scRNA-seq"	"10X Genomics"	"3'end"
"SRP201320"	"UBERON:0002106"	"spleen"	"v2"	"Macrophage"	"Macrophage"	"CL:0000871"	"splenic macrophage"	"perfect match"	"Pqlc2"	101702760	31751331	"table S24"		"ANN"	"18.05.20"	"scRNA-seq"	"10X Genomics"	"3'end"
"SRP201320"	"UBERON:0002106"	"spleen"	"v2"	"Macrophage"	"Macrophage"	"CL:0000871"	"splenic macrophage"	"perfect match"	"Ctbs"	101718067	31751331	"table S24"		"ANN"	"18.05.20"	"scRNA-seq"	"10X Genomics"	"3'end"
"SRP201320"	"UBERON:0002106"	"spleen"	"v2"	"Macrophage"	"Macrophage"	"CL:0000871"	"splenic macrophage"	"perfect match"	"LOC101719900"	101719900	31751331	"table S24"		"ANN"	"18.05.20"	"scRNA-seq"	"10X Genomics"	"3'end"
"SRP201320"	"UBERON:0002106"	"spleen"	"v2"	"Macrophage"	"Macrophage"	"CL:0000871"	"splenic macrophage"	"perfect match"	"Paox"	101697041	31751331	"table S24"		"ANN"	"18.05.20"	"scRNA-seq"	"10X Genomics"	"3'end"
"SRP201320"	"UBERON:0002106"	"spleen"	"v2"	"Macrophage"	"Macrophage"	"CL:0000871"	"splenic macrophage"	"perfect match"	"Sh3bp2"	101701823	31751331	"table S24"		"ANN"	"18.05.20"	"scRNA-seq"	"10X Genomics"	"3'end"
"SRP201320"	"UBERON:0002106"	"spleen"	"v2"	"Macrophage"	"Macrophage"	"CL:0000871"	"splenic macrophage"	"perfect match"	"Cdc42ep3"	101698553	31751331	"table S24"		"ANN"	"18.05.20"	"scRNA-seq"	"10X Genomics"	"3'end"
"SRP201320"	"UBERON:0002106"	"spleen"	"v2"	"Macrophage"	"Macrophage"	"CL:0000871"	"splenic macrophage"	"perfect match"	"Mkks"	101699409	31751331	"table S24"		"ANN"	"18.05.20"	"scRNA-seq"	"10X Genomics"	"3'end"
"SRP201320"	"UBERON:0002106"	"spleen"	"v2"	"Macrophage"	"Macrophage"	"CL:0000871"	"splenic macrophage"	"perfect match"	"Tomm70a"	101714783	31751331	"table S24"		"ANN"	"18.05.20"	"scRNA-seq"	"10X Genomics"	"3'end"
"SRP201320"	"UBERON:0002106"	"spleen"	"v2"	"Macrophage"	"Macrophage"	"CL:0000871"	"splenic macrophage"	"perfect match"	"Msl1"	101726334	31751331	"table S24"		"ANN"	"18.05.20"	"scRNA-seq"	"10X Genomics"	"3'end"
"SRP201320"	"UBERON:0002106"	"spleen"	"v2"	"Macrophage"	"Macrophage"	"CL:0000871"	"splenic macrophage"	"perfect match"	"Tmco6"	101709802	31751331	"table S24"		"ANN"	"18.05.20"	"scRNA-seq"	"10X Genomics"	"3'end"
"SRP201320"	"UBERON:0002106"	"spleen"	"v2"	"Macrophage"	"Macrophage"	"CL:0000871"	"splenic macrophage"	"perfect match"	"Shkbp1"	101698651	31751331	"table S24"		"ANN"	"18.05.20"	"scRNA-seq"	"10X Genomics"	"3'end"
"SRP201320"	"UBERON:0002106"	"spleen"	"v2"	"Macrophage"	"Macrophage"	"CL:0000871"	"splenic macrophage"	"perfect match"	"Inpp5d"	101711777	31751331	"table S24"		"ANN"	"18.05.20"	"scRNA-seq"	"10X Genomics"	"3'end"
"SRP201320"	"UBERON:0002106"	"spleen"	"v2"	"Macrophage"	"Macrophage"	"CL:0000871"	"splenic macrophage"	"perfect match"	"LOC101704976"	101704976	31751331	"table S24"		"ANN"	"18.05.20"	"scRNA-seq"	"10X Genomics"	"3'end"
"SRP201320"	"UBERON:0002106"	"spleen"	"v2"	"Macrophage"	"Macrophage"	"CL:0000871"	"splenic macrophage"	"perfect match"	"Tnrc6b"	101720757	31751331	"table S24"		"ANN"	"18.05.20"	"scRNA-seq"	"10X Genomics"	"3'end"
"SRP201320"	"UBERON:0002106"	"spleen"	"v2"	"Macrophage"	"Macrophage"	"CL:0000871"	"splenic macrophage"	"perfect match"	"LOC101704177"	101704177	31751331	"table S24"		"ANN"	"18.05.20"	"scRNA-seq"	"10X Genomics"	"3'end"
"SRP201320"	"UBERON:0002106"	"spleen"	"v2"	"Macrophage"	"Macrophage"	"CL:0000871"	"splenic macrophage"	"perfect match"	"Fbxl6"	101722250	31751331	"table S24"		"ANN"	"18.05.20"	"scRNA-seq"	"10X Genomics"	"3'end"
"SRP201320"	"UBERON:0002106"	"spleen"	"v2"	"Macrophage"	"Macrophage"	"CL:0000871"	"splenic macrophage"	"perfect match"	"Bri3"	101719671	31751331	"table S24"		"ANN"	"18.05.20"	"scRNA-seq"	"10X Genomics"	"3'end"
"SRP201320"	"UBERON:0002106"	"spleen"	"v2"	"Macrophage"	"Macrophage"	"CL:0000871"	"splenic macrophage"	"perfect match"	"LOC101700479"	101700479	31751331	"table S24"		"ANN"	"18.05.20"	"scRNA-seq"	"10X Genomics"	"3'end"
"SRP201320"	"UBERON:0002106"	"spleen"	"v2"	"Macrophage"	"Macrophage"	"CL:0000871"	"splenic macrophage"	"perfect match"	"Dock8"	101701061	31751331	"table S24"		"ANN"	"18.05.20"	"scRNA-seq"	"10X Genomics"	"3'end"
"SRP201320"	"UBERON:0002106"	"spleen"	"v2"	"Macrophage"	"Macrophage"	"CL:0000871"	"splenic macrophage"	"perfect match"	"Tmem158"	101700444	31751331	"table S24"		"ANN"	"18.05.20"	"scRNA-seq"	"10X Genomics"	"3'end"
"SRP201320"	"UBERON:0002106"	"spleen"	"v2"	"Macrophage"	"Macrophage"	"CL:0000871"	"splenic macrophage"	"perfect match"	"Mgat5"	101721991	31751331	"table S24"		"ANN"	"18.05.20"	"scRNA-seq"	"10X Genomics"	"3'end"
"SRP201320"	"UBERON:0002106"	"spleen"	"v2"	"Macrophage"	"Macrophage"	"CL:0000871"	"splenic macrophage"	"perfect match"	"Fli1"	101718977	31751331	"table S24"		"ANN"	"18.05.20"	"scRNA-seq"	"10X Genomics"	"3'end"
"SRP201320"	"UBERON:0002106"	"spleen"	"v2"	"Macrophage"	"Macrophage"	"CL:0000871"	"splenic macrophage"	"perfect match"	"LOC101712103"	101712103	31751331	"table S24"		"ANN"	"18.05.20"	"scRNA-seq"	"10X Genomics"	"3'end"
"SRP201320"	"UBERON:0002106"	"spleen"	"v2"	"Macrophage"	"Macrophage"	"CL:0000871"	"splenic macrophage"	"perfect match"	"Nptn"	101712643	31751331	"table S24"		"ANN"	"18.05.20"	"scRNA-seq"	"10X Genomics"	"3'end"
"SRP201320"	"UBERON:0002106"	"spleen"	"v2"	"Macrophage"	"Macrophage"	"CL:0000871"	"splenic macrophage"	"perfect match"	"LOC101704667"	101704667	31751331	"table S24"		"ANN"	"18.05.20"	"scRNA-seq"	"10X Genomics"	"3'end"
"SRP201320"	"UBERON:0002106"	"spleen"	"v2"	"Macrophage"	"Macrophage"	"CL:0000871"	"splenic macrophage"	"perfect match"	"Ahnak"	101712409	31751331	"table S24"		"ANN"	"18.05.20"	"scRNA-seq"	"10X Genomics"	"3'end"
"SRP201320"	"UBERON:0002106"	"spleen"	"v2"	"Macrophage"	"Macrophage"	"CL:0000871"	"splenic macrophage"	"perfect match"	"Itgal"	101723643	31751331	"table S24"		"ANN"	"18.05.20"	"scRNA-seq"	"10X Genomics"	"3'end"
"SRP201320"	"UBERON:0002106"	"spleen"	"v2"	"Macrophage"	"Macrophage"	"CL:0000871"	"splenic macrophage"	"perfect match"	"Pim2"	101712508	31751331	"table S24"		"ANN"	"18.05.20"	"scRNA-seq"	"10X Genomics"	"3'end"
"SRP201320"	"UBERON:0002106"	"spleen"	"v2"	"Macrophage"	"Macrophage"	"CL:0000871"	"splenic macrophage"	"perfect match"	"Ptrh2"	101721126	31751331	"table S24"		"ANN"	"18.05.20"	"scRNA-seq"	"10X Genomics"	"3'end"
"SRP201320"	"UBERON:0002106"	"spleen"	"v2"	"Macrophage"	"Macrophage"	"CL:0000871"	"splenic macrophage"	"perfect match"	"Nabp1"	101717425	31751331	"table S24"		"ANN"	"18.05.20"	"scRNA-seq"	"10X Genomics"	"3'end"
"SRP201320"	"UBERON:0002106"	"spleen"	"v2"	"Macrophage"	"Macrophage"	"CL:0000871"	"splenic macrophage"	"perfect match"	"Cd79a"	101725058	31751331	"table S24"		"ANN"	"18.05.20"	"scRNA-seq"	"10X Genomics"	"3'end"
"SRP201320"	"UBERON:0002106"	"spleen"	"v2"	"Macrophage"	"Macrophage"	"CL:0000871"	"splenic macrophage"	"perfect match"	"Ctsb"	101709008	31751331	"table S24"		"ANN"	"18.05.20"	"scRNA-seq"	"10X Genomics"	"3'end"
"SRP201320"	"UBERON:0002106"	"spleen"	"v2"	"Macrophage"	"Macrophage"	"CL:0000871"	"splenic macrophage"	"perfect match"	"Rps6ka1"	101712979	31751331	"table S24"		"ANN"	"18.05.20"	"scRNA-seq"	"10X Genomics"	"3'end"
"SRP201320"	"UBERON:0002106"	"spleen"	"v2"	"Macrophage"	"Macrophage"	"CL:0000871"	"splenic macrophage"	"perfect match"	"LOC106009887"	106009887	31751331	"table S24"		"ANN"	"18.05.20"	"scRNA-seq"	"10X Genomics"	"3'end"
"SRP201320"	"UBERON:0002106"	"spleen"	"v2"	"Macrophage"	"Macrophage"	"CL:0000871"	"splenic macrophage"	"perfect match"	"Tank"	101698139	31751331	"table S24"		"ANN"	"18.05.20"	"scRNA-seq"	"10X Genomics"	"3'end"
"SRP201320"	"UBERON:0002106"	"spleen"	"v2"	"Macrophage"	"Macrophage"	"CL:0000871"	"splenic macrophage"	"perfect match"	"Hddc2"	101717485	31751331	"table S24"		"ANN"	"18.05.20"	"scRNA-seq"	"10X Genomics"	"3'end"
"SRP201320"	"UBERON:0002106"	"spleen"	"v2"	"Macrophage"	"Macrophage"	"CL:0000871"	"splenic macrophage"	"perfect match"	"LOC101703172"	101703172	31751331	"table S24"		"ANN"	"18.05.20"	"scRNA-seq"	"10X Genomics"	"3'end"
"SRP201320"	"UBERON:0002106"	"spleen"	"v2"	"Macrophage"	"Macrophage"	"CL:0000871"	"splenic macrophage"	"perfect match"	"Tspan13"	101710386	31751331	"table S24"		"ANN"	"18.05.20"	"scRNA-seq"	"10X Genomics"	"3'end"
"SRP201320"	"UBERON:0002106"	"spleen"	"v2"	"Macrophage"	"Macrophage"	"CL:0000871"	"splenic macrophage"	"perfect match"	"Il6r"	101704925	31751331	"table S24"		"ANN"	"18.05.20"	"scRNA-seq"	"10X Genomics"	"3'end"
"SRP201320"	"UBERON:0002106"	"spleen"	"v2"	"Macrophage"	"Macrophage"	"CL:0000871"	"splenic macrophage"	"perfect match"	"Utrn"	101717283	31751331	"table S24"		"ANN"	"18.05.20"	"scRNA-seq"	"10X Genomics"	"3'end"
"SRP201320"	"UBERON:0002106"	"spleen"	"v2"	"Macrophage"	"Macrophage"	"CL:0000871"	"splenic macrophage"	"perfect match"	"Ets2"	101715881	31751331	"table S24"		"ANN"	"18.05.20"	"scRNA-seq"	"10X Genomics"	"3'end"
"SRP201320"	"UBERON:0002106"	"spleen"	"v2"	"Macrophage"	"Macrophage"	"CL:0000871"	"splenic macrophage"	"perfect match"	"Bcl2a1"	101702935	31751331	"table S24"		"ANN"	"18.05.20"	"scRNA-seq"	"10X Genomics"	"3'end"
"SRP201320"	"UBERON:0002106"	"spleen"	"v2"	"Macrophage"	"Macrophage"	"CL:0000871"	"splenic macrophage"	"perfect match"	"Slc22a17"	101715188	31751331	"table S24"		"ANN"	"18.05.20"	"scRNA-seq"	"10X Genomics"	"3'end"
"SRP201320"	"UBERON:0002106"	"spleen"	"v2"	"Macrophage"	"Macrophage"	"CL:0000871"	"splenic macrophage"	"perfect match"	"Sema4d"	101712046	31751331	"table S24"		"ANN"	"18.05.20"	"scRNA-seq"	"10X Genomics"	"3'end"
"SRP201320"	"UBERON:0002106"	"spleen"	"v2"	"Macrophage"	"Macrophage"	"CL:0000871"	"splenic macrophage"	"perfect match"	"Parp14"	101698647	31751331	"table S24"		"ANN"	"18.05.20"	"scRNA-seq"	"10X Genomics"	"3'end"
"SRP201320"	"UBERON:0002106"	"spleen"	"v2"	"Macrophage"	"Macrophage"	"CL:0000871"	"splenic macrophage"	"perfect match"	"Tpbg"	101720499	31751331	"table S24"		"ANN"	"18.05.20"	"scRNA-seq"	"10X Genomics"	"3'end"
"SRP201320"	"UBERON:0002106"	"spleen"	"v2"	"Macrophage"	"Macrophage"	"CL:0000871"	"splenic macrophage"	"perfect match"	"Fndc3a"	101699790	31751331	"table S24"		"ANN"	"18.05.20"	"scRNA-seq"	"10X Genomics"	"3'end"
"SRP201320"	"UBERON:0002106"	"spleen"	"v2"	"Macrophage"	"Macrophage"	"CL:0000871"	"splenic macrophage"	"perfect match"	"Birc3"	101719143	31751331	"table S24"		"ANN"	"18.05.20"	"scRNA-seq"	"10X Genomics"	"3'end"
"SRP201320"	"UBERON:0002106"	"spleen"	"v2"	"Macrophage"	"Macrophage"	"CL:0000871"	"splenic macrophage"	"perfect match"	"Klf9"	101718843	31751331	"table S24"		"ANN"	"18.05.20"	"scRNA-seq"	"10X Genomics"	"3'end"
"SRP201320"	"UBERON:0002106"	"spleen"	"v2"	"Macrophage"	"Macrophage"	"CL:0000871"	"splenic macrophage"	"perfect match"	"Runx2"	101724767	31751331	"table S24"		"ANN"	"18.05.20"	"scRNA-seq"	"10X Genomics"	"3'end"
"SRP201320"	"UBERON:0002106"	"spleen"	"v2"	"Mast-cell"	"Mast-cell"	"CL:0000097"	"mast cell"	"other"	"Pecr"	101720749	31751331	"table S24"		"ANN"	"18.05.20"	"scRNA-seq"	"10X Genomics"	"3'end"
"SRP201320"	"UBERON:0002106"	"spleen"	"v2"	"Mast-cell"	"Mast-cell"	"CL:0000097"	"mast cell"	"other"	"Gga2"	101718247	31751331	"table S24"		"ANN"	"18.05.20"	"scRNA-seq"	"10X Genomics"	"3'end"
"SRP201320"	"UBERON:0002106"	"spleen"	"v2"	"Mast-cell"	"Mast-cell"	"CL:0000097"	"mast cell"	"other"	"Isyna1"	101723851	31751331	"table S24"		"ANN"	"18.05.20"	"scRNA-seq"	"10X Genomics"	"3'end"
"SRP201320"	"UBERON:0002106"	"spleen"	"v2"	"Mast-cell"	"Mast-cell"	"CL:0000097"	"mast cell"	"other"	"Snx14"	101707532	31751331	"table S24"		"ANN"	"18.05.20"	"scRNA-seq"	"10X Genomics"	"3'end"
"SRP201320"	"UBERON:0002106"	"spleen"	"v2"	"Mast-cell"	"Mast-cell"	"CL:0000097"	"mast cell"	"other"	"Sh2d3c"	101723231	31751331	"table S24"		"ANN"	"18.05.20"	"scRNA-seq"	"10X Genomics"	"3'end"
"SRP201320"	"UBERON:0002106"	"spleen"	"v2"	"Mast-cell"	"Mast-cell"	"CL:0000097"	"mast cell"	"other"	"Emb"	101713230	31751331	"table S24"		"ANN"	"18.05.20"	"scRNA-seq"	"10X Genomics"	"3'end"
