libraryId	experimentId	cellTypeName	cellTypeId	speciesId	platform	protocol	protocolType	libraryType	infoOrgan	stageId	uberonId	sex	strain	readLength	organism
SRX1790117	SRP075496	type B pancreatic cell	CL:0000169	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000116	UBERON:0000006	M	Asian	64	Homo_sapiens
SRX1790122	SRP075496	type B pancreatic cell	CL:0000169	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000116	UBERON:0000006	M	Asian	64	Homo_sapiens
SRX1790130	SRP075496	type B pancreatic cell	CL:0000169	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000116	UBERON:0000006	M	Asian	64	Homo_sapiens
SRX1790134	SRP075496	type B pancreatic cell	CL:0000169	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000116	UBERON:0000006	M	Asian	64	Homo_sapiens
SRX1790135	SRP075496	type B pancreatic cell	CL:0000169	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000116	UBERON:0000006	M	Asian	64	Homo_sapiens
SRX1790136	SRP075496	type B pancreatic cell	CL:0000169	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000116	UBERON:0000006	M	Asian	64	Homo_sapiens
SRX1790138	SRP075496	type B pancreatic cell	CL:0000169	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000116	UBERON:0000006	M	Asian	64	Homo_sapiens
SRX1790141	SRP075496	type B pancreatic cell	CL:0000169	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000116	UBERON:0000006	M	Asian	64	Homo_sapiens
SRX1790144	SRP075496	type B pancreatic cell	CL:0000169	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000116	UBERON:0000006	M	Asian	64	Homo_sapiens
SRX1790145	SRP075496	type B pancreatic cell	CL:0000169	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000116	UBERON:0000006	M	Asian	64	Homo_sapiens
SRX1790147	SRP075496	type B pancreatic cell	CL:0000169	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000116	UBERON:0000006	M	Asian	64	Homo_sapiens
SRX1790149	SRP075496	type B pancreatic cell	CL:0000169	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000116	UBERON:0000006	M	Asian	64	Homo_sapiens
SRX1790153	SRP075496	type B pancreatic cell	CL:0000169	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000116	UBERON:0000006	M	Asian	64	Homo_sapiens
SRX1790155	SRP075496	type B pancreatic cell	CL:0000169	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000116	UBERON:0000006	M	Asian	64	Homo_sapiens
SRX1790157	SRP075496	type B pancreatic cell	CL:0000169	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000116	UBERON:0000006	M	Asian	64	Homo_sapiens
SRX1790164	SRP075496	type B pancreatic cell	CL:0000169	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000116	UBERON:0000006	M	Asian	64	Homo_sapiens
SRX1790169	SRP075496	type B pancreatic cell	CL:0000169	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000116	UBERON:0000006	M	Asian	64	Homo_sapiens
SRX1790171	SRP075496	type B pancreatic cell	CL:0000169	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000116	UBERON:0000006	M	Asian	64	Homo_sapiens
SRX1790178	SRP075496	type B pancreatic cell	CL:0000169	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000116	UBERON:0000006	M	Asian	64	Homo_sapiens
SRX1790181	SRP075496	type B pancreatic cell	CL:0000169	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000116	UBERON:0000006	M	Asian	64	Homo_sapiens
SRX1790182	SRP075496	type B pancreatic cell	CL:0000169	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000116	UBERON:0000006	M	Asian	64	Homo_sapiens
SRX1790187	SRP075496	type B pancreatic cell	CL:0000169	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000116	UBERON:0000006	M	Asian	64	Homo_sapiens
SRX1790189	SRP075496	type B pancreatic cell	CL:0000169	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000116	UBERON:0000006	M	Asian	64	Homo_sapiens
SRX1790193	SRP075496	type B pancreatic cell	CL:0000169	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000116	UBERON:0000006	M	Asian	64	Homo_sapiens
SRX1790195	SRP075496	type B pancreatic cell	CL:0000169	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000116	UBERON:0000006	M	Asian	64	Homo_sapiens
SRX1790199	SRP075496	type B pancreatic cell	CL:0000169	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000116	UBERON:0000006	M	Asian	64	Homo_sapiens
SRX1790201	SRP075496	type B pancreatic cell	CL:0000169	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000116	UBERON:0000006	M	Asian	64	Homo_sapiens
SRX1790202	SRP075496	type B pancreatic cell	CL:0000169	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000116	UBERON:0000006	M	Asian	64	Homo_sapiens
SRX1790203	SRP075496	type B pancreatic cell	CL:0000169	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000116	UBERON:0000006	M	Asian	64	Homo_sapiens
SRX1790205	SRP075496	type B pancreatic cell	CL:0000169	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000116	UBERON:0000006	M	Asian	64	Homo_sapiens
SRX1790208	SRP075496	type B pancreatic cell	CL:0000169	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000116	UBERON:0000006	M	Asian	64	Homo_sapiens
SRX1790210	SRP075496	type B pancreatic cell	CL:0000169	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000116	UBERON:0000006	M	Asian	64	Homo_sapiens
SRX1790216	SRP075496	type B pancreatic cell	CL:0000169	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000116	UBERON:0000006	M	Asian	64	Homo_sapiens
SRX1790221	SRP075496	type B pancreatic cell	CL:0000169	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000116	UBERON:0000006	M	Asian	64	Homo_sapiens
SRX1790222	SRP075496	type B pancreatic cell	CL:0000169	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000116	UBERON:0000006	M	Asian	64	Homo_sapiens
SRX1790223	SRP075496	type B pancreatic cell	CL:0000169	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000116	UBERON:0000006	M	Asian	64	Homo_sapiens
SRX1790225	SRP075496	type B pancreatic cell	CL:0000169	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000116	UBERON:0000006	M	Asian	64	Homo_sapiens
SRX1790229	SRP075496	type B pancreatic cell	CL:0000169	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000116	UBERON:0000006	M	Asian	64	Homo_sapiens
SRX1790234	SRP075496	type B pancreatic cell	CL:0000169	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000116	UBERON:0000006	M	Asian	64	Homo_sapiens
SRX1790236	SRP075496	type B pancreatic cell	CL:0000169	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000116	UBERON:0000006	M	Asian	64	Homo_sapiens
SRX1790239	SRP075496	type B pancreatic cell	CL:0000169	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000116	UBERON:0000006	M	Asian	64	Homo_sapiens
SRX1790245	SRP075496	type B pancreatic cell	CL:0000169	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000116	UBERON:0000006	M	Asian	64	Homo_sapiens
SRX1790247	SRP075496	type B pancreatic cell	CL:0000169	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000116	UBERON:0000006	M	Asian	64	Homo_sapiens
SRX1790249	SRP075496	type B pancreatic cell	CL:0000169	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000116	UBERON:0000006	M	Asian	64	Homo_sapiens
SRX1790250	SRP075496	type B pancreatic cell	CL:0000169	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000116	UBERON:0000006	M	Asian	64	Homo_sapiens
SRX1790253	SRP075496	type B pancreatic cell	CL:0000169	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000116	UBERON:0000006	M	Asian	64	Homo_sapiens
SRX1790256	SRP075496	type B pancreatic cell	CL:0000169	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000116	UBERON:0000006	M	Asian	64	Homo_sapiens
SRX1790264	SRP075496	type B pancreatic cell	CL:0000169	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000116	UBERON:0000006	M	Asian	64	Homo_sapiens
SRX1790265	SRP075496	type B pancreatic cell	CL:0000169	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000116	UBERON:0000006	M	Asian	64	Homo_sapiens
SRX1790266	SRP075496	type B pancreatic cell	CL:0000169	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000116	UBERON:0000006	M	Asian	64	Homo_sapiens
SRX1790276	SRP075496	type B pancreatic cell	CL:0000169	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000116	UBERON:0000006	M	Asian	64	Homo_sapiens
SRX1790283	SRP075496	type B pancreatic cell	CL:0000169	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000116	UBERON:0000006	M	Asian	64	Homo_sapiens
SRX1790286	SRP075496	type B pancreatic cell	CL:0000169	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000116	UBERON:0000006	M	Asian	64	Homo_sapiens
SRX1790287	SRP075496	type B pancreatic cell	CL:0000169	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000116	UBERON:0000006	M	Asian	64	Homo_sapiens
SRX1790292	SRP075496	type B pancreatic cell	CL:0000169	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000116	UBERON:0000006	M	Asian	64	Homo_sapiens
SRX1790296	SRP075496	type B pancreatic cell	CL:0000169	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000116	UBERON:0000006	M	Asian	64	Homo_sapiens
SRX1790298	SRP075496	type B pancreatic cell	CL:0000169	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000116	UBERON:0000006	M	Asian	64	Homo_sapiens
SRX1790299	SRP075496	type B pancreatic cell	CL:0000169	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000116	UBERON:0000006	M	Asian	64	Homo_sapiens
SRX1790300	SRP075496	type B pancreatic cell	CL:0000169	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000116	UBERON:0000006	M	Asian	64	Homo_sapiens
SRX1790308	SRP075496	type B pancreatic cell	CL:0000169	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000116	UBERON:0000006	M	Asian	64	Homo_sapiens
SRX1790310	SRP075496	type B pancreatic cell	CL:0000169	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000116	UBERON:0000006	M	Asian	64	Homo_sapiens
SRX1790316	SRP075496	type B pancreatic cell	CL:0000169	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000116	UBERON:0000006	M	Asian	64	Homo_sapiens
SRX1790319	SRP075496	type B pancreatic cell	CL:0000169	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000116	UBERON:0000006	M	Asian	64	Homo_sapiens
SRX1790321	SRP075496	type B pancreatic cell	CL:0000169	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000116	UBERON:0000006	M	Asian	64	Homo_sapiens
SRX1790323	SRP075496	type B pancreatic cell	CL:0000169	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000116	UBERON:0000006	M	Asian	64	Homo_sapiens
SRX1790326	SRP075496	type B pancreatic cell	CL:0000169	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000116	UBERON:0000006	M	Asian	64	Homo_sapiens
SRX1790329	SRP075496	type B pancreatic cell	CL:0000169	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000116	UBERON:0000006	M	Asian	64	Homo_sapiens
SRX1790330	SRP075496	type B pancreatic cell	CL:0000169	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000116	UBERON:0000006	M	Asian	64	Homo_sapiens
SRX1790343	SRP075496	type B pancreatic cell	CL:0000169	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000116	UBERON:0000006	M	Asian	64	Homo_sapiens
SRX1790346	SRP075496	type B pancreatic cell	CL:0000169	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000116	UBERON:0000006	M	Asian	64	Homo_sapiens
SRX1790347	SRP075496	type B pancreatic cell	CL:0000169	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000116	UBERON:0000006	M	Asian	64	Homo_sapiens
SRX1790348	SRP075496	type B pancreatic cell	CL:0000169	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000116	UBERON:0000006	M	Asian	64	Homo_sapiens
SRX1790356	SRP075496	type B pancreatic cell	CL:0000169	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000116	UBERON:0000006	M	Asian	64	Homo_sapiens
SRX1790357	SRP075496	type B pancreatic cell	CL:0000169	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000116	UBERON:0000006	M	Asian	64	Homo_sapiens
SRX1790362	SRP075496	type B pancreatic cell	CL:0000169	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000116	UBERON:0000006	M	Asian	64	Homo_sapiens
SRX2416192	SRP094958	spermatogonium	CL:0000020	9606	Illumina HiSeq 2500	Fluidigm C1 instrument and Nextera XT protocol	Full-length	SINGLE	testes	UBERON:0000104	UBERON:0000473	M	(Missing)	50	Homo_sapiens
SRX2416193	SRP094958	spermatogonium	CL:0000020	9606	Illumina HiSeq 2500	Fluidigm C1 instrument and Nextera XT protocol	Full-length	SINGLE	testes	UBERON:0000104	UBERON:0000473	M	(Missing)	50	Homo_sapiens
SRX2416194	SRP094958	spermatogonium	CL:0000020	9606	Illumina HiSeq 2500	Fluidigm C1 instrument and Nextera XT protocol	Full-length	SINGLE	testes	UBERON:0000104	UBERON:0000473	M	(Missing)	50	Homo_sapiens
SRX2416195	SRP094958	spermatogonium	CL:0000020	9606	Illumina HiSeq 2500	Fluidigm C1 instrument and Nextera XT protocol	Full-length	SINGLE	testes	UBERON:0000104	UBERON:0000473	M	(Missing)	50	Homo_sapiens
SRX2416196	SRP094958	spermatogonium	CL:0000020	9606	Illumina HiSeq 2500	Fluidigm C1 instrument and Nextera XT protocol	Full-length	SINGLE	testes	UBERON:0000104	UBERON:0000473	M	(Missing)	50	Homo_sapiens
SRX2416197	SRP094958	spermatogonium	CL:0000020	9606	Illumina HiSeq 2500	Fluidigm C1 instrument and Nextera XT protocol	Full-length	SINGLE	testes	UBERON:0000104	UBERON:0000473	M	(Missing)	50	Homo_sapiens
SRX2416198	SRP094958	spermatogonium	CL:0000020	9606	Illumina HiSeq 2500	Fluidigm C1 instrument and Nextera XT protocol	Full-length	SINGLE	testes	UBERON:0000104	UBERON:0000473	M	(Missing)	50	Homo_sapiens
SRX2416199	SRP094958	spermatogonium	CL:0000020	9606	Illumina HiSeq 2500	Fluidigm C1 instrument and Nextera XT protocol	Full-length	SINGLE	testes	UBERON:0000104	UBERON:0000473	M	(Missing)	50	Homo_sapiens
SRX2416200	SRP094958	spermatogonium	CL:0000020	9606	Illumina HiSeq 2500	Fluidigm C1 instrument and Nextera XT protocol	Full-length	SINGLE	testes	UBERON:0000104	UBERON:0000473	M	(Missing)	50	Homo_sapiens
SRX2416201	SRP094958	spermatogonium	CL:0000020	9606	Illumina HiSeq 2500	Fluidigm C1 instrument and Nextera XT protocol	Full-length	SINGLE	testes	UBERON:0000104	UBERON:0000473	M	(Missing)	50	Homo_sapiens
SRX2416202	SRP094958	spermatogonium	CL:0000020	9606	Illumina HiSeq 2500	Fluidigm C1 instrument and Nextera XT protocol	Full-length	SINGLE	testes	UBERON:0000104	UBERON:0000473	M	(Missing)	50	Homo_sapiens
SRX2416203	SRP094958	spermatogonium	CL:0000020	9606	Illumina HiSeq 2500	Fluidigm C1 instrument and Nextera XT protocol	Full-length	SINGLE	testes	UBERON:0000104	UBERON:0000473	M	(Missing)	50	Homo_sapiens
SRX2416204	SRP094958	spermatogonium	CL:0000020	9606	Illumina HiSeq 2500	Fluidigm C1 instrument and Nextera XT protocol	Full-length	SINGLE	testes	UBERON:0000104	UBERON:0000473	M	(Missing)	50	Homo_sapiens
SRX2416205	SRP094958	spermatogonium	CL:0000020	9606	Illumina HiSeq 2500	Fluidigm C1 instrument and Nextera XT protocol	Full-length	SINGLE	testes	UBERON:0000104	UBERON:0000473	M	(Missing)	50	Homo_sapiens
SRX2416206	SRP094958	spermatogonium	CL:0000020	9606	Illumina HiSeq 2500	Fluidigm C1 instrument and Nextera XT protocol	Full-length	SINGLE	testes	UBERON:0000104	UBERON:0000473	M	(Missing)	50	Homo_sapiens
SRX2416207	SRP094958	spermatogonium	CL:0000020	9606	Illumina HiSeq 2500	Fluidigm C1 instrument and Nextera XT protocol	Full-length	SINGLE	testes	UBERON:0000104	UBERON:0000473	M	(Missing)	50	Homo_sapiens
SRX2416208	SRP094958	spermatogonium	CL:0000020	9606	Illumina HiSeq 2500	Fluidigm C1 instrument and Nextera XT protocol	Full-length	SINGLE	testes	UBERON:0000104	UBERON:0000473	M	(Missing)	50	Homo_sapiens
SRX2416209	SRP094958	spermatogonium	CL:0000020	9606	Illumina HiSeq 2500	Fluidigm C1 instrument and Nextera XT protocol	Full-length	SINGLE	testes	UBERON:0000104	UBERON:0000473	M	(Missing)	50	Homo_sapiens
SRX2416210	SRP094958	spermatogonium	CL:0000020	9606	Illumina HiSeq 2500	Fluidigm C1 instrument and Nextera XT protocol	Full-length	SINGLE	testes	UBERON:0000104	UBERON:0000473	M	(Missing)	50	Homo_sapiens
SRX2416211	SRP094958	spermatogonium	CL:0000020	9606	Illumina HiSeq 2500	Fluidigm C1 instrument and Nextera XT protocol	Full-length	SINGLE	testes	UBERON:0000104	UBERON:0000473	M	(Missing)	50	Homo_sapiens
SRX2416212	SRP094958	spermatogonium	CL:0000020	9606	Illumina HiSeq 2500	Fluidigm C1 instrument and Nextera XT protocol	Full-length	SINGLE	testes	UBERON:0000104	UBERON:0000473	M	(Missing)	50	Homo_sapiens
SRX2416213	SRP094958	spermatogonium	CL:0000020	9606	Illumina HiSeq 2500	Fluidigm C1 instrument and Nextera XT protocol	Full-length	SINGLE	testes	UBERON:0000104	UBERON:0000473	M	(Missing)	50	Homo_sapiens
SRX2416214	SRP094958	spermatogonium	CL:0000020	9606	Illumina HiSeq 2500	Fluidigm C1 instrument and Nextera XT protocol	Full-length	SINGLE	testes	UBERON:0000104	UBERON:0000473	M	(Missing)	50	Homo_sapiens
SRX2416215	SRP094958	spermatogonium	CL:0000020	9606	Illumina HiSeq 2500	Fluidigm C1 instrument and Nextera XT protocol	Full-length	SINGLE	testes	UBERON:0000104	UBERON:0000473	M	(Missing)	50	Homo_sapiens
SRX2416216	SRP094958	spermatogonium	CL:0000020	9606	Illumina HiSeq 2500	Fluidigm C1 instrument and Nextera XT protocol	Full-length	SINGLE	testes	UBERON:0000104	UBERON:0000473	M	(Missing)	50	Homo_sapiens
SRX2416217	SRP094958	spermatogonium	CL:0000020	9606	Illumina HiSeq 2500	Fluidigm C1 instrument and Nextera XT protocol	Full-length	SINGLE	testes	UBERON:0000104	UBERON:0000473	M	(Missing)	50	Homo_sapiens
SRX2416218	SRP094958	spermatogonium	CL:0000020	9606	Illumina HiSeq 2500	Fluidigm C1 instrument and Nextera XT protocol	Full-length	SINGLE	testes	UBERON:0000104	UBERON:0000473	M	(Missing)	50	Homo_sapiens
SRX2416219	SRP094958	spermatogonium	CL:0000020	9606	Illumina HiSeq 2500	Fluidigm C1 instrument and Nextera XT protocol	Full-length	SINGLE	testes	UBERON:0000104	UBERON:0000473	M	(Missing)	50	Homo_sapiens
SRX2416220	SRP094958	spermatogonium	CL:0000020	9606	Illumina HiSeq 2500	Fluidigm C1 instrument and Nextera XT protocol	Full-length	SINGLE	testes	UBERON:0000104	UBERON:0000473	M	(Missing)	50	Homo_sapiens
SRX2416221	SRP094958	spermatogonium	CL:0000020	9606	Illumina HiSeq 2500	Fluidigm C1 instrument and Nextera XT protocol	Full-length	SINGLE	testes	UBERON:0000104	UBERON:0000473	M	(Missing)	50	Homo_sapiens
SRX2416222	SRP094958	spermatogonium	CL:0000020	9606	Illumina HiSeq 2500	Fluidigm C1 instrument and Nextera XT protocol	Full-length	SINGLE	testes	UBERON:0000104	UBERON:0000473	M	(Missing)	50	Homo_sapiens
SRX2416223	SRP094958	spermatogonium	CL:0000020	9606	Illumina HiSeq 2500	Fluidigm C1 instrument and Nextera XT protocol	Full-length	SINGLE	testes	UBERON:0000104	UBERON:0000473	M	(Missing)	50	Homo_sapiens
SRX2416224	SRP094958	spermatogonium	CL:0000020	9606	Illumina HiSeq 2500	Fluidigm C1 instrument and Nextera XT protocol	Full-length	SINGLE	testes	UBERON:0000104	UBERON:0000473	M	(Missing)	50	Homo_sapiens
SRX2416225	SRP094958	spermatogonium	CL:0000020	9606	Illumina HiSeq 2500	Fluidigm C1 instrument and Nextera XT protocol	Full-length	SINGLE	testes	UBERON:0000104	UBERON:0000473	M	(Missing)	50	Homo_sapiens
SRX2416226	SRP094958	spermatogonium	CL:0000020	9606	Illumina HiSeq 2500	Fluidigm C1 instrument and Nextera XT protocol	Full-length	SINGLE	testes	UBERON:0000104	UBERON:0000473	M	(Missing)	50	Homo_sapiens
SRX2416227	SRP094958	spermatogonium	CL:0000020	9606	Illumina HiSeq 2500	Fluidigm C1 instrument and Nextera XT protocol	Full-length	SINGLE	testes	UBERON:0000104	UBERON:0000473	M	(Missing)	50	Homo_sapiens
SRX2416228	SRP094958	spermatogonium	CL:0000020	9606	Illumina HiSeq 2500	Fluidigm C1 instrument and Nextera XT protocol	Full-length	SINGLE	testes	UBERON:0000104	UBERON:0000473	M	(Missing)	50	Homo_sapiens
SRX2416229	SRP094958	spermatogonium	CL:0000020	9606	Illumina HiSeq 2500	Fluidigm C1 instrument and Nextera XT protocol	Full-length	SINGLE	testes	UBERON:0000104	UBERON:0000473	M	(Missing)	50	Homo_sapiens
SRX2416230	SRP094958	spermatogonium	CL:0000020	9606	Illumina HiSeq 2500	Fluidigm C1 instrument and Nextera XT protocol	Full-length	SINGLE	testes	UBERON:0000104	UBERON:0000473	M	(Missing)	50	Homo_sapiens
SRX2416231	SRP094958	spermatogonium	CL:0000020	9606	Illumina HiSeq 2500	Fluidigm C1 instrument and Nextera XT protocol	Full-length	SINGLE	testes	UBERON:0000104	UBERON:0000473	M	(Missing)	50	Homo_sapiens
SRX2416232	SRP094958	spermatogonium	CL:0000020	9606	Illumina HiSeq 2500	Fluidigm C1 instrument and Nextera XT protocol	Full-length	SINGLE	testes	UBERON:0000104	UBERON:0000473	M	(Missing)	50	Homo_sapiens
SRX2416233	SRP094958	spermatogonium	CL:0000020	9606	Illumina HiSeq 2500	Fluidigm C1 instrument and Nextera XT protocol	Full-length	SINGLE	testes	UBERON:0000104	UBERON:0000473	M	(Missing)	50	Homo_sapiens
SRX2416234	SRP094958	spermatogonium	CL:0000020	9606	Illumina HiSeq 2500	Fluidigm C1 instrument and Nextera XT protocol	Full-length	SINGLE	testes	UBERON:0000104	UBERON:0000473	M	(Missing)	50	Homo_sapiens
SRX2416235	SRP094958	spermatogonium	CL:0000020	9606	Illumina HiSeq 2500	Fluidigm C1 instrument and Nextera XT protocol	Full-length	SINGLE	testes	UBERON:0000104	UBERON:0000473	M	(Missing)	50	Homo_sapiens
SRX2416236	SRP094958	spermatogonium	CL:0000020	9606	Illumina HiSeq 2500	Fluidigm C1 instrument and Nextera XT protocol	Full-length	SINGLE	testes	UBERON:0000104	UBERON:0000473	M	(Missing)	50	Homo_sapiens
SRX2416237	SRP094958	spermatogonium	CL:0000020	9606	Illumina HiSeq 2500	Fluidigm C1 instrument and Nextera XT protocol	Full-length	SINGLE	testes	UBERON:0000104	UBERON:0000473	M	(Missing)	50	Homo_sapiens
SRX2416238	SRP094958	spermatogonium	CL:0000020	9606	Illumina HiSeq 2500	Fluidigm C1 instrument and Nextera XT protocol	Full-length	SINGLE	testes	UBERON:0000104	UBERON:0000473	M	(Missing)	50	Homo_sapiens
SRX2416239	SRP094958	spermatogonium	CL:0000020	9606	Illumina HiSeq 2500	Fluidigm C1 instrument and Nextera XT protocol	Full-length	SINGLE	testes	UBERON:0000104	UBERON:0000473	M	(Missing)	50	Homo_sapiens
SRX2416240	SRP094958	spermatogonium	CL:0000020	9606	Illumina HiSeq 2500	Fluidigm C1 instrument and Nextera XT protocol	Full-length	SINGLE	testes	UBERON:0000104	UBERON:0000473	M	(Missing)	50	Homo_sapiens
SRX2416241	SRP094958	spermatogonium	CL:0000020	9606	Illumina HiSeq 2500	Fluidigm C1 instrument and Nextera XT protocol	Full-length	SINGLE	testes	UBERON:0000104	UBERON:0000473	M	(Missing)	50	Homo_sapiens
SRX2416242	SRP094958	spermatogonium	CL:0000020	9606	Illumina HiSeq 2500	Fluidigm C1 instrument and Nextera XT protocol	Full-length	SINGLE	testes	UBERON:0000104	UBERON:0000473	M	(Missing)	50	Homo_sapiens
