Uberon ID	Uberon name	female	male	hermaphrodite
UBERON:0036154	discoid placenta	T	F	F
UBERON:0036161	epitheliochorial placenta	T	F	F
UBERON:0036162	endotheliochorial placenta	T	F	F
UBERON:0036163	hemochorial placenta	T	F	F
UBERON:0036164	ambient gyrus	F	F	F
UBERON:0036167	Sattler's layer	F	F	F
UBERON:0036168	Haller's layer	F	F	F
UBERON:0036172	palmaris brevis	F	F	F
UBERON:0036173	abductor digiti minimi of hand	F	F	F
UBERON:0036174	flexor digiti minimi brevis of hand	F	F	F
UBERON:0036176	opponens digiti minimi of hand	F	F	F
UBERON:0036177	nucleus recessus	F	F	F
UBERON:0036185	Sertoli cell barrier	F	T	F
UBERON:0036186	fibroelastic connective tissue	F	F	F
UBERON:0036212	intertragic incisure	F	F	F
UBERON:0036214	rectosigmoid junction	F	F	F
UBERON:0036215	anatomical surface region	F	F	F
UBERON:0036216	tympanic nerve	F	F	F
UBERON:0036217	coelomic fluid	F	F	F
UBERON:0036218	secondary prosencephalon	F	F	F
UBERON:0036219	ungulate coronary band	F	F	F
UBERON:0036224	corticobulbar and corticospinal tracts	F	F	F
UBERON:0036225	respiratory system gland	F	F	F
UBERON:0036242	post-embryonic notochord	F	F	F
UBERON:0036243	vaginal fluid	F	F	F
UBERON:0036244	secretion of serous membrane	F	F	F
UBERON:0036245	parenchyma of mammary gland	F	F	F
UBERON:0036246	incudostapedial joint	F	F	F
UBERON:0036247	incudomallear joint	F	F	F
UBERON:0036248	joint of auditory ossicle	F	F	F
UBERON:0036249	zona pectinata of basilar membrane of cochlea	F	F	F
UBERON:0036250	zone of basilar membrane of cochlea	F	F	F
UBERON:0036252	interdigital space	F	F	F
UBERON:0036253	orifice of skull	F	F	F
UBERON:0036254	piriform aperture	F	F	F
UBERON:0036255	interoceptive system	F	F	F
UBERON:0036256	iliac lymph sac	F	F	F
UBERON:0036259	cardial lymph propulsor	F	F	F
UBERON:0036260	embryonic cisterna chyli	F	F	F
UBERON:0036261	accessory lymph sac	F	F	F
UBERON:0036262	uterine ligament	T	F	F
UBERON:0036263	supraglottic part of larynx	F	F	F
UBERON:0036264	zygomaticotemporal nerve	F	F	F
UBERON:0036265	conjunctival papilla	F	F	F
UBERON:0036266	pars interarticularis of vertebra	F	F	F
UBERON:0036267	vulval vein	F	F	F
UBERON:0036268	pelvic vein	F	F	F
UBERON:0036269	penis blood vessel	F	F	F
UBERON:0036270	epihyoideum	F	F	F
UBERON:0036271	omphalopleure	F	F	F
UBERON:0036272	bilaminar omphalopleure	F	F	F
UBERON:0036273	trilaminar omphalopleure	F	F	F
UBERON:0036274	tonsillar pillar	F	F	F
UBERON:0036285	wall of left ventricle	F	F	F
UBERON:0036286	wall of right ventricle	F	F	F
UBERON:0036288	anterior wall of left ventricle	F	F	F
UBERON:0036289	anterior wall of right ventricle	F	F	F
UBERON:0036290	myocardium of anterior wall of left ventricle	F	F	F
UBERON:0036291	myocardium of anterior wall of right ventricle	F	F	F
UBERON:0036292	adnexa of uterus	T	F	F
UBERON:0036293	oral frenulum	F	F	F
UBERON:0036294	mucosa of lip	F	F	F
UBERON:0036295	renal pelvis/ureter	F	F	F
UBERON:0036300	tributary of central retinal vein	F	F	F
UBERON:0036301	vasculature of spleen	F	F	F
UBERON:0036302	vasculature of central nervous system plus retina	F	F	F
UBERON:0036303	vasculature of central nervous system	F	F	F
UBERON:0036304	anatomical border	F	F	F
UBERON:0036328	wall of coronary artery	F	F	F
UBERON:0036337	wall of appendix	F	F	F
UBERON:0036343	wall of gallbladder	F	F	F
UBERON:0036351	wall of brachiocephalic artery	F	F	F
UBERON:0036352	wall of subclavian artery	F	F	F
UBERON:0036362	wall of anal canal	F	F	F
UBERON:0036375	wall of right ureter	F	F	F
UBERON:0036376	wall of left ureter	F	F	F
UBERON:0036422	wall of pulmonary artery	F	F	F
UBERON:0036441	wall of uterine tube	T	F	F
UBERON:0036521	wall of urethra	F	F	F
UBERON:0036523	wall of vagina	T	F	F
UBERON:0036553	wall of synovial tendon sheath	F	F	F
UBERON:0036654	wall of lateral ventricle	F	F	F
UBERON:0036655	wall of cerebral aqueduct	F	F	F
UBERON:0036656	wall of third ventricle	F	F	F
UBERON:0036657	wall of fourth ventricle	F	F	F
UBERON:0036658	wall of central canal of spinal cord	F	F	F
UBERON:0036661	wall of ventricular system of brain	F	F	F
UBERON:0036925	wall of eyeball	F	F	F
UBERON:0036990	wall of pharyngotympanic tube	F	F	F
UBERON:0037089	wall of orbit	F	F	F
UBERON:0037094	wall of common carotid artery	F	F	F
UBERON:0037144	wall of heart	F	F	F
UBERON:0037191	wall of membranous labyrinth	F	F	F
UBERON:0037237	wall of lacrimal duct	F	F	F
UBERON:0037447	wall of male urethra	F	T	F
UBERON:0037455	wall of female urethra	T	F	F
UBERON:1000000	chin ventral margin	F	F	F
UBERON:1000001	collection of hairs on vertex	F	F	F
UBERON:1000002	cranial midline area	F	F	F
UBERON:1000003	dewlap	F	F	F
UBERON:1000004	collection of hair on external ear	F	F	F
UBERON:1000005	external ear margin	F	F	F
UBERON:1000006	collection of hair on forehead	F	F	F
UBERON:1000007	forehead protuberance	F	F	F
UBERON:1000008	left part of face	F	F	F
UBERON:1000009	midline crest	F	F	F
UBERON:1000010	mole	F	F	F
UBERON:1000011	labial commissure	F	F	F
UBERON:1000012	nose anterior margin	F	F	F
UBERON:1000013	nose vertex	F	F	F
UBERON:1000014	right part of face	F	F	F
UBERON:1000015	skin of snout	F	F	F
UBERON:1000016	tip of snout	F	F	F
UBERON:1000017	tip of external ear	F	F	F
UBERON:1000018	cluster of hairs	F	F	F
UBERON:1000019	top of head	F	F	F
UBERON:1000020	collection of hair on snout	F	F	F
UBERON:1000021	skin of face	F	F	F
UBERON:1000022	Zymbal's gland	F	F	F
UBERON:1000023	spleen pulp	F	F	F
UBERON:1000024	parenchyma of spleen	F	F	F
UBERON:1500000	scapular blade	F	F	F
UBERON:1500003	lateral line canal lumen	F	F	F
UBERON:1500005	ischial cartilage	F	F	F
UBERON:1500006	paired fin radial bone	F	F	F
UBERON:1500007	mesopterygium cartilage	F	F	F
UBERON:1500008	pelvic fin distal radial bone	F	F	F
UBERON:1500009	pelvic fin basipterygial radial	F	F	F
UBERON:1500010	pelvic fin middle radial bone	F	F	F
UBERON:1600006	paired fin radial element	F	F	F
UBERON:1600008	pelvic fin distal radial element	F	F	F
UBERON:1600010	pelvic fin middle radial element	F	F	F
UBERON:1700006	paired fin radial cartilage	F	F	F
UBERON:2000000	Brachet's cleft	F	F	F
UBERON:2000001	Kupffer's vesicle	F	F	F
UBERON:2000004	anterior axial hypoblast	F	F	F
UBERON:2000006	ball	F	F	F
UBERON:2000033	intermediate cell mass of mesoderm	F	F	F
UBERON:2000039	median axial vein	F	F	F
UBERON:2000040	median fin fold	F	F	F
UBERON:2000044	myotome somite 14	F	F	F
UBERON:2000052	dorsal actinotrichium	F	F	F
UBERON:2000058	polster	F	F	F
UBERON:2000068	neural plate proneural cluster	F	F	F
UBERON:2000072	somite 1	F	F	F
UBERON:2000073	somite 5	F	F	F
UBERON:2000074	somite 26	F	F	F
UBERON:2000078	ventral actinotrichium	F	F	F
UBERON:2000083	ventral mesoderm	F	F	F
UBERON:2000084	yolk	F	F	F
UBERON:2000088	yolk syncytial layer	F	F	F
UBERON:2000089	actinotrichium	F	F	F
UBERON:2000090	apical ectodermal ridge dorsal fin	F	F	F
UBERON:2000096	cardinal system	F	F	F
UBERON:2000098	proliferative region	F	F	F
UBERON:2000102	dorsal fin fold	F	F	F
UBERON:2000103	supramaxilla	F	F	F
UBERON:2000104	suprapreopercle	F	F	F
UBERON:2000106	extension	F	F	F
UBERON:2000116	macula lagena	F	F	F
UBERON:2000120	lateral line ganglion	F	F	F
UBERON:2000125	mandibular lateral line neuromast	F	F	F
UBERON:2000127	antorbital	F	F	F
UBERON:2000136	otic lateral line neuromast	F	F	F
UBERON:2000139	immature otolith	F	F	F
UBERON:2000156	somite 20	F	F	F
UBERON:2000157	somite 30	F	F	F
UBERON:2000164	ventral mesenchyme	F	F	F
UBERON:2000165	inferior lobe	F	F	F
UBERON:2000168	anterior macula	F	F	F
UBERON:2000171	interhyal bone	F	F	F
UBERON:2000174	caudal cerebellar tract	F	F	F
UBERON:2000175	posterior lateral line nerve	F	F	F
UBERON:2000176	lateral entopeduncular nucleus	F	F	F
UBERON:2000177	caudal oblique	F	F	F
UBERON:2000178	caudal peduncle	F	F	F
UBERON:2000182	central caudal thalamic nucleus	F	F	F
UBERON:2000183	central pretectum	F	F	F
UBERON:2000185	commissura rostral, pars ventralis	F	F	F
UBERON:2000187	lateral granular eminence	F	F	F
UBERON:2000188	corpus cerebelli	F	F	F
UBERON:2000193	diffuse nuclei	F	F	F
UBERON:2000194	dorsal accessory optic nucleus	F	F	F
UBERON:2000195	dorsal depressor muscle	F	F	F
UBERON:2000196	dorsal hypohyal bone	F	F	F
UBERON:2000199	dorsal periventricular hypothalamus	F	F	F
UBERON:2000201	dorsal transverse	F	F	F
UBERON:2000202	efferent portion of pharyngeal arch artery	F	F	F
UBERON:2000203	rhinosphenoid	F	F	F
UBERON:2000205	external ventral flexor	F	F	F
UBERON:2000209	lateral preglomerular nucleus	F	F	F
UBERON:2000210	gigantocellular part of magnocellular preoptic nucleus	F	F	F
UBERON:2000211	gill lamella	F	F	F
UBERON:2000212	granular eminence	F	F	F
UBERON:2000214	hypobranchial vessel	F	F	F
UBERON:2000216	infracarinalis	F	F	F
UBERON:2000221	internal levator	F	F	F
UBERON:2000222	isthmic primary nucleus	F	F	F
UBERON:2000223	infraorbital 1	F	F	F
UBERON:2000224	quadrate ventral process	F	F	F
UBERON:2000225	lateral crista primordium	F	F	F
UBERON:2000226	lateral ethmoid bone	F	F	F
UBERON:2000228	lateral line primordium	F	F	F
UBERON:2000230	longitudinal hypochordal	F	F	F
UBERON:2000232	lateral semicircular canal primordium	F	F	F
UBERON:2000233	lower oral valve	F	F	F
UBERON:2000234	macula neglecta	F	F	F
UBERON:2000238	olfactory tract linking bulb to ipsilateral ventral telencephalon	F	F	F
UBERON:2000239	mesocoracoid bone	F	F	F
UBERON:2000240	metapterygoid	F	F	F
UBERON:2000241	midline column	F	F	F
UBERON:2000245	nucleus of the descending root	F	F	F
UBERON:2000248	magnocellular preoptic nucleus	F	F	F
UBERON:2000250	opercle	F	F	F
UBERON:2000251	adipose fin	F	F	F
UBERON:2000259	mandibular lateral line	F	F	F
UBERON:2000261	pharyngohyoid	F	F	F
UBERON:2000264	preopercle	F	F	F
UBERON:2000267	primary olfactory fiber layer	F	F	F
UBERON:2000268	anal fin proximal radial bone	F	F	F
UBERON:2000269	inferior ventral flexor	F	F	F
UBERON:2000271	radial bone	F	F	F
UBERON:2000274	rostral octaval nerve sensory nucleus	F	F	F
UBERON:2000276	rostrolateral thalamic nucleus of Butler & Saidel	F	F	F
UBERON:2000278	secondary gustatory nucleus medulla oblongata	F	F	F
UBERON:2000280	medial division	F	F	F
UBERON:2000284	subopercle	F	F	F
UBERON:2000285	superficial adductor	F	F	F
UBERON:2000286	superficial lateralis (teleost)	F	F	F
UBERON:2000287	superior dorsal flexor	F	F	F
UBERON:2000288	supracarinalis	F	F	F
UBERON:2000289	preopercle horizontal limb	F	F	F
UBERON:2000291	medial octavolateralis nucleus	F	F	F
UBERON:2000293	synencephalon	F	F	F
UBERON:2000294	torus lateralis	F	F	F
UBERON:2000296	uncrossed tecto-bulbar tract	F	F	F
UBERON:2000297	vagal lobe	F	F	F
UBERON:2000298	vent	F	F	F
UBERON:2000300	ventral hypohyal bone	F	F	F
UBERON:2000305	ventral sulcus	F	F	F
UBERON:2000307	vestibulolateralis lobe	F	F	F
UBERON:2000309	external yolk syncytial layer	F	F	F
UBERON:2000311	adductor mandibulae complex	F	F	F
UBERON:2000313	anal inclinator	F	F	F
UBERON:2000315	asteriscus	F	F	F
UBERON:2000318	brainstem and spinal white matter	F	F	F
UBERON:2000319	branchiostegal membrane	F	F	F
UBERON:2000321	caudal levator	F	F	F
UBERON:2000322	caudal octaval nerve sensory nucleus	F	F	F
UBERON:2000324	caudal periventricular hypothalamus	F	F	F
UBERON:2000335	crossed tecto-bulbar tract	F	F	F
UBERON:2000336	preopercle vertical limb	F	F	F
UBERON:2000337	basioccipital posterodorsal region	F	F	F
UBERON:2000341	dorsal flexor	F	F	F
UBERON:2000342	dorsal inclinator muscle	F	F	F
UBERON:2000347	dorsal zone of median tuberal portion of hypothalamus	F	F	F
UBERON:2000348	exoccipital posteroventral region	F	F	F
UBERON:2000349	epaxialis	F	F	F
UBERON:2000350	epipleural	F	F	F
UBERON:2000352	external cellular layer	F	F	F
UBERON:2000356	gill raker	F	F	F
UBERON:2000358	granular layer corpus cerebelli	F	F	F
UBERON:2000362	hypaxialis	F	F	F
UBERON:2000363	hypobranchial bone	F	F	F
UBERON:2000364	hypural	F	F	F
UBERON:2000371	internal pharyngoclavicularis	F	F	F
UBERON:2000372	interpeduncular nucleus medulla oblongata	F	F	F
UBERON:2000373	dorsal fin actinotrichium	F	F	F
UBERON:2000375	anal fin actinotrichium	F	F	F
UBERON:2000376	infraorbital	F	F	F
UBERON:2000381	lateral line sensory nucleus	F	F	F
UBERON:2000384	levator arcus palatini	F	F	F
UBERON:2000388	medial caudal lobe	F	F	F
UBERON:2000389	medial funicular nucleus medulla oblongata	F	F	F
UBERON:2000390	medial preglomerular nucleus	F	F	F
UBERON:2000392	median tuberal portion	F	F	F
UBERON:2000394	molecular layer corpus cerebelli	F	F	F
UBERON:2000397	nucleus subglomerulosis	F	F	F
UBERON:2000398	nucleus isthmi	F	F	F
UBERON:2000399	secondary gustatory nucleus trigeminal nuclei	F	F	F
UBERON:2000401	octaval nerve sensory nucleus	F	F	F
UBERON:2000408	periventricular nucleus of caudal tuberculum	F	F	F
UBERON:2000410	postcleithrum	F	F	F
UBERON:2000411	posterior crista primordium	F	F	F
UBERON:2000412	posterior semicircular canal primordium	F	F	F
UBERON:2000414	presumptive cephalic mesoderm	F	F	F
UBERON:2000419	pterosphenoid	F	F	F
UBERON:2000422	retroarticular	F	F	F
UBERON:2000424	opercular lateral line	F	F	F
UBERON:2000425	anterior lateral line nerve	F	F	F
UBERON:2000426	rostral parvocellular preoptic nucleus	F	F	F
UBERON:2000429	scaphium	F	F	F
UBERON:2000430	secondary gustatory tract	F	F	F
UBERON:2000437	caudal fin actinotrichium	F	F	F
UBERON:2000438	parhypural	F	F	F
UBERON:2000439	superficial pelvic abductor	F	F	F
UBERON:2000440	superior raphe nucleus	F	F	F
UBERON:2000442	supraneural bone	F	F	F
UBERON:2000448	tertiary gustatory nucleus	F	F	F
UBERON:2000449	torus longitudinalis	F	F	F
UBERON:2000451	upper oral valve	F	F	F
UBERON:2000452	urohyal	F	F	F
UBERON:2000454	ventral accessory optic nucleus	F	F	F
UBERON:2000455	ventral flexor	F	F	F
UBERON:2000459	ventromedial thalamic nucleus	F	F	F
UBERON:2000460	adipose fin actinotrichium	F	F	F
UBERON:2000461	Weberian ossicle	F	F	F
UBERON:2000462	abductor hyohyoid	F	F	F
UBERON:2000464	otic lateral line	F	F	F
UBERON:2000465	adductor operculi	F	F	F
UBERON:2000466	anal depressor	F	F	F
UBERON:2000468	anterior crista primordium	F	F	F
UBERON:2000469	anterior semicircular canal primordium	F	F	F
UBERON:2000474	intercalar	F	F	F
UBERON:2000475	paraventricular organ	F	F	F
UBERON:2000476	branchiostegal ray	F	F	F
UBERON:2000479	caudal mesencephalo-cerebellar tract	F	F	F
UBERON:2000480	caudal octavolateralis nucleus	F	F	F
UBERON:2000481	caudal preglomerular nucleus	F	F	F
UBERON:2000482	caudal tuberal nucleus	F	F	F
UBERON:2000484	celiacomesenteric artery	F	F	F
UBERON:2000485	central nucleus inferior lobe	F	F	F
UBERON:2000488	ceratobranchial bone	F	F	F
UBERON:2000492	coracoradialis	F	F	F
UBERON:2000495	infraorbital 5	F	F	F
UBERON:2000497	pelvic adductor profundus	F	F	F
UBERON:2000498	dilatator operculi	F	F	F
UBERON:2000499	dorsal arrector	F	F	F
UBERON:2000500	dorsal erector muscle	F	F	F
UBERON:2000502	dorsal motor nucleus trigeminal nerve	F	F	F
UBERON:2000503	dorsal oblique branchial muscle	F	F	F
UBERON:2000504	dorsal retractor	F	F	F
UBERON:2000507	epineural	F	F	F
UBERON:2000508	pelvic fin radial bone	F	F	F
UBERON:2000510	external levatores	F	F	F
UBERON:2000512	facial lobe	F	F	F
UBERON:2000516	periventricular grey zone	F	F	F
UBERON:2000517	glossopharyngeal lobe	F	F	F
UBERON:2000522	inferior hyohyoid	F	F	F
UBERON:2000523	inferior reticular formation	F	F	F
UBERON:2000525	intercalarium	F	F	F
UBERON:2000526	intermuscular bone	F	F	F
UBERON:2000527	pharyngobranchial bone	F	F	F
UBERON:2000528	interradialis	F	F	F
UBERON:2000530	lapillus	F	F	F
UBERON:2000532	lateral division	F	F	F
UBERON:2000540	magnocellular octaval nucleus	F	F	F
UBERON:2000542	medial column	F	F	F
UBERON:2000544	pectoral fin actinotrichium	F	F	F
UBERON:2000549	posttemporal	F	F	F
UBERON:2000551	nucleus lateralis valvulae	F	F	F
UBERON:2000555	opercular flap	F	F	F
UBERON:2000557	preural 1 vertebra	F	F	F
UBERON:2000558	posterior macula	F	F	F
UBERON:2000564	pelvic abductor profundus	F	F	F
UBERON:2000573	internal cellular layer	F	F	F
UBERON:2000576	pterotic	F	F	F
UBERON:2000579	rostral mesencephalo-cerebellar tract	F	F	F
UBERON:2000580	rostral preglomerular nucleus	F	F	F
UBERON:2000581	rostral tuberal nucleus	F	F	F
UBERON:2000582	saccus dorsalis	F	F	F
UBERON:2000585	kinethmoid cartilage	F	F	F
UBERON:2000586	preural 2 vertebra	F	F	F
UBERON:2000587	sphenotic	F	F	F
UBERON:2000589	sulcus ypsiloniformis	F	F	F
UBERON:2000592	superficial pelvic adductor	F	F	F
UBERON:2000593	superior reticular formation medial column	F	F	F
UBERON:2000594	supracleithrum	F	F	F
UBERON:2000596	pelvic fin actinotrichium	F	F	F
UBERON:2000597	telencephalic tracts	F	F	F
UBERON:2000599	torus semicircularis	F	F	F
UBERON:2000602	uroneural	F	F	F
UBERON:2000603	valvula cerebelli	F	F	F
UBERON:2000608	ventral transverse	F	F	F
UBERON:2000609	ventrolateral nucleus	F	F	F
UBERON:2000610	vertical myoseptum	F	F	F
UBERON:2000611	visceromotor column	F	F	F
UBERON:2000614	abductor profundus	F	F	F
UBERON:2000615	adductor arcus palatini	F	F	F
UBERON:2000616	adductor profundus	F	F	F
UBERON:2000617	anal erector	F	F	F
UBERON:2000620	autopalatine	F	F	F
UBERON:2000622	barbel	F	F	F
UBERON:2000623	basipterygium bone	F	F	F
UBERON:2000627	posterior ceratohyal	F	F	F
UBERON:2000628	caudal fin musculature	F	F	F
UBERON:2000629	caudal motor nucleus of abducens	F	F	F
UBERON:2000630	caudal parvocellular preoptic nucleus	F	F	F
UBERON:2000633	caudal tuberculum	F	F	F
UBERON:2000634	caudal zone of median tuberal portion of hypothalamus	F	F	F
UBERON:2000636	cerebellar crest	F	F	F
UBERON:2000637	claustrum cartilage	F	F	F
UBERON:2000638	commissura rostral, pars dorsalis	F	F	F
UBERON:2000639	commissure of the secondary gustatory nuclei	F	F	F
UBERON:2000643	rostral cerebellar tract	F	F	F
UBERON:2000645	descending octaval nucleus	F	F	F
UBERON:2000646	anal fin distal radial bone	F	F	F
UBERON:2000647	dorsal caudal thalamic nucleus	F	F	F
UBERON:2000648	dorsal fin musculature	F	F	F
UBERON:2000651	dorsal pelvic arrector	F	F	F
UBERON:2000654	rostral motor nucleus of abducens	F	F	F
UBERON:2000657	entopterygoid	F	F	F
UBERON:2000658	epibranchial bone	F	F	F
UBERON:2000660	epural	F	F	F
UBERON:2000662	external pharyngoclavicularis	F	F	F
UBERON:2000663	extrascapula	F	F	F
UBERON:2000666	filamental artery	F	F	F
UBERON:2000673	hypobranchial artery	F	F	F
UBERON:2000674	interopercle	F	F	F
UBERON:2000676	sagitta	F	F	F
UBERON:2000677	segmental intercostal artery	F	F	F
UBERON:2000685	superficial abductor	F	F	F
UBERON:2000687	superficial pretectum	F	F	F
UBERON:2000691	supraorbital bone	F	F	F
UBERON:2000692	symplectic	F	F	F
UBERON:2000693	tangential nucleus	F	F	F
UBERON:2000694	ceratobranchial 5 tooth	F	F	F
UBERON:2000695	labial cavities	F	F	F
UBERON:2000698	tripus	F	F	F
UBERON:2000699	entopterygoid vertical strut	F	F	F
UBERON:2000701	ventral arrector	F	F	F
UBERON:2000703	ventral motor nucleus trigeminal nerve	F	F	F
UBERON:2000704	ventral pelvic arrector	F	F	F
UBERON:2000707	ventral zone	F	F	F
UBERON:2000710	viscerosensory commissural nucleus of Cajal	F	F	F
UBERON:2000711	DEL	F	F	F
UBERON:2000712	internal yolk syncytial layer	F	F	F
UBERON:2000715	adductor hyohyoid	F	F	F
UBERON:2000716	afferent portion of pharyngeal arch artery	F	F	F
UBERON:2000717	apical ectodermal ridge median fin fold	F	F	F
UBERON:2000718	epaxial region somite 27	F	F	F
UBERON:2000725	somite 11	F	F	F
UBERON:2000726	somite 14	F	F	F
UBERON:2000727	somite 17	F	F	F
UBERON:2000728	somite 2	F	F	F
UBERON:2000729	epaxial region somite 3	F	F	F
UBERON:2000730	somite 23	F	F	F
UBERON:2000731	somite 27	F	F	F
UBERON:2000732	somite 3	F	F	F
UBERON:2000733	somite 7	F	F	F
UBERON:2000734	preural vertebra	F	F	F
UBERON:2000735	hemal postzygapophysis	F	F	F
UBERON:2000739	epaxial region somite 11	F	F	F
UBERON:2000740	epaxial region somite 5	F	F	F
UBERON:2000741	epaxial region somite 14	F	F	F
UBERON:2000742	epaxial region somite 17	F	F	F
UBERON:2000743	epaxial region somite 2	F	F	F
UBERON:2000744	epaxial region somite 22	F	F	F
UBERON:2000745	epaxial region somite 25	F	F	F
UBERON:2000746	epaxial region somite 28	F	F	F
UBERON:2000747	epaxial region somite 30	F	F	F
UBERON:2000748	epaxial region somite 6	F	F	F
UBERON:2000749	epaxial region somite 9	F	F	F
UBERON:2000751	epaxial region somite 8	F	F	F
UBERON:2000766	granular layer valvula cerebelli	F	F	F
UBERON:2000767	hypaxial region somite 11	F	F	F
UBERON:2000768	hypaxial region somite 14	F	F	F
UBERON:2000769	hypaxial region somite 17	F	F	F
UBERON:2000770	hypaxial region somite 2	F	F	F
UBERON:2000771	hypaxial region somite 22	F	F	F
UBERON:2000772	hypaxial region somite 25	F	F	F
UBERON:2000774	hypaxial region somite 28	F	F	F
UBERON:2000775	hypaxial region somite 30	F	F	F
UBERON:2000776	hypaxial region somite 6	F	F	F
UBERON:2000777	hypaxial region somite 9	F	F	F
UBERON:2000779	lateral forebrain bundle telencephalon	F	F	F
UBERON:2000788	mesenchyme dorsal fin	F	F	F
UBERON:2000801	myotome somite 11	F	F	F
UBERON:2000802	myotome somite 15	F	F	F
UBERON:2000803	myotome somite 18	F	F	F
UBERON:2000804	myotome somite 20	F	F	F
UBERON:2000805	myotome somite 23	F	F	F
UBERON:2000807	myotome somite 26	F	F	F
UBERON:2000808	myotome somite 29	F	F	F
UBERON:2000809	myotome somite 4	F	F	F
UBERON:2000810	myotome somite 7	F	F	F
UBERON:2000813	infraorbital lateral line neuromast	F	F	F
UBERON:2000814	opercular lateral line neuromast	F	F	F
UBERON:2000815	nucleus of medial longitudinal fasciculus of medulla	F	F	F
UBERON:2000820	presumptive neuron neural tube	F	F	F
UBERON:2000826	central nucleus torus semicircularis	F	F	F
UBERON:2000829	sclerotome somite 11	F	F	F
UBERON:2000830	sclerotome somite 14	F	F	F
UBERON:2000831	sclerotome somite 17	F	F	F
UBERON:2000832	sclerotome somite 2	F	F	F
UBERON:2000833	sclerotome somite 22	F	F	F
UBERON:2000834	sclerotome somite 25	F	F	F
UBERON:2000835	sclerotome somite 28	F	F	F
UBERON:2000836	sclerotome somite 30	F	F	F
UBERON:2000837	sclerotome somite 6	F	F	F
UBERON:2000839	sclerotome somite 9	F	F	F
UBERON:2000851	somite 12	F	F	F
UBERON:2000852	somite 15	F	F	F
UBERON:2000853	somite 18	F	F	F
UBERON:2000854	somite 21	F	F	F
UBERON:2000855	somite 24	F	F	F
UBERON:2000856	somite 28	F	F	F
UBERON:2000857	somite 4	F	F	F
UBERON:2000858	somite 8	F	F	F
UBERON:2000859	specialized hemal arch and spine	F	F	F
UBERON:2000864	epaxial region somite 1	F	F	F
UBERON:2000865	epaxial region somite 12	F	F	F
UBERON:2000866	epaxial region somite 15	F	F	F
UBERON:2000867	epaxial region somite 18	F	F	F
UBERON:2000868	epaxial region somite 20	F	F	F
UBERON:2000869	epaxial region somite 23	F	F	F
UBERON:2000870	epaxial region somite 26	F	F	F
UBERON:2000872	epaxial region somite 29	F	F	F
UBERON:2000873	epaxial region somite 4	F	F	F
UBERON:2000874	epaxial region somite 7	F	F	F
UBERON:2000887	floor plate neural rod	F	F	F
UBERON:2000891	hypaxial region somite 1	F	F	F
UBERON:2000892	hypaxial region somite 12	F	F	F
UBERON:2000894	hypaxial region somite 15	F	F	F
UBERON:2000895	hypaxial region somite 18	F	F	F
UBERON:2000896	hypaxial region somite 20	F	F	F
UBERON:2000897	hypaxial region somite 23	F	F	F
UBERON:2000898	hypaxial region somite 26	F	F	F
UBERON:2000899	hypaxial region somite 29	F	F	F
UBERON:2000900	hypaxial region somite 4	F	F	F
UBERON:2000901	hypaxial region somite 7	F	F	F
UBERON:2000902	hypural musculature	F	F	F
UBERON:2000910	medial forebrain bundle telencephalon	F	F	F
UBERON:2000911	transverse process of neural arch 3	F	F	F
UBERON:2000912	mesenchyme median fin fold	F	F	F
UBERON:2000913	molecular layer valvula cerebelli	F	F	F
UBERON:2000924	myotome somite 1	F	F	F
UBERON:2000925	hypaxial region somite 10	F	F	F
UBERON:2000926	myotome somite 12	F	F	F
UBERON:2000927	myotome somite 16	F	F	F
UBERON:2000928	myotome somite 19	F	F	F
UBERON:2000929	myotome somite 21	F	F	F
UBERON:2000930	myotome somite 24	F	F	F
UBERON:2000931	myotome somite 27	F	F	F
UBERON:2000932	myotome somite 3	F	F	F
UBERON:2000933	myotome somite 5	F	F	F
UBERON:2000934	myotome somite 8	F	F	F
UBERON:2000936	dorsal fin distal radial bone	F	F	F
UBERON:2000937	hypaxial region somite 13	F	F	F
UBERON:2000939	middle lateral line neuromast	F	F	F
UBERON:2000940	posterior lateral line neuromast	F	F	F
UBERON:2000941	nucleus of the medial longitudinal fasciculus synencephalon	F	F	F
UBERON:2000946	hypaxial region somite 16	F	F	F
UBERON:2000947	dorsal fin proximal radial bone	F	F	F
UBERON:2000952	sclerotome somite 1	F	F	F
UBERON:2000953	sclerotome somite 12	F	F	F
UBERON:2000954	sclerotome somite 15	F	F	F
UBERON:2000955	sclerotome somite 18	F	F	F
UBERON:2000956	sclerotome somite 20	F	F	F
UBERON:2000957	hypaxial region somite 19	F	F	F
UBERON:2000958	sclerotome somite 23	F	F	F
UBERON:2000959	sclerotome somite 26	F	F	F
UBERON:2000960	sclerotome somite 29	F	F	F
UBERON:2000961	sclerotome somite 4	F	F	F
UBERON:2000962	sclerotome somite 7	F	F	F
UBERON:2000968	hypaxial region somite 21	F	F	F
UBERON:2000974	somite 10	F	F	F
UBERON:2000975	somite 13	F	F	F
UBERON:2000976	somite 16	F	F	F
UBERON:2000977	somite 19	F	F	F
UBERON:2000978	somite 22	F	F	F
UBERON:2000979	hypaxial region somite 24	F	F	F
UBERON:2000980	somite 25	F	F	F
UBERON:2000981	somite 29	F	F	F
UBERON:2000982	somite 6	F	F	F
UBERON:2000983	somite 9	F	F	F
UBERON:2000984	superior reticular formation tegmentum	F	F	F
