Uberon ID	Uberon name	6239	7217	7227	7230	7237	7240	7244	7245	7955	8364	9031	9258	9365	9544	9593	9597	9598	9606	9615	9685	9796	9823	9913	9986	10090	10116	10141	13616	28377
UBERON:2001905	epibranchial 1 element	F	F	F	F	F	F	F	F	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
UBERON:2001906	epibranchial 2 element	F	F	F	F	F	F	F	F	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
UBERON:2001907	epibranchial 3 element	F	F	F	F	F	F	F	F	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
UBERON:2001908	epibranchial 4 element	F	F	F	F	F	F	F	F	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
UBERON:2001909	pharyngobranchial element	F	F	F	F	F	F	F	F	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
UBERON:2001910	pharyngobranchial 1 element	F	F	F	F	F	F	F	F	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
UBERON:2001911	pharyngobranchial 2 element	F	F	F	F	F	F	F	F	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
UBERON:2001912	pharyngobranchial 3 element	F	F	F	F	F	F	F	F	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
UBERON:2001913	pharyngobranchial 4 element	F	F	F	F	F	F	F	F	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
UBERON:2001915	basibranchial 1 element	F	F	F	F	F	F	F	F	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
UBERON:2001916	basibranchial 2 element	F	F	F	F	F	F	F	F	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
UBERON:2001917	basibranchial 3 element	F	F	F	F	F	F	F	F	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
UBERON:2001918	basibranchial 4 element	F	F	F	F	F	F	F	F	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
UBERON:2001919	basibranchial 5 element	F	F	F	F	F	F	F	F	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
UBERON:2001920	pseudotympanum	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
UBERON:2001921	adipose eyelid	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
UBERON:2001922	inter-frontal joint	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
UBERON:2001923	aortic canal	F	F	F	F	F	F	F	F	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
UBERON:2001924	occipital artery foramen	F	F	F	F	F	F	F	F	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
UBERON:2001925	spiracular canal	F	F	F	F	F	F	F	F	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
UBERON:2001926	posterior myodome	F	F	F	F	F	F	F	F	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
UBERON:2001927	anterior myodome	F	F	F	F	F	F	F	F	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
UBERON:2001928	articular fossa of opercle	F	F	F	F	F	F	F	F	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
UBERON:2001929	epioccipital posterior process	F	F	F	F	F	F	F	F	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
UBERON:2001930	accessory vomerine tooth plate	F	F	F	F	F	F	F	F	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
UBERON:2001931	infranuchal scute	F	F	F	F	F	F	F	F	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
UBERON:2001932	sensory canal tubular ossicle	F	F	F	F	F	F	F	F	T	T	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
UBERON:2001933	sensory canal tubule	F	F	F	F	F	F	F	F	T	T	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
UBERON:2001934	rostral plate	F	F	F	F	F	F	F	F	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
UBERON:2001935	oral disk	T	T	T	T	T	T	T	T	T	T	F	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
UBERON:2001936	posterior nasal barbel	F	F	F	F	F	F	F	F	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
UBERON:2001937	anterior nasal barbel	F	F	F	F	F	F	F	F	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
UBERON:2001938	maxillary barbel	F	F	F	F	F	F	F	F	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
UBERON:2001939	inter-basipterygium joint	F	F	F	F	F	F	F	F	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
UBERON:2001940	vertebra 4-vertebra 5 joint	F	F	F	F	F	F	F	F	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
UBERON:2001941	orbitosphenoid-lateral ethmoid joint	F	F	F	F	F	F	F	F	T	T	F	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
UBERON:2001942	autopalatine-maxillary joint	F	F	F	F	F	F	F	F	T	T	F	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
UBERON:2001943	metapterygoid-autopalatine ligament	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
UBERON:2001944	lateral ethmoid-autopalatine ligament	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
UBERON:2001945	mesethmoid-premaxillary ligament	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
UBERON:2001946	mesethmoid-maxillary ligament	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
UBERON:2001947	hyomandibular-otic region joint	F	F	F	F	F	F	F	F	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
UBERON:2001948	anal-fin hook	F	F	F	F	F	F	F	F	T	T	F	T	T	F	F	F	F	F	T	T	T	T	T	F	F	F	F	T	T
UBERON:2001949	caudal-fin hook	F	F	F	F	F	F	F	F	T	T	F	T	T	F	F	F	F	F	T	T	T	T	T	F	F	F	F	T	T
UBERON:2001950	inter-premaxillary joint	F	F	F	F	F	F	F	F	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
UBERON:2001951	skin flap	F	F	F	F	F	F	F	F	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
UBERON:2001952	dentary tooth row	F	F	F	F	F	F	F	F	T	T	F	F	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
UBERON:2001956	epibranchial 1 bone proximal cartilage	F	F	F	F	F	F	F	F	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
UBERON:2001957	epibranchial 2 bone proximal cartilage	F	F	F	F	F	F	F	F	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
UBERON:2001958	ceratobranchial 3 bone distal cartilage	F	F	F	F	F	F	F	F	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
UBERON:2001959	ceratobranchial 4 bone proximal cartilage	F	F	F	F	F	F	F	F	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
UBERON:2001960	ceratobranchial 4 bone distal cartilage	F	F	F	F	F	F	F	F	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
UBERON:2001961	ceratobranchial 5 bone distal cartilage	F	F	F	F	F	F	F	F	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
UBERON:2001962	hypobranchial 1 bone distal cartilage	F	F	F	F	F	F	F	F	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
UBERON:2001963	hypobranchial 2 bone distal cartilage	F	F	F	F	F	F	F	F	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
UBERON:2001964	epibranchial 3 bone uncinate process cartilage	F	F	F	F	F	F	F	F	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
UBERON:2001965	epibranchial 4 bone uncinate process cartilage	F	F	F	F	F	F	F	F	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
UBERON:2001966	epibranchial 5 element	F	F	F	F	F	F	F	F	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
UBERON:2001968	outer mental barbel	F	F	F	F	F	F	F	F	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
UBERON:2001969	inner mental barbel	F	F	F	F	F	F	F	F	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
UBERON:2001971	parapophysis 4	F	F	F	F	F	F	F	F	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
UBERON:2001972	intercostal ligament	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
UBERON:2001974	subtemporal fossa	F	F	F	F	F	F	F	F	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
UBERON:2001975	suprabranchial artery	F	F	F	F	F	F	F	F	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
UBERON:2001976	interorbital septum	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
UBERON:2001977	pad	F	F	F	F	F	F	F	F	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
UBERON:2001978	maxillary tooth row	F	F	F	F	F	F	F	F	T	T	F	F	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
UBERON:2001979	hyomandibula-metapterygoid joint	F	F	F	F	F	F	F	F	T	T	T	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T
UBERON:2001980	vertebral element 6	F	F	F	F	F	F	F	F	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
UBERON:2001981	vertebral element 7	F	F	F	F	F	F	F	F	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
UBERON:2001982	vertebral element 8	F	F	F	F	F	F	F	F	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
UBERON:2001983	centrum 1	F	F	F	F	F	F	F	F	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
UBERON:2001984	centrum 2	F	F	F	F	F	F	F	F	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
UBERON:2001985	centrum 3	F	F	F	F	F	F	F	F	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
UBERON:2001986	centrum 4	F	F	F	F	F	F	F	F	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
UBERON:2001987	centrum 5	F	F	F	F	F	F	F	F	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
UBERON:2001988	centrum 6	F	F	F	F	F	F	F	F	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
UBERON:2001989	mandibular-hyoid median cartilage	F	F	F	F	F	F	F	F	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
UBERON:2001990	epibranchial arborescent organ	F	F	F	F	F	F	F	F	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
UBERON:2001991	lateral bone	F	F	F	F	F	F	F	F	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
UBERON:2001992	branched anal fin ray	F	F	F	F	F	F	F	F	T	T	F	T	T	F	F	F	F	F	T	T	T	T	T	F	F	F	F	T	T
UBERON:2001993	branched pectoral fin ray	F	F	F	F	F	F	F	F	T	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
UBERON:2001994	gill raker row	F	F	F	F	F	F	F	F	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
UBERON:2001995	papilla	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
UBERON:2001996	maxillary canal	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
UBERON:2001997	parietal-supraoccipital	F	F	F	F	F	F	F	F	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
UBERON:2001998	posttemporal-supracleithrum	F	F	F	F	F	F	F	F	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
UBERON:2001999	posterior cleithral process	F	F	F	F	F	F	F	F	T	T	T	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T
UBERON:2002000	posterior dentation of pectoral fin spine	F	F	F	F	F	F	F	F	T	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
UBERON:2002001	anterior dentation of pectoral fin spine	F	F	F	F	F	F	F	F	T	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
UBERON:2002002	anterior distal serration of pectoral fin spine	F	F	F	F	F	F	F	F	T	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
UBERON:2002003	posterior dentation of dorsal fin spine 2	F	F	F	F	F	F	F	F	T	T	F	T	T	F	F	F	F	F	T	T	T	T	T	F	F	F	F	T	T
UBERON:2002004	anterior dentation of dorsal fin spine 2	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
UBERON:2002005	canal plate	F	F	F	F	F	F	F	F	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
UBERON:2002006	axillary pore	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
UBERON:2002007	supraneural 4 bone	F	F	F	F	F	F	F	F	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
UBERON:2002008	neural lamina	F	F	F	F	F	F	F	F	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
UBERON:2002009	medial cartilage of palatine	F	F	F	F	F	F	F	F	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
UBERON:2002010	hyoideomandibular nerve	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
UBERON:2002011	lateral fontanel of frontal	F	F	F	F	F	F	F	F	F	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
UBERON:2002012	dentary foramen	F	F	F	F	F	F	F	F	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
UBERON:2002013	ascending limb of ceratobranchial 5 bone	F	F	F	F	F	F	F	F	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
UBERON:2002014	ascending limb of ceratobranchial 5 cartilage	F	F	F	F	F	F	F	F	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
UBERON:2002015	pharyngobranchial tooth plate	F	F	F	F	F	F	F	F	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
UBERON:2002016	pharyngobranchial 4 tooth plate	F	F	F	F	F	F	F	F	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
UBERON:2002017	anterior limb of ceratobranchial 5 bone	F	F	F	F	F	F	F	F	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
UBERON:2002018	anterior limb of ceratobranchial 5 cartilage	F	F	F	F	F	F	F	F	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
UBERON:2002019	pterotic-posttemporal-supracleithrum	F	F	F	F	F	F	F	F	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
UBERON:2002020	hypomaxilla	F	F	F	F	F	F	F	F	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
UBERON:2002021	ascending process of the parasphenoid	F	F	F	F	F	F	F	F	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
UBERON:2002022	dermethmoid	F	F	F	F	F	F	F	F	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
UBERON:2002023	second preethmoid	F	F	F	F	F	F	F	F	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
UBERON:2002024	mental barbel	F	F	F	F	F	F	F	F	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
UBERON:2002026	pectoral fin proximal radial bone 1	F	F	F	F	F	F	F	F	T	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
UBERON:2002027	pectoral fin proximal radial bone 2	F	F	F	F	F	F	F	F	T	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
UBERON:2002028	pectoral fin proximal radial bone 3	F	F	F	F	F	F	F	F	T	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
UBERON:2002029	pectoral fin proximal radial bone 4	F	F	F	F	F	F	F	F	T	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
UBERON:2002030	ventral keel of coracoid	F	F	F	F	F	F	F	F	T	T	T	T	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T
UBERON:2002031	orbital foramen	F	F	F	F	F	F	F	F	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
UBERON:2002032	lateral ethmoid-frontal joint	F	F	F	F	F	F	F	F	T	T	F	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
UBERON:2002033	prootic-pterosphenoid joint	F	F	F	F	F	F	F	F	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
UBERON:2002034	prootic-exoccipital joint	F	F	F	F	F	F	F	F	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
UBERON:2002038	basioccipital-exoccipital joint	F	F	F	F	F	F	F	F	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
UBERON:2002039	dilatator fossa	F	F	F	F	F	F	F	F	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
UBERON:2002040	inter-coracoid joint	F	F	F	F	F	F	F	F	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
UBERON:2002041	parapophysis 6	F	F	F	F	F	F	F	F	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
UBERON:2002042	parapophysis 5	F	F	F	F	F	F	F	F	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
UBERON:2002043	posterior limb of parapophysis 4	F	F	F	F	F	F	F	F	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
UBERON:2002044	anterior limb of parapophysis 4	F	F	F	F	F	F	F	F	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
UBERON:2002050	Schreckstoff	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
UBERON:2002051	scale circulus	F	F	F	F	F	F	F	F	T	T	T	T	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	T	T
UBERON:2002052	prootic depression	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
UBERON:2002053	bony plate	F	F	F	F	F	F	F	F	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
UBERON:2002054	vertebra 5-vertebra 6 joint	F	F	F	F	F	F	F	F	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
UBERON:2002055	vertebra 6 - vertebra 7 joint	F	F	F	F	F	F	F	F	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
UBERON:2002056	hypural 6	F	F	F	F	F	F	F	F	T	T	F	T	T	F	F	F	F	F	T	T	T	T	T	F	F	F	F	T	T
UBERON:2002057	gill opening	F	F	F	F	F	F	F	F	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
UBERON:2002058	Weberian complex centrum	F	F	F	F	F	F	F	F	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
UBERON:2002059	posttemporal-parietal joint	F	F	F	F	F	F	F	F	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
UBERON:2002061	predorsal vertebra	F	F	F	F	F	F	F	F	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
UBERON:2002062	branched caudal fin ray	F	F	F	F	F	F	F	F	T	T	F	T	T	F	F	F	F	F	T	T	T	T	T	F	F	F	F	T	T
UBERON:2002063	nuchal plate series	F	F	F	F	F	F	F	F	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
UBERON:2002064	uroneural 1	F	F	F	F	F	F	F	F	T	T	F	T	T	F	F	F	F	F	T	T	T	T	T	F	F	F	F	T	T
UBERON:2002065	ural centrum 1	F	F	F	F	F	F	F	F	T	T	F	T	T	F	F	F	F	F	T	T	T	T	T	F	F	F	F	T	T
UBERON:2002066	auditory fenestra	F	F	F	F	F	F	F	F	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
UBERON:2002067	upper hypural set	F	F	F	F	F	F	F	F	T	T	F	T	T	F	F	F	F	F	T	T	T	T	T	F	F	F	F	T	T
UBERON:2002068	lower hypural set	F	F	F	F	F	F	F	F	T	T	F	T	T	F	F	F	F	F	T	T	T	T	T	F	F	F	F	T	T
UBERON:2002069	distal cartilage of posterior process of basipterygium	F	F	F	F	F	F	F	F	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
UBERON:2002070	internal anterior process of basipterygium	F	F	F	F	F	F	F	F	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
UBERON:2002071	distal cartilage of internal anterior process of basipterygium	F	F	F	F	F	F	F	F	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
UBERON:2002072	middle anterior process of basipterygium	F	F	F	F	F	F	F	F	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
UBERON:2002073	distal cartilage of middle anterior process of basipterygium	F	F	F	F	F	F	F	F	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
UBERON:2002074	external anterior process of basipterygium	F	F	F	F	F	F	F	F	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
UBERON:2002075	distal cartilage of external anterior process of basipterygium	F	F	F	F	F	F	F	F	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
UBERON:2002076	lateral process of basipterygium	F	F	F	F	F	F	F	F	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
UBERON:2002077	lateropterygium	F	F	F	F	F	F	F	F	T	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
UBERON:2002078	hypural plate	F	F	F	F	F	F	F	F	T	T	F	T	T	F	F	F	F	F	T	T	T	T	T	F	F	F	F	T	T
UBERON:2002079	leptocephalous larva	T	T	T	T	T	T	T	T	T	T	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
UBERON:2002080	spina occipitalis	F	F	F	F	F	F	F	F	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
UBERON:2002082	basal fulcrum	F	F	F	F	F	F	F	F	T	T	F	T	T	F	F	F	F	F	T	T	T	T	T	F	F	F	F	T	T
UBERON:2002083	fringing fulcrum	F	F	F	F	F	F	F	F	T	T	F	T	T	F	F	F	F	F	T	T	T	T	T	F	F	F	F	T	T
UBERON:2002084	pleurostyle	F	F	F	F	F	F	F	F	T	T	F	T	T	F	F	F	F	F	T	T	T	T	T	F	F	F	F	T	T
UBERON:2002085	ural centrum	F	F	F	F	F	F	F	F	T	T	F	T	T	F	F	F	F	F	T	T	T	T	T	F	F	F	F	T	T
UBERON:2002086	pelvic axillary process	F	F	F	F	F	F	F	F	T	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
UBERON:2002087	pectoral axillary process	F	F	F	F	F	F	F	F	T	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
UBERON:2002088	interhaemal bone	F	F	F	F	F	F	F	F	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
UBERON:2002089	gular plate	F	F	F	F	F	F	F	F	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
UBERON:2002090	pro-otic fossa	F	F	F	F	F	F	F	F	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
UBERON:2002091	median caudal cartilage	F	F	F	F	F	F	F	F	T	T	F	T	T	F	F	F	F	F	T	T	T	T	T	F	F	F	F	T	T
UBERON:2002092	rostral cartilage	F	F	F	F	F	F	F	F	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
UBERON:2002094	dorsal fin pterygiophore 1	F	F	F	F	F	F	F	F	T	T	F	T	T	F	F	F	F	F	T	T	T	T	T	F	F	F	F	T	T
UBERON:2002095	third posttemporal fossa	F	F	F	F	F	F	F	F	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
UBERON:2002096	bony plate series	F	F	F	F	F	F	F	F	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
UBERON:2002097	sensory canal pore series	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
UBERON:2002098	hemal spine series	F	F	F	F	F	F	F	F	T	T	T	T	T	T	T	T	T	F	T	T	T	T	T	T	T	T	T	T	T
UBERON:2002099	lateral line scale series	F	F	F	F	F	F	F	F	T	T	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
UBERON:2002101	branchiostegal ray series	F	F	F	F	F	F	F	F	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
UBERON:2002102	epibranchial series	F	F	F	F	F	F	F	F	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
