Gene stable ID	Transcript stable ID	AFFY HG U133B probe
ENSG00000122417	ENST00000460698	228577_x_at
ENSG00000122417	ENST00000370566	228577_x_at
ENSG00000122417	ENST00000370566	230926_s_at
ENSG00000122417	ENST00000462648	228577_x_at
ENSG00000122417	ENST00000462648	231909_x_at
ENSG00000122417	ENST00000294678	228577_x_at
ENSG00000122417	ENST00000294678	231909_x_at
ENSG00000122417	ENST00000294678	230926_s_at
ENSG00000122417	ENST00000531412	228577_x_at
ENSG00000122417	ENST00000476054	228577_x_at
ENSG00000122417	ENST00000473792	228577_x_at
ENSG00000122417	ENST00000488879	230926_s_at
ENSG00000122417	ENST00000479890	230926_s_at
ENSG00000122417	ENST00000394733	230926_s_at
ENSG00000122417	ENST00000478286	230926_s_at
ENSG00000122417	ENST00000317336	228577_x_at
ENSG00000122417	ENST00000317336	231909_x_at
ENSG00000122417	ENST00000317336	230926_s_at
ENSG00000287414	ENST00000656423	232538_at
ENSG00000163046	ENST00000465868	237794_at
ENSG00000163046	ENST00000470729	237794_at
ENSG00000163046	ENST00000481691	237794_at
ENSG00000163046	ENST00000409867	237794_at
ENSG00000163046	ENST00000295181	237794_at
ENSG00000183840	ENST00000329321	229104_s_at
ENSG00000183840	ENST00000329321	229105_at
ENSG00000183840	ENST00000470071	229104_s_at
ENSG00000183840	ENST00000470071	229105_at
ENSG00000158258	ENST00000458420	229580_at
ENSG00000150551	ENST00000397463	240804_at
ENSG00000150551	ENST00000345008	239650_at
ENSG00000250433	ENST00000513309	234443_at
ENSG00000176771	ENST00000640590	239650_at
ENSG00000176771	ENST00000409261	239650_at
ENSG00000176771	ENST00000639875	239650_at
ENSG00000176771	ENST00000317721	239650_at
ENSG00000176771	ENST00000405974	239650_at
ENSG00000114120	ENST00000507429	237741_at
ENSG00000114120	ENST00000507429	223698_at
ENSG00000279512	ENST00000623763	224363_at
ENSG00000261594	ENST00000562197	237393_at
ENSG00000137486	ENST00000420843	228444_at
ENSG00000137486	ENST00000420843	222912_at
ENSG00000137486	ENST00000420843	222756_s_at
ENSG00000137486	ENST00000360025	222912_at
ENSG00000137486	ENST00000360025	222756_s_at
ENSG00000175093	ENST00000310546	229929_at
ENSG00000175093	ENST00000508126	229929_at
ENSG00000175093	ENST00000507895	229929_at
ENSG00000155893	ENST00000286353	226925_at
ENSG00000155893	ENST00000393010	226925_at
ENSG00000155893	ENST00000508812	226925_at
ENSG00000155893	ENST00000514263	239475_at
ENSG00000261737	ENST00000565575	239982_at
ENSG00000152128	ENST00000281924	223503_at
ENSG00000152128	ENST00000467316	223503_at
ENSG00000152128	ENST00000476823	223503_at
ENSG00000224043	ENST00000413962	236387_at
ENSG00000224043	ENST00000428857	236387_at
ENSG00000224043	ENST00000670642	236387_at
ENSG00000153086	ENST00000356140	230602_at
ENSG00000153086	ENST00000392928	230602_at
ENSG00000082258	ENST00000419781	229184_at
ENSG00000082258	ENST00000295238	229184_at
ENSG00000082258	ENST00000264157	229184_at
ENSG00000153936	ENST00000370551	230465_at
ENSG00000177311	ENST00000509842	236557_at
ENSG00000177311	ENST00000507722	236557_at
ENSG00000177311	ENST00000636289	236557_at
ENSG00000177311	ENST00000503809	236557_at
ENSG00000177311	ENST00000513258	236557_at
ENSG00000177311	ENST00000509883	236557_at
ENSG00000177311	ENST00000514251	236557_at
ENSG00000177311	ENST00000514251	230754_at
ENSG00000177311	ENST00000514251	225512_at
ENSG00000177311	ENST00000637056	236557_at
ENSG00000177311	ENST00000637056	230754_at
ENSG00000177311	ENST00000637056	225512_at
ENSG00000177311	ENST00000510338	236557_at
ENSG00000177311	ENST00000504673	236557_at
ENSG00000177311	ENST00000513570	236557_at
ENSG00000177311	ENST00000441582	236557_at
ENSG00000177311	ENST00000510726	236557_at
ENSG00000177311	ENST00000509813	236557_at
ENSG00000177311	ENST00000512769	225512_at
ENSG00000177311	ENST00000321464	236557_at
ENSG00000267272	ENST00000471417	235870_at
ENSG00000267272	ENST00000461990	235870_at
ENSG00000267272	ENST00000590653	235870_at
ENSG00000267272	ENST00000476432	235870_at
ENSG00000267272	ENST00000467438	235870_at
ENSG00000267272	ENST00000484933	235870_at
ENSG00000267272	ENST00000589455	235870_at
ENSG00000143013	ENST00000370544	227155_at
ENSG00000143013	ENST00000370544	241922_at
ENSG00000143013	ENST00000370544	229537_at
ENSG00000227290	ENST00000452509	237760_at
ENSG00000155903	ENST00000286364	230669_at
ENSG00000155903	ENST00000286364	226392_at
ENSG00000155903	ENST00000452898	230669_at
ENSG00000114125	ENST00000273480	224395_s_at
ENSG00000114125	ENST00000273480	224439_x_at
ENSG00000114125	ENST00000498828	224394_at
ENSG00000114125	ENST00000480908	224395_s_at
ENSG00000114125	ENST00000480908	224439_x_at
ENSG00000114125	ENST00000393000	224395_s_at
ENSG00000114125	ENST00000393000	224439_x_at
ENSG00000114125	ENST00000477012	224394_at
ENSG00000114125	ENST00000477012	224395_s_at
ENSG00000114125	ENST00000477012	224439_x_at
ENSG00000114125	ENST00000477393	224394_at
ENSG00000114125	ENST00000477393	224395_s_at
ENSG00000114125	ENST00000477393	224439_x_at
ENSG00000069849	ENST00000475483	229709_at
ENSG00000115839	ENST00000425393	239527_at
ENSG00000213516	ENST00000321792	227748_at
ENSG00000213516	ENST00000652648	227748_at
ENSG00000213516	ENST00000399794	227748_at
ENSG00000114126	ENST00000489671	244043_at
ENSG00000114126	ENST00000489671	226157_at
ENSG00000114126	ENST00000499676	244043_at
ENSG00000114126	ENST00000499676	226157_at
ENSG00000117226	ENST00000370481	223434_at
ENSG00000117226	ENST00000370482	223434_at
ENSG00000117226	ENST00000489444	223434_at
ENSG00000117226	ENST00000493594	223434_at
ENSG00000117226	ENST00000235878	223434_at
ENSG00000117228	ENST00000370473	231577_s_at
ENSG00000117228	ENST00000484970	231577_s_at
ENSG00000117228	ENST00000479889	231577_s_at
ENSG00000117228	ENST00000468959	231577_s_at
ENSG00000175066	ENST00000392993	238121_at
ENSG00000175066	ENST00000392993	241384_x_at
ENSG00000175066	ENST00000480757	241384_x_at
ENSG00000175066	ENST00000460515	241384_x_at
ENSG00000121988	ENST00000412849	224124_at
ENSG00000121988	ENST00000401392	244092_at
ENSG00000121988	ENST00000401392	239538_at
ENSG00000121988	ENST00000264159	244092_at
ENSG00000121988	ENST00000264159	239538_at
ENSG00000121988	ENST00000403017	244092_at
ENSG00000121988	ENST00000403017	239538_at
ENSG00000121988	ENST00000536680	244092_at
ENSG00000121988	ENST00000536680	239538_at
ENSG00000121988	ENST00000619650	224124_at
ENSG00000162645	ENST00000464839	242907_at
ENSG00000162645	ENST00000370466	242907_at
ENSG00000114127	ENST00000264951	233632_s_at
ENSG00000114127	ENST00000264951	225814_at
ENSG00000114127	ENST00000392981	233632_s_at
ENSG00000114127	ENST00000392981	225814_at
ENSG00000162654	ENST00000355754	235574_at
ENSG00000162654	ENST00000355754	235175_at
ENSG00000162654	ENST00000471938	235175_at
ENSG00000162654	ENST00000481397	235574_at
ENSG00000154451	ENST00000481145	238581_at
ENSG00000154451	ENST00000481145	229625_at
ENSG00000154451	ENST00000471171	229625_at
ENSG00000154451	ENST00000370459	229625_at
ENSG00000171533	ENST00000304771	228943_at
ENSG00000171533	ENST00000526740	228943_at
ENSG00000171533	ENST00000526689	228943_at
ENSG00000171533	ENST00000434603	241980_at
ENSG00000171533	ENST00000434603	235672_at
ENSG00000171533	ENST00000434603	228448_at
ENSG00000166391	ENST00000198801	232428_at
ENSG00000166391	ENST00000526712	232428_at
ENSG00000166391	ENST00000624180	232428_at
ENSG00000231999	ENST00000660444	242038_at
ENSG00000231999	ENST00000443562	242038_at
ENSG00000231999	ENST00000666228	231313_at
ENSG00000231999	ENST00000666228	242038_at
ENSG00000231999	ENST00000655657	242038_at
ENSG00000231999	ENST00000666432	231313_at
ENSG00000231999	ENST00000528692	231313_at
ENSG00000062282	ENST00000376262	226064_s_at
ENSG00000062282	ENST00000376262	224327_s_at
ENSG00000062282	ENST00000228027	226064_s_at
ENSG00000062282	ENST00000228027	224327_s_at
ENSG00000062282	ENST00000604733	226064_s_at
ENSG00000062282	ENST00000604733	224327_s_at
ENSG00000062282	ENST00000603363	226064_s_at
ENSG00000062282	ENST00000603363	224327_s_at
ENSG00000062282	ENST00000603865	226064_s_at
ENSG00000062282	ENST00000603865	224327_s_at
ENSG00000171488	ENST00000370454	228314_at
ENSG00000171488	ENST00000370454	223533_at
ENSG00000162664	ENST00000394583	241720_at
ENSG00000162664	ENST00000394583	227680_at
ENSG00000162664	ENST00000340281	241720_at
ENSG00000162664	ENST00000340281	227680_at
ENSG00000162664	ENST00000340281	236196_at
ENSG00000162664	ENST00000361911	234093_at
ENSG00000162664	ENST00000370447	241720_at
ENSG00000162664	ENST00000370447	227680_at
ENSG00000162664	ENST00000370447	236196_at
ENSG00000255507	ENST00000533945	237090_at
ENSG00000255507	ENST00000533590	237090_at
ENSG00000255507	ENST00000527219	237090_at
ENSG00000255507	ENST00000653975	237090_at
ENSG00000255507	ENST00000531263	237090_at
ENSG00000255507	ENST00000529719	237090_at
ENSG00000175054	ENST00000513291	233288_at
ENSG00000233593	ENST00000455680	232450_at
ENSG00000233593	ENST00000606660	232450_at
ENSG00000233593	ENST00000443802	232450_at
ENSG00000233593	ENST00000655784	232450_at
ENSG00000233593	ENST00000664774	232450_at
ENSG00000233593	ENST00000670437	232450_at
ENSG00000233593	ENST00000658618	232450_at
ENSG00000233593	ENST00000670363	232450_at
ENSG00000122482	ENST00000370440	222580_at
ENSG00000122482	ENST00000347275	222580_at
ENSG00000122482	ENST00000361321	222580_at
ENSG00000122482	ENST00000467231	222580_at
ENSG00000122482	ENST00000479798	222580_at
ENSG00000122482	ENST00000482709	222580_at
ENSG00000122482	ENST00000337393	222580_at
ENSG00000162669	ENST00000462405	241469_at
ENSG00000162669	ENST00000370425	241469_at
ENSG00000179240	ENST00000663165	229243_at
ENSG00000179240	ENST00000607673	229243_at
ENSG00000255135	ENST00000530759	235134_at
ENSG00000255135	ENST00000572035	235134_at
ENSG00000255135	ENST00000663202	235134_at
ENSG00000255135	ENST00000663082	235134_at
ENSG00000255135	ENST00000658868	235134_at
ENSG00000076003	ENST00000264156	238977_at
ENSG00000158636	ENST00000524490	222806_s_at
ENSG00000158636	ENST00000524767	222806_s_at
ENSG00000158636	ENST00000533248	222806_s_at
ENSG00000158636	ENST00000525919	222806_s_at
ENSG00000158636	ENST00000525038	222806_s_at
ENSG00000158636	ENST00000529032	242847_at
ENSG00000158636	ENST00000529032	222806_s_at
ENSG00000158636	ENST00000529032	222807_at
ENSG00000158636	ENST00000532719	222806_s_at
ENSG00000158636	ENST00000531793	222806_s_at
ENSG00000158636	ENST00000334736	242847_at
ENSG00000158636	ENST00000334736	222806_s_at
ENSG00000158636	ENST00000334736	222807_at
ENSG00000069702	ENST00000533089	226625_at
ENSG00000069702	ENST00000532540	226625_at
ENSG00000069702	ENST00000212355	226625_at
ENSG00000231890	ENST00000627657	243355_at
ENSG00000144229	ENST00000409968	232327_at
ENSG00000144229	ENST00000413152	232327_at
ENSG00000144229	ENST00000272643	232327_at
ENSG00000150540	ENST00000280097	228772_at
ENSG00000188582	ENST00000340634	240136_at
ENSG00000144228	ENST00000280098	243170_at
ENSG00000144228	ENST00000280098	225659_at
ENSG00000144228	ENST00000280098	225658_at
ENSG00000241772	ENST00000458007	243170_at
ENSG00000241772	ENST00000449869	225659_at
ENSG00000144227	ENST00000272641	230883_at
ENSG00000261578	ENST00000566747	237031_at
ENSG00000078124	ENST00000532485	238945_at
ENSG00000078124	ENST00000532485	227776_at
ENSG00000078124	ENST00000532485	222689_at
ENSG00000078124	ENST00000532485	222687_s_at
ENSG00000078124	ENST00000532485	222688_at
ENSG00000078124	ENST00000525861	222687_s_at
ENSG00000078124	ENST00000525861	222688_at
ENSG00000078124	ENST00000531352	222687_s_at
ENSG00000078124	ENST00000531352	222688_at
ENSG00000078124	ENST00000278544	238945_at
ENSG00000078124	ENST00000278544	222689_at
ENSG00000078124	ENST00000278544	222687_s_at
ENSG00000078124	ENST00000278544	222688_at
ENSG00000172031	ENST00000370383	239579_at
ENSG00000149260	ENST00000531028	226292_at
ENSG00000149260	ENST00000648180	226292_at
ENSG00000268129	ENST00000597953	229338_at
ENSG00000175040	ENST00000309575	243478_at
ENSG00000181804	ENST00000316549	227791_at
ENSG00000181804	ENST00000316549	242587_at
ENSG00000181744	ENST00000315691	228079_at
ENSG00000181744	ENST00000315691	226464_at
ENSG00000181744	ENST00000493396	228079_at
ENSG00000181744	ENST00000491798	228079_at
ENSG00000181744	ENST00000483808	228079_at
ENSG00000181744	ENST00000441925	226464_at
ENSG00000261051	ENST00000567714	232451_at
ENSG00000122484	ENST00000610020	222893_s_at
ENSG00000122484	ENST00000477322	222893_s_at
ENSG00000121964	ENST00000392869	236457_at
ENSG00000121964	ENST00000392869	238585_at
ENSG00000121964	ENST00000392869	239390_at
ENSG00000121964	ENST00000409214	238585_at
ENSG00000121964	ENST00000409214	239390_at
ENSG00000121964	ENST00000392867	238585_at
ENSG00000121964	ENST00000392867	239390_at
ENSG00000121964	ENST00000409298	238585_at
ENSG00000121964	ENST00000409298	239390_at
ENSG00000121964	ENST00000392871	238585_at
ENSG00000121964	ENST00000392871	239390_at
ENSG00000121964	ENST00000415569	238585_at
ENSG00000121964	ENST00000415569	239390_at
ENSG00000121964	ENST00000491448	238585_at
ENSG00000121964	ENST00000437114	238585_at
ENSG00000121964	ENST00000241391	238585_at
ENSG00000121964	ENST00000241391	239390_at
ENSG00000121964	ENST00000542155	238585_at
ENSG00000121964	ENST00000542155	239390_at
ENSG00000121964	ENST00000618778	239390_at
ENSG00000121964	ENST00000344850	238585_at
ENSG00000121964	ENST00000344850	239390_at
ENSG00000241358	ENST00000490344	241510_at
ENSG00000163746	ENST00000463633	241510_at
ENSG00000188313	ENST00000469266	244315_at
ENSG00000117500	ENST00000370282	242263_at
ENSG00000117500	ENST00000370290	242263_at
ENSG00000122483	ENST00000343253	236665_at
ENSG00000122483	ENST00000343253	232362_at
ENSG00000122483	ENST00000401026	236665_at
ENSG00000122483	ENST00000370276	236665_at
ENSG00000122483	ENST00000370276	232362_at
ENSG00000122483	ENST00000479653	236665_at
ENSG00000122483	ENST00000481180	236665_at
ENSG00000169554	ENST00000638087	228333_at
ENSG00000169554	ENST00000638007	228333_at
ENSG00000169554	ENST00000636413	228333_at
ENSG00000169554	ENST00000637045	228333_at
ENSG00000169554	ENST00000636820	228333_at
ENSG00000169554	ENST00000636179	228333_at
ENSG00000169554	ENST00000637304	228333_at
ENSG00000169554	ENST00000638128	228333_at
ENSG00000169554	ENST00000627532	228333_at
ENSG00000169554	ENST00000636471	228333_at
ENSG00000169554	ENST00000636732	228333_at
ENSG00000169554	ENST00000465070	233031_at
ENSG00000169554	ENST00000465070	235593_at
ENSG00000169554	ENST00000465070	240652_at
ENSG00000169554	ENST00000470879	233031_at
ENSG00000169554	ENST00000470879	235593_at
ENSG00000169554	ENST00000470879	240652_at
ENSG00000169554	ENST00000629520	233031_at
ENSG00000169554	ENST00000629520	235593_at
ENSG00000169554	ENST00000629520	240652_at
ENSG00000169554	ENST00000636445	233031_at
ENSG00000169554	ENST00000636445	235593_at
ENSG00000169554	ENST00000636445	240652_at
ENSG00000169554	ENST00000625161	233031_at
ENSG00000169554	ENST00000625161	235593_at
ENSG00000169554	ENST00000462355	233031_at
ENSG00000223745	ENST00000457025	227074_at
ENSG00000223745	ENST00000451302	230073_at
ENSG00000223745	ENST00000440778	227074_at
ENSG00000223745	ENST00000421202	227074_at
ENSG00000223745	ENST00000661111	227074_at
ENSG00000223745	ENST00000438777	227074_at
ENSG00000223745	ENST00000449305	227074_at
ENSG00000223745	ENST00000457387	227074_at
ENSG00000223745	ENST00000452347	227074_at
ENSG00000223745	ENST00000445076	227074_at
ENSG00000223745	ENST00000653362	227074_at
ENSG00000223745	ENST00000655606	227074_at
ENSG00000149269	ENST00000356341	226507_at
ENSG00000149269	ENST00000356341	230100_x_at
ENSG00000149269	ENST00000530617	226507_at
ENSG00000149269	ENST00000530617	230100_x_at
ENSG00000149269	ENST00000525542	226507_at
ENSG00000174963	ENST00000383075	236711_at
ENSG00000174963	ENST00000472749	236711_at
ENSG00000174963	ENST00000494569	236711_at
ENSG00000174963	ENST00000493664	236711_at
ENSG00000174963	ENST00000484399	236711_at
ENSG00000174963	ENST00000473123	236711_at
ENSG00000174963	ENST00000463850	236711_at
ENSG00000174963	ENST00000480015	236711_at
ENSG00000174963	ENST00000464502	236711_at
ENSG00000174963	ENST00000475502	236711_at
ENSG00000174963	ENST00000425731	236711_at
ENSG00000174963	ENST00000525172	236711_at
ENSG00000117505	ENST00000370272	235585_at
ENSG00000152977	ENST00000282928	236896_at
ENSG00000152977	ENST00000474034	241440_at
ENSG00000152977	ENST00000481840	241440_at
ENSG00000241131	ENST00000490465	237684_at
ENSG00000241131	ENST00000655212	237684_at
ENSG00000241131	ENST00000656355	237684_at
ENSG00000241131	ENST00000658346	237684_at
ENSG00000241131	ENST00000660174	237684_at
ENSG00000241131	ENST00000660712	237684_at
ENSG00000241131	ENST00000668651	237684_at
ENSG00000074201	ENST00000533957	242492_at
ENSG00000074201	ENST00000525428	242492_at
ENSG00000023909	ENST00000370238	234986_at
ENSG00000023909	ENST00000370238	236140_at
ENSG00000023909	ENST00000615724	234986_at
ENSG00000023909	ENST00000615724	236140_at
ENSG00000178301	ENST00000528638	229526_at
ENSG00000178301	ENST00000313578	229526_at
ENSG00000048649	ENST00000308488	222541_at
ENSG00000048649	ENST00000308488	223818_s_at
ENSG00000048649	ENST00000308488	229885_at
ENSG00000048649	ENST00000308488	222540_s_at
ENSG00000048649	ENST00000308488	235381_at
ENSG00000048649	ENST00000480887	223818_s_at
ENSG00000048649	ENST00000480887	222540_s_at
ENSG00000048649	ENST00000531026	222540_s_at
ENSG00000048649	ENST00000526324	223818_s_at
ENSG00000048649	ENST00000528095	223818_s_at
ENSG00000048649	ENST00000534794	223818_s_at
ENSG00000279166	ENST00000623674	239296_at
ENSG00000149262	ENST00000433818	225169_at
ENSG00000149262	ENST00000534064	225169_at
ENSG00000149262	ENST00000534408	233193_x_at
ENSG00000149262	ENST00000535943	225169_at
ENSG00000226674	ENST00000597655	231337_at
ENSG00000226674	ENST00000598659	231337_at
ENSG00000226674	ENST00000626325	231337_at
ENSG00000226674	ENST00000628985	231337_at
ENSG00000226674	ENST00000600679	231337_at
ENSG00000226674	ENST00000601277	231337_at
ENSG00000226674	ENST00000628688	231337_at
ENSG00000226674	ENST00000625887	231337_at
ENSG00000226674	ENST00000631271	231337_at
ENSG00000226674	ENST00000625651	231337_at
ENSG00000226674	ENST00000628136	231337_at
ENSG00000226674	ENST00000596230	231337_at
ENSG00000226674	ENST00000594471	231337_at
ENSG00000226674	ENST00000598248	231337_at
ENSG00000226674	ENST00000597469	231337_at
ENSG00000226674	ENST00000595686	231337_at
ENSG00000226674	ENST00000600064	231337_at
ENSG00000226674	ENST00000597670	231337_at
ENSG00000226674	ENST00000599187	231337_at
ENSG00000226674	ENST00000631167	231337_at
ENSG00000226674	ENST00000627195	231337_at
ENSG00000226674	ENST00000630122	231337_at
ENSG00000226674	ENST00000630691	231337_at
ENSG00000226674	ENST00000629613	231337_at
ENSG00000226674	ENST00000668187	231337_at
ENSG00000226674	ENST00000626133	231337_at
ENSG00000226674	ENST00000599072	231337_at
ENSG00000226674	ENST00000627757	231337_at
ENSG00000226674	ENST00000596589	231337_at
ENSG00000226674	ENST00000597893	231337_at
ENSG00000226674	ENST00000630709	231337_at
ENSG00000226674	ENST00000630246	231337_at
ENSG00000226674	ENST00000627991	231337_at
ENSG00000226674	ENST00000594626	231337_at
ENSG00000226674	ENST00000625671	231337_at
ENSG00000226674	ENST00000656353	231337_at
ENSG00000226674	ENST00000630451	231337_at
ENSG00000226674	ENST00000604253	231337_at
ENSG00000226674	ENST00000451478	231337_at
ENSG00000226674	ENST00000602108	231337_at
ENSG00000226674	ENST00000608652	231337_at
ENSG00000226674	ENST00000609705	231337_at
ENSG00000226674	ENST00000629460	231337_at
ENSG00000226674	ENST00000608432	231337_at
ENSG00000226674	ENST00000628180	231337_at
ENSG00000226674	ENST00000596970	231337_at
ENSG00000226674	ENST00000627051	231337_at
ENSG00000226674	ENST00000629585	231337_at
ENSG00000226674	ENST00000626239	231337_at
ENSG00000226674	ENST00000602041	231337_at
ENSG00000226674	ENST00000601578	231337_at
ENSG00000226674	ENST00000596034	231337_at
ENSG00000226674	ENST00000414195	231337_at
ENSG00000226674	ENST00000628237	231337_at
ENSG00000226674	ENST00000628057	231337_at
ENSG00000226674	ENST00000631075	240492_at
ENSG00000226674	ENST00000628794	231337_at
ENSG00000226674	ENST00000628775	231337_at
ENSG00000226674	ENST00000630959	231337_at
ENSG00000226674	ENST00000605238	231337_at
ENSG00000226674	ENST00000629997	231337_at
ENSG00000226674	ENST00000671637	231337_at
ENSG00000226674	ENST00000668424	231337_at
ENSG00000226674	ENST00000668319	231337_at
ENSG00000226674	ENST00000656937	231337_at
ENSG00000226674	ENST00000661920	231337_at
ENSG00000226674	ENST00000666650	231337_at
ENSG00000226674	ENST00000671290	231337_at
ENSG00000226674	ENST00000625362	231337_at
ENSG00000226674	ENST00000669172	231337_at
ENSG00000226674	ENST00000664055	231337_at
ENSG00000226674	ENST00000670099	231337_at
ENSG00000226674	ENST00000670869	231337_at
ENSG00000226674	ENST00000656881	231337_at
ENSG00000226674	ENST00000665244	231337_at
ENSG00000226674	ENST00000668441	231337_at
ENSG00000226674	ENST00000657684	231337_at
ENSG00000226674	ENST00000626952	231337_at
ENSG00000226674	ENST00000661187	231337_at
ENSG00000226674	ENST00000665081	231337_at
ENSG00000226674	ENST00000664258	231337_at
ENSG00000226674	ENST00000667905	231337_at
ENSG00000226674	ENST00000653533	231337_at
ENSG00000226674	ENST00000669646	231337_at
ENSG00000226674	ENST00000653186	231337_at
ENSG00000226674	ENST00000666675	231337_at
ENSG00000226674	ENST00000661327	231337_at
ENSG00000226674	ENST00000664937	231337_at
ENSG00000226674	ENST00000662863	231337_at
ENSG00000226674	ENST00000667704	231337_at
ENSG00000226674	ENST00000667781	231337_at
ENSG00000226674	ENST00000656317	231337_at
ENSG00000151365	ENST00000281030	229476_s_at
ENSG00000151365	ENST00000281030	229477_at
ENSG00000151366	ENST00000281031	222521_x_at
ENSG00000151366	ENST00000527806	222521_x_at
ENSG00000224081	ENST00000634870	237680_at
ENSG00000224081	ENST00000635440	237680_at
ENSG00000224081	ENST00000635184	237680_at
ENSG00000224081	ENST00000635408	237680_at
ENSG00000224081	ENST00000634937	237680_at
ENSG00000224081	ENST00000634339	237680_at
ENSG00000224081	ENST00000435559	233281_at
ENSG00000163755	ENST00000462030	231121_at
ENSG00000163755	ENST00000462030	238539_at
ENSG00000163755	ENST00000460120	238539_at
ENSG00000163755	ENST00000296051	238539_at
ENSG00000163755	ENST00000296051	227139_s_at
ENSG00000163755	ENST00000494327	241036_at
ENSG00000163755	ENST00000486530	231121_at
ENSG00000163755	ENST00000486530	238539_at
ENSG00000163755	ENST00000460822	227139_s_at
ENSG00000143036	ENST00000446120	228221_at
ENSG00000143036	ENST00000271227	228221_at
ENSG00000143036	ENST00000527077	228221_at
ENSG00000143036	ENST00000529450	228221_at
ENSG00000143036	ENST00000467909	228221_at
ENSG00000143036	ENST00000532427	228221_at
ENSG00000143036	ENST00000475883	228221_at
ENSG00000047457	ENST00000481169	228143_at
ENSG00000047457	ENST00000479771	228143_at
ENSG00000047457	ENST00000460674	227253_at
ENSG00000047457	ENST00000264613	227253_at
ENSG00000047457	ENST00000474204	227253_at
ENSG00000188997	ENST00000340067	229873_at
ENSG00000118369	ENST00000530535	229198_at
ENSG00000118369	ENST00000529308	229198_at
ENSG00000118369	ENST00000530546	229198_at
ENSG00000118369	ENST00000526425	229198_at
ENSG00000235501	ENST00000452846	230433_at
ENSG00000235501	ENST00000438509	235362_at
ENSG00000235501	ENST00000438509	230433_at
ENSG00000235501	ENST00000659935	235362_at
ENSG00000235501	ENST00000659935	230433_at
ENSG00000235501	ENST00000659966	235362_at
ENSG00000235501	ENST00000659966	230433_at
ENSG00000235501	ENST00000664672	235362_at
ENSG00000235501	ENST00000664672	230433_at
ENSG00000235501	ENST00000666627	235362_at
ENSG00000235501	ENST00000666627	230433_at
ENSG00000235501	ENST00000657603	235362_at
ENSG00000235501	ENST00000657603	230433_at
ENSG00000235501	ENST00000664573	235362_at
ENSG00000235501	ENST00000664573	230433_at
ENSG00000235501	ENST00000456582	230433_at
ENSG00000163762	ENST00000296059	228489_at
ENSG00000163762	ENST00000296059	230061_at
ENSG00000163762	ENST00000470080	228489_at
ENSG00000163762	ENST00000474754	228489_at
ENSG00000152078	ENST00000370203	237515_at
ENSG00000152078	ENST00000370203	234980_at
ENSG00000121989	ENST00000535787	228416_at
ENSG00000121989	ENST00000241416	228416_at
ENSG00000237435	ENST00000442558	241095_at
ENSG00000237435	ENST00000593954	241095_at
ENSG00000237435	ENST00000413825	241095_at
ENSG00000237435	ENST00000609411	241095_at
ENSG00000237435	ENST00000624750	241095_at
ENSG00000237435	ENST00000595613	241095_at
ENSG00000237435	ENST00000623830	241095_at
ENSG00000237435	ENST00000625774	241095_at
ENSG00000237435	ENST00000627733	241095_at
ENSG00000237435	ENST00000451675	241095_at
ENSG00000237435	ENST00000623085	241095_at
ENSG00000237435	ENST00000623349	241095_at
ENSG00000237435	ENST00000598129	241095_at
ENSG00000237435	ENST00000598612	241095_at
ENSG00000237435	ENST00000668462	241095_at
ENSG00000237435	ENST00000631091	241095_at
ENSG00000237435	ENST00000412513	241095_at
ENSG00000237435	ENST00000662075	241095_at
ENSG00000237435	ENST00000671269	241095_at
ENSG00000237435	ENST00000655418	241095_at
ENSG00000237435	ENST00000659691	241095_at
ENSG00000237435	ENST00000667522	241095_at
ENSG00000237435	ENST00000654486	241095_at
ENSG00000241313	ENST00000495094	228629_s_at
ENSG00000241313	ENST00000466836	228629_s_at
ENSG00000241313	ENST00000663001	228629_s_at
ENSG00000114744	ENST00000473414	223491_at
ENSG00000114744	ENST00000473414	226910_at
ENSG00000114744	ENST00000463077	223491_at
ENSG00000204406	ENST00000407073	227839_at
ENSG00000204406	ENST00000407073	244662_at
ENSG00000204406	ENST00000642680	227839_at
ENSG00000204406	ENST00000642680	244662_at
ENSG00000204406	ENST00000638043	227839_at
ENSG00000204406	ENST00000629878	227839_at
ENSG00000204406	ENST00000416015	227839_at
ENSG00000204406	ENST00000628572	227839_at
ENSG00000204406	ENST00000496893	227839_at
ENSG00000204406	ENST00000630352	227839_at
ENSG00000204406	ENST00000637502	227839_at
ENSG00000182103	ENST00000329203	231128_at
ENSG00000182103	ENST00000329203	231430_at
ENSG00000137509	ENST00000313010	242636_at
ENSG00000137509	ENST00000623464	242636_at
ENSG00000137509	ENST00000393399	242636_at
ENSG00000137509	ENST00000532709	242636_at
ENSG00000137509	ENST00000525772	242636_at
ENSG00000259946	ENST00000561881	234839_at
ENSG00000135999	ENST00000258484	225838_at
ENSG00000117598	ENST00000263177	231397_at
ENSG00000117598	ENST00000263177	242825_at
ENSG00000117598	ENST00000672681	231397_at
ENSG00000117598	ENST00000672681	242825_at
ENSG00000117598	ENST00000370188	231397_at
ENSG00000117598	ENST00000370188	242825_at
ENSG00000099260	ENST00000263174	232187_at
ENSG00000099260	ENST00000263174	222725_s_at
ENSG00000099260	ENST00000605497	222725_s_at
ENSG00000099260	ENST00000496843	232187_at
ENSG00000244541	ENST00000472890	241247_at
ENSG00000244541	ENST00000498005	241247_at
ENSG00000244541	ENST00000665197	241247_at
ENSG00000244541	ENST00000662289	241247_at
ENSG00000244541	ENST00000664180	241247_at
