Gene stable ID	Transcript stable ID	AFFY HG U95C probe
ENSG00000121310	ENST00000371520	48762_r_at
ENSG00000121310	ENST00000371520	63871_at
ENSG00000121310	ENST00000358358	63872_g_at
ENSG00000121310	ENST00000358358	48762_r_at
ENSG00000121310	ENST00000358358	63871_at
ENSG00000121310	ENST00000498544	63872_g_at
ENSG00000121310	ENST00000498544	48762_r_at
ENSG00000121310	ENST00000498544	63871_at
ENSG00000121310	ENST00000476477	63872_g_at
ENSG00000121310	ENST00000476477	48762_r_at
ENSG00000121310	ENST00000476477	63871_at
ENSG00000121310	ENST00000479593	63872_g_at
ENSG00000121310	ENST00000479593	48762_r_at
ENSG00000121310	ENST00000479593	63871_at
ENSG00000121310	ENST00000467988	63872_g_at
ENSG00000121310	ENST00000467988	48762_r_at
ENSG00000121310	ENST00000487866	48762_r_at
ENSG00000121310	ENST00000486170	48762_r_at
ENSG00000121310	ENST00000487851	48762_r_at
ENSG00000121310	ENST00000488268	61715_at
ENSG00000121310	ENST00000544365	61715_at
ENSG00000121310	ENST00000495920	61715_at
ENSG00000121310	ENST00000492992	61715_at
ENSG00000121310	ENST00000536120	63872_g_at
ENSG00000121310	ENST00000536120	48762_r_at
ENSG00000121310	ENST00000536120	63871_at
ENSG00000229743	ENST00000653517	61586_at
ENSG00000229743	ENST00000434764	61586_at
ENSG00000135972	ENST00000258455	64283_at
ENSG00000135972	ENST00000472220	64283_at
ENSG00000286827	ENST00000661060	59881_at
ENSG00000231851	ENST00000669390	61665_at
ENSG00000231851	ENST00000432211	61665_at
ENSG00000231851	ENST00000661548	61665_at
ENSG00000231851	ENST00000449177	61665_at
ENSG00000145087	ENST00000273666	51890_at
ENSG00000145087	ENST00000471454	51890_at
ENSG00000135966	ENST00000393359	54322_at
ENSG00000135966	ENST00000595531	54322_at
ENSG00000131848	ENST00000391713	52763_at
ENSG00000267710	ENST00000586573	53897_at
ENSG00000174348	ENST00000312553	63953_at
ENSG00000174348	ENST00000371500	63953_at
ENSG00000174348	ENST00000395871	63953_at
ENSG00000174348	ENST00000618387	63953_at
ENSG00000267454	ENST00000591172	57725_s_at
ENSG00000267454	ENST00000589888	57725_s_at
ENSG00000267454	ENST00000587979	57725_s_at
ENSG00000267454	ENST00000585659	57725_s_at
ENSG00000162383	ENST00000611397	60557_at
ENSG00000162383	ENST00000371494	60557_at
ENSG00000162383	ENST00000488036	60557_at
ENSG00000162383	ENST00000620288	60557_at
ENSG00000162383	ENST00000649098	60557_at
ENSG00000162383	ENST00000620347	60557_at
ENSG00000198046	ENST00000591790	59993_r_at
ENSG00000198046	ENST00000504904	59993_r_at
ENSG00000198046	ENST00000292069	59993_r_at
ENSG00000198046	ENST00000592189	59993_r_at
ENSG00000198046	ENST00000629654	59993_r_at
ENSG00000166770	ENST00000585445	49023_r_at
ENSG00000166770	ENST00000591797	49023_r_at
ENSG00000166770	ENST00000601875	49023_r_at
ENSG00000166770	ENST00000654382	49023_r_at
ENSG00000166770	ENST00000594783	49023_r_at
ENSG00000166770	ENST00000669162	49023_r_at
ENSG00000166770	ENST00000664785	49023_r_at
ENSG00000166770	ENST00000586822	49023_r_at
ENSG00000166770	ENST00000670294	49023_r_at
ENSG00000173621	ENST00000393952	54986_at
ENSG00000173621	ENST00000309602	54986_at
ENSG00000173227	ENST00000393946	59473_at
ENSG00000173227	ENST00000527043	59473_at
ENSG00000196867	ENST00000301318	62855_at
ENSG00000196867	ENST00000301318	61855_at
ENSG00000196867	ENST00000591844	62855_at
ENSG00000196867	ENST00000594386	62855_at
ENSG00000196867	ENST00000589836	62855_at
ENSG00000162385	ENST00000462941	57944_at
ENSG00000197016	ENST00000330619	60007_at
ENSG00000197016	ENST00000391709	60007_at
ENSG00000173226	ENST00000310864	53342_at
ENSG00000173226	ENST00000393650	53342_at
ENSG00000173226	ENST00000460108	53342_at
ENSG00000173226	ENST00000460108	58707_at
ENSG00000173226	ENST00000498104	53342_at
ENSG00000197951	ENST00000599599	60938_at
ENSG00000197951	ENST00000328070	60938_at
ENSG00000277283	ENST00000611079	62018_at
ENSG00000214199	ENST00000443590	57355_f_at
ENSG00000089157	ENST00000392514	57261_f_at
ENSG00000089157	ENST00000551217	57261_f_at
ENSG00000089157	ENST00000551150	57261_f_at
ENSG00000089157	ENST00000552292	57261_f_at
ENSG00000089157	ENST00000313104	57261_f_at
ENSG00000089157	ENST00000546989	57261_f_at
ENSG00000089157	ENST00000552461	57261_f_at
ENSG00000089157	ENST00000549098	57261_f_at
ENSG00000089157	ENST00000551258	57261_f_at
ENSG00000089157	ENST00000546990	57261_f_at
ENSG00000089157	ENST00000547211	57261_f_at
ENSG00000089157	ENST00000550856	57261_f_at
ENSG00000089157	ENST00000228306	57261_f_at
ENSG00000230651	ENST00000457647	51389_at
ENSG00000230651	ENST00000417284	51389_at
ENSG00000230651	ENST00000609354	51389_at
ENSG00000196862	ENST00000408999	64362_at
ENSG00000036828	ENST00000638421	53307_at
ENSG00000036828	ENST00000498619	53307_at
ENSG00000198203	ENST00000251481	66632_at
ENSG00000198203	ENST00000326853	66632_at
ENSG00000114023	ENST00000232125	65893_at
ENSG00000114023	ENST00000232125	61116_g_at
ENSG00000114023	ENST00000477892	65893_at
ENSG00000114023	ENST00000477892	61116_g_at
ENSG00000114023	ENST00000469967	65893_at
ENSG00000196981	ENST00000330689	53760_at
ENSG00000135968	ENST00000309863	64362_at
ENSG00000135968	ENST00000482325	64362_at
ENSG00000135968	ENST00000480863	64362_at
ENSG00000255857	ENST00000542265	63846_at
ENSG00000255857	ENST00000542265	63847_g_at
ENSG00000255857	ENST00000542314	63847_g_at
ENSG00000255857	ENST00000538804	63847_g_at
ENSG00000255857	ENST00000667017	63846_at
ENSG00000255857	ENST00000667017	63847_g_at
ENSG00000255857	ENST00000535200	63846_at
ENSG00000255857	ENST00000535200	63847_g_at
ENSG00000255857	ENST00000620336	63846_at
ENSG00000255857	ENST00000667721	63846_at
ENSG00000255857	ENST00000667721	63847_g_at
ENSG00000255857	ENST00000539446	63846_at
ENSG00000255857	ENST00000539446	63847_g_at
ENSG00000214184	ENST00000322353	59983_r_at
ENSG00000169756	ENST00000393310	64027_at
ENSG00000169756	ENST00000393310	64028_s_at
ENSG00000169756	ENST00000544547	64027_at
ENSG00000169756	ENST00000544547	64028_s_at
ENSG00000204524	ENST00000414468	66960_at
ENSG00000204524	ENST00000354309	66960_at
ENSG00000275484	ENST00000616071	66968_at
ENSG00000058804	ENST00000371429	58400_at
ENSG00000173193	ENST00000474629	65191_at
ENSG00000173193	ENST00000649945	65191_at
ENSG00000173193	ENST00000460683	65191_at
ENSG00000173193	ENST00000474669	65191_at
ENSG00000173193	ENST00000475640	65191_at
ENSG00000105136	ENST00000354197	58367_s_at
ENSG00000105136	ENST00000354197	58372_r_at
ENSG00000105136	ENST00000426954	58367_s_at
ENSG00000105136	ENST00000426954	58372_r_at
ENSG00000105136	ENST00000442920	58372_r_at
ENSG00000105136	ENST00000523439	58367_s_at
ENSG00000105136	ENST00000523439	58372_r_at
ENSG00000105136	ENST00000424930	58367_s_at
ENSG00000105136	ENST00000424930	58372_r_at
ENSG00000105136	ENST00000347466	58367_s_at
ENSG00000105136	ENST00000347466	58372_r_at
ENSG00000105136	ENST00000415379	58367_s_at
ENSG00000105136	ENST00000415379	58372_r_at
ENSG00000105136	ENST00000221735	58367_s_at
ENSG00000105136	ENST00000221735	58372_r_at
ENSG00000105136	ENST00000521137	58372_r_at
ENSG00000105136	ENST00000522346	58367_s_at
ENSG00000105136	ENST00000522346	58372_r_at
ENSG00000082684	ENST00000648990	53632_at
ENSG00000082684	ENST00000451541	53632_at
ENSG00000082684	ENST00000357599	53632_at
ENSG00000082684	ENST00000475244	53632_at
ENSG00000082684	ENST00000650207	53632_at
ENSG00000082684	ENST00000451055	53632_at
ENSG00000082684	ENST00000616742	53632_at
ENSG00000082684	ENST00000195173	53632_at
ENSG00000227470	ENST00000449240	64616_at
ENSG00000152439	ENST00000599847	61504_r_at
ENSG00000251369	ENST00000457177	55909_at
ENSG00000251369	ENST00000447310	55909_at
ENSG00000251369	ENST00000376230	55909_at
ENSG00000251369	ENST00000344222	55909_at
ENSG00000116209	ENST00000234831	59414_at
ENSG00000172725	ENST00000341356	64486_at
ENSG00000172725	ENST00000616321	64486_at
ENSG00000172725	ENST00000393893	64486_at
ENSG00000172725	ENST00000537042	64486_at
ENSG00000172725	ENST00000539724	64486_at
ENSG00000213762	ENST00000396161	58495_at
ENSG00000022840	ENST00000551139	63064_at
ENSG00000121417	ENST00000240731	56758_at
ENSG00000121417	ENST00000540556	56758_at
ENSG00000121417	ENST00000535785	56758_at
ENSG00000175544	ENST00000438189	61519_r_at
ENSG00000175544	ENST00000438189	61518_i_at
ENSG00000175544	ENST00000325656	61519_r_at
ENSG00000175544	ENST00000325656	61518_i_at
ENSG00000179909	ENST00000512439	61487_at
ENSG00000179909	ENST00000451275	61487_at
ENSG00000215883	ENST00000287899	59596_at
ENSG00000215883	ENST00000490863	59596_at
ENSG00000215883	ENST00000528287	59596_at
ENSG00000215883	ENST00000534324	59596_at
ENSG00000215883	ENST00000493530	59596_at
ENSG00000215883	ENST00000462299	59596_at
ENSG00000215883	ENST00000497820	59596_at
ENSG00000015568	ENST00000016946	64362_at
ENSG00000015568	ENST00000493394	62295_at
ENSG00000015568	ENST00000477523	64362_at
ENSG00000172663	ENST00000308022	65858_at
ENSG00000172663	ENST00000308022	65857_g_at
ENSG00000172663	ENST00000545682	65857_g_at
ENSG00000172663	ENST00000543661	65857_g_at
ENSG00000172663	ENST00000535813	65857_g_at
ENSG00000172663	ENST00000393877	65857_g_at
ENSG00000172663	ENST00000535175	65857_g_at
ENSG00000172663	ENST00000541059	65857_g_at
ENSG00000172663	ENST00000536020	65857_g_at
ENSG00000172663	ENST00000537601	65857_g_at
ENSG00000083828	ENST00000651718	58968_at
ENSG00000116221	ENST00000360840	65875_at
ENSG00000116221	ENST00000605337	65875_at
ENSG00000116221	ENST00000398219	65875_at
ENSG00000116221	ENST00000336230	65875_at
ENSG00000178935	ENST00000391701	53794_r_at
ENSG00000178935	ENST00000596248	53794_r_at
ENSG00000268750	ENST00000596498	56083_at
ENSG00000268750	ENST00000603271	56083_at
ENSG00000268750	ENST00000598031	56083_at
ENSG00000269343	ENST00000442832	64253_r_at
ENSG00000269343	ENST00000594901	64253_r_at
ENSG00000157216	ENST00000326956	62485_at
ENSG00000157216	ENST00000444533	62485_at
ENSG00000157216	ENST00000420121	62485_at
ENSG00000167272	ENST00000539716	54703_at
ENSG00000204514	ENST00000597652	65233_i_at
ENSG00000204514	ENST00000597832	65233_i_at
ENSG00000204514	ENST00000597348	60794_f_at
ENSG00000204514	ENST00000600634	60794_f_at
ENSG00000204514	ENST00000435989	60169_r_at
ENSG00000204514	ENST00000594159	60169_r_at
ENSG00000256008	ENST00000540369	52394_at
ENSG00000256008	ENST00000544339	52394_at
ENSG00000256008	ENST00000667391	52394_at
ENSG00000256977	ENST00000631420	64027_at
ENSG00000256977	ENST00000631420	64028_s_at
ENSG00000256977	ENST00000480744	64027_at
ENSG00000256977	ENST00000480744	64028_s_at
ENSG00000198466	ENST00000339656	57238_at
ENSG00000198466	ENST00000339656	56083_at
ENSG00000198466	ENST00000484707	63147_at
ENSG00000198466	ENST00000423137	56083_at
ENSG00000198466	ENST00000419854	57238_at
ENSG00000198466	ENST00000419854	56083_at
ENSG00000284337	ENST00000640669	48709_at
ENSG00000175455	ENST00000485727	54599_at
ENSG00000175455	ENST00000489746	54599_at
ENSG00000173480	ENST00000312026	56083_at
ENSG00000173480	ENST00000595559	56083_at
ENSG00000173480	ENST00000597515	56083_at
ENSG00000173480	ENST00000598526	56083_at
ENSG00000173480	ENST00000598629	56083_at
ENSG00000173480	ENST00000599251	56083_at
ENSG00000186148	ENST00000639717	48709_at
ENSG00000186148	ENST00000417926	48709_at
ENSG00000186148	ENST00000424535	48709_at
ENSG00000186148	ENST00000424113	48709_at
ENSG00000186148	ENST00000433786	48709_at
ENSG00000204588	ENST00000419296	65668_at
ENSG00000204588	ENST00000419296	63488_r_at
ENSG00000204588	ENST00000336905	65668_at
ENSG00000204588	ENST00000336905	63488_r_at
ENSG00000166704	ENST00000341164	62199_at
ENSG00000166704	ENST00000550599	62199_at
ENSG00000157837	ENST00000353487	57681_at
ENSG00000157837	ENST00000392495	57681_at
ENSG00000065371	ENST00000184183	66240_s_at
ENSG00000065371	ENST00000405845	66240_s_at
ENSG00000065371	ENST00000620893	66240_s_at
ENSG00000065371	ENST00000459660	66429_at
ENSG00000065371	ENST00000479867	66429_at
ENSG00000065371	ENST00000495093	66429_at
ENSG00000176593	ENST00000550135	65202_at
ENSG00000176593	ENST00000553254	65202_at
ENSG00000176593	ENST00000547364	65202_at
ENSG00000176593	ENST00000665448	65202_at
ENSG00000160145	ENST00000448253	64267_f_at
ENSG00000160145	ENST00000460856	64267_f_at
ENSG00000160145	ENST00000240874	64267_f_at
ENSG00000160145	ENST00000354186	64267_f_at
ENSG00000160145	ENST00000439170	55541_f_at
ENSG00000160145	ENST00000393496	60043_at
ENSG00000160145	ENST00000459915	60043_at
ENSG00000160145	ENST00000360013	64267_f_at
ENSG00000241388	ENST00000537361	61061_at
ENSG00000241388	ENST00000539163	61061_at
ENSG00000241388	ENST00000433033	61061_at
ENSG00000241388	ENST00000535301	59613_r_at
ENSG00000121413	ENST00000433686	64292_s_at
ENSG00000121413	ENST00000240727	64292_s_at
ENSG00000121413	ENST00000598497	64292_s_at
ENSG00000121413	ENST00000598497	63195_at
ENSG00000121413	ENST00000596372	64292_s_at
ENSG00000121413	ENST00000601144	64292_s_at
ENSG00000121413	ENST00000600522	63195_at
ENSG00000121413	ENST00000595784	63195_at
ENSG00000121413	ENST00000594191	63195_at
ENSG00000271723	ENST00000606515	65218_at
ENSG00000271723	ENST00000425300	65218_at
ENSG00000271723	ENST00000414150	65218_at
ENSG00000271723	ENST00000460155	65218_at
ENSG00000243725	ENST00000371281	65218_at
ENSG00000243725	ENST00000371284	65218_at
ENSG00000243725	ENST00000486091	65218_at
ENSG00000006555	ENST00000371276	62593_at
ENSG00000006555	ENST00000371274	62249_at
ENSG00000006555	ENST00000448308	62249_at
ENSG00000157895	ENST00000288757	61229_r_at
ENSG00000157895	ENST00000288757	61227_f_at
ENSG00000157895	ENST00000288757	61228_f_at
ENSG00000157895	ENST00000445832	61229_r_at
ENSG00000157895	ENST00000445832	61227_f_at
ENSG00000157895	ENST00000445832	61228_f_at
ENSG00000283515	ENST00000637233	48920_at
ENSG00000261760	ENST00000562665	48709_at
ENSG00000261760	ENST00000564038	48709_at
ENSG00000261760	ENST00000568756	48709_at
ENSG00000278129	ENST00000621650	54870_at
ENSG00000278129	ENST00000621650	50878_r_at
ENSG00000267216	ENST00000591325	48920_at
ENSG00000142396	ENST00000413518	48920_at
ENSG00000142396	ENST00000427361	48920_at
ENSG00000142396	ENST00000610038	48920_at
ENSG00000142396	ENST00000608070	48920_at
ENSG00000142396	ENST00000609864	48920_at
ENSG00000142396	ENST00000608004	48920_at
ENSG00000283103	ENST00000666049	64365_at
ENSG00000233203	ENST00000443284	60296_at
ENSG00000233203	ENST00000436033	60296_at
ENSG00000233203	ENST00000455380	60296_at
ENSG00000233203	ENST00000433690	60296_at
ENSG00000182318	ENST00000329665	61154_r_at
ENSG00000182318	ENST00000329665	61153_i_at
ENSG00000182318	ENST00000329665	61815_at
ENSG00000175772	ENST00000436665	63488_r_at
ENSG00000175772	ENST00000448359	65668_at
ENSG00000175772	ENST00000448359	63488_r_at
ENSG00000175772	ENST00000654118	65668_at
ENSG00000175772	ENST00000654118	63488_r_at
ENSG00000175772	ENST00000665250	65668_at
ENSG00000175772	ENST00000665250	63488_r_at
ENSG00000173702	ENST00000616727	64472_at
ENSG00000184115	ENST00000490013	48709_at
ENSG00000184115	ENST00000498358	48709_at
ENSG00000184115	ENST00000483717	48709_at
ENSG00000184115	ENST00000489211	48709_at
ENSG00000257207	ENST00000603767	48709_at
ENSG00000256671	ENST00000632758	64027_at
ENSG00000256671	ENST00000632758	64028_s_at
ENSG00000256671	ENST00000632897	64027_at
ENSG00000256671	ENST00000632897	64028_s_at
ENSG00000174586	ENST00000311044	49578_s_at
ENSG00000221955	ENST00000430155	62932_r_at
ENSG00000221955	ENST00000393469	62932_r_at
ENSG00000221955	ENST00000473262	62932_r_at
ENSG00000221955	ENST00000465475	62932_r_at
ENSG00000221955	ENST00000469902	62932_r_at
ENSG00000221955	ENST00000479352	62932_r_at
ENSG00000221955	ENST00000483944	62932_r_at
ENSG00000083845	ENST00000601521	63955_g_at
ENSG00000083845	ENST00000601521	63954_at
ENSG00000083845	ENST00000596314	63955_g_at
ENSG00000083845	ENST00000596314	63954_at
ENSG00000083845	ENST00000598098	63954_at
ENSG00000083845	ENST00000598495	63955_g_at
ENSG00000083845	ENST00000598495	63954_at
ENSG00000083845	ENST00000598807	63955_g_at
ENSG00000083845	ENST00000598807	63954_at
ENSG00000083845	ENST00000596046	63955_g_at
ENSG00000083845	ENST00000596046	63954_at
ENSG00000083845	ENST00000599232	63955_g_at
ENSG00000083845	ENST00000599232	63954_at
ENSG00000083845	ENST00000196551	63955_g_at
ENSG00000083845	ENST00000196551	63954_at
ENSG00000183054	ENST00000463822	64362_at
ENSG00000183054	ENST00000329516	64362_at
ENSG00000234810	ENST00000659410	51374_at
ENSG00000234810	ENST00000671520	51374_at
ENSG00000233079	ENST00000648749	50616_at
ENSG00000233079	ENST00000455010	50616_at
ENSG00000233079	ENST00000666111	50616_at
ENSG00000251637	ENST00000533670	63160_f_at
ENSG00000251637	ENST00000533670	49497_f_at
ENSG00000163848	ENST00000360647	50881_at
ENSG00000163848	ENST00000360647	61633_at
ENSG00000223956	ENST00000451914	58678_at
ENSG00000223956	ENST00000635434	58678_at
ENSG00000223956	ENST00000653637	58678_at
ENSG00000223956	ENST00000662108	58678_at
ENSG00000223956	ENST00000670778	58678_at
ENSG00000223956	ENST00000669154	58678_at
ENSG00000223956	ENST00000663880	58678_at
ENSG00000162409	ENST00000371244	54326_at
ENSG00000162409	ENST00000610361	54326_at
ENSG00000187889	ENST00000343433	61851_at
ENSG00000187889	ENST00000493000	61851_at
ENSG00000187889	ENST00000497991	61851_at
ENSG00000144909	ENST00000296220	60861_at
ENSG00000119574	ENST00000354590	55301_at
ENSG00000119574	ENST00000594051	55301_at
ENSG00000119574	ENST00000600990	55301_at
ENSG00000110717	ENST00000313468	58954_at
ENSG00000110717	ENST00000526446	58954_at
ENSG00000110717	ENST00000528492	58954_at
ENSG00000110717	ENST00000526339	58954_at
ENSG00000110717	ENST00000525419	58954_at
ENSG00000110717	ENST00000524810	58954_at
ENSG00000110717	ENST00000526542	58954_at
ENSG00000110717	ENST00000531282	58954_at
ENSG00000243429	ENST00000463158	59427_f_at
ENSG00000173406	ENST00000371236	62114_at
ENSG00000173406	ENST00000414851	62114_at
ENSG00000241346	ENST00000492453	63160_f_at
ENSG00000171084	ENST00000467239	64392_s_at
ENSG00000171084	ENST00000484500	64392_s_at
ENSG00000171084	ENST00000486431	64392_s_at
ENSG00000171084	ENST00000485843	64392_s_at
ENSG00000189366	ENST00000340333	64026_f_at
ENSG00000189366	ENST00000611639	64026_f_at
ENSG00000114547	ENST00000514116	66240_s_at
ENSG00000114547	ENST00000251776	66240_s_at
ENSG00000114547	ENST00000504401	66429_at
ENSG00000114547	ENST00000511862	66429_at
ENSG00000114547	ENST00000511035	66429_at
ENSG00000114547	ENST00000505382	66240_s_at
ENSG00000114547	ENST00000511082	66240_s_at
ENSG00000162600	ENST00000371226	48617_at
ENSG00000162600	ENST00000476933	48617_at
ENSG00000162601	ENST00000493821	65167_at
ENSG00000162601	ENST00000472487	65167_at
ENSG00000162601	ENST00000665648	65167_at
ENSG00000162601	ENST00000659108	65167_at
ENSG00000162601	ENST00000622766	65167_at
ENSG00000224609	ENST00000425914	61389_at
ENSG00000224609	ENST00000647858	61389_at
ENSG00000224609	ENST00000585367	61389_at
ENSG00000224609	ENST00000592607	61389_at
ENSG00000224609	ENST00000624582	61389_at
ENSG00000224609	ENST00000625069	61389_at
ENSG00000224609	ENST00000623433	61389_at
ENSG00000224609	ENST00000624265	61389_at
ENSG00000224609	ENST00000587839	61389_at
ENSG00000224609	ENST00000631064	61389_at
ENSG00000224609	ENST00000436225	61389_at
ENSG00000213753	ENST00000479047	64940_at
ENSG00000213753	ENST00000651608	64940_at
ENSG00000213753	ENST00000651608	63833_at
ENSG00000213753	ENST00000493504	64940_at
ENSG00000213753	ENST00000464061	63833_at
ENSG00000286104	ENST00000487264	63833_at
ENSG00000286104	ENST00000473164	63833_at
ENSG00000286104	ENST00000652551	63833_at
ENSG00000110931	ENST00000652382	64341_f_at
ENSG00000110931	ENST00000392474	64341_f_at
ENSG00000110931	ENST00000347034	64341_f_at
ENSG00000110931	ENST00000538733	64341_f_at
ENSG00000110931	ENST00000337174	64341_f_at
ENSG00000110931	ENST00000324774	64341_f_at
ENSG00000110931	ENST00000545538	64341_f_at
ENSG00000110931	ENST00000404169	64341_f_at
ENSG00000110066	ENST00000466295	63115_at
ENSG00000250012	ENST00000511301	60899_at
ENSG00000250012	ENST00000661819	60899_at
ENSG00000250012	ENST00000656531	60899_at
ENSG00000134709	ENST00000371208	48645_at
ENSG00000153094	ENST00000308659	60189_g_at
ENSG00000153094	ENST00000308659	60188_at
ENSG00000153094	ENST00000393256	60189_g_at
ENSG00000153094	ENST00000393256	60188_at
ENSG00000153094	ENST00000393256	65960_at
ENSG00000153094	ENST00000610735	60189_g_at
ENSG00000153094	ENST00000610735	60188_at
ENSG00000153094	ENST00000610735	65960_at
ENSG00000153094	ENST00000615946	60189_g_at
ENSG00000153094	ENST00000615946	60188_at
ENSG00000153094	ENST00000615946	65960_at
ENSG00000153094	ENST00000619294	60189_g_at
ENSG00000153094	ENST00000619294	60188_at
ENSG00000153094	ENST00000619294	65960_at
ENSG00000153094	ENST00000620862	60189_g_at
ENSG00000153094	ENST00000620862	60188_at
ENSG00000153094	ENST00000620862	65960_at
ENSG00000153094	ENST00000621302	60189_g_at
ENSG00000153094	ENST00000621302	60188_at
ENSG00000153094	ENST00000621302	65960_at
ENSG00000153094	ENST00000622509	60189_g_at
ENSG00000153094	ENST00000622509	60188_at
ENSG00000153094	ENST00000622509	65960_at
ENSG00000153094	ENST00000622612	60189_g_at
ENSG00000153094	ENST00000622612	60188_at
ENSG00000153094	ENST00000622612	65960_at
ENSG00000153094	ENST00000433098	60189_g_at
ENSG00000153094	ENST00000433098	60188_at
ENSG00000153094	ENST00000361493	60189_g_at
ENSG00000153094	ENST00000361493	60188_at
ENSG00000153094	ENST00000415458	60189_g_at
ENSG00000153094	ENST00000415458	60188_at
ENSG00000153094	ENST00000436733	60189_g_at
ENSG00000153094	ENST00000436733	60188_at
ENSG00000153094	ENST00000437029	60189_g_at
ENSG00000153094	ENST00000437029	60188_at
ENSG00000153094	ENST00000452231	60189_g_at
ENSG00000153094	ENST00000452231	60188_at
ENSG00000153094	ENST00000431217	60189_g_at
ENSG00000153094	ENST00000431217	60188_at
ENSG00000153094	ENST00000439718	60189_g_at
ENSG00000153094	ENST00000439718	60188_at
ENSG00000249833	ENST00000663827	58337_at
ENSG00000249833	ENST00000652761	58337_at
ENSG00000249833	ENST00000506660	58337_at
ENSG00000249833	ENST00000511287	58337_at
ENSG00000249833	ENST00000505467	58337_at
ENSG00000249833	ENST00000656710	58337_at
ENSG00000249833	ENST00000666570	58337_at
ENSG00000162599	ENST00000664495	63392_at
ENSG00000162599	ENST00000664149	63392_at
ENSG00000162599	ENST00000670151	63392_at
ENSG00000162599	ENST00000662015	63392_at
ENSG00000162599	ENST00000403491	63392_at
ENSG00000162599	ENST00000371187	63392_at
ENSG00000162599	ENST00000663597	63392_at
ENSG00000162599	ENST00000657234	63392_at
ENSG00000162599	ENST00000655770	63392_at
ENSG00000162599	ENST00000357977	63392_at
ENSG00000153107	ENST00000427997	62102_at
ENSG00000153107	ENST00000341068	62102_at
ENSG00000153107	ENST00000341068	58914_at
ENSG00000153107	ENST00000462785	58914_at
ENSG00000153107	ENST00000485325	62102_at
ENSG00000153107	ENST00000485325	62100_at
ENSG00000159650	ENST00000290868	56486_at
ENSG00000159650	ENST00000383579	56486_at
ENSG00000132849	ENST00000642238	56141_at
ENSG00000132849	ENST00000371158	56141_at
ENSG00000132849	ENST00000484937	56141_at
ENSG00000132849	ENST00000646453	56141_at
ENSG00000132849	ENST00000613764	56141_at
ENSG00000198284	ENST00000357061	52198_at
ENSG00000153214	ENST00000283206	63844_at
ENSG00000153214	ENST00000650799	63844_at
ENSG00000153214	ENST00000649734	63844_at
ENSG00000089053	ENST00000535641	56530_r_at
ENSG00000089053	ENST00000538334	56530_r_at
ENSG00000089053	ENST00000535463	56530_r_at
ENSG00000144161	ENST00000409573	58993_at
ENSG00000132749	ENST00000538944	52754_at
ENSG00000169629	ENST00000302558	64362_at
ENSG00000170633	ENST00000392464	49580_at
ENSG00000170633	ENST00000392464	49581_g_at
ENSG00000089094	ENST00000377069	51711_s_at
ENSG00000089094	ENST00000542973	51711_s_at
ENSG00000089094	ENST00000538503	51711_s_at
ENSG00000089094	ENST00000377071	51711_s_at
ENSG00000089094	ENST00000543025	51711_s_at
ENSG00000089094	ENST00000536437	51711_s_at
ENSG00000089094	ENST00000611216	51711_s_at
ENSG00000132854	ENST00000317477	57312_s_at
ENSG00000132854	ENST00000317477	50204_at
ENSG00000132854	ENST00000371153	57312_s_at
ENSG00000132854	ENST00000371153	50204_at
ENSG00000132854	ENST00000371150	57312_s_at
ENSG00000132854	ENST00000371150	50204_at
ENSG00000132854	ENST00000354381	57312_s_at
ENSG00000132854	ENST00000354381	50204_at
ENSG00000132740	ENST00000255078	61591_at
ENSG00000132740	ENST00000676173	61591_at
ENSG00000132740	ENST00000675118	61591_at
ENSG00000132740	ENST00000675648	61591_at
ENSG00000132740	ENST00000543739	61591_at
ENSG00000132740	ENST00000675916	61591_at
ENSG00000132740	ENST00000544521	61591_at
ENSG00000125630	ENST00000263331	62960_at
ENSG00000125630	ENST00000333990	62960_at
ENSG00000125630	ENST00000409894	62960_at
ENSG00000125630	ENST00000448770	62960_at
ENSG00000125630	ENST00000417433	62960_at
ENSG00000125630	ENST00000458012	62960_at
ENSG00000125630	ENST00000541869	62960_at
ENSG00000125630	ENST00000537335	62960_at
ENSG00000276045	ENST00000646827	61400_i_at
ENSG00000188735	ENST00000449592	58489_at
ENSG00000188735	ENST00000416147	58489_at
ENSG00000116641	ENST00000634495	48708_at
ENSG00000116641	ENST00000251157	48708_at
ENSG00000116641	ENST00000454575	48708_at
ENSG00000116641	ENST00000635348	48708_at
ENSG00000116641	ENST00000635983	48708_at
ENSG00000116641	ENST00000340370	48708_at
ENSG00000116641	ENST00000637255	48708_at
ENSG00000116641	ENST00000634264	48708_at
ENSG00000116641	ENST00000635123	48708_at
ENSG00000116641	ENST00000635253	48708_at
ENSG00000114626	ENST00000483857	55651_r_at
ENSG00000114626	ENST00000483857	55645_s_at
ENSG00000114626	ENST00000483857	64043_at
ENSG00000114626	ENST00000232744	55645_s_at
ENSG00000114626	ENST00000232744	64043_at
ENSG00000114626	ENST00000475265	55651_r_at
ENSG00000114626	ENST00000475265	55645_s_at
ENSG00000114626	ENST00000475265	64043_at
ENSG00000114626	ENST00000493365	64043_at
ENSG00000114626	ENST00000453791	55645_s_at
ENSG00000114626	ENST00000453791	64043_at
ENSG00000114626	ENST00000475042	55645_s_at
ENSG00000114626	ENST00000475042	64043_at
ENSG00000114626	ENST00000479280	55651_r_at
ENSG00000114626	ENST00000479280	55645_s_at
ENSG00000114626	ENST00000479280	64043_at
