Gene stable ID	Transcript stable ID	AFFY HuGeneFL probe
ENSG00000153283	ENST00000352690	M88282_at
ENSG00000104972	ENST00000396331	U82279_at
ENSG00000104972	ENST00000396327	U82279_at
ENSG00000104972	ENST00000396332	U82279_at
ENSG00000104972	ENST00000427581	U82279_at
ENSG00000104972	ENST00000396317	U82279_at
ENSG00000104972	ENST00000396315	U82279_at
ENSG00000104972	ENST00000421584	U82279_at
ENSG00000104972	ENST00000462628	U82279_at
ENSG00000104972	ENST00000480375	U82279_at
ENSG00000104972	ENST00000324602	U82279_at
ENSG00000040933	ENST00000409016	U26398_at
ENSG00000040933	ENST00000409851	U26398_at
ENSG00000040933	ENST00000409463	U26398_at
ENSG00000040933	ENST00000409540	U26398_at
ENSG00000040933	ENST00000523221	U26398_at
ENSG00000040933	ENST00000498026	U26398_at
ENSG00000040933	ENST00000074304	U26398_at
ENSG00000162365	ENST00000485117	D13705_s_at
ENSG00000162365	ENST00000485117	L04751_at
ENSG00000162365	ENST00000490948	D13705_s_at
ENSG00000162365	ENST00000490948	L04751_at
ENSG00000162365	ENST00000371891	D13705_s_at
ENSG00000162365	ENST00000371891	L04751_at
ENSG00000162365	ENST00000371890	D13705_s_at
ENSG00000162365	ENST00000371890	L04751_at
ENSG00000162365	ENST00000620131	D13705_s_at
ENSG00000089009	ENST00000553205	X69391_at
ENSG00000089009	ENST00000202773	X69391_at
ENSG00000089009	ENST00000424576	X69391_at
ENSG00000089009	ENST00000546368	X69391_at
ENSG00000089009	ENST00000550238	X69391_at
ENSG00000089009	ENST00000551041	X69391_at
ENSG00000186818	ENST00000391736	U82979_at
ENSG00000186818	ENST00000494796	U82979_at
ENSG00000186818	ENST00000430952	U82979_at
ENSG00000186818	ENST00000391734	U82979_at
ENSG00000186818	ENST00000391733	U82979_at
ENSG00000186818	ENST00000434286	U82979_at
ENSG00000186818	ENST00000470943	U82979_at
ENSG00000186818	ENST00000461262	U82979_at
ENSG00000162366	ENST00000294338	U21049_at
ENSG00000162366	ENST00000489919	U21049_at
ENSG00000162366	ENST00000491793	U21049_at
ENSG00000162366	ENST00000371885	U21049_at
ENSG00000162367	ENST00000371884	M63589_at
ENSG00000162367	ENST00000294339	M63589_at
ENSG00000123473	ENST00000337817	M74558_at
ENSG00000123473	ENST00000360380	M74558_at
ENSG00000123473	ENST00000371877	M74558_at
ENSG00000123473	ENST00000396221	M74558_at
ENSG00000179295	ENST00000351677	U79291_at
ENSG00000179295	ENST00000351677	D13540_at
ENSG00000243772	ENST00000342376	X97230_f_at
ENSG00000243772	ENST00000342376	L41268_f_at
ENSG00000242473	ENST00000415311	X97230_f_at
ENSG00000242473	ENST00000415311	L41268_f_at
ENSG00000175602	ENST00000312579	U63825_at
ENSG00000175592	ENST00000312562	X16707_at
ENSG00000175592	ENST00000448083	X16707_at
ENSG00000175592	ENST00000531493	X16707_at
ENSG00000175592	ENST00000532401	X16707_at
ENSG00000175592	ENST00000534222	X16707_at
ENSG00000189013	ENST00000359085	X99479_f_at
ENSG00000189013	ENST00000486965	X99479_f_at
ENSG00000189013	ENST00000345540	X99479_f_at
ENSG00000189013	ENST00000357494	X99479_f_at
ENSG00000189013	ENST00000463062	X99479_f_at
ENSG00000189013	ENST00000346587	X99479_f_at
ENSG00000189013	ENST00000396289	X99479_f_at
ENSG00000189013	ENST00000396284	X99479_f_at
ENSG00000175550	ENST00000525501	X96506_s_at
ENSG00000175550	ENST00000376991	X96506_s_at
ENSG00000175550	ENST00000312515	X96506_s_at
ENSG00000175550	ENST00000531121	X96506_s_at
ENSG00000175550	ENST00000527119	X96506_s_at
ENSG00000175550	ENST00000532933	X96506_s_at
ENSG00000175550	ENST00000530791	X96506_s_at
ENSG00000175550	ENST00000534333	X96506_s_at
ENSG00000091972	ENST00000606471	X05323_at
ENSG00000091972	ENST00000498096	X05323_at
ENSG00000091972	ENST00000473539	X05323_at
ENSG00000091972	ENST00000315711	X05323_at
ENSG00000091972	ENST00000383681	X05323_at
ENSG00000091972	ENST00000478595	X05323_at
ENSG00000089127	ENST00000445409	X02875_s_at
ENSG00000089127	ENST00000452357	X02874_at
ENSG00000089127	ENST00000675868	X02874_at
ENSG00000089127	ENST00000202917	X02875_s_at
ENSG00000089127	ENST00000549820	X02874_at
ENSG00000186431	ENST00000472634	X54150_at
ENSG00000186431	ENST00000472634	X87767_at
ENSG00000186431	ENST00000355524	X54150_at
ENSG00000186431	ENST00000353758	X54150_at
ENSG00000186431	ENST00000353758	X87767_at
ENSG00000186431	ENST00000359272	X54150_at
ENSG00000186431	ENST00000359272	X87767_at
ENSG00000186431	ENST00000391723	X87767_at
ENSG00000186431	ENST00000391724	X54150_at
ENSG00000186431	ENST00000391724	X87767_at
ENSG00000186431	ENST00000482092	X54150_at
ENSG00000186431	ENST00000482092	X87767_at
ENSG00000186431	ENST00000471750	X54150_at
ENSG00000186431	ENST00000471750	X87767_at
ENSG00000175315	ENST00000312134	U62800_at
ENSG00000087365	ENST00000528302	U41371_at
ENSG00000087365	ENST00000322535	U41371_at
ENSG00000087365	ENST00000530981	U41371_at
ENSG00000087365	ENST00000534765	U41371_at
ENSG00000268734	ENST00000594721	X54150_at
ENSG00000111335	ENST00000342315	M87434_at
ENSG00000111335	ENST00000392583	M87434_at
ENSG00000111335	ENST00000620097	M87434_at
ENSG00000115514	ENST00000264255	D64158_at
ENSG00000115514	ENST00000422767	D64158_at
ENSG00000115514	ENST00000409434	D64158_at
ENSG00000115514	ENST00000463385	D64158_at
ENSG00000115514	ENST00000438680	D64158_at
ENSG00000115514	ENST00000434323	D64158_at
ENSG00000115514	ENST00000409705	D64158_at
ENSG00000162374	ENST00000448907	M62843_at
ENSG00000162374	ENST00000371827	M62843_at
ENSG00000162374	ENST00000651347	M62843_at
ENSG00000162374	ENST00000357083	M62843_at
ENSG00000162374	ENST00000650764	M62843_at
ENSG00000162374	ENST00000371824	M62843_at
ENSG00000162374	ENST00000371823	M62843_at
ENSG00000162374	ENST00000371819	M62843_at
ENSG00000162374	ENST00000651258	M62843_at
ENSG00000162374	ENST00000371821	M62843_at
ENSG00000162374	ENST00000652274	M62843_at
ENSG00000144218	ENST00000409236	U34360_at
ENSG00000144218	ENST00000671937	U34360_at
ENSG00000144218	ENST00000445815	U34360_at
ENSG00000144218	ENST00000409579	U34360_at
ENSG00000144218	ENST00000672756	U34360_at
ENSG00000144218	ENST00000317233	U34360_at
ENSG00000163611	ENST00000295872	U79249_at
ENSG00000174851	ENST00000376901	S83365_at
ENSG00000174851	ENST00000359461	S83365_at
ENSG00000174851	ENST00000431556	S83365_at
ENSG00000174851	ENST00000528575	S83365_at
ENSG00000174851	ENST00000376899	S83365_at
ENSG00000174851	ENST00000534374	S83365_at
ENSG00000174791	ENST00000311320	L36463_at
ENSG00000174791	ENST00000526246	L36463_at
ENSG00000174791	ENST00000534824	L36463_at
ENSG00000174791	ENST00000530056	L36463_at
ENSG00000174791	ENST00000524804	L36463_at
ENSG00000174791	ENST00000530745	L36463_at
ENSG00000114573	ENST00000273398	L09235_at
ENSG00000114573	ENST00000470455	L09235_at
ENSG00000114573	ENST00000461496	L09235_at
ENSG00000085832	ENST00000371730	Z29064_at
ENSG00000085832	ENST00000371733	Z29064_at
ENSG00000174669	ENST00000357440	X86681_at
ENSG00000174669	ENST00000311161	X86681_at
ENSG00000174669	ENST00000540386	X86681_at
ENSG00000174669	ENST00000619145	X86681_at
ENSG00000174669	ENST00000544554	X86681_at
ENSG00000174669	ENST00000541567	X86681_at
ENSG00000174669	ENST00000546034	X86681_at
ENSG00000105048	ENST00000587758	M19309_s_at
ENSG00000105048	ENST00000356783	M19309_s_at
ENSG00000105048	ENST00000291901	M19309_s_at
ENSG00000105048	ENST00000588426	M19309_s_at
ENSG00000105048	ENST00000588981	M19309_s_at
ENSG00000105048	ENST00000593194	M19309_s_at
ENSG00000105048	ENST00000589745	M19309_s_at
ENSG00000105048	ENST00000587465	M19309_s_at
ENSG00000105048	ENST00000585321	M19309_s_at
ENSG00000105048	ENST00000587089	M19309_s_at
ENSG00000105048	ENST00000593046	M19309_s_at
ENSG00000105048	ENST00000589226	M19309_s_at
ENSG00000105048	ENST00000592920	M19309_s_at
ENSG00000105048	ENST00000588147	M19309_s_at
ENSG00000105048	ENST00000536926	M19309_s_at
ENSG00000170485	ENST00000335681	U77970_at
ENSG00000170485	ENST00000474550	U77970_at
ENSG00000170485	ENST00000495559	U77970_at
ENSG00000135094	ENST00000257549	J05037_at
ENSG00000071082	ENST00000264258	X15940_at
ENSG00000071082	ENST00000409000	X15940_at
ENSG00000071082	ENST00000409028	X15940_at
ENSG00000071082	ENST00000409320	X15940_at
ENSG00000071082	ENST00000409733	X15940_at
ENSG00000071082	ENST00000409650	X15940_at
ENSG00000071082	ENST00000409038	X15940_at
ENSG00000071082	ENST00000419276	X15940_at
ENSG00000071082	ENST00000456292	X15940_at
ENSG00000071082	ENST00000409711	X15940_at
ENSG00000071082	ENST00000441435	X15940_at
ENSG00000151577	ENST00000383673	L20469_s_at
ENSG00000151577	ENST00000383673	U32499_s_at
ENSG00000151577	ENST00000460779	L20469_s_at
ENSG00000151577	ENST00000460779	U32499_s_at
ENSG00000151577	ENST00000467632	L20469_s_at
ENSG00000151577	ENST00000467632	U32499_s_at
ENSG00000151577	ENST00000295881	L20469_s_at
ENSG00000174255	ENST00000482457	X65233_at
ENSG00000174255	ENST00000308095	X65233_at
ENSG00000089225	ENST00000405440	Y09445_at
ENSG00000089225	ENST00000405440	U80987_s_at
ENSG00000089225	ENST00000349716	Y09445_at
ENSG00000089225	ENST00000349716	U80987_s_at
ENSG00000089225	ENST00000310346	Y09445_at
ENSG00000089225	ENST00000310346	U80987_s_at
ENSG00000089225	ENST00000526441	U80987_s_at
ENSG00000129991	ENST00000585806	X90780_rna1_at
ENSG00000129991	ENST00000344887	X90780_rna1_at
ENSG00000129991	ENST00000589864	X90780_rna1_at
ENSG00000129991	ENST00000588882	X90780_rna1_at
ENSG00000129991	ENST00000665070	X90780_rna1_at
ENSG00000129991	ENST00000586669	X90780_rna1_at
ENSG00000129991	ENST00000587176	X90780_rna1_at
ENSG00000129991	ENST00000590463	X90780_rna1_at
ENSG00000172020	ENST00000305124	S66541_s_at
ENSG00000172020	ENST00000305124	M25667_at
ENSG00000172020	ENST00000393780	S66541_s_at
ENSG00000172020	ENST00000393780	M25667_at
ENSG00000129990	ENST00000590851	X96783_rna1_at
ENSG00000129990	ENST00000354308	X96783_rna1_at
ENSG00000129990	ENST00000592935	X96783_rna1_at
ENSG00000129990	ENST00000537500	X96783_rna1_at
ENSG00000129990	ENST00000588305	X96783_rna1_at
ENSG00000129990	ENST00000592956	X96783_rna1_at
ENSG00000129990	ENST00000590859	X96783_rna1_at
ENSG00000129990	ENST00000587067	X96783_rna1_at
ENSG00000080031	ENST00000376350	D15049_at
ENSG00000080031	ENST00000263434	D15049_at
ENSG00000135116	ENST00000257572	D83699_at
ENSG00000135116	ENST00000552092	D83699_at
ENSG00000135108	ENST00000622495	U79257_at
ENSG00000135108	ENST00000427718	U79257_at
ENSG00000115590	ENST00000332549	X59770_at
ENSG00000115590	ENST00000393414	X59770_at
ENSG00000115590	ENST00000474085	X59770_at
ENSG00000115590	ENST00000485335	X59770_at
ENSG00000248746	ENST00000502692	M86407_at
ENSG00000248746	ENST00000513398	M86407_at
ENSG00000121594	ENST00000264246	M27533_s_at
ENSG00000121594	ENST00000478182	M27533_s_at
ENSG00000121594	ENST00000383669	M27533_s_at
ENSG00000115594	ENST00000409589	M27492_at
ENSG00000115594	ENST00000410023	M27492_at
ENSG00000089250	ENST00000317775	U17327_at
ENSG00000089250	ENST00000618760	U17327_at
ENSG00000095752	ENST00000264563	X58377_at
ENSG00000108107	ENST00000431533	U14969_at
ENSG00000108107	ENST00000428193	U14969_at
ENSG00000108107	ENST00000558815	U14969_at
ENSG00000108107	ENST00000344063	U14969_at
ENSG00000108107	ENST00000560583	U14969_at
ENSG00000108107	ENST00000560055	U14969_at
ENSG00000108107	ENST00000560881	U14969_at
ENSG00000108107	ENST00000559463	U14969_at
ENSG00000108107	ENST00000558131	U14969_at
ENSG00000108107	ENST00000426763	U14969_at
ENSG00000108107	ENST00000558752	U14969_at
ENSG00000138495	ENST00000490145	L77701_at
ENSG00000138495	ENST00000468918	L77701_at
ENSG00000138495	ENST00000261070	L77701_at
ENSG00000138495	ENST00000486606	L77701_at
ENSG00000138495	ENST00000484810	L77701_at
ENSG00000138495	ENST00000497116	L77701_at
ENSG00000169213	ENST00000371655	M28214_at
ENSG00000108106	ENST00000264552	M91670_at
ENSG00000108106	ENST00000587845	M91670_at
ENSG00000108106	ENST00000589978	M91670_at
ENSG00000115598	ENST00000481806	U49065_at
ENSG00000115598	ENST00000441515	U49065_at
ENSG00000115598	ENST00000264257	U49065_at
ENSG00000111445	ENST00000454402	L07540_at
ENSG00000111445	ENST00000392542	L07540_at
ENSG00000111445	ENST00000543153	L07540_at
ENSG00000115602	ENST00000404917	D12763_at
ENSG00000115602	ENST00000311734	D12763_at
ENSG00000115602	ENST00000409584	D12763_at
ENSG00000115602	ENST00000482701	D12763_at
ENSG00000115602	ENST00000427077	D12763_at
ENSG00000115604	ENST00000233957	U43672_at
ENSG00000115604	ENST00000409599	U43672_at
ENSG00000115604	ENST00000677287	U43672_at
ENSG00000082701	ENST00000678439	L33801_at
ENSG00000082701	ENST00000316626	L33801_at
ENSG00000082701	ENST00000264235	L33801_at
ENSG00000082701	ENST00000676566	L33801_at
ENSG00000082701	ENST00000677502	L33801_at
ENSG00000082701	ENST00000650344	L33801_at
ENSG00000173581	ENST00000308964	U79303_at
ENSG00000173581	ENST00000586790	U79303_at
ENSG00000173581	ENST00000588740	U79303_at
ENSG00000173581	ENST00000591578	U79303_at
ENSG00000173581	ENST00000591241	U79303_at
ENSG00000248643	ENST00000412278	U89505_at
ENSG00000248643	ENST00000500635	U89505_at
ENSG00000089220	ENST00000261313	X75252_at
ENSG00000089220	ENST00000542939	X75252_at
ENSG00000085840	ENST00000371568	U40152_s_at
ENSG00000085840	ENST00000371566	U40152_s_at
ENSG00000115616	ENST00000233969	S83549_at
ENSG00000063244	ENST00000450554	X64044_at
ENSG00000063244	ENST00000308924	X64044_at
ENSG00000063244	ENST00000590551	X64044_at
ENSG00000173933	ENST00000310092	U89505_at
ENSG00000173933	ENST00000408993	U89505_at
ENSG00000173933	ENST00000398692	U89505_at
ENSG00000173933	ENST00000528039	U89505_at
ENSG00000173933	ENST00000530235	U89505_at
ENSG00000173933	ENST00000409406	U89505_at
ENSG00000173933	ENST00000515838	U89505_at
ENSG00000135953	ENST00000496253	U79290_at
ENSG00000135953	ENST00000258436	U79290_at
ENSG00000135953	ENST00000438943	U79290_at
ENSG00000134744	ENST00000257177	D83776_at
ENSG00000134744	ENST00000371544	D83776_at
ENSG00000134744	ENST00000466440	D83776_at
ENSG00000134744	ENST00000494469	D83776_at
ENSG00000134744	ENST00000471623	D83776_at
ENSG00000163430	ENST00000295633	U06863_at
ENSG00000163430	ENST00000480823	U06863_at
ENSG00000163430	ENST00000424703	U06863_at
ENSG00000163430	ENST00000488318	U06863_at
ENSG00000113924	ENST00000283871	AF000573_rna1_at
ENSG00000113924	ENST00000492108	AF000573_rna1_at
ENSG00000111725	ENST00000541640	Y12556_at
ENSG00000111725	ENST00000229328	Y12556_at
ENSG00000111725	ENST00000540121	Y12556_at
ENSG00000111725	ENST00000545223	Y12556_at
ENSG00000111725	ENST00000545870	Y12556_at
ENSG00000142409	ENST00000610935	AF000560_at
ENSG00000153767	ENST00000283875	X63468_at
ENSG00000116171	ENST00000371514	U11313_at
ENSG00000116171	ENST00000478631	U11313_at
ENSG00000116171	ENST00000371509	U11313_at
ENSG00000116171	ENST00000407246	U11313_at
ENSG00000116171	ENST00000430330	U11313_at
ENSG00000116171	ENST00000484100	U11313_at
ENSG00000116171	ENST00000533119	U11313_at
ENSG00000116171	ENST00000435345	U11313_at
ENSG00000116171	ENST00000488965	U11313_at
ENSG00000116171	ENST00000408941	U11313_at
ENSG00000173599	ENST00000529047	S72370_at
ENSG00000173599	ENST00000393955	S72370_at
ENSG00000173599	ENST00000393958	S72370_at
ENSG00000173599	ENST00000651036	S72370_at
ENSG00000173599	ENST00000651469	S72370_at
ENSG00000173599	ENST00000393960	S72370_at
ENSG00000173599	ENST00000652125	S72370_at
ENSG00000173599	ENST00000651854	S72370_at
ENSG00000173599	ENST00000528224	S72370_at
ENSG00000173599	ENST00000525476	S72370_at
ENSG00000115641	ENST00000409177	L42176_at
ENSG00000115641	ENST00000322142	L42176_at
ENSG00000115641	ENST00000530340	L42176_at
ENSG00000115641	ENST00000393353	L42176_at
ENSG00000115641	ENST00000344213	L42176_at
ENSG00000115641	ENST00000393352	L42176_at
ENSG00000115641	ENST00000409807	L42176_at
ENSG00000115641	ENST00000408995	L42176_at
ENSG00000115641	ENST00000358129	L42176_at
ENSG00000180353	ENST00000314583	X16663_at
ENSG00000180353	ENST00000473883	X16663_at
ENSG00000180353	ENST00000428394	X16663_at
ENSG00000173230	ENST00000340645	X75304_at
ENSG00000173230	ENST00000393667	X75304_at
ENSG00000173230	ENST00000482512	X75304_at
ENSG00000173230	ENST00000491690	X75304_at
ENSG00000173230	ENST00000614479	X75304_at
ENSG00000157184	ENST00000371486	U09646_at
ENSG00000157184	ENST00000636867	U09646_at
ENSG00000157184	ENST00000636239	U09646_at
ENSG00000157184	ENST00000636891	U09646_at
ENSG00000157184	ENST00000637252	U09646_at
ENSG00000157184	ENST00000636935	U09646_at
ENSG00000157184	ENST00000635862	U09646_at
ENSG00000157184	ENST00000635888	U09646_at
ENSG00000157184	ENST00000638135	U09646_at
ENSG00000173156	ENST00000308831	D85815_at
ENSG00000173156	ENST00000533360	D85815_at
ENSG00000173156	ENST00000532559	D85815_at
ENSG00000173226	ENST00000310864	D25278_at
ENSG00000173226	ENST00000349820	D25278_at
ENSG00000173226	ENST00000393650	D25278_at
ENSG00000240935	ENST00000465668	M86873_s_at
ENSG00000240935	ENST00000484422	M86873_s_at
ENSG00000240935	ENST00000482249	M86873_s_at
ENSG00000111737	ENST00000229340	X79781_at
ENSG00000111737	ENST00000544304	X79781_at
ENSG00000111737	ENST00000534951	X79781_at
ENSG00000111737	ENST00000538903	X79781_at
ENSG00000111737	ENST00000543364	X79781_at
ENSG00000111737	ENST00000540803	X79781_at
ENSG00000153165	ENST00000409886	U64675_at
ENSG00000157193	ENST00000306052	D50678_at
ENSG00000157193	ENST00000306052	Z75190_s_at
ENSG00000157193	ENST00000661457	D50678_at
ENSG00000157193	ENST00000661457	Z75190_s_at
ENSG00000157193	ENST00000657047	D50678_at
ENSG00000157193	ENST00000657047	Z75190_s_at
ENSG00000157193	ENST00000653810	D50678_at
ENSG00000157193	ENST00000653810	Z75190_s_at
ENSG00000157193	ENST00000658277	D50678_at
ENSG00000157193	ENST00000658277	Z75190_s_at
ENSG00000157193	ENST00000667377	D50678_at
ENSG00000157193	ENST00000667377	Z75190_s_at
ENSG00000157193	ENST00000668448	D50678_at
ENSG00000157193	ENST00000668448	Z75190_s_at
ENSG00000157193	ENST00000657895	D50678_at
ENSG00000157193	ENST00000657895	Z75190_s_at
ENSG00000157193	ENST00000662198	D50678_at
ENSG00000157193	ENST00000662198	Z75190_s_at
ENSG00000157193	ENST00000529670	D50678_at
ENSG00000157193	ENST00000529670	Z75190_s_at
ENSG00000157193	ENST00000668071	D50678_at
ENSG00000157193	ENST00000668071	Z75190_s_at
ENSG00000157193	ENST00000480045	D50678_at
ENSG00000157193	ENST00000480045	Z75190_s_at
ENSG00000157193	ENST00000654834	D50678_at
ENSG00000157193	ENST00000654834	Z75190_s_at
ENSG00000157193	ENST00000653217	D50678_at
ENSG00000157193	ENST00000653217	Z75190_s_at
ENSG00000157193	ENST00000669432	D50678_at
ENSG00000157193	ENST00000669432	Z75190_s_at
ENSG00000157193	ENST00000662802	D50678_at
ENSG00000157193	ENST00000662802	Z75190_s_at
ENSG00000157193	ENST00000465675	Z75190_s_at
ENSG00000157193	ENST00000371454	Z75190_s_at
ENSG00000157193	ENST00000662604	Z75190_s_at
ENSG00000157193	ENST00000658404	D50678_at
ENSG00000157193	ENST00000658404	Z75190_s_at
ENSG00000157193	ENST00000354412	Z75190_s_at
ENSG00000157193	ENST00000668991	D50678_at
ENSG00000157193	ENST00000668991	Z75190_s_at
ENSG00000157193	ENST00000656486	Z75190_s_at
ENSG00000157193	ENST00000654947	Z75190_s_at
ENSG00000157193	ENST00000347547	Z75190_s_at
ENSG00000157193	ENST00000655704	Z75190_s_at
ENSG00000157193	ENST00000459674	Z75190_s_at
ENSG00000163406	ENST00000489711	S78203_at
ENSG00000163406	ENST00000295605	S78203_at
ENSG00000163406	ENST00000469422	S78203_at
ENSG00000089154	ENST00000300648	D86973_at
ENSG00000198300	ENST00000326441	U90336_at
ENSG00000198300	ENST00000648694	U90336_at
ENSG00000198300	ENST00000649233	U90336_at
ENSG00000198300	ENST00000649680	U90336_at
ENSG00000198300	ENST00000649876	U90336_at
ENSG00000198300	ENST00000649428	U90336_at
ENSG00000198300	ENST00000650632	U90336_at
ENSG00000198300	ENST00000650102	U90336_at
ENSG00000198300	ENST00000649735	U90336_at
ENSG00000198300	ENST00000647621	U90336_at
ENSG00000198300	ENST00000593695	U90336_at
ENSG00000198300	ENST00000599534	U90336_at
ENSG00000198300	ENST00000599577	U90336_at
ENSG00000173020	ENST00000308595	U08438_at
ENSG00000173020	ENST00000416281	U08438_at
ENSG00000173020	ENST00000529738	U08438_at
ENSG00000173020	ENST00000524899	U08438_at
ENSG00000089157	ENST00000392514	M17885_at
ENSG00000089157	ENST00000551217	M17885_at
ENSG00000089157	ENST00000551150	M17885_at
ENSG00000089157	ENST00000552292	M17885_at
ENSG00000089157	ENST00000313104	M17885_at
ENSG00000089157	ENST00000546989	M17885_at
ENSG00000089157	ENST00000552461	M17885_at
ENSG00000089157	ENST00000549098	M17885_at
ENSG00000089157	ENST00000551258	M17885_at
ENSG00000089157	ENST00000546990	M17885_at
ENSG00000089157	ENST00000547475	M17885_at
ENSG00000089157	ENST00000547211	M17885_at
ENSG00000089157	ENST00000547173	M17885_at
ENSG00000089157	ENST00000550856	M17885_at
ENSG00000089157	ENST00000548568	M17885_at
ENSG00000089157	ENST00000228306	M17885_at
ENSG00000114013	ENST00000469710	U04343_at
ENSG00000114013	ENST00000493101	U04343_at
ENSG00000114013	ENST00000330540	U04343_at
ENSG00000114013	ENST00000393627	U04343_at
ENSG00000114013	ENST00000264468	U04343_at
ENSG00000196862	ENST00000408999	U64675_at
ENSG00000036828	ENST00000639785	U20759_s_at
ENSG00000036828	ENST00000639785	D50855_s_at
ENSG00000036828	ENST00000639785	U20760_at
ENSG00000036828	ENST00000638421	U20759_s_at
ENSG00000036828	ENST00000638421	D50855_s_at
ENSG00000036828	ENST00000638421	U20760_at
ENSG00000036828	ENST00000498619	U20759_s_at
ENSG00000036828	ENST00000498619	D50855_s_at
ENSG00000036828	ENST00000498619	U20760_at
ENSG00000036828	ENST00000490131	U20759_s_at
ENSG00000036828	ENST00000490131	D50855_s_at
ENSG00000036828	ENST00000490131	U20760_at
ENSG00000121552	ENST00000264474	D88422_at
ENSG00000198203	ENST00000251481	U66036_at
ENSG00000198203	ENST00000326853	U66036_at
ENSG00000198203	ENST00000409880	U66036_at
ENSG00000198203	ENST00000437390	U66036_at
ENSG00000198203	ENST00000442801	U66036_at
ENSG00000198203	ENST00000409067	U66036_at
ENSG00000198203	ENST00000495441	U66036_at
ENSG00000114030	ENST00000344337	S75295_at
ENSG00000114030	ENST00000470904	S75295_at
ENSG00000114030	ENST00000466923	S75295_at
ENSG00000114030	ENST00000485027	S75295_at
ENSG00000114030	ENST00000494339	S75295_at
ENSG00000172613	ENST00000307980	U53174_at
ENSG00000172613	ENST00000529100	U53174_at
ENSG00000172613	ENST00000535644	U53174_at
ENSG00000089159	ENST00000458477	U14588_at
ENSG00000089159	ENST00000228307	U14588_at
ENSG00000089159	ENST00000424649	U14588_at
ENSG00000089159	ENST00000637624	U14588_at
ENSG00000089159	ENST00000536957	U14588_at
ENSG00000089159	ENST00000323871	U14588_at
ENSG00000089159	ENST00000267257	U14588_at
ENSG00000175482	ENST00000312419	U09196_at
ENSG00000175482	ENST00000529704	U09196_at
ENSG00000175482	ENST00000533429	U09196_at
ENSG00000175482	ENST00000530584	U09196_at
ENSG00000175482	ENST00000532830	U09196_at
ENSG00000175482	ENST00000534515	U09196_at
ENSG00000175482	ENST00000528087	U09196_at
ENSG00000175482	ENST00000539074	U09196_at
ENSG00000175482	ENST00000531239	U09196_at
ENSG00000175482	ENST00000524743	U09196_at
ENSG00000175482	ENST00000542982	U09196_at
ENSG00000175482	ENST00000529000	U09196_at
ENSG00000169756	ENST00000332345	U09284_at
ENSG00000169756	ENST00000393310	U09284_at
ENSG00000169756	ENST00000410093	U09284_at
ENSG00000169756	ENST00000409441	U09284_at
ENSG00000169756	ENST00000338045	U09284_at
ENSG00000169756	ENST00000542845	U09284_at
ENSG00000169756	ENST00000544547	U09284_at
ENSG00000256514	ENST00000543494	U09196_at
ENSG00000153201	ENST00000283195	D42063_at
ENSG00000170890	ENST00000308366	M21056_at
ENSG00000170890	ENST00000423423	M21056_at
ENSG00000170890	ENST00000549767	M21056_at
ENSG00000111775	ENST00000229379	X15341_at
ENSG00000111775	ENST00000549525	X15341_at
ENSG00000111786	ENST00000229390	U30825_at
ENSG00000111786	ENST00000548326	U30825_at
ENSG00000111786	ENST00000548792	U30825_at
ENSG00000111786	ENST00000603963	U30825_at
ENSG00000088986	ENST00000392509	U32944_at
ENSG00000088986	ENST00000548342	U32944_at
ENSG00000088986	ENST00000392508	U32944_at
ENSG00000088986	ENST00000550845	U32944_at
ENSG00000088986	ENST00000549989	U32944_at
ENSG00000088986	ENST00000552870	U32944_at
ENSG00000088986	ENST00000242577	U32944_at
ENSG00000088986	ENST00000552316	U32944_at
ENSG00000065485	ENST00000489923	D49490_at
ENSG00000065485	ENST00000316218	D49490_at
ENSG00000065485	ENST00000467157	D49490_at
ENSG00000213402	ENST00000326294	X97267_rna1_s_at
ENSG00000172725	ENST00000341356	X97267_rna1_s_at
ENSG00000172725	ENST00000616321	X97267_rna1_s_at
ENSG00000213762	ENST00000396161	U09412_at
ENSG00000022840	ENST00000325954	D87451_at
ENSG00000022840	ENST00000413266	D87451_at
ENSG00000022840	ENST00000545419	D87451_at
ENSG00000022840	ENST00000535470	D87451_at
ENSG00000022840	ENST00000538254	D87451_at
ENSG00000022840	ENST00000543757	D87451_at
ENSG00000022840	ENST00000542701	D87451_at
ENSG00000022840	ENST00000544805	D87451_at
ENSG00000121417	ENST00000541801	U38904_at
ENSG00000121417	ENST00000347302	U38904_at
ENSG00000121417	ENST00000240731	U38904_at
ENSG00000121417	ENST00000540556	U38904_at
ENSG00000121417	ENST00000391703	U38904_at
ENSG00000121417	ENST00000299871	U38904_at
ENSG00000121417	ENST00000535785	U38904_at
ENSG00000179909	ENST00000512439	U20648_at
ENSG00000179909	ENST00000451275	U20648_at
ENSG00000015568	ENST00000016946	U64675_at
ENSG00000015568	ENST00000477523	U64675_at
ENSG00000065534	ENST00000360772	U48959_at
ENSG00000065534	ENST00000360304	U48959_at
ENSG00000065534	ENST00000418370	U48959_at
ENSG00000065534	ENST00000578202	U48959_at
ENSG00000065534	ENST00000464489	U48959_at
ENSG00000065534	ENST00000346322	U48959_at
ENSG00000065534	ENST00000583087	U48959_at
ENSG00000110711	ENST00000528641	U78521_at
ENSG00000110711	ENST00000279146	U78521_at
ENSG00000110711	ENST00000529797	U78521_at
ENSG00000110711	ENST00000525341	U78521_at
ENSG00000276769	ENST00000618442	U78521_at
