Gene stable ID	Transcript stable ID	AFFY HG Focus probe
ENSG00000119004	ENST00000431118	219565_at
ENSG00000138443	ENST00000261017	211793_s_at
ENSG00000138443	ENST00000416001	211793_s_at
ENSG00000138443	ENST00000430418	211793_s_at
ENSG00000138443	ENST00000261018	211793_s_at
ENSG00000138443	ENST00000295851	211793_s_at
ENSG00000138443	ENST00000424558	211793_s_at
ENSG00000138443	ENST00000417864	211793_s_at
ENSG00000138443	ENST00000422511	211793_s_at
ENSG00000138443	ENST00000261016	211793_s_at
ENSG00000138443	ENST00000441061	211793_s_at
ENSG00000138443	ENST00000430574	211793_s_at
ENSG00000138443	ENST00000422719	211793_s_at
ENSG00000138443	ENST00000454023	211793_s_at
ENSG00000138443	ENST00000416396	211793_s_at
ENSG00000138443	ENST00000464761	211793_s_at
ENSG00000132702	ENST00000255039	220142_at
ENSG00000132702	ENST00000456112	220142_at
ENSG00000132702	ENST00000494218	220142_at
ENSG00000132692	ENST00000329117	91920_at
ENSG00000132692	ENST00000479949	91920_at
ENSG00000132692	ENST00000361588	91920_at
ENSG00000143320	ENST00000368222	202575_at
ENSG00000143320	ENST00000368221	202575_at
ENSG00000143320	ENST00000368220	202575_at
ENSG00000143320	ENST00000621784	202575_at
ENSG00000143321	ENST00000357325	200896_x_at
ENSG00000143321	ENST00000368209	200896_x_at
ENSG00000143321	ENST00000465180	200896_x_at
ENSG00000143321	ENST00000482651	200896_x_at
ENSG00000143321	ENST00000477306	200896_x_at
ENSG00000143321	ENST00000537739	200896_x_at
ENSG00000143294	ENST00000271526	208938_at
ENSG00000143294	ENST00000526188	208938_at
ENSG00000143294	ENST00000454659	208938_at
ENSG00000143294	ENST00000469071	208938_at
ENSG00000027869	ENST00000368198	207351_s_at
ENSG00000027869	ENST00000368199	207351_s_at
ENSG00000027869	ENST00000392306	207351_s_at
ENSG00000178562	ENST00000324106	206545_at
ENSG00000178562	ENST00000374481	206545_at
ENSG00000163599	ENST00000648405	221331_x_at
ENSG00000163599	ENST00000650075	221331_x_at
ENSG00000118257	ENST00000360409	214632_at
ENSG00000118257	ENST00000357785	214632_at
ENSG00000118257	ENST00000412873	214632_at
ENSG00000118257	ENST00000467850	214632_at
ENSG00000132704	ENST00000368178	221239_s_at
ENSG00000132704	ENST00000361516	221239_s_at
ENSG00000073754	ENST00000368174	206680_at
ENSG00000227295	ENST00000413990	214446_at
ENSG00000158473	ENST00000368171	205789_at
ENSG00000158473	ENST00000673723	205789_at
ENSG00000158473	ENST00000673623	205789_at
ENSG00000158473	ENST00000674085	205789_at
ENSG00000158473	ENST00000673701	205789_at
ENSG00000158481	ENST00000368170	205987_at
ENSG00000158481	ENST00000443761	205987_at
ENSG00000158485	ENST00000451207	206749_at
ENSG00000158485	ENST00000368168	206749_at
ENSG00000158488	ENST00000444681	208592_s_at
ENSG00000158488	ENST00000368167	208592_s_at
ENSG00000158488	ENST00000368163	208592_s_at
ENSG00000158488	ENST00000368160	208592_s_at
ENSG00000158488	ENST00000368161	208592_s_at
ENSG00000158488	ENST00000464822	208592_s_at
ENSG00000023228	ENST00000233190	203039_s_at
ENSG00000023228	ENST00000423725	203039_s_at
ENSG00000023228	ENST00000457011	203039_s_at
ENSG00000023228	ENST00000440274	203039_s_at
ENSG00000023228	ENST00000449699	203039_s_at
ENSG00000023228	ENST00000432169	203039_s_at
ENSG00000023228	ENST00000455934	203039_s_at
ENSG00000163554	ENST00000643759	206937_at
ENSG00000163554	ENST00000485680	206937_at
ENSG00000163563	ENST00000368141	204959_at
ENSG00000163563	ENST00000438394	204959_at
ENSG00000114942	ENST00000236957	200705_s_at
ENSG00000114942	ENST00000392222	200705_s_at
ENSG00000114942	ENST00000445505	200705_s_at
ENSG00000114942	ENST00000429769	200705_s_at
ENSG00000114942	ENST00000455150	200705_s_at
ENSG00000114942	ENST00000392221	200705_s_at
ENSG00000163565	ENST00000368131	206332_s_at
ENSG00000163565	ENST00000368132	206332_s_at
ENSG00000163565	ENST00000493884	206332_s_at
ENSG00000163565	ENST00000483916	206332_s_at
ENSG00000163565	ENST00000295809	206332_s_at
ENSG00000163565	ENST00000359709	206332_s_at
ENSG00000163565	ENST00000448393	206332_s_at
ENSG00000163565	ENST00000562225	206332_s_at
ENSG00000163565	ENST00000340979	206332_s_at
ENSG00000281780	ENST00000625269	200705_s_at
ENSG00000183671	ENST00000407325	214605_x_at
ENSG00000183671	ENST00000437420	214605_x_at
ENSG00000183671	ENST00000442134	214605_x_at
ENSG00000183671	ENST00000451790	214605_x_at
ENSG00000183671	ENST00000447845	214605_x_at
ENSG00000183671	ENST00000612892	214605_x_at
ENSG00000183671	ENST00000621141	214605_x_at
ENSG00000163568	ENST00000368130	206513_at
ENSG00000163568	ENST00000481829	206513_at
ENSG00000163568	ENST00000368129	206513_at
ENSG00000114948	ENST00000264377	206046_at
ENSG00000114948	ENST00000374415	206046_at
ENSG00000114948	ENST00000444281	206046_at
ENSG00000213088	ENST00000368122	208335_s_at
ENSG00000213088	ENST00000368121	208335_s_at
ENSG00000213088	ENST00000435307	208335_s_at
ENSG00000213088	ENST00000537147	208335_s_at
ENSG00000196184	ENST00000642080	221346_at
ENSG00000196184	ENST00000423932	221346_at
ENSG00000196184	ENST00000641630	221346_at
ENSG00000132703	ENST00000255040	206350_at
ENSG00000132693	ENST00000255030	37020_at
ENSG00000132693	ENST00000473196	37020_at
ENSG00000132693	ENST00000437342	37020_at
ENSG00000132693	ENST00000368112	37020_at
ENSG00000132693	ENST00000489317	37020_at
ENSG00000132693	ENST00000368110	37020_at
ENSG00000158714	ENST00000289707	219386_s_at
ENSG00000158714	ENST00000471286	219386_s_at
ENSG00000158714	ENST00000497141	219386_s_at
ENSG00000213085	ENST00000479861	220308_at
ENSG00000213085	ENST00000476696	220308_at
ENSG00000213085	ENST00000368099	220308_at
ENSG00000213085	ENST00000426543	220308_at
ENSG00000118263	ENST00000309446	204334_at
ENSG00000118263	ENST00000421199	204334_at
ENSG00000118263	ENST00000412414	204334_at
ENSG00000158710	ENST00000368096	210978_s_at
ENSG00000158710	ENST00000368097	210978_s_at
ENSG00000158710	ENST00000478033	210978_s_at
ENSG00000158710	ENST00000320307	210978_s_at
ENSG00000158710	ENST00000397334	210978_s_at
ENSG00000118260	ENST00000430624	204313_s_at
ENSG00000118260	ENST00000432329	204313_s_at
ENSG00000118260	ENST00000353267	204313_s_at
ENSG00000118260	ENST00000448277	204313_s_at
ENSG00000118260	ENST00000494983	204313_s_at
ENSG00000177807	ENST00000644903	206692_at
ENSG00000177807	ENST00000638728	206692_at
ENSG00000177807	ENST00000638868	206692_at
ENSG00000162728	ENST00000368088	207527_at
ENSG00000018625	ENST00000361216	203296_s_at
ENSG00000018625	ENST00000447527	203296_s_at
ENSG00000143318	ENST00000368078	219645_at
ENSG00000163251	ENST00000295417	206136_at
ENSG00000162734	ENST00000360472	200788_s_at
ENSG00000162734	ENST00000368076	200788_s_at
ENSG00000118231	ENST00000264376	207532_at
ENSG00000163254	ENST00000282141	207531_at
ENSG00000132716	ENST00000368073	216885_s_at
ENSG00000132716	ENST00000326837	216885_s_at
ENSG00000132716	ENST00000368074	216885_s_at
ENSG00000182187	ENST00000260988	207715_at
ENSG00000168582	ENST00000304502	207587_at
ENSG00000138413	ENST00000345146	201193_at
ENSG00000138413	ENST00000446179	201193_at
ENSG00000138413	ENST00000415913	201193_at
ENSG00000138413	ENST00000484575	201193_at
ENSG00000258465	ENST00000647676	216885_s_at
ENSG00000258465	ENST00000556710	216885_s_at
ENSG00000162735	ENST00000368072	201707_at
ENSG00000162735	ENST00000472750	201707_at
ENSG00000162735	ENST00000467711	201707_at
ENSG00000122218	ENST00000241704	208684_at
ENSG00000122218	ENST00000649963	208684_at
ENSG00000122218	ENST00000649676	208684_at
ENSG00000122218	ENST00000368069	208684_at
ENSG00000122218	ENST00000647693	208684_at
ENSG00000122218	ENST00000650154	208684_at
ENSG00000122218	ENST00000649787	208684_at
ENSG00000122218	ENST00000647799	208684_at
ENSG00000122218	ENST00000648805	208684_at
ENSG00000122218	ENST00000648280	208684_at
ENSG00000122218	ENST00000647683	208684_at
ENSG00000122218	ENST00000649231	208684_at
ENSG00000122218	ENST00000648501	208684_at
ENSG00000144407	ENST00000617735	206772_at
ENSG00000144407	ENST00000272847	206772_at
ENSG00000229670	ENST00000426801	201928_at
ENSG00000078018	ENST00000199940	210015_s_at
ENSG00000078018	ENST00000360351	210015_s_at
ENSG00000078018	ENST00000361559	210015_s_at
ENSG00000078018	ENST00000673860	210015_s_at
ENSG00000078018	ENST00000392194	210015_s_at
ENSG00000078018	ENST00000447185	210015_s_at
ENSG00000078018	ENST00000475600	210015_s_at
ENSG00000235082	ENST00000439961	208761_s_at
ENSG00000171786	ENST00000302101	214628_at
ENSG00000066294	ENST00000368054	205988_at
ENSG00000066294	ENST00000534968	205988_at
ENSG00000117090	ENST00000302035	206181_at
ENSG00000117090	ENST00000538290	206181_at
ENSG00000117091	ENST00000368046	204118_at
ENSG00000026751	ENST00000368043	219159_s_at
ENSG00000026751	ENST00000368042	219159_s_at
ENSG00000026751	ENST00000484221	219159_s_at
ENSG00000026751	ENST00000458602	219159_s_at
ENSG00000026751	ENST00000441662	219159_s_at
ENSG00000026751	ENST00000621377	219159_s_at
ENSG00000122223	ENST00000368034	220307_at
ENSG00000213080	ENST00000425270	202043_s_at
ENSG00000158769	ENST00000368026	221664_s_at
ENSG00000158769	ENST00000621309	221664_s_at
ENSG00000158769	ENST00000537746	221664_s_at
ENSG00000270149	ENST00000289779	221664_s_at
ENSG00000115361	ENST00000652584	206068_s_at
ENSG00000115361	ENST00000233710	206068_s_at
ENSG00000115365	ENST00000443314	202020_s_at
ENSG00000115365	ENST00000441020	202020_s_at
ENSG00000115365	ENST00000450366	202020_s_at
ENSG00000143256	ENST00000368010	218336_at
ENSG00000158793	ENST00000496768	202891_at
ENSG00000158793	ENST00000479266	202891_at
ENSG00000158793	ENST00000368009	202891_at
ENSG00000158793	ENST00000477684	202891_at
ENSG00000158793	ENST00000368007	202891_at
ENSG00000158793	ENST00000492411	202891_at
ENSG00000158793	ENST00000392190	202891_at
ENSG00000158793	ENST00000496861	202891_at
ENSG00000158793	ENST00000491497	202891_at
ENSG00000158793	ENST00000485594	202891_at
ENSG00000158793	ENST00000461376	202891_at
ENSG00000158796	ENST00000368006	215158_s_at
ENSG00000158796	ENST00000458050	215158_s_at
ENSG00000158796	ENST00000545495	215158_s_at
ENSG00000158796	ENST00000489249	215158_s_at
ENSG00000158796	ENST00000490843	215158_s_at
ENSG00000158796	ENST00000486041	215158_s_at
ENSG00000158796	ENST00000464113	215158_s_at
ENSG00000158796	ENST00000473679	215158_s_at
ENSG00000158796	ENST00000463227	215158_s_at
ENSG00000158796	ENST00000496632	215158_s_at
ENSG00000021826	ENST00000673630	204920_at
ENSG00000021826	ENST00000673711	204920_at
ENSG00000021826	ENST00000233072	204920_at
ENSG00000021826	ENST00000674074	204920_at
ENSG00000021826	ENST00000673698	204920_at
ENSG00000021826	ENST00000645825	204920_at
ENSG00000021826	ENST00000479988	204920_at
ENSG00000021826	ENST00000430249	204920_at
ENSG00000021826	ENST00000451903	204920_at
ENSG00000143258	ENST00000289865	218367_x_at
ENSG00000143258	ENST00000368002	218367_x_at
ENSG00000143258	ENST00000368001	218367_x_at
ENSG00000143258	ENST00000487163	218367_x_at
ENSG00000143258	ENST00000482385	218367_x_at
ENSG00000143258	ENST00000493054	218367_x_at
ENSG00000143258	ENST00000485277	218367_x_at
ENSG00000143224	ENST00000352210	204788_s_at
ENSG00000143224	ENST00000367999	204788_s_at
ENSG00000143224	ENST00000651150	204788_s_at
ENSG00000143224	ENST00000539753	204788_s_at
ENSG00000143224	ENST00000652182	204788_s_at
ENSG00000143224	ENST00000652473	204788_s_at
ENSG00000143224	ENST00000544598	204788_s_at
ENSG00000143224	ENST00000495483	204788_s_at
ENSG00000143224	ENST00000462866	204788_s_at
ENSG00000143224	ENST00000652103	204788_s_at
ENSG00000143224	ENST00000650741	204788_s_at
ENSG00000143224	ENST00000652297	204788_s_at
ENSG00000143224	ENST00000494216	204788_s_at
ENSG00000143224	ENST00000462977	204788_s_at
ENSG00000143224	ENST00000460611	204788_s_at
ENSG00000143224	ENST00000537523	204788_s_at
ENSG00000143224	ENST00000541818	204788_s_at
ENSG00000143224	ENST00000652100	204788_s_at
ENSG00000143224	ENST00000537829	204788_s_at
ENSG00000143224	ENST00000466452	204788_s_at
ENSG00000158850	ENST00000319769	210243_s_at
ENSG00000158850	ENST00000470882	210243_s_at
ENSG00000158850	ENST00000622395	210243_s_at
ENSG00000158850	ENST00000367998	210243_s_at
ENSG00000158850	ENST00000486938	210243_s_at
ENSG00000158864	ENST00000676600	201966_at
ENSG00000158864	ENST00000677550	201966_at
ENSG00000158864	ENST00000676653	201966_at
ENSG00000158864	ENST00000678507	201966_at
ENSG00000158864	ENST00000679064	201966_at
ENSG00000158864	ENST00000677383	201966_at
ENSG00000158864	ENST00000677579	201966_at
ENSG00000158864	ENST00000679215	201966_at
ENSG00000158864	ENST00000678793	201966_at
ENSG00000158864	ENST00000677178	201966_at
ENSG00000158864	ENST00000678052	201966_at
ENSG00000158864	ENST00000677138	201966_at
ENSG00000158864	ENST00000677457	201966_at
ENSG00000158864	ENST00000677613	201966_at
ENSG00000158864	ENST00000677925	201966_at
ENSG00000158864	ENST00000676535	201966_at
ENSG00000158864	ENST00000677547	201966_at
ENSG00000158864	ENST00000678613	201966_at
ENSG00000158864	ENST00000677231	201966_at
ENSG00000158864	ENST00000679282	201966_at
ENSG00000158864	ENST00000677081	201966_at
ENSG00000158864	ENST00000677350	201966_at
ENSG00000158864	ENST00000678605	201966_at
ENSG00000158864	ENST00000677809	201966_at
ENSG00000158864	ENST00000678966	201966_at
ENSG00000158864	ENST00000678911	201966_at
ENSG00000158864	ENST00000677807	201966_at
ENSG00000158864	ENST00000677846	201966_at
ENSG00000158864	ENST00000678492	201966_at
ENSG00000158864	ENST00000679176	201966_at
ENSG00000158864	ENST00000367993	201966_at
ENSG00000158864	ENST00000676991	201966_at
ENSG00000158864	ENST00000678130	201966_at
ENSG00000158864	ENST00000496553	201966_at
ENSG00000158864	ENST00000467295	201966_at
ENSG00000158864	ENST00000392179	201966_at
ENSG00000158864	ENST00000678511	201966_at
ENSG00000158864	ENST00000677453	201966_at
ENSG00000158864	ENST00000677736	201966_at
ENSG00000158864	ENST00000678328	201966_at
ENSG00000158864	ENST00000676583	201966_at
ENSG00000158864	ENST00000493849	201966_at
ENSG00000158864	ENST00000677657	201966_at
ENSG00000158864	ENST00000676726	201966_at
ENSG00000158864	ENST00000677916	201966_at
ENSG00000158864	ENST00000677495	201966_at
ENSG00000158864	ENST00000678484	201966_at
ENSG00000158864	ENST00000679239	201966_at
ENSG00000158864	ENST00000677050	201966_at
ENSG00000158864	ENST00000678850	201966_at
ENSG00000158864	ENST00000677653	201966_at
ENSG00000158864	ENST00000678783	201966_at
ENSG00000158864	ENST00000676871	201966_at
ENSG00000158864	ENST00000677577	201966_at
ENSG00000158864	ENST00000678982	201966_at
ENSG00000158864	ENST00000677063	201966_at
ENSG00000158864	ENST00000677045	201966_at
ENSG00000158864	ENST00000677837	201966_at
ENSG00000158864	ENST00000679169	201966_at
ENSG00000158864	ENST00000678880	201966_at
ENSG00000158864	ENST00000677745	201966_at
ENSG00000158864	ENST00000677358	201966_at
ENSG00000158864	ENST00000677089	201966_at
ENSG00000158864	ENST00000480762	201966_at
ENSG00000158864	ENST00000678532	201966_at
ENSG00000158864	ENST00000677643	201966_at
ENSG00000158864	ENST00000678648	201966_at
ENSG00000158864	ENST00000677336	201966_at
ENSG00000158864	ENST00000677471	201966_at
ENSG00000158864	ENST00000677948	201966_at
ENSG00000158864	ENST00000678068	201966_at
ENSG00000158864	ENST00000676972	201966_at
ENSG00000158864	ENST00000678559	201966_at
ENSG00000158864	ENST00000676795	201966_at
ENSG00000158864	ENST00000677103	201966_at
ENSG00000158864	ENST00000679142	201966_at
ENSG00000158864	ENST00000676770	201966_at
ENSG00000158864	ENST00000677033	201966_at
ENSG00000158864	ENST00000679071	201966_at
ENSG00000158864	ENST00000678356	201966_at
ENSG00000158864	ENST00000465923	201966_at
ENSG00000158864	ENST00000483804	201966_at
ENSG00000158864	ENST00000468828	201966_at
ENSG00000158864	ENST00000492153	201966_at
ENSG00000158869	ENST00000490414	204232_at
ENSG00000158869	ENST00000289902	204232_at
ENSG00000158874	ENST00000481413	219466_s_at
ENSG00000158874	ENST00000367990	219466_s_at
ENSG00000158874	ENST00000463812	219466_s_at
ENSG00000158874	ENST00000468465	219466_s_at
ENSG00000158874	ENST00000481511	219466_s_at
ENSG00000158874	ENST00000464492	219466_s_at
ENSG00000158874	ENST00000491350	219466_s_at
ENSG00000158874	ENST00000463273	219466_s_at
ENSG00000158874	ENST00000469730	219466_s_at
ENSG00000178568	ENST00000342788	206794_at
ENSG00000178568	ENST00000436443	206794_at
ENSG00000178568	ENST00000402597	206794_at
ENSG00000030419	ENST00000342002	220567_at
ENSG00000030419	ENST00000434687	220567_at
ENSG00000030419	ENST00000484040	220567_at
ENSG00000030419	ENST00000453575	220567_at
ENSG00000030419	ENST00000412444	220567_at
ENSG00000030419	ENST00000439848	220567_at
ENSG00000030419	ENST00000374326	220567_at
ENSG00000030419	ENST00000431520	220567_at
ENSG00000030419	ENST00000457361	220567_at
ENSG00000030419	ENST00000451136	220567_at
ENSG00000138376	ENST00000260947	205345_at
ENSG00000138376	ENST00000471590	205345_at
ENSG00000138376	ENST00000432456	205345_at
ENSG00000138376	ENST00000619009	205345_at
ENSG00000138376	ENST00000617164	205345_at
ENSG00000138376	ENST00000613374	205345_at
ENSG00000138376	ENST00000650978	205345_at
ENSG00000138376	ENST00000613706	205345_at
ENSG00000138376	ENST00000421162	205345_at
ENSG00000138376	ENST00000613192	205345_at
ENSG00000138376	ENST00000455743	205345_at
ENSG00000138376	ENST00000620057	205345_at
ENSG00000138363	ENST00000236959	208758_at
ENSG00000138363	ENST00000443953	208758_at
ENSG00000138363	ENST00000435675	208758_at
ENSG00000138363	ENST00000426233	208758_at
ENSG00000138363	ENST00000479093	208758_at
ENSG00000158887	ENST00000463290	210280_at
ENSG00000158887	ENST00000533357	210280_at
ENSG00000158887	ENST00000672602	210280_at
ENSG00000158887	ENST00000674861	210280_at
ENSG00000158887	ENST00000491222	210280_at
ENSG00000158887	ENST00000672287	210280_at
ENSG00000158887	ENST00000526189	210280_at
ENSG00000158887	ENST00000476410	210280_at
ENSG00000158887	ENST00000488271	210280_at
ENSG00000143252	ENST00000342751	215088_s_at
ENSG00000143252	ENST00000367975	215088_s_at
ENSG00000143252	ENST00000392169	215088_s_at
ENSG00000143252	ENST00000513009	215088_s_at
ENSG00000143252	ENST00000470743	215088_s_at
ENSG00000143226	ENST00000483665	203561_at
ENSG00000143226	ENST00000271450	203561_at
ENSG00000143226	ENST00000471026	203561_at
ENSG00000143226	ENST00000461298	203561_at
ENSG00000143226	ENST00000486608	203561_at
ENSG00000173110	ENST00000309758	117_at
ENSG00000244682	ENST00000466542	203561_at
ENSG00000225217	ENST00000445535	117_at
ENSG00000162747	ENST00000650385	204007_at
ENSG00000162747	ENST00000367964	204007_at
ENSG00000162747	ENST00000613418	204007_at
ENSG00000162747	ENST00000614870	204007_at
ENSG00000072694	ENST00000236937	210889_s_at
ENSG00000072694	ENST00000367961	210889_s_at
ENSG00000072694	ENST00000358671	210889_s_at
ENSG00000072694	ENST00000480308	210889_s_at
ENSG00000081721	ENST00000484291	218576_s_at
ENSG00000081721	ENST00000367943	218576_s_at
ENSG00000118217	ENST00000367942	203952_at
ENSG00000117143	ENST00000367926	209340_at
ENSG00000117143	ENST00000367925	209340_at
ENSG00000117143	ENST00000367924	209340_at
ENSG00000117143	ENST00000486089	209340_at
ENSG00000117143	ENST00000271469	209340_at
ENSG00000162733	ENST00000446985	205168_at
ENSG00000162733	ENST00000367921	205168_at
ENSG00000162733	ENST00000367922	205168_at
ENSG00000132196	ENST00000485405	220081_x_at
ENSG00000132196	ENST00000254521	220081_x_at
ENSG00000132196	ENST00000649629	220081_x_at
ENSG00000132196	ENST00000470195	220081_x_at
ENSG00000117152	ENST00000421743	204337_at
ENSG00000117152	ENST00000367909	204337_at
ENSG00000117152	ENST00000367908	204337_at
ENSG00000117152	ENST00000491263	204337_at
ENSG00000143248	ENST00000313961	209071_s_at
ENSG00000143248	ENST00000313961	218353_at
ENSG00000143248	ENST00000527988	209071_s_at
ENSG00000143248	ENST00000531954	209071_s_at
ENSG00000143248	ENST00000618415	209071_s_at
ENSG00000143248	ENST00000618415	218353_at
ENSG00000185630	ENST00000420696	205253_at
ENSG00000185630	ENST00000367897	205253_at
ENSG00000185630	ENST00000559240	205253_at
ENSG00000185630	ENST00000560469	205253_at
ENSG00000185630	ENST00000496120	205253_at
ENSG00000185630	ENST00000468104	205253_at
ENSG00000185630	ENST00000560641	205253_at
ENSG00000185630	ENST00000465089	205253_at
ENSG00000185630	ENST00000612123	205253_at
ENSG00000185630	ENST00000540236	205253_at
ENSG00000143171	ENST00000359842	205954_at
ENSG00000143171	ENST00000619224	205954_at
ENSG00000143198	ENST00000367889	201403_s_at
ENSG00000143198	ENST00000495447	201403_s_at
ENSG00000143198	ENST00000367885	201403_s_at
ENSG00000143198	ENST00000367884	201403_s_at
ENSG00000143198	ENST00000367883	201403_s_at
ENSG00000143198	ENST00000627653	201403_s_at
ENSG00000143149	ENST00000354775	201612_at
ENSG00000143149	ENST00000463610	201612_at
ENSG00000206990	ENST00000384263	201612_at
ENSG00000143179	ENST00000367879	209825_s_at
ENSG00000143179	ENST00000642653	209825_s_at
ENSG00000143179	ENST00000462329	209825_s_at
ENSG00000143179	ENST00000464197	209825_s_at
ENSG00000143179	ENST00000469256	209825_s_at
ENSG00000143179	ENST00000470820	209825_s_at
ENSG00000143179	ENST00000463772	209825_s_at
ENSG00000143179	ENST00000479872	209825_s_at
ENSG00000143179	ENST00000475333	209825_s_at
ENSG00000232341	ENST00000447259	200089_s_at
ENSG00000143167	ENST00000527955	205929_at
ENSG00000143167	ENST00000367868	205929_at
ENSG00000143190	ENST00000367866	206789_s_at
ENSG00000143190	ENST00000271411	206789_s_at
ENSG00000143190	ENST00000429375	206789_s_at
ENSG00000143190	ENST00000367865	206789_s_at
ENSG00000143190	ENST00000541643	206789_s_at
ENSG00000143190	ENST00000648671	206789_s_at
ENSG00000143190	ENST00000367862	206789_s_at
ENSG00000198821	ENST00000483825	210031_at
ENSG00000198821	ENST00000362089	210031_at
ENSG00000198821	ENST00000392122	210031_at
ENSG00000198821	ENST00000476733	210031_at
ENSG00000198821	ENST00000470379	210031_at
ENSG00000143162	ENST00000370509	201200_at
ENSG00000143199	ENST00000545172	214547_at
ENSG00000143199	ENST00000367851	214547_at
ENSG00000143199	ENST00000485964	214547_at
ENSG00000143199	ENST00000367848	214547_at
ENSG00000224837	ENST00000443090	213129_s_at
ENSG00000143147	ENST00000367838	214104_at
ENSG00000143147	ENST00000478868	214104_at
ENSG00000143147	ENST00000367836	214104_at
ENSG00000143147	ENST00000367835	214104_at
ENSG00000143147	ENST00000546300	214104_at
ENSG00000143147	ENST00000271357	214104_at
ENSG00000143147	ENST00000539777	214104_at
ENSG00000143147	ENST00000537209	214104_at
ENSG00000143178	ENST00000367821	206838_at
ENSG00000143178	ENST00000431969	206838_at
ENSG00000143178	ENST00000441464	206838_at
ENSG00000143178	ENST00000465440	206838_at
ENSG00000143185	ENST00000367819	214567_s_at
ENSG00000143184	ENST00000367818	214567_s_at
ENSG00000143184	ENST00000367818	206365_at
ENSG00000143196	ENST00000367817	213068_at
ENSG00000285622	ENST00000650631	213068_at
ENSG00000143153	ENST00000367816	201242_s_at
ENSG00000143153	ENST00000367815	201242_s_at
ENSG00000143156	ENST00000493481	219553_at
ENSG00000143156	ENST00000472647	219553_at
ENSG00000143156	ENST00000367811	219553_at
ENSG00000143156	ENST00000525440	219553_at
ENSG00000143156	ENST00000483228	219553_at
ENSG00000117475	ENST00000367808	32088_at
ENSG00000198734	ENST00000367797	204714_s_at
ENSG00000198734	ENST00000495481	204714_s_at
ENSG00000198734	ENST00000367796	204714_s_at
ENSG00000174175	ENST00000426706	206049_at
ENSG00000174175	ENST00000263686	206049_at
ENSG00000174175	ENST00000466167	206049_at
ENSG00000115425	ENST00000442122	221142_s_at
ENSG00000115425	ENST00000265322	221142_s_at
ENSG00000115425	ENST00000461330	221142_s_at
ENSG00000115425	ENST00000464737	221142_s_at
ENSG00000115425	ENST00000497889	221142_s_at
ENSG00000079246	ENST00000392133	208642_s_at
ENSG00000079246	ENST00000460284	208642_s_at
ENSG00000079246	ENST00000485763	208642_s_at
ENSG00000079246	ENST00000392132	208642_s_at
ENSG00000188404	ENST00000236147	204563_at
ENSG00000188404	ENST00000650983	204563_at
ENSG00000007908	ENST00000367775	206211_at
ENSG00000007908	ENST00000367777	206211_at
ENSG00000007908	ENST00000367776	206211_at
ENSG00000007908	ENST00000333360	206211_at
ENSG00000138375	ENST00000357276	218452_at
ENSG00000075945	ENST00000361580	203333_at
ENSG00000075945	ENST00000367765	203333_at
ENSG00000075945	ENST00000367767	203333_at
ENSG00000075945	ENST00000538366	203333_at
ENSG00000197756	ENST00000491306	201429_s_at
ENSG00000197756	ENST00000478153	201429_s_at
ENSG00000197756	ENST00000490649	201429_s_at
ENSG00000197756	ENST00000487233	201429_s_at
ENSG00000197756	ENST00000420712	201429_s_at
ENSG00000197756	ENST00000359681	201429_s_at
ENSG00000197756	ENST00000456586	201429_s_at
ENSG00000115457	ENST00000233809	202718_at
ENSG00000115457	ENST00000490362	202718_at
ENSG00000115457	ENST00000456764	202718_at
ENSG00000115457	ENST00000436812	202718_at
ENSG00000115461	ENST00000233813	203426_s_at
ENSG00000116132	ENST00000239461	205991_s_at
ENSG00000118245	ENST00000236979	206568_at
ENSG00000007933	ENST00000367755	40665_at
ENSG00000079308	ENST00000646520	221246_x_at
ENSG00000079308	ENST00000646520	221748_s_at
ENSG00000079308	ENST00000171887	221246_x_at
ENSG00000079308	ENST00000171887	221748_s_at
ENSG00000079308	ENST00000651849	221246_x_at
ENSG00000079308	ENST00000651849	221748_s_at
ENSG00000010932	ENST00000617670	205666_at
ENSG00000010932	ENST00000367750	205666_at
ENSG00000010932	ENST00000469112	205666_at
ENSG00000010932	ENST00000354841	205666_at
ENSG00000010932	ENST00000469711	205666_at
ENSG00000010932	ENST00000402921	205666_at
ENSG00000076258	ENST00000367749	206263_at
ENSG00000285665	ENST00000649925	208901_s_at
ENSG00000034971	ENST00000638471	210155_at
ENSG00000034971	ENST00000037502	210155_at
ENSG00000117533	ENST00000236192	207350_s_at
ENSG00000117533	ENST00000474047	207350_s_at
ENSG00000117533	ENST00000367740	207350_s_at
ENSG00000117533	ENST00000482519	207350_s_at
ENSG00000010165	ENST00000362019	206468_s_at
ENSG00000010165	ENST00000367737	206468_s_at
ENSG00000010165	ENST00000361735	206468_s_at
ENSG00000010165	ENST00000466643	206468_s_at
ENSG00000135845	ENST00000344529	202846_s_at
ENSG00000135845	ENST00000367728	202846_s_at
ENSG00000135845	ENST00000478184	202846_s_at
ENSG00000180871	ENST00000318507	207008_at
ENSG00000094975	ENST00000367723	203429_s_at
ENSG00000094975	ENST00000263688	203429_s_at
ENSG00000094975	ENST00000616058	203429_s_at
ENSG00000094975	ENST00000608151	203429_s_at
ENSG00000163464	ENST00000295683	207094_at
ENSG00000127837	ENST00000248450	201511_at
ENSG00000127837	ENST00000444053	201511_at
ENSG00000127837	ENST00000475678	201511_at
ENSG00000127837	ENST00000420660	201511_at
ENSG00000127837	ENST00000494720	201511_at
