Gene stable ID	Transcript stable ID	AFFY Drosophila 2 probe
FBgn0052423	FBtr0333289	1637552_s_at
FBgn0052423	FBtr0077173	1632939_s_at
FBgn0052423	FBtr0077173	1637552_s_at
FBgn0052423	FBtr0301599	1637552_s_at
FBgn0052423	FBtr0077172	1636443_s_at
FBgn0052423	FBtr0077172	1637552_s_at
FBgn0034527	FBtr0086226	1631690_a_at
FBgn0034527	FBtr0086225	1630411_at
FBgn0034527	FBtr0086225	1631690_a_at
FBgn0023522	FBtr0332587	1624489_a_at
FBgn0023522	FBtr0070318	1624489_a_at
FBgn0023522	FBtr0070319	1624489_a_at
FBgn0023522	FBtr0332588	1624489_a_at
FBgn0023522	FBtr0070320	1624489_a_at
FBgn0038626	FBtr0083631	1626462_at
FBgn0034389	FBtr0330005	1633447_at
FBgn0034389	FBtr0330005	1634175_at
FBgn0034389	FBtr0330004	1633447_at
FBgn0034389	FBtr0330004	1634175_at
FBgn0034389	FBtr0346955	1633447_at
FBgn0034389	FBtr0346955	1634175_at
FBgn0034389	FBtr0110970	1633447_at
FBgn0034389	FBtr0110970	1634175_at
FBgn0034389	FBtr0345950	1633447_at
FBgn0034389	FBtr0345950	1634175_at
FBgn0034389	FBtr0110971	1633447_at
FBgn0086359	FBtr0082181	1625685_at
FBgn0040338	FBtr0070184	1634959_at
FBgn0003118	FBtr0334554	1633241_at
FBgn0003118	FBtr0334554	1630010_a_at
FBgn0003118	FBtr0089715	1633241_at
FBgn0003118	FBtr0089715	1630010_a_at
FBgn0003118	FBtr0089717	1630010_a_at
FBgn0003118	FBtr0089716	1630010_a_at
FBgn0035422	FBtr0302301	1625991_s_at
FBgn0035422	FBtr0306567	1625991_s_at
FBgn0035422	FBtr0073098	1625991_s_at
FBgn0035422	FBtr0073095	1625991_s_at
FBgn0035422	FBtr0073097	1625991_s_at
FBgn0035422	FBtr0302300	1625991_s_at
FBgn0262849	FBtr0306147	1626438_at
FBgn0038647	FBtr0083673	1641250_at
FBgn0042710	FBtr0085011	1631442_at
FBgn0082980	FBtr0309749	1631015_s_at
FBgn0024196	FBtr0086920	1625632_at
FBgn0034293	FBtr0473585	1636005_at
FBgn0034293	FBtr0473584	1636005_at
FBgn0283531	FBtr0300382	1636572_at
FBgn0283531	FBtr0335133	1636572_at
FBgn0263624	FBtr0309988	1628137_at
FBgn0042118	FBtr0333582	1631558_at
FBgn0042118	FBtr0077022	1631558_at
FBgn0038768	FBtr0083831	1626360_at
FBgn0024555	FBtr0114604	1637302_s_at
FBgn0024555	FBtr0114604	1638710_at
FBgn0038993	FBtr0084269	1641426_at
FBgn0053322	FBtr0081455	1626365_at
FBgn0029997	FBtr0071109	1629104_at
FBgn0029997	FBtr0071109	1625362_at
FBgn0029997	FBtr0071111	1629104_at
FBgn0029997	FBtr0071111	1625362_at
FBgn0029997	FBtr0071110	1629104_at
FBgn0029997	FBtr0340140	1629104_at
FBgn0262007	FBtr0303833	1633009_a_at
FBgn0003430	FBtr0077499	1640129_at
FBgn0030753	FBtr0074278	1637470_at
FBgn0030753	FBtr0343349	1637470_at
FBgn0000137	FBtr0070075	1635124_at
FBgn0033309	FBtr0088730	1622944_at
FBgn0033309	FBtr0339357	1622944_at
FBgn0037721	FBtr0082104	1627645_at
FBgn0037721	FBtr0334619	1627645_at
FBgn0267790	FBtr0304684	1633767_at
FBgn0267790	FBtr0082123	1633767_at
FBgn0032287	FBtr0080108	1623839_at
FBgn0265365	FBtr0339556	1641046_at
FBgn0001092	FBtr0332618	1627915_a_at
FBgn0001092	FBtr0332618	1632667_s_at
FBgn0001092	FBtr0332618	AFFX-Dros-GAPDH_M_at
FBgn0001092	FBtr0332618	AFFX-Dros-GAPDH_5_at
FBgn0001092	FBtr0332618	AFFX-Dros-GAPDH_3_at
FBgn0001092	FBtr0074112	1627915_a_at
FBgn0001092	FBtr0074112	1632667_s_at
FBgn0001092	FBtr0074112	AFFX-Dros-GAPDH_M_at
FBgn0001092	FBtr0074112	AFFX-Dros-GAPDH_5_at
FBgn0001092	FBtr0074112	AFFX-Dros-GAPDH_3_at
FBgn0003015	FBtr0081954	1640576_a_at
FBgn0003015	FBtr0081954	1639953_at
FBgn0003015	FBtr0081954	1631153_at
FBgn0003015	FBtr0081956	1640576_a_at
FBgn0003015	FBtr0081956	1639953_at
FBgn0003015	FBtr0081956	1631153_at
FBgn0053483	FBtr0089295	1636529_at
FBgn0053483	FBtr0303425	1636529_at
FBgn0060296	FBtr0072417	1628875_at
FBgn0060296	FBtr0333813	1628875_at
FBgn0060296	FBtr0333814	1628875_at
FBgn0033366	FBtr0339288	1641280_at
FBgn0033366	FBtr0339288	1633048_at
FBgn0033366	FBtr0088664	1641280_at
FBgn0053703	FBtr0091691	1639627_at
FBgn0085357	FBtr0112530	1640802_at
FBgn0035656	FBtr0077070	1640221_at
FBgn0035656	FBtr0332041	1640221_at
FBgn0034530	FBtr0086253	1630711_at
FBgn0034530	FBtr0300698	1630711_at
FBgn0034530	FBtr0300698	1640239_at
FBgn0034985	FBtr0343435	1628666_at
FBgn0034985	FBtr0343434	1628666_at
FBgn0034985	FBtr0072257	1628666_at
FBgn0010382	FBtr0080773	1626249_s_at
FBgn0010382	FBtr0080777	1626249_s_at
FBgn0010382	FBtr0080776	1626249_s_at
FBgn0010382	FBtr0080774	1626249_s_at
FBgn0010382	FBtr0080775	1626249_s_at
FBgn0010382	FBtr0305561	1626249_s_at
FBgn0010240	FBtr0074129	1623048_a_at
FBgn0262513	FBtr0087070	1641684_at
FBgn0037323	FBtr0344832	1631323_a_at
FBgn0037323	FBtr0078795	1631323_a_at
FBgn0040797	FBtr0302928	1631695_at
FBgn0030301	FBtr0332619	1639673_at
FBgn0030301	FBtr0073499	1626932_at
FBgn0030301	FBtr0073499	1639673_at
FBgn0283547	FBtr0445447	1628899_at
FBgn0010421	FBtr0082310	1633349_at
FBgn0037862	FBtr0082336	1630300_at
FBgn0051852	FBtr0080466	1636327_at
FBgn0030777	FBtr0074361	1635525_at
FBgn0053272	FBtr0076159	1639005_x_at
FBgn0050154	FBtr0086215	1640217_at
FBgn0038818	FBtr0083937	1628288_s_at
FBgn0038818	FBtr0334642	1628288_s_at
FBgn0038818	FBtr0083936	1628288_s_at
FBgn0035078	FBtr0304800	1636951_at
FBgn0030492	FBtr0073782	1636235_at
FBgn0030658	FBtr0074046	1636142_at
FBgn0038706	FBtr0083770	1641363_at
FBgn0037482	FBtr0081605	1641115_at
FBgn0028342	FBtr0343981	1637748_at
FBgn0028342	FBtr0343981	1637737_at
FBgn0028342	FBtr0332896	1637737_at
FBgn0028342	FBtr0071438	1637737_at
FBgn0031144	FBtr0077267	1624100_at
FBgn0031144	FBtr0340441	1624100_at
FBgn0027291	FBtr0307904	1634846_a_at
FBgn0027291	FBtr0336668	1634846_a_at
FBgn0027291	FBtr0074780	1634846_a_at
FBgn0263102	FBtr0330607	1639136_s_at
FBgn0263102	FBtr0088276	1639136_s_at
FBgn0263102	FBtr0088275	1639136_s_at
FBgn0263102	FBtr0088280	1639136_s_at
FBgn0263102	FBtr0088281	1639136_s_at
FBgn0263102	FBtr0346958	1639136_s_at
FBgn0263102	FBtr0088277	1639136_s_at
FBgn0263102	FBtr0088278	1639136_s_at
FBgn0263102	FBtr0088282	1639136_s_at
FBgn0263102	FBtr0100606	1639136_s_at
FBgn0263102	FBtr0088279	1639136_s_at
FBgn0263102	FBtr0100607	1639136_s_at
FBgn0052590	FBtr0073988	1640603_at
FBgn0038685	FBtr0083734	1626250_at
FBgn0039858	FBtr0085799	1632248_s_at
FBgn0039858	FBtr0085802	1632248_s_at
FBgn0039858	FBtr0085803	1632248_s_at
FBgn0039858	FBtr0333328	1632248_s_at
FBgn0039858	FBtr0333328	1641355_a_at
FBgn0039858	FBtr0085800	1632248_s_at
FBgn0038209	FBtr0082906	1640450_at
FBgn0053770	FBtr0290125	1628535_at
FBgn0053243	FBtr0300092	1630855_s_at
FBgn0040208	FBtr0334909	1626706_at
FBgn0040208	FBtr0078827	1626706_at
FBgn0264776	FBtr0334152	1640720_a_at
FBgn0264776	FBtr0334152	1623028_at
FBgn0034248	FBtr0329863	1637988_at
FBgn0034248	FBtr0086902	1637988_at
FBgn0034248	FBtr0345525	1637988_at
FBgn0052570	FBtr0074326	1637472_at
FBgn0259721	FBtr0299976	1639307_at
FBgn0015381	FBtr0079145	1635606_at
FBgn0015381	FBtr0333245	1635606_at
FBgn0028509	FBtr0080547	1624589_a_at
FBgn0028509	FBtr0080548	1624589_a_at
FBgn0028509	FBtr0080546	1624589_a_at
FBgn0027549	FBtr0333949	1624396_at
FBgn0027549	FBtr0334615	1624396_at
FBgn0027549	FBtr0076684	1624396_at
FBgn0262167	FBtr0084645	1637397_a_at
FBgn0262167	FBtr0334335	1637397_a_at
FBgn0086663	FBtr0091602	1626693_at
FBgn0086663	FBtr0091602	1625248_at
FBgn0086663	FBtr0091602	1629867_a_at
FBgn0033069	FBtr0085990	1624239_at
FBgn0003448	FBtr0080739	1636646_at
FBgn0031606	FBtr0077455	1640456_at
FBgn0010803	FBtr0081981	1638511_at
FBgn0010803	FBtr0081981	1635547_a_at
FBgn0001087	FBtr0331710	1634453_at
FBgn0001087	FBtr0073842	1634453_at
FBgn0001087	FBtr0331709	1634453_at
FBgn0033248	FBtr0339283	1635973_at
FBgn0033248	FBtr0088870	1635973_at
FBgn0034742	FBtr0308603	1629510_at
FBgn0034742	FBtr0300409	1629510_at
FBgn0000108	FBtr0307294	1624033_at
FBgn0000108	FBtr0307293	1624033_at
FBgn0000108	FBtr0307295	1624033_at
FBgn0000108	FBtr0307291	1624033_at
FBgn0000108	FBtr0307292	1624033_at
FBgn0000108	FBtr0070109	1624033_at
FBgn0005779	FBtr0077660	1639436_at
FBgn0029568	FBtr0070203	1632992_at
FBgn0261612	FBtr0302925	1628609_at
FBgn0261612	FBtr0302925	1635738_at
FBgn0261612	FBtr0302925	1632631_at
FBgn0261612	FBtr0302924	1635738_at
FBgn0042693	FBtr0305034	1640602_s_at
FBgn0042693	FBtr0305033	1640602_s_at
FBgn0042693	FBtr0305032	1638741_at
FBgn0042693	FBtr0305032	1640602_s_at
FBgn0042693	FBtr0083553	1640602_s_at
FBgn0042693	FBtr0083554	1640602_s_at
FBgn0042693	FBtr0290319	1640602_s_at
FBgn0042693	FBtr0083552	1640602_s_at
FBgn0042693	FBtr0290320	1628476_at
FBgn0042693	FBtr0290320	1640602_s_at
FBgn0042693	FBtr0306646	1638741_at
FBgn0042693	FBtr0306646	1640602_s_at
FBgn0042693	FBtr0290321	1640602_s_at
FBgn0042693	FBtr0083556	1628476_at
FBgn0042693	FBtr0083556	1640602_s_at
FBgn0042693	FBtr0083555	1640602_s_at
FBgn0042693	FBtr0336466	1638741_at
FBgn0042693	FBtr0336466	1640602_s_at
FBgn0042693	FBtr0336467	1628476_at
FBgn0042693	FBtr0336467	1638741_at
FBgn0042693	FBtr0336467	1640602_s_at
FBgn0040257	FBtr0082337	1628449_at
FBgn0040305	FBtr0113323	1631619_a_at
FBgn0040305	FBtr0076459	1631619_a_at
FBgn0040305	FBtr0076460	1631619_a_at
FBgn0040305	FBtr0113324	1631619_a_at
FBgn0040305	FBtr0113322	1631619_a_at
FBgn0040305	FBtr0344237	1631619_a_at
FBgn0035239	FBtr0100191	1640732_s_at
FBgn0035239	FBtr0100190	1640732_s_at
FBgn0264815	FBtr0334135	1631411_at
FBgn0264815	FBtr0334135	1625724_at
FBgn0264815	FBtr0334140	1624542_at
FBgn0264815	FBtr0334140	1625724_at
FBgn0264815	FBtr0334141	1631411_at
FBgn0264815	FBtr0334141	1624542_at
FBgn0264815	FBtr0334141	1625724_at
FBgn0264815	FBtr0334142	1635231_at
FBgn0264815	FBtr0334142	1625724_at
FBgn0264815	FBtr0334139	1631411_at
FBgn0264815	FBtr0334139	1624542_at
FBgn0264815	FBtr0334137	1625724_at
FBgn0264815	FBtr0334136	1624542_at
FBgn0264815	FBtr0334138	1635231_at
FBgn0264815	FBtr0334138	1624542_at
FBgn0264815	FBtr0334138	1625724_at
FBgn0264815	FBtr0344148	1624542_at
FBgn0264815	FBtr0344148	1625724_at
FBgn0038238	FBtr0113233	1623709_at
FBgn0265809	FBtr0342630	1635288_at
FBgn0039538	FBtr0085216	1635219_at
FBgn0260986	FBtr0339588	1640362_at
FBgn0260986	FBtr0070258	1640362_at
FBgn0260986	FBtr0452078	1637328_at
FBgn0003292	FBtr0076146	1638012_at
FBgn0033590	FBtr0088194	1623464_at
FBgn0037652	FBtr0081962	1637597_a_at
FBgn0037652	FBtr0081964	1637597_a_at
FBgn0037652	FBtr0081963	1637597_a_at
FBgn0003411	FBtr0073461	1623391_at
FBgn0020508	FBtr0073938	1629199_at
FBgn0032549	FBtr0343710	1635306_at
FBgn0032549	FBtr0301695	1635306_at
FBgn0031419	FBtr0077764	1635526_at
FBgn0039310	FBtr0084821	1634591_at
FBgn0039663	FBtr0085436	1624126_at
FBgn0039663	FBtr0334339	1624126_at
FBgn0085308	FBtr0112474	1632555_s_at
FBgn0085308	FBtr0333932	1632555_s_at
FBgn0030204	FBtr0071462	1636895_at
FBgn0040237	FBtr0305998	1628099_at
FBgn0040237	FBtr0083276	1628099_at
FBgn0036249	FBtr0075993	1634410_at
FBgn0036249	FBtr0347572	1634410_at
FBgn0033265	FBtr0100667	1636709_at
FBgn0033265	FBtr0100668	1636709_at
FBgn0033265	FBtr0344881	1636709_at
FBgn0035954	FBtr0076521	1629459_at
FBgn0032945	FBtr0081517	1631452_at
FBgn0039002	FBtr0084301	1628925_at
FBgn0037950	FBtr0082471	1626897_at
FBgn0037950	FBtr0082470	1626897_at
FBgn0037950	FBtr0301826	1626897_at
FBgn0037950	FBtr0082472	1626897_at
FBgn0037623	FBtr0081945	1641304_s_at
FBgn0037623	FBtr0081946	1641304_s_at
FBgn0037623	FBtr0081944	1641304_s_at
FBgn0033422	FBtr0088519	1640571_at
FBgn0035056	FBtr0072370	1635245_at
FBgn0052651	FBtr0073672	1639344_at
FBgn0039407	FBtr0084969	1634023_at
FBgn0039407	FBtr0346731	1634023_at
FBgn0259785	FBtr0331793	1630682_at
FBgn0259785	FBtr0078336	1630682_at
FBgn0024956	FBtr0088255	1634055_at
FBgn0051157	FBtr0334518	1637465_at
FBgn0051157	FBtr0334519	1637465_at
FBgn0041147	FBtr0073160	1641316_at
FBgn0036778	FBtr0075135	1634261_at
FBgn0036778	FBtr0332863	1634261_at
FBgn0039765	FBtr0085625	1628621_at
FBgn0028893	FBtr0080821	1627444_at
FBgn0040989	FBtr0081026	1629327_at
FBgn0050077	FBtr0301734	1630798_at
FBgn0250851	FBtr0100025	1628190_at
FBgn0250851	FBtr0100025	1631203_at
FBgn0250851	FBtr0329953	1628190_at
FBgn0250851	FBtr0329953	1631203_at
FBgn0250851	FBtr0100026	1628190_at
FBgn0250851	FBtr0100026	1631203_at
FBgn0250851	FBtr0100026	1641582_at
FBgn0250851	FBtr0100026	1637274_at
FBgn0086533	FBtr0309750	1627308_s_at
FBgn0033791	FBtr0339747	1630095_a_at
FBgn0033791	FBtr0339747	1625721_s_at
FBgn0033791	FBtr0087794	1630095_a_at
FBgn0033791	FBtr0087794	1625721_s_at
FBgn0262413	FBtr0304345	1634230_s_at
FBgn0038720	FBtr0083808	1627000_s_at
FBgn0038720	FBtr0083807	1627000_s_at
FBgn0038720	FBtr0334923	1627000_s_at
FBgn0038720	FBtr0083809	1627000_s_at
FBgn0038720	FBtr0334924	1627000_s_at
FBgn0038720	FBtr0083810	1627000_s_at
FBgn0037215	FBtr0336702	1624198_at
FBgn0037215	FBtr0336704	1624198_at
FBgn0037215	FBtr0336703	1624198_at
FBgn0037215	FBtr0306022	1624198_at
FBgn0037215	FBtr0078964	1624198_at
FBgn0259233	FBtr0304106	1631111_at
FBgn0259233	FBtr0304106	1634221_at
FBgn0259233	FBtr0299843	1631111_at
FBgn0259233	FBtr0299842	1631111_at
FBgn0259233	FBtr0299842	1634221_at
FBgn0003388	FBtr0304700	1638040_at
FBgn0003388	FBtr0333031	1638040_at
FBgn0003388	FBtr0333031	1635002_at
FBgn0003388	FBtr0075676	1638040_at
FBgn0003388	FBtr0075676	1635002_at
FBgn0036117	FBtr0076242	1623864_at
FBgn0263041	FBtr0306930	1624522_at
FBgn0034963	FBtr0343345	1628924_a_at
FBgn0034963	FBtr0072190	1637979_at
FBgn0034963	FBtr0072190	1628924_a_at
FBgn0034963	FBtr0072189	1628924_a_at
FBgn0038760	FBtr0083825	1624006_at
FBgn0051908	FBtr0345638	1623422_a_at
FBgn0051908	FBtr0079429	1623422_a_at
FBgn0051908	FBtr0079430	1623422_a_at
FBgn0019957	FBtr0084172	1639585_a_at
FBgn0019957	FBtr0335194	1639585_a_at
FBgn0019957	FBtr0084173	1639585_a_at
FBgn0259184	FBtr0307217	1630354_at
FBgn0259184	FBtr0299668	1630354_at
FBgn0024728	FBtr0310536	1623023_at
FBgn0024728	FBtr0310537	1623023_at
FBgn0024728	FBtr0089090	1623023_at
FBgn0029992	FBtr0071117	1631256_at
FBgn0264492	FBtr0345139	1640051_s_at
FBgn0264492	FBtr0070042	1640051_s_at
FBgn0264492	FBtr0070043	1640051_s_at
FBgn0264492	FBtr0111141	1640051_s_at
FBgn0264492	FBtr0345138	1640051_s_at
FBgn0264492	FBtr0070044	1640051_s_at
FBgn0264492	FBtr0344974	1640051_s_at
FBgn0011224	FBtr0300266	1637478_s_at
FBgn0011224	FBtr0085880	1637478_s_at
FBgn0011224	FBtr0085878	1637478_s_at
FBgn0011224	FBtr0300267	1637478_s_at
FBgn0011224	FBtr0085885	1637478_s_at
FBgn0011224	FBtr0112866	1637478_s_at
FBgn0011224	FBtr0085882	1637478_s_at
FBgn0011224	FBtr0300269	1637478_s_at
FBgn0011224	FBtr0300265	1637478_s_at
FBgn0011224	FBtr0085884	1637478_s_at
FBgn0011224	FBtr0300270	1637478_s_at
FBgn0011224	FBtr0085883	1637478_s_at
FBgn0011224	FBtr0306692	1637478_s_at
FBgn0011224	FBtr0085881	1637478_s_at
FBgn0011224	FBtr0300263	1637478_s_at
FBgn0011224	FBtr0085886	1637478_s_at
FBgn0011224	FBtr0300268	1637478_s_at
FBgn0011224	FBtr0085887	1637478_s_at
FBgn0011224	FBtr0085879	1637478_s_at
FBgn0011224	FBtr0112864	1637478_s_at
FBgn0011224	FBtr0085888	1637478_s_at
FBgn0011224	FBtr0306693	1637478_s_at
FBgn0011224	FBtr0346192	1637478_s_at
FBgn0011224	FBtr0300264	1637478_s_at
FBgn0011224	FBtr0112865	1637478_s_at
FBgn0085396	FBtr0301049	1628086_at
FBgn0085396	FBtr0301049	1622997_at
FBgn0085396	FBtr0333005	1628086_at
FBgn0085396	FBtr0333005	1622997_at
FBgn0085396	FBtr0112592	1628086_at
FBgn0085396	FBtr0112592	1622997_at
FBgn0003656	FBtr0301675	1631499_a_at
FBgn0003656	FBtr0071125	1631499_a_at
FBgn0003656	FBtr0071126	1631499_a_at
FBgn0051792	FBtr0321311	1635700_at
FBgn0051792	FBtr0321312	1635700_at
FBgn0023516	FBtr0070368	1633962_a_at
FBgn0023516	FBtr0070367	1633962_a_at
FBgn0005355	FBtr0082665	1638427_at
FBgn0032670	FBtr0081049	1623201_at
FBgn0028582	FBtr0331835	1640515_s_at
FBgn0028582	FBtr0076794	1640515_s_at
FBgn0028582	FBtr0331834	1640515_s_at
FBgn0028582	FBtr0076797	1640515_s_at
FBgn0028582	FBtr0331838	1640515_s_at
FBgn0028582	FBtr0076795	1640515_s_at
FBgn0028582	FBtr0076796	1640515_s_at
FBgn0028582	FBtr0112941	1640515_s_at
FBgn0028582	FBtr0331836	1640515_s_at
FBgn0028582	FBtr0331837	1640515_s_at
FBgn0028582	FBtr0076798	1640515_s_at
FBgn0028582	FBtr0331833	1640515_s_at
FBgn0015040	FBtr0072321	1641428_at
FBgn0025608	FBtr0081126	1641459_at
FBgn0025608	FBtr0343115	1641459_at
FBgn0035001	FBtr0072364	1623189_at
FBgn0035001	FBtr0072366	1623189_at
FBgn0035001	FBtr0332925	1623189_at
FBgn0035001	FBtr0072363	1633461_at
FBgn0015770	FBtr0081585	1627210_at
FBgn0003060	FBtr0334496	1628162_at
FBgn0003060	FBtr0082860	1628162_at
FBgn0267038	FBtr0346012	1635369_s_at
FBgn0029736	FBtr0300998	1629746_at
FBgn0052075	FBtr0076240	1622895_at
FBgn0052075	FBtr0305898	1622895_at
FBgn0038087	FBtr0082688	1629173_at
FBgn0038087	FBtr0302367	1629173_at
FBgn0038087	FBtr0337093	1629173_at
FBgn0003979	FBtr0333232	1635847_at
FBgn0003979	FBtr0079239	1635847_at
FBgn0033607	FBtr0332422	1624010_a_at
FBgn0033607	FBtr0088181	1634001_at
FBgn0033607	FBtr0088181	1624010_a_at
FBgn0259246	FBtr0336693	1629132_at
FBgn0259246	FBtr0336693	1632538_at
FBgn0259246	FBtr0336693	1625489_at
FBgn0259246	FBtr0299915	1637438_at
FBgn0259246	FBtr0299915	1632538_at
FBgn0259246	FBtr0299915	1625489_at
FBgn0259246	FBtr0305060	1632538_at
FBgn0259246	FBtr0305060	1625489_at
FBgn0259246	FBtr0305060	1636216_at
FBgn0259246	FBtr0305059	1625489_at
FBgn0259246	FBtr0299916	1632538_at
FBgn0259246	FBtr0299916	1625489_at
FBgn0259246	FBtr0300245	1632538_at
FBgn0259246	FBtr0300245	1625489_at
FBgn0259246	FBtr0305061	1632538_at
FBgn0259246	FBtr0305061	1625489_at
FBgn0259246	FBtr0300542	1632538_at
FBgn0259246	FBtr0300542	1625489_at
FBgn0259246	FBtr0305062	1632538_at
FBgn0259246	FBtr0305062	1625489_at
FBgn0039137	FBtr0113276	1625603_at
FBgn0039137	FBtr0084509	1625603_at
FBgn0039137	FBtr0113277	1625603_at
FBgn0039137	FBtr0330370	1625603_at
FBgn0039137	FBtr0113275	1625603_at
FBgn0051739	FBtr0331623	1629374_at
FBgn0051739	FBtr0080919	1629374_at
FBgn0051739	FBtr0331622	1629374_at
FBgn0037643	FBtr0113206	1630433_at
FBgn0037643	FBtr0347567	1630433_at
FBgn0037643	FBtr0301786	1630433_at
FBgn0037643	FBtr0081957	1630433_at
FBgn0037643	FBtr0347568	1630433_at
FBgn0037643	FBtr0301787	1630433_at
FBgn0037643	FBtr0334328	1630433_at
FBgn0037643	FBtr0334327	1630433_at
FBgn0028667	FBtr0302359	1624514_at
FBgn0028667	FBtr0076090	1624514_at
FBgn0037766	FBtr0330082	1628684_at
FBgn0037766	FBtr0082151	1628684_at
FBgn0037766	FBtr0082151	1632425_at
FBgn0264291	FBtr0083408	1627897_at
FBgn0263236	FBtr0345203	1639232_s_at
FBgn0263236	FBtr0085398	1639232_s_at
FBgn0263236	FBtr0085399	1639232_s_at
FBgn0263236	FBtr0334868	1639232_s_at
FBgn0263236	FBtr0085400	1639232_s_at
FBgn0036655	FBtr0075319	1634870_at
FBgn0065092	FBtr0091639	1628155_at
FBgn0038197	FBtr0082886	1631597_at
FBgn0038197	FBtr0305052	1631597_at
FBgn0038197	FBtr0082887	1631597_at
FBgn0038197	FBtr0337094	1631597_at
FBgn0038197	FBtr0346723	1631597_at
FBgn0023526	FBtr0070408	1630025_at
FBgn0023526	FBtr0332962	1630025_at
FBgn0023526	FBtr0332962	1624451_at
FBgn0023526	FBtr0332962	1636893_at
FBgn0033712	FBtr0472670	1635856_at
FBgn0033712	FBtr0087896	1635856_at
FBgn0033712	FBtr0339628	1635856_at
FBgn0030310	FBtr0340296	1628884_at
FBgn0030310	FBtr0073509	1628884_at
FBgn0023441	FBtr0087347	1632840_s_at
FBgn0023441	FBtr0087345	1630930_a_at
FBgn0023441	FBtr0306648	1630930_a_at
FBgn0023441	FBtr0087346	1632840_s_at
FBgn0023441	FBtr0087348	1630930_a_at
FBgn0023441	FBtr0302330	1630930_a_at
FBgn0023441	FBtr0087344	1632840_s_at
FBgn0023441	FBtr0087343	1632840_s_at
FBgn0038627	FBtr0344291	1633566_at
FBgn0038627	FBtr0083632	1633566_at
FBgn0038627	FBtr0290211	1633566_at
FBgn0024230	FBtr0081288	1637618_at
FBgn0039719	FBtr0332429	1635140_at
FBgn0036870	FBtr0074987	1623445_at
FBgn0037449	FBtr0081675	1624048_at
FBgn0051287	FBtr0345259	1640426_at
FBgn0051287	FBtr0083256	1640426_at
FBgn0039434	FBtr0085029	1630473_at
FBgn0027498	FBtr0073429	1630779_s_at
FBgn0027498	FBtr0332383	1630779_s_at
FBgn0027498	FBtr0073431	1630779_s_at
FBgn0037548	FBtr0113204	1623486_at
FBgn0034936	FBtr0331980	1626725_at
FBgn0034936	FBtr0072145	1626725_at
FBgn0264828	FBtr0334690	1637348_at
FBgn0264828	FBtr0334690	1623141_s_at
FBgn0026189	FBtr0073120	1641333_s_at
FBgn0026189	FBtr0073119	1641333_s_at
FBgn0026189	FBtr0337056	1641333_s_at
FBgn0026189	FBtr0073118	1641333_s_at
FBgn0026189	FBtr0306258	1641333_s_at
FBgn0029172	FBtr0076196	1633820_at
FBgn0034057	FBtr0087268	1630861_at
FBgn0051463	FBtr0081831	1624596_at
FBgn0003720	FBtr0085709	1635993_at
FBgn0267337	FBtr0330140	1623444_at
FBgn0267337	FBtr0300518	1623444_at
FBgn0267337	FBtr0299639	1639455_at
FBgn0267337	FBtr0299639	1623444_at
FBgn0267337	FBtr0299637	1623444_at
FBgn0032022	FBtr0079602	1639733_s_at
FBgn0032022	FBtr0079603	1639733_s_at
FBgn0004862	FBtr0084087	1638565_at
FBgn0263832	FBtr0073202	1632420_at
FBgn0016693	FBtr0082655	1638564_at
FBgn0016693	FBtr0082655	1638011_a_at
FBgn0016693	FBtr0082654	1638011_a_at
FBgn0033732	FBtr0087925	1629425_at
FBgn0004512	FBtr0087801	1628659_at
FBgn0004512	FBtr0302198	1628659_at
FBgn0051427	FBtr0445668	1626402_at
FBgn0050423	FBtr0346609	1625714_a_at
FBgn0031736	FBtr0332554	1633629_at
FBgn0031736	FBtr0079135	1633629_at
FBgn0085813	FBtr0346892	AFFX-Dros-18S_rRNA_M_at
FBgn0085813	FBtr0346892	AFFX-Dros-18S_rRNA_5_at
FBgn0085813	FBtr0346892	AFFX-Dros-18S_rRNA_3_at
FBgn0065105	FBtr0091695	1633039_at
FBgn0263087	FBtr0308135	1638000_at
FBgn0250791	FBtr0074840	1632291_at
FBgn0035955	FBtr0333909	1629948_at
FBgn0035955	FBtr0076548	1629948_at
FBgn0035021	FBtr0300490	1637069_at
FBgn0035021	FBtr0072344	1637069_at
FBgn0085382	FBtr0112563	1626062_at
FBgn0085382	FBtr0112563	1637242_at
FBgn0085382	FBtr0112563	1639382_at
FBgn0085382	FBtr0112563	1640840_at
FBgn0085382	FBtr0112563	1625508_at
FBgn0085382	FBtr0339321	1626062_at
FBgn0085382	FBtr0339321	1627560_at
FBgn0085382	FBtr0339321	1637242_at
FBgn0085382	FBtr0339321	1639382_at
FBgn0085382	FBtr0339321	1640840_at
FBgn0085382	FBtr0339321	1625508_at
FBgn0085382	FBtr0305292	1626062_at
FBgn0085382	FBtr0305292	1627560_at
FBgn0085382	FBtr0305292	1637242_at
FBgn0085382	FBtr0305292	1639382_at
FBgn0085382	FBtr0305292	1640840_at
FBgn0085382	FBtr0305292	1625508_at
FBgn0052267	FBtr0073142	1630453_at
FBgn0261089	FBtr0303254	1636968_at
FBgn0261089	FBtr0080987	1636968_at
FBgn0261089	FBtr0340251	1636968_at
FBgn0261089	FBtr0303255	1636968_at
FBgn0002855	FBtr0079155	1638714_at
FBgn0031692	FBtr0342931	1632633_at
FBgn0031692	FBtr0079063	1632633_at
FBgn0031692	FBtr0346458	1632633_at
FBgn0053823	FBtr0091827	1625925_at
