Gene stable ID	Transcript stable ID	AFFY HG U95A probe
ENSG00000118513	ENST00000420123	41854_at
ENSG00000118513	ENST00000420123	1472_g_at
ENSG00000118513	ENST00000525369	2042_s_at
ENSG00000118513	ENST00000525369	1473_s_at
ENSG00000118513	ENST00000525369	1474_s_at
ENSG00000118513	ENST00000525369	1472_g_at
ENSG00000118513	ENST00000525369	1476_s_at
ENSG00000118513	ENST00000525940	2042_s_at
ENSG00000118513	ENST00000525940	1473_s_at
ENSG00000118513	ENST00000525940	1474_s_at
ENSG00000118513	ENST00000525940	1475_s_at
ENSG00000118513	ENST00000525940	1472_g_at
ENSG00000118513	ENST00000525940	1476_s_at
ENSG00000118513	ENST00000528345	2042_s_at
ENSG00000118513	ENST00000528345	1473_s_at
ENSG00000118513	ENST00000528345	1474_s_at
ENSG00000118513	ENST00000528345	1475_s_at
ENSG00000118513	ENST00000528345	1471_at
ENSG00000118513	ENST00000528345	1472_g_at
ENSG00000118513	ENST00000528345	1476_s_at
ENSG00000118513	ENST00000534044	2042_s_at
ENSG00000118513	ENST00000534044	1473_s_at
ENSG00000118513	ENST00000534044	1474_s_at
ENSG00000118513	ENST00000534044	1475_s_at
ENSG00000118513	ENST00000534044	1472_g_at
ENSG00000118513	ENST00000534044	1476_s_at
ENSG00000118513	ENST00000533624	2042_s_at
ENSG00000118513	ENST00000533624	1473_s_at
ENSG00000118513	ENST00000533624	1474_s_at
ENSG00000118513	ENST00000533624	1475_s_at
ENSG00000118513	ENST00000533624	1472_g_at
ENSG00000118513	ENST00000533624	1476_s_at
ENSG00000118513	ENST00000529262	2042_s_at
ENSG00000118513	ENST00000529262	1473_s_at
ENSG00000118513	ENST00000529262	1474_s_at
ENSG00000118513	ENST00000529262	1475_s_at
ENSG00000118513	ENST00000529262	1472_g_at
ENSG00000118513	ENST00000529262	1476_s_at
ENSG00000118513	ENST00000528015	2042_s_at
ENSG00000118513	ENST00000528015	1473_s_at
ENSG00000118513	ENST00000528015	1474_s_at
ENSG00000118513	ENST00000528015	1475_s_at
ENSG00000118513	ENST00000528015	1472_g_at
ENSG00000118513	ENST00000528015	1476_s_at
ENSG00000118513	ENST00000526187	2042_s_at
ENSG00000118513	ENST00000526187	1473_s_at
ENSG00000118513	ENST00000526187	1474_s_at
ENSG00000118513	ENST00000526187	1475_s_at
ENSG00000118513	ENST00000526187	1472_g_at
ENSG00000118513	ENST00000526187	1476_s_at
ENSG00000118513	ENST00000533384	2042_s_at
ENSG00000118513	ENST00000533384	1473_s_at
ENSG00000118513	ENST00000533384	1474_s_at
ENSG00000118513	ENST00000533384	1475_s_at
ENSG00000118513	ENST00000533384	1472_g_at
ENSG00000118513	ENST00000533384	1476_s_at
ENSG00000118513	ENST00000531634	2042_s_at
ENSG00000118513	ENST00000531634	1473_s_at
ENSG00000118513	ENST00000531634	1474_s_at
ENSG00000118513	ENST00000531634	1475_s_at
ENSG00000118513	ENST00000531634	1471_at
ENSG00000118513	ENST00000531634	1472_g_at
ENSG00000118513	ENST00000531634	1476_s_at
ENSG00000118513	ENST00000531737	2042_s_at
ENSG00000118513	ENST00000531737	1473_s_at
ENSG00000118513	ENST00000531737	1474_s_at
ENSG00000118513	ENST00000531737	1475_s_at
ENSG00000118513	ENST00000531737	1472_g_at
ENSG00000118513	ENST00000531737	1476_s_at
ENSG00000118513	ENST00000525002	1473_s_at
ENSG00000118513	ENST00000525002	1474_s_at
ENSG00000118513	ENST00000525002	1475_s_at
ENSG00000118513	ENST00000525002	1472_g_at
ENSG00000118513	ENST00000525002	1476_s_at
ENSG00000118513	ENST00000524588	2042_s_at
ENSG00000118513	ENST00000524588	1473_s_at
ENSG00000118513	ENST00000524588	1474_s_at
ENSG00000118513	ENST00000524588	1475_s_at
ENSG00000118513	ENST00000524588	1472_g_at
ENSG00000118513	ENST00000524588	1476_s_at
ENSG00000118513	ENST00000526565	2042_s_at
ENSG00000118513	ENST00000526565	1473_s_at
ENSG00000118513	ENST00000526565	1474_s_at
ENSG00000118513	ENST00000526565	1475_s_at
ENSG00000118513	ENST00000526565	1471_at
ENSG00000118513	ENST00000526565	1472_g_at
ENSG00000118513	ENST00000526565	1476_s_at
ENSG00000118513	ENST00000528140	2042_s_at
ENSG00000118513	ENST00000528140	1473_s_at
ENSG00000118513	ENST00000528140	1474_s_at
ENSG00000118513	ENST00000528140	1475_s_at
ENSG00000118513	ENST00000528140	1472_g_at
ENSG00000118513	ENST00000528140	1476_s_at
ENSG00000118513	ENST00000528774	2042_s_at
ENSG00000118513	ENST00000528774	1473_s_at
ENSG00000118513	ENST00000528774	1474_s_at
ENSG00000118513	ENST00000528774	1475_s_at
ENSG00000118513	ENST00000528774	1472_g_at
ENSG00000118513	ENST00000528774	1476_s_at
ENSG00000118513	ENST00000534121	2042_s_at
ENSG00000118513	ENST00000534121	1473_s_at
ENSG00000118513	ENST00000534121	1474_s_at
ENSG00000118513	ENST00000534121	1475_s_at
ENSG00000118513	ENST00000534121	1472_g_at
ENSG00000118513	ENST00000534121	1476_s_at
ENSG00000118513	ENST00000528343	1473_s_at
ENSG00000118513	ENST00000528343	1474_s_at
ENSG00000118513	ENST00000528343	1475_s_at
ENSG00000118513	ENST00000528343	1472_g_at
ENSG00000118513	ENST00000528343	1476_s_at
ENSG00000118513	ENST00000438901	2042_s_at
ENSG00000118513	ENST00000438901	1473_s_at
ENSG00000118513	ENST00000438901	1474_s_at
ENSG00000118513	ENST00000438901	1475_s_at
ENSG00000118513	ENST00000438901	1472_g_at
ENSG00000118513	ENST00000438901	1476_s_at
ENSG00000118513	ENST00000525514	2042_s_at
ENSG00000118513	ENST00000525514	1473_s_at
ENSG00000118513	ENST00000525514	1474_s_at
ENSG00000118513	ENST00000525514	1475_s_at
ENSG00000118513	ENST00000525514	1471_at
ENSG00000118513	ENST00000525514	1472_g_at
ENSG00000118513	ENST00000525514	1476_s_at
ENSG00000118513	ENST00000531519	2042_s_at
ENSG00000118513	ENST00000531519	1473_s_at
ENSG00000118513	ENST00000531519	1474_s_at
ENSG00000118513	ENST00000531519	1472_g_at
ENSG00000118513	ENST00000531519	1476_s_at
ENSG00000118513	ENST00000526320	2042_s_at
ENSG00000118513	ENST00000526320	1473_s_at
ENSG00000118513	ENST00000526320	1474_s_at
ENSG00000118513	ENST00000526320	1475_s_at
ENSG00000118513	ENST00000526320	1472_g_at
ENSG00000118513	ENST00000526320	1476_s_at
ENSG00000118513	ENST00000526889	2042_s_at
ENSG00000118513	ENST00000526889	1473_s_at
ENSG00000118513	ENST00000526889	1474_s_at
ENSG00000118513	ENST00000526889	1475_s_at
ENSG00000118513	ENST00000526889	1472_g_at
ENSG00000118513	ENST00000526889	1476_s_at
ENSG00000118513	ENST00000533808	2042_s_at
ENSG00000118513	ENST00000533808	1473_s_at
ENSG00000118513	ENST00000533808	1474_s_at
ENSG00000118513	ENST00000533808	1475_s_at
ENSG00000118513	ENST00000533808	1472_g_at
ENSG00000118513	ENST00000533808	1476_s_at
ENSG00000118513	ENST00000529586	2042_s_at
ENSG00000118513	ENST00000529586	1473_s_at
ENSG00000118513	ENST00000529586	1474_s_at
ENSG00000118513	ENST00000529586	1475_s_at
ENSG00000118513	ENST00000529586	1471_at
ENSG00000118513	ENST00000529586	1472_g_at
ENSG00000118513	ENST00000529586	1476_s_at
ENSG00000118513	ENST00000531845	2042_s_at
ENSG00000118513	ENST00000531845	1473_s_at
ENSG00000118513	ENST00000531845	1474_s_at
ENSG00000118513	ENST00000531845	1475_s_at
ENSG00000118513	ENST00000531845	1471_at
ENSG00000118513	ENST00000531845	1472_g_at
ENSG00000118513	ENST00000531845	1476_s_at
ENSG00000118513	ENST00000430686	41854_at
ENSG00000118513	ENST00000430686	1472_g_at
ENSG00000118513	ENST00000534736	1475_s_at
ENSG00000118513	ENST00000616088	2042_s_at
ENSG00000118513	ENST00000616088	1473_s_at
ENSG00000118513	ENST00000616088	1474_s_at
ENSG00000118513	ENST00000616088	1475_s_at
ENSG00000118513	ENST00000616088	1472_g_at
ENSG00000118513	ENST00000616088	1476_s_at
ENSG00000118513	ENST00000618728	2042_s_at
ENSG00000118513	ENST00000618728	1473_s_at
ENSG00000118513	ENST00000618728	1474_s_at
ENSG00000118513	ENST00000618728	1475_s_at
ENSG00000118513	ENST00000618728	1472_g_at
ENSG00000118513	ENST00000618728	1476_s_at
ENSG00000118513	ENST00000316528	2042_s_at
ENSG00000118513	ENST00000316528	1473_s_at
ENSG00000118513	ENST00000316528	1474_s_at
ENSG00000118513	ENST00000316528	1475_s_at
ENSG00000118513	ENST00000316528	1472_g_at
ENSG00000118513	ENST00000316528	1476_s_at
ENSG00000064393	ENST00000406875	37851_at
ENSG00000119866	ENST00000646249	41355_at
ENSG00000119866	ENST00000356842	41355_at
ENSG00000119866	ENST00000359629	41355_at
ENSG00000119866	ENST00000489516	41355_at
ENSG00000119866	ENST00000647472	41355_at
ENSG00000119866	ENST00000479026	41355_at
ENSG00000119866	ENST00000642439	41355_at
ENSG00000119866	ENST00000645405	41355_at
ENSG00000119866	ENST00000643222	41355_at
ENSG00000119866	ENST00000358510	41355_at
ENSG00000119866	ENST00000631857	41355_at
ENSG00000119866	ENST00000492272	41355_at
ENSG00000119866	ENST00000642824	41355_at
ENSG00000173531	ENST00000448220	1047_s_at
ENSG00000173531	ENST00000449682	1047_s_at
ENSG00000173531	ENST00000479115	1047_s_at
ENSG00000173531	ENST00000492329	1047_s_at
ENSG00000173531	ENST00000488350	1047_s_at
ENSG00000173531	ENST00000493836	1047_s_at
ENSG00000173531	ENST00000484144	1047_s_at
ENSG00000173531	ENST00000481930	1047_s_at
ENSG00000173531	ENST00000484269	1047_s_at
ENSG00000173531	ENST00000498021	1047_s_at
ENSG00000173531	ENST00000497359	1047_s_at
ENSG00000173531	ENST00000480268	1047_s_at
ENSG00000173531	ENST00000494809	1047_s_at
ENSG00000173531	ENST00000468847	1047_s_at
ENSG00000059377	ENST00000425687	33777_at
ENSG00000059377	ENST00000336425	33777_at
ENSG00000059377	ENST00000422328	33777_at
ENSG00000059377	ENST00000458722	33777_at
ENSG00000059377	ENST00000448866	33777_at
ENSG00000059377	ENST00000411653	33777_at
ENSG00000059377	ENST00000650822	33777_at
ENSG00000059377	ENST00000652056	33777_at
ENSG00000059377	ENST00000416849	33777_at
ENSG00000068383	ENST00000368594	41285_at
ENSG00000068383	ENST00000445580	41285_at
ENSG00000170624	ENST00000517913	34992_g_at
ENSG00000170624	ENST00000517913	34991_at
ENSG00000170624	ENST00000435422	34992_g_at
ENSG00000170624	ENST00000435422	41378_at
ENSG00000170624	ENST00000435422	34993_at
ENSG00000170624	ENST00000337851	34992_g_at
ENSG00000170624	ENST00000337851	34993_at
ENSG00000105404	ENST00000600292	39030_at
ENSG00000105404	ENST00000601891	39030_at
ENSG00000105404	ENST00000222008	39030_at
ENSG00000105404	ENST00000601028	39030_at
ENSG00000105404	ENST00000601078	39030_at
ENSG00000105404	ENST00000596171	39030_at
ENSG00000105404	ENST00000601476	39030_at
ENSG00000105404	ENST00000599219	39030_at
ENSG00000242125	ENST00000413987	33747_s_at
ENSG00000231989	ENST00000522232	33180_at
ENSG00000285505	ENST00000644613	35670_at
ENSG00000285505	ENST00000644613	39030_at
ENSG00000165916	ENST00000602866	592_at
ENSG00000165916	ENST00000298852	592_at
ENSG00000165916	ENST00000619920	592_at
ENSG00000165916	ENST00000530912	592_at
ENSG00000105409	ENST00000441343	35670_at
ENSG00000105409	ENST00000648268	35670_at
ENSG00000105409	ENST00000602133	35670_at
ENSG00000105409	ENST00000545399	35670_at
ENSG00000105409	ENST00000543770	35670_at
ENSG00000259970	ENST00000563780	1047_s_at
ENSG00000113249	ENST00000522693	33000_at
ENSG00000113249	ENST00000523175	33000_at
ENSG00000113249	ENST00000339252	33000_at
ENSG00000113249	ENST00000517644	33000_at
ENSG00000113249	ENST00000625904	33000_at
ENSG00000155868	ENST00000286317	36648_at
ENSG00000155868	ENST00000524289	36648_at
ENSG00000155868	ENST00000420343	36648_at
ENSG00000120656	ENST00000471683	802_at
ENSG00000120656	ENST00000373824	37620_at
ENSG00000120656	ENST00000373824	802_at
ENSG00000120656	ENST00000263974	37620_at
ENSG00000120656	ENST00000263974	802_at
ENSG00000113263	ENST00000422843	1478_at
ENSG00000113263	ENST00000422843	1479_g_at
ENSG00000113263	ENST00000519402	1478_at
ENSG00000113263	ENST00000519402	1479_g_at
ENSG00000113263	ENST00000519749	1478_at
ENSG00000113263	ENST00000519749	1479_g_at
ENSG00000162924	ENST00000295025	1856_at
ENSG00000162924	ENST00000295025	41572_r_at
ENSG00000162924	ENST00000394479	1856_at
ENSG00000162924	ENST00000394479	41572_r_at
ENSG00000171794	ENST00000304477	31393_r_at
ENSG00000151650	ENST00000325980	37790_at
ENSG00000055163	ENST00000616178	37579_at
ENSG00000055163	ENST00000620254	37579_at
ENSG00000055163	ENST00000522463	37579_at
ENSG00000055163	ENST00000435847	37579_at
ENSG00000055163	ENST00000521420	37579_at
ENSG00000055163	ENST00000618329	37579_at
ENSG00000055163	ENST00000523383	37579_at
ENSG00000055163	ENST00000519663	37579_at
ENSG00000135679	ENST00000258149	38509_at
ENSG00000135679	ENST00000258149	1859_s_at
ENSG00000135679	ENST00000258149	1880_at
ENSG00000135679	ENST00000258149	2008_s_at
ENSG00000135679	ENST00000311420	38509_at
ENSG00000135679	ENST00000311420	1859_s_at
ENSG00000135679	ENST00000311420	1880_at
ENSG00000135679	ENST00000311420	2008_s_at
ENSG00000135679	ENST00000393417	38509_at
ENSG00000135679	ENST00000393417	1859_s_at
ENSG00000135679	ENST00000393417	1880_at
ENSG00000135679	ENST00000393417	2008_s_at
ENSG00000135679	ENST00000258148	38509_at
ENSG00000135679	ENST00000258148	1859_s_at
ENSG00000135679	ENST00000258148	2008_s_at
ENSG00000135679	ENST00000539479	38509_at
ENSG00000135679	ENST00000539479	1859_s_at
ENSG00000135679	ENST00000539479	1880_at
ENSG00000135679	ENST00000539479	2008_s_at
ENSG00000135679	ENST00000393415	38509_at
ENSG00000135679	ENST00000393415	1859_s_at
ENSG00000135679	ENST00000393415	1880_at
ENSG00000135679	ENST00000393415	2008_s_at
ENSG00000135679	ENST00000523991	38509_at
ENSG00000135679	ENST00000523991	1859_s_at
ENSG00000135679	ENST00000523991	1880_at
ENSG00000135679	ENST00000523991	2008_s_at
ENSG00000135679	ENST00000543323	38509_at
ENSG00000135679	ENST00000543323	1859_s_at
ENSG00000135679	ENST00000543323	1880_at
ENSG00000135679	ENST00000543323	2008_s_at
ENSG00000135679	ENST00000393416	38509_at
ENSG00000135679	ENST00000393416	1859_s_at
ENSG00000135679	ENST00000393416	1880_at
ENSG00000135679	ENST00000393416	2008_s_at
ENSG00000135679	ENST00000481186	38509_at
ENSG00000135679	ENST00000481186	1880_at
ENSG00000135679	ENST00000481186	2008_s_at
ENSG00000135679	ENST00000393410	38509_at
ENSG00000135679	ENST00000393410	1859_s_at
ENSG00000135679	ENST00000393410	1880_at
ENSG00000135679	ENST00000393410	2008_s_at
ENSG00000135679	ENST00000496959	38509_at
ENSG00000135679	ENST00000496959	1859_s_at
ENSG00000135679	ENST00000496959	1880_at
ENSG00000135679	ENST00000496959	2008_s_at
ENSG00000135679	ENST00000299252	38509_at
ENSG00000135679	ENST00000299252	1859_s_at
ENSG00000135679	ENST00000299252	1880_at
ENSG00000135679	ENST00000299252	2008_s_at
ENSG00000135679	ENST00000360430	38509_at
ENSG00000135679	ENST00000360430	1880_at
ENSG00000135679	ENST00000360430	2008_s_at
ENSG00000135679	ENST00000517852	38509_at
ENSG00000135679	ENST00000517852	1859_s_at
ENSG00000135679	ENST00000517852	1880_at
ENSG00000135679	ENST00000546048	1859_s_at
ENSG00000135679	ENST00000540352	38509_at
ENSG00000135679	ENST00000540352	1859_s_at
ENSG00000135679	ENST00000540352	1880_at
ENSG00000135679	ENST00000540352	2008_s_at
ENSG00000135679	ENST00000542502	38509_at
ENSG00000135679	ENST00000542502	1859_s_at
ENSG00000135679	ENST00000542502	1880_at
ENSG00000135679	ENST00000542502	2008_s_at
ENSG00000135679	ENST00000537182	38509_at
ENSG00000135679	ENST00000537182	1859_s_at
ENSG00000135679	ENST00000537182	1880_at
ENSG00000135679	ENST00000537182	2008_s_at
ENSG00000135679	ENST00000536089	38509_at
ENSG00000135679	ENST00000536089	1859_s_at
ENSG00000135679	ENST00000536089	1880_at
ENSG00000135679	ENST00000536089	2008_s_at
ENSG00000135679	ENST00000393413	38509_at
ENSG00000135679	ENST00000393413	1880_at
ENSG00000135679	ENST00000393413	2008_s_at
ENSG00000135679	ENST00000350057	38509_at
ENSG00000135679	ENST00000350057	1880_at
ENSG00000135679	ENST00000350057	2008_s_at
ENSG00000135679	ENST00000545204	38509_at
ENSG00000135679	ENST00000545204	1880_at
ENSG00000135679	ENST00000545204	2008_s_at
ENSG00000135679	ENST00000544561	38509_at
ENSG00000135679	ENST00000544561	1859_s_at
ENSG00000135679	ENST00000544561	1880_at
ENSG00000135679	ENST00000544561	2008_s_at
ENSG00000135679	ENST00000665020	38509_at
ENSG00000135679	ENST00000665020	1859_s_at
ENSG00000135679	ENST00000665020	1880_at
ENSG00000135679	ENST00000665020	2008_s_at
ENSG00000135679	ENST00000666617	38509_at
ENSG00000135679	ENST00000666617	1859_s_at
ENSG00000135679	ENST00000666617	1880_at
ENSG00000135679	ENST00000666617	2008_s_at
ENSG00000135679	ENST00000671567	38509_at
ENSG00000135679	ENST00000671567	1859_s_at
ENSG00000135679	ENST00000671567	1880_at
ENSG00000135679	ENST00000671567	2008_s_at
ENSG00000135679	ENST00000348801	38509_at
ENSG00000135679	ENST00000348801	1880_at
ENSG00000135679	ENST00000348801	2008_s_at
ENSG00000135679	ENST00000478070	38509_at
ENSG00000135679	ENST00000478070	1880_at
ENSG00000135679	ENST00000478070	2008_s_at
ENSG00000135679	ENST00000428863	38509_at
ENSG00000135679	ENST00000428863	1859_s_at
ENSG00000135679	ENST00000428863	1880_at
ENSG00000135679	ENST00000393412	38509_at
ENSG00000135679	ENST00000393412	1859_s_at
ENSG00000135679	ENST00000393412	1880_at
ENSG00000135679	ENST00000393412	2008_s_at
ENSG00000151651	ENST00000445355	40712_at
ENSG00000151651	ENST00000415217	40712_at
ENSG00000151651	ENST00000559018	40712_at
ENSG00000105737	ENST00000454993	34906_g_at
ENSG00000105737	ENST00000454993	34905_at
ENSG00000105737	ENST00000454993	34904_at
ENSG00000105737	ENST00000262895	34906_g_at
ENSG00000105737	ENST00000262895	34905_at
ENSG00000105737	ENST00000262895	34904_at
ENSG00000105737	ENST00000593562	34906_g_at
ENSG00000105737	ENST00000593562	34904_at
ENSG00000105737	ENST00000602210	34905_at
ENSG00000105737	ENST00000602210	34904_at
ENSG00000105737	ENST00000301218	34906_g_at
ENSG00000105737	ENST00000594528	34906_g_at
ENSG00000006459	ENST00000397560	32910_at
ENSG00000006459	ENST00000472616	32910_at
ENSG00000006459	ENST00000478996	32910_at
ENSG00000165917	ENST00000298854	34653_at
ENSG00000165917	ENST00000352508	34653_at
ENSG00000165917	ENST00000524487	34653_at
ENSG00000166454	ENST00000299575	40431_at
ENSG00000166454	ENST00000564241	40431_at
ENSG00000166454	ENST00000566488	40431_at
ENSG00000116329	ENST00000621425	34580_at
ENSG00000116329	ENST00000234961	34580_at
ENSG00000140905	ENST00000315467	37357_at
ENSG00000140905	ENST00000640150	37357_at
ENSG00000140905	ENST00000564386	37357_at
ENSG00000140905	ENST00000639689	37357_at
ENSG00000140905	ENST00000639169	37357_at
ENSG00000140905	ENST00000569885	37357_at
ENSG00000140905	ENST00000639137	37357_at
ENSG00000149187	ENST00000310513	33207_at
ENSG00000149187	ENST00000310513	34683_at
ENSG00000149187	ENST00000395290	33207_at
ENSG00000149187	ENST00000395290	34683_at
ENSG00000149187	ENST00000358597	34683_at
ENSG00000149187	ENST00000395292	34683_at
ENSG00000149187	ENST00000531165	34683_at
ENSG00000130640	ENST00000252936	39918_at
ENSG00000130640	ENST00000477923	39918_at
ENSG00000130640	ENST00000368562	39918_at
ENSG00000130640	ENST00000482278	39918_at
ENSG00000130640	ENST00000417178	39918_at
ENSG00000130640	ENST00000543663	39918_at
ENSG00000130640	ENST00000368563	39918_at
ENSG00000028277	ENST00000389341	37419_g_at
ENSG00000028277	ENST00000389341	37417_at
ENSG00000028277	ENST00000342301	37419_g_at
ENSG00000028277	ENST00000342301	37417_at
ENSG00000028277	ENST00000560558	37419_g_at
ENSG00000028277	ENST00000560558	37417_at
ENSG00000028277	ENST00000526816	37419_g_at
ENSG00000028277	ENST00000526816	37417_at
ENSG00000028277	ENST00000529067	37419_g_at
ENSG00000028277	ENST00000529067	37417_at
ENSG00000028277	ENST00000560804	37419_g_at
ENSG00000028277	ENST00000560804	37417_at
ENSG00000028277	ENST00000534559	37419_g_at
ENSG00000028277	ENST00000534559	37417_at
ENSG00000028277	ENST00000560398	37419_g_at
ENSG00000028277	ENST00000560398	37417_at
ENSG00000028277	ENST00000529952	37418_at
ENSG00000028277	ENST00000529952	37419_g_at
ENSG00000162928	ENST00000295030	37464_at
ENSG00000176095	ENST00000321599	36154_at
ENSG00000176095	ENST00000613416	36154_at
ENSG00000176095	ENST00000395238	36154_at
ENSG00000182179	ENST00000333486	1294_at
ENSG00000182179	ENST00000497908	1294_at
ENSG00000283726	ENST00000584510	1294_at
ENSG00000213619	ENST00000533507	35264_at
ENSG00000213619	ENST00000534716	35264_at
ENSG00000213619	ENST00000263774	35264_at
ENSG00000213619	ENST00000524568	35264_at
ENSG00000213619	ENST00000677462	35264_at
ENSG00000213619	ENST00000678975	35264_at
ENSG00000213619	ENST00000531351	35264_at
ENSG00000213619	ENST00000525378	35264_at
ENSG00000213619	ENST00000525212	35264_at
ENSG00000213619	ENST00000527178	35264_at
ENSG00000127884	ENST00000368547	37016_at
ENSG00000183763	ENST00000331456	38953_at
ENSG00000183763	ENST00000491060	38953_at
ENSG00000183763	ENST00000473195	38953_at
ENSG00000133606	ENST00000255977	37650_at
ENSG00000133606	ENST00000475010	37650_at
ENSG00000173209	ENST00000394457	41219_at
ENSG00000159023	ENST00000647103	32343_at
ENSG00000159023	ENST00000647103	34581_s_at
ENSG00000159023	ENST00000642937	32343_at
ENSG00000159023	ENST00000642937	34581_s_at
ENSG00000159023	ENST00000373800	34581_s_at
ENSG00000159023	ENST00000643155	32343_at
ENSG00000159023	ENST00000643155	34581_s_at
ENSG00000159023	ENST00000649717	32343_at
ENSG00000159023	ENST00000649717	34581_s_at
ENSG00000159023	ENST00000347529	32343_at
ENSG00000159023	ENST00000347529	34581_s_at
ENSG00000159023	ENST00000373798	32343_at
ENSG00000159023	ENST00000373798	34581_s_at
ENSG00000159023	ENST00000649674	32343_at
ENSG00000159023	ENST00000343067	32343_at
ENSG00000159023	ENST00000343067	34581_s_at
ENSG00000159023	ENST00000349460	32343_at
ENSG00000159023	ENST00000349460	34581_s_at
ENSG00000159023	ENST00000490308	32343_at
ENSG00000159023	ENST00000490308	34581_s_at
ENSG00000159023	ENST00000650132	32343_at
ENSG00000159023	ENST00000649992	32343_at
ENSG00000159023	ENST00000460378	32343_at
ENSG00000159023	ENST00000460378	34581_s_at
ENSG00000159023	ENST00000462032	32343_at
ENSG00000254536	ENST00000468317	38623_at
ENSG00000148824	ENST00000477902	38623_at
ENSG00000148824	ENST00000317502	38623_at
ENSG00000148824	ENST00000460848	38623_at
ENSG00000148824	ENST00000473735	38623_at
ENSG00000135074	ENST00000517374	33812_at
ENSG00000135074	ENST00000257527	33812_at
ENSG00000197943	ENST00000564138	37180_at
ENSG00000197943	ENST00000564138	1085_s_at
ENSG00000197943	ENST00000359376	37180_at
ENSG00000197943	ENST00000359376	1085_s_at
ENSG00000130649	ENST00000463117	1431_at
ENSG00000130649	ENST00000463117	40379_at
ENSG00000130649	ENST00000541080	1431_at
ENSG00000130649	ENST00000541080	40379_at
ENSG00000130649	ENST00000421586	1431_at
ENSG00000130649	ENST00000421586	40379_at
ENSG00000130649	ENST00000418356	1431_at
ENSG00000130649	ENST00000418356	40379_at
ENSG00000130649	ENST00000368520	1431_at
ENSG00000130649	ENST00000368520	40379_at
ENSG00000130649	ENST00000469258	1431_at
ENSG00000130649	ENST00000469258	40379_at
ENSG00000130649	ENST00000252945	1431_at
ENSG00000130649	ENST00000252945	40379_at
ENSG00000115464	ENST00000411912	41218_at
ENSG00000115464	ENST00000398571	41218_at
ENSG00000115464	ENST00000436269	41218_at
ENSG00000115464	ENST00000492604	41218_at
ENSG00000039600	ENST00000311371	35908_at
ENSG00000039600	ENST00000265007	35908_at
ENSG00000157764	ENST00000496384	1654_at
ENSG00000157764	ENST00000496384	40306_at
ENSG00000157764	ENST00000644969	1654_at
ENSG00000157764	ENST00000644969	40306_at
ENSG00000157764	ENST00000644120	40306_at
ENSG00000157764	ENST00000642875	1654_at
ENSG00000157764	ENST00000642875	40306_at
ENSG00000157764	ENST00000646891	1654_at
ENSG00000157764	ENST00000646891	40306_at
ENSG00000157764	ENST00000644905	1654_at
ENSG00000157764	ENST00000644905	40306_at
ENSG00000157764	ENST00000642228	1654_at
ENSG00000157764	ENST00000642228	40306_at
ENSG00000157764	ENST00000288602	1654_at
ENSG00000157764	ENST00000288602	40306_at
ENSG00000157764	ENST00000645443	1654_at
ENSG00000157764	ENST00000645443	40306_at
ENSG00000157764	ENST00000646730	1654_at
ENSG00000157764	ENST00000646730	40306_at
ENSG00000157764	ENST00000479537	1654_at
ENSG00000157764	ENST00000479537	40306_at
ENSG00000157764	ENST00000647434	1654_at
ENSG00000157764	ENST00000647434	40306_at
ENSG00000157764	ENST00000644650	1654_at
ENSG00000157764	ENST00000644650	40306_at
ENSG00000157764	ENST00000497784	1654_at
ENSG00000157764	ENST00000497784	40306_at
ENSG00000164078	ENST00000296474	1317_at
ENSG00000164078	ENST00000411578	1317_at
ENSG00000164078	ENST00000344206	1317_at
ENSG00000164078	ENST00000621387	1317_at
ENSG00000164078	ENST00000612032	1317_at
ENSG00000164078	ENST00000613534	1317_at
ENSG00000113282	ENST00000523094	40128_at
ENSG00000113282	ENST00000524306	40128_at
ENSG00000113282	ENST00000530742	40128_at
ENSG00000113282	ENST00000411809	40128_at
ENSG00000113282	ENST00000518855	40128_at
ENSG00000105723	ENST00000398249	632_at
ENSG00000105723	ENST00000679257	632_at
ENSG00000105723	ENST00000222330	632_at
ENSG00000105723	ENST00000493059	632_at
ENSG00000105723	ENST00000677897	632_at
ENSG00000105723	ENST00000677464	632_at
ENSG00000109920	ENST00000263773	35802_at
ENSG00000109920	ENST00000526109	35802_at
ENSG00000086696	ENST00000199936	38178_at
ENSG00000086696	ENST00000568090	38178_at
ENSG00000086696	ENST00000566838	38178_at
ENSG00000135698	ENST00000258169	31864_at
ENSG00000135698	ENST00000563504	31864_at
ENSG00000030066	ENST00000378460	34253_at
ENSG00000030066	ENST00000530326	34253_at
ENSG00000105722	ENST00000222329	38996_at
ENSG00000105722	ENST00000222329	1242_at
ENSG00000140945	ENST00000567109	2073_s_at
ENSG00000140945	ENST00000567109	483_g_at
ENSG00000140945	ENST00000268613	2073_s_at
ENSG00000140945	ENST00000428848	2073_s_at
ENSG00000140945	ENST00000539548	2073_s_at
ENSG00000140945	ENST00000539548	483_g_at
ENSG00000082898	ENST00000677110	37729_at
ENSG00000082898	ENST00000678113	37729_at
ENSG00000082898	ENST00000469337	37729_at
ENSG00000082898	ENST00000677476	37729_at
ENSG00000082898	ENST00000481073	37729_at
ENSG00000082898	ENST00000677190	37729_at
ENSG00000082898	ENST00000677289	37729_at
ENSG00000082898	ENST00000677933	37729_at
ENSG00000082898	ENST00000678263	37729_at
ENSG00000082898	ENST00000678877	37729_at
ENSG00000082898	ENST00000676667	37729_at
