Gene stable ID	Transcript stable ID	AFFY HG U95E probe
ENSG00000197568	ENST00000361764	90404_s_at
ENSG00000197568	ENST00000370940	90402_f_at
ENSG00000197568	ENST00000370940	90404_s_at
ENSG00000197568	ENST00000359875	90402_f_at
ENSG00000197568	ENST00000359875	90404_s_at
ENSG00000197568	ENST00000486110	90402_f_at
ENSG00000197568	ENST00000486110	90404_s_at
ENSG00000197568	ENST00000463058	90402_f_at
ENSG00000197568	ENST00000463058	90404_s_at
ENSG00000197568	ENST00000531950	90402_f_at
ENSG00000197568	ENST00000531950	90404_s_at
ENSG00000197568	ENST00000525653	90402_f_at
ENSG00000197568	ENST00000525653	90404_s_at
ENSG00000116761	ENST00000411986	77777_at
ENSG00000116761	ENST00000370938	77777_at
ENSG00000116761	ENST00000346806	77777_at
ENSG00000116761	ENST00000482383	77777_at
ENSG00000132485	ENST00000611683	68553_at
ENSG00000165458	ENST00000298229	80433_s_at
ENSG00000165458	ENST00000538751	80433_s_at
ENSG00000165458	ENST00000541756	80433_s_at
ENSG00000165458	ENST00000541752	80433_s_at
ENSG00000165458	ENST00000320683	80433_s_at
ENSG00000073060	ENST00000535005	68913_at
ENSG00000172260	ENST00000357731	89484_at
ENSG00000172260	ENST00000306821	89484_at
ENSG00000162129	ENST00000294053	85833_f_at
ENSG00000162129	ENST00000538039	85833_f_at
ENSG00000150990	ENST00000542400	69913_at
ENSG00000150990	ENST00000308736	69913_at
ENSG00000150990	ENST00000544745	69913_at
ENSG00000150990	ENST00000507267	69913_at
ENSG00000184992	ENST00000341446	74698_at
ENSG00000184992	ENST00000341446	76974_at
ENSG00000184992	ENST00000671775	74698_at
ENSG00000184992	ENST00000671775	76974_at
ENSG00000184992	ENST00000672415	74698_at
ENSG00000259030	ENST00000557284	67086_at
ENSG00000259030	ENST00000648585	67086_at
ENSG00000198585	ENST00000521288	76781_g_at
ENSG00000198585	ENST00000521288	73580_at
ENSG00000198585	ENST00000521288	76779_at
ENSG00000198585	ENST00000537561	76781_g_at
ENSG00000198585	ENST00000537561	73580_at
ENSG00000198585	ENST00000537561	76779_at
ENSG00000261167	ENST00000565095	68883_at
ENSG00000116783	ENST00000326637	67086_at
ENSG00000116783	ENST00000525480	82676_at
ENSG00000116783	ENST00000465473	67086_at
ENSG00000178965	ENST00000326665	69644_at
ENSG00000178965	ENST00000433746	69644_at
ENSG00000234497	ENST00000612390	69931_at
ENSG00000234497	ENST00000416017	81514_at
ENSG00000234497	ENST00000620678	81514_at
ENSG00000137968	ENST00000370859	70799_at
ENSG00000137968	ENST00000370855	70799_at
ENSG00000137968	ENST00000370855	80100_at
ENSG00000274810	ENST00000471702	90315_g_at
ENSG00000274810	ENST00000471702	90313_at
ENSG00000274810	ENST00000632629	90315_g_at
ENSG00000274810	ENST00000632629	90313_at
ENSG00000113971	ENST00000474871	75630_at
ENSG00000113971	ENST00000474871	90312_r_at
ENSG00000113971	ENST00000474871	90315_g_at
ENSG00000113971	ENST00000474871	90313_at
ENSG00000113971	ENST00000337331	75630_at
ENSG00000113971	ENST00000337331	90312_r_at
ENSG00000113971	ENST00000337331	90315_g_at
ENSG00000113971	ENST00000337331	90313_at
ENSG00000113971	ENST00000493732	75630_at
ENSG00000113971	ENST00000493732	90312_r_at
ENSG00000113971	ENST00000493732	90315_g_at
ENSG00000113971	ENST00000493732	90313_at
ENSG00000113971	ENST00000490993	75630_at
ENSG00000113971	ENST00000490993	90312_r_at
ENSG00000113971	ENST00000490993	90315_g_at
ENSG00000113971	ENST00000490993	90313_at
ENSG00000113971	ENST00000465756	75630_at
ENSG00000113971	ENST00000465756	90312_r_at
ENSG00000113971	ENST00000465756	90315_g_at
ENSG00000113971	ENST00000465756	90313_at
ENSG00000113971	ENST00000512094	90312_r_at
ENSG00000113971	ENST00000512094	90315_g_at
ENSG00000169967	ENST00000409947	76298_at
ENSG00000169967	ENST00000409947	86800_at
ENSG00000169967	ENST00000409179	86800_at
ENSG00000250208	ENST00000505807	75236_at
ENSG00000250208	ENST00000505807	69546_at
ENSG00000250208	ENST00000509760	75236_at
ENSG00000250208	ENST00000509760	69546_at
ENSG00000250208	ENST00000542000	69546_at
ENSG00000250208	ENST00000537095	69546_at
ENSG00000154007	ENST00000284142	73895_at
ENSG00000225605	ENST00000635455	87214_at
ENSG00000225605	ENST00000436121	87214_at
ENSG00000225605	ENST00000660524	87214_at
ENSG00000225605	ENST00000663496	87214_at
ENSG00000225605	ENST00000666008	87214_at
ENSG00000225605	ENST00000662311	87214_at
ENSG00000225605	ENST00000668722	87214_at
ENSG00000225605	ENST00000660289	87214_at
ENSG00000225605	ENST00000654326	87214_at
ENSG00000225605	ENST00000663145	87214_at
ENSG00000225605	ENST00000658660	87214_at
ENSG00000225605	ENST00000666909	87214_at
ENSG00000225605	ENST00000663316	87214_at
ENSG00000225605	ENST00000668000	87214_at
ENSG00000225605	ENST00000659632	87214_at
ENSG00000225605	ENST00000663495	87214_at
ENSG00000225605	ENST00000658579	87214_at
ENSG00000225605	ENST00000660655	87214_at
ENSG00000225605	ENST00000659182	87214_at
ENSG00000225605	ENST00000668173	87214_at
ENSG00000225605	ENST00000653726	87214_at
ENSG00000225605	ENST00000665343	87214_at
ENSG00000225605	ENST00000664339	87214_at
ENSG00000225605	ENST00000654893	87214_at
ENSG00000163166	ENST00000295321	90272_at
ENSG00000163166	ENST00000497888	90272_at
ENSG00000163166	ENST00000495369	90272_at
ENSG00000163166	ENST00000409725	90272_at
ENSG00000163166	ENST00000486662	90272_at
ENSG00000163166	ENST00000479083	90272_at
ENSG00000163166	ENST00000478949	90272_at
ENSG00000163166	ENST00000460511	90272_at
ENSG00000163166	ENST00000483889	90272_at
ENSG00000163166	ENST00000436740	90272_at
ENSG00000154027	ENST00000354567	91453_r_at
ENSG00000154027	ENST00000354567	91450_i_at
ENSG00000154027	ENST00000344720	91453_r_at
ENSG00000154027	ENST00000530826	91453_r_at
ENSG00000091513	ENST00000498622	67852_at
ENSG00000144867	ENST00000466490	76809_at
ENSG00000144867	ENST00000678299	76809_at
ENSG00000169994	ENST00000409816	83509_at
ENSG00000169994	ENST00000496841	83509_at
ENSG00000169994	ENST00000409090	83509_at
ENSG00000169994	ENST00000491278	83509_at
ENSG00000169994	ENST00000494959	83509_at
ENSG00000169994	ENST00000428314	83509_at
ENSG00000244134	ENST00000464109	70908_at
ENSG00000214530	ENST00000537351	78794_at
ENSG00000214530	ENST00000543304	78794_at
ENSG00000214530	ENST00000334805	78794_at
ENSG00000214530	ENST00000538536	78794_at
ENSG00000214530	ENST00000538437	78794_at
ENSG00000214530	ENST00000543089	78794_at
ENSG00000214530	ENST00000545082	78794_at
ENSG00000214530	ENST00000544767	78794_at
ENSG00000214530	ENST00000537947	78794_at
ENSG00000214530	ENST00000536728	78794_at
ENSG00000214530	ENST00000400925	78794_at
ENSG00000214530	ENST00000542989	78794_at
ENSG00000214530	ENST00000546314	78794_at
ENSG00000182923	ENST00000650279	69014_at
ENSG00000182923	ENST00000332047	69014_at
ENSG00000182923	ENST00000354446	69014_at
ENSG00000182923	ENST00000620544	69014_at
ENSG00000182923	ENST00000383229	69014_at
ENSG00000182923	ENST00000675561	69014_at
ENSG00000182923	ENST00000513612	69014_at
ENSG00000182923	ENST00000606977	69014_at
ENSG00000182923	ENST00000508778	69014_at
ENSG00000235613	ENST00000444067	78528_at
ENSG00000162614	ENST00000334785	90954_at
ENSG00000162614	ENST00000342754	90954_at
ENSG00000162614	ENST00000480732	90954_at
ENSG00000162614	ENST00000470735	90954_at
ENSG00000162614	ENST00000330010	90954_at
ENSG00000137960	ENST00000370759	83029_at
ENSG00000137960	ENST00000370759	70333_at
ENSG00000073711	ENST00000264977	85184_r_at
ENSG00000183495	ENST00000389561	72958_at
ENSG00000174579	ENST00000309993	76592_at
ENSG00000136709	ENST00000322313	83777_at
ENSG00000136709	ENST00000322313	82067_at
ENSG00000185684	ENST00000537558	73680_at
ENSG00000185684	ENST00000539351	73680_at
ENSG00000054967	ENST00000064780	83840_at
ENSG00000054967	ENST00000064780	71180_at
ENSG00000054967	ENST00000393580	83840_at
ENSG00000054967	ENST00000393580	71180_at
ENSG00000054967	ENST00000545886	83840_at
ENSG00000054967	ENST00000545886	71180_at
ENSG00000054967	ENST00000539134	83840_at
ENSG00000054967	ENST00000539134	71180_at
ENSG00000229752	ENST00000417407	80387_s_at
ENSG00000136731	ENST00000376723	81335_at
ENSG00000136731	ENST00000376723	75131_at
ENSG00000136731	ENST00000376723	89751_at
ENSG00000136731	ENST00000376723	87956_at
ENSG00000136731	ENST00000259253	81335_at
ENSG00000136731	ENST00000259253	75131_at
ENSG00000136731	ENST00000259253	89751_at
ENSG00000136731	ENST00000259253	87956_at
ENSG00000136731	ENST00000418197	89751_at
ENSG00000136731	ENST00000465836	89751_at
ENSG00000217289	ENST00000401540	91281_at
ENSG00000180178	ENST00000449736	74243_at
ENSG00000286058	ENST00000325390	74243_at
ENSG00000286058	ENST00000651005	74243_at
ENSG00000152076	ENST00000496704	77641_at
ENSG00000152076	ENST00000457413	77641_at
ENSG00000158092	ENST00000481752	81605_at
ENSG00000066405	ENST00000343735	67197_r_at
ENSG00000066405	ENST00000183605	67197_r_at
ENSG00000066405	ENST00000479660	67197_r_at
ENSG00000247077	ENST00000498926	88475_at
ENSG00000247077	ENST00000543955	88475_at
ENSG00000247077	ENST00000454808	88475_at
ENSG00000138231	ENST00000260803	76186_r_at
ENSG00000138231	ENST00000260803	74994_at
ENSG00000114098	ENST00000358441	84849_at
ENSG00000114098	ENST00000471453	84849_at
ENSG00000114098	ENST00000486832	84849_at
ENSG00000230756	ENST00000437982	87788_s_at
ENSG00000230756	ENST00000437982	80431_at
ENSG00000137941	ENST00000472688	76018_at
ENSG00000137941	ENST00000480174	76018_at
ENSG00000137941	ENST00000477524	76018_at
ENSG00000137941	ENST00000488014	76018_at
ENSG00000137941	ENST00000260505	76018_at
ENSG00000137941	ENST00000474957	76018_at
ENSG00000137941	ENST00000485638	76018_at
ENSG00000187726	ENST00000339764	75432_at
ENSG00000187726	ENST00000537753	75432_at
ENSG00000187726	ENST00000542350	75432_at
ENSG00000136718	ENST00000259239	91464_at
ENSG00000136718	ENST00000464432	91464_at
ENSG00000136718	ENST00000462392	91464_at
ENSG00000136718	ENST00000409649	91464_at
ENSG00000136718	ENST00000460766	91464_at
ENSG00000136718	ENST00000428740	91464_at
ENSG00000136718	ENST00000460100	91464_at
ENSG00000136718	ENST00000475074	91464_at
ENSG00000271576	ENST00000605506	69721_at
ENSG00000142875	ENST00000370688	84201_r_at
ENSG00000142875	ENST00000370680	84201_r_at
ENSG00000168014	ENST00000334126	74202_at
ENSG00000168014	ENST00000538625	74202_at
ENSG00000168014	ENST00000540452	74202_at
ENSG00000168014	ENST00000313663	74202_at
ENSG00000168014	ENST00000414160	74202_at
ENSG00000178162	ENST00000413041	74243_at
ENSG00000239402	ENST00000455215	74243_at
ENSG00000214029	ENST00000537226	85030_at
ENSG00000256223	ENST00000248211	69929_at
ENSG00000256223	ENST00000426665	69929_at
ENSG00000282944	ENST00000450440	74243_at
ENSG00000149380	ENST00000331597	84983_at
ENSG00000149380	ENST00000525968	84983_at
ENSG00000149380	ENST00000427714	84983_at
ENSG00000178171	ENST00000321420	67643_at
ENSG00000178171	ENST00000423981	67643_at
ENSG00000137976	ENST00000370665	74414_at
ENSG00000137976	ENST00000370662	74414_at
ENSG00000165434	ENST00000298198	90224_at
ENSG00000175538	ENST00000310128	68984_at
ENSG00000175538	ENST00000310128	86424_at
ENSG00000175538	ENST00000310128	68986_at
ENSG00000175538	ENST00000525550	68984_at
ENSG00000175538	ENST00000525550	68986_at
ENSG00000175538	ENST00000532569	68984_at
ENSG00000175538	ENST00000532569	86424_at
ENSG00000175538	ENST00000532569	68986_at
ENSG00000175538	ENST00000531854	68984_at
ENSG00000175538	ENST00000531854	86424_at
ENSG00000175538	ENST00000531854	68986_at
ENSG00000175538	ENST00000529425	68984_at
ENSG00000175538	ENST00000529425	86424_at
ENSG00000175538	ENST00000529425	68986_at
ENSG00000175538	ENST00000526855	68984_at
ENSG00000175538	ENST00000526855	86424_at
ENSG00000175538	ENST00000526855	68986_at
ENSG00000077514	ENST00000524752	70577_at
ENSG00000114107	ENST00000459695	81963_at
ENSG00000166439	ENST00000299563	71032_at
ENSG00000166439	ENST00000527301	71032_at
ENSG00000166435	ENST00000340360	73807_at
ENSG00000166435	ENST00000321448	73807_at
ENSG00000166435	ENST00000531849	69339_at
ENSG00000166435	ENST00000531849	73807_at
ENSG00000166435	ENST00000531449	73807_at
ENSG00000166435	ENST00000527087	73807_at
ENSG00000166435	ENST00000431210	73807_at
ENSG00000166435	ENST00000529926	69339_at
ENSG00000224425	ENST00000417338	91281_at
ENSG00000162642	ENST00000471115	86912_at
ENSG00000162642	ENST00000294661	86912_at
ENSG00000142867	ENST00000648566	89594_f_at
ENSG00000232742	ENST00000449922	80431_at
ENSG00000282057	ENST00000467530	68361_at
ENSG00000282057	ENST00000472448	68361_at
ENSG00000282057	ENST00000467666	68361_at
ENSG00000184432	ENST00000502734	71604_f_at
ENSG00000184432	ENST00000677073	71604_f_at
ENSG00000184432	ENST00000677882	71604_f_at
ENSG00000184432	ENST00000677601	71604_f_at
ENSG00000184432	ENST00000677309	71604_f_at
ENSG00000184432	ENST00000503326	71604_f_at
ENSG00000241170	ENST00000649255	86719_at
ENSG00000241170	ENST00000529570	86719_at
ENSG00000241170	ENST00000487111	86719_at
ENSG00000241170	ENST00000525104	86719_at
ENSG00000241170	ENST00000462248	86719_at
ENSG00000163040	ENST00000465939	77641_at
ENSG00000162139	ENST00000294064	82149_at
ENSG00000162139	ENST00000294064	79355_at
ENSG00000162139	ENST00000531509	79355_at
ENSG00000162139	ENST00000532963	79355_at
ENSG00000114113	ENST00000232217	85084_at
ENSG00000178631	ENST00000415794	69628_i_at
ENSG00000178631	ENST00000415794	69630_f_at
ENSG00000114115	ENST00000483943	69426_at
ENSG00000287151	ENST00000666411	78971_r_at
ENSG00000287151	ENST00000653458	78971_r_at
ENSG00000287151	ENST00000655714	78971_r_at
ENSG00000122417	ENST00000359242	79430_r_at
ENSG00000122417	ENST00000359242	87488_at
ENSG00000122417	ENST00000359242	72045_at
ENSG00000122417	ENST00000460698	72045_at
ENSG00000122417	ENST00000370566	87488_at
ENSG00000122417	ENST00000462648	79430_r_at
ENSG00000122417	ENST00000294678	79430_r_at
ENSG00000122417	ENST00000294678	87488_at
ENSG00000122417	ENST00000294678	72045_at
ENSG00000122417	ENST00000531412	72045_at
ENSG00000122417	ENST00000524695	72045_at
ENSG00000122417	ENST00000472144	72045_at
ENSG00000122417	ENST00000488879	87488_at
ENSG00000122417	ENST00000479890	87488_at
ENSG00000122417	ENST00000394733	87488_at
ENSG00000122417	ENST00000478286	87488_at
ENSG00000122417	ENST00000317336	79430_r_at
ENSG00000122417	ENST00000317336	87488_at
ENSG00000122417	ENST00000317336	72045_at
ENSG00000163046	ENST00000465868	90042_f_at
ENSG00000163046	ENST00000465868	90044_r_at
ENSG00000163046	ENST00000470729	90042_f_at
ENSG00000163046	ENST00000470729	90044_r_at
ENSG00000163046	ENST00000481691	90042_f_at
ENSG00000163046	ENST00000481691	90044_r_at
ENSG00000163046	ENST00000409867	90042_f_at
ENSG00000163046	ENST00000409867	90044_r_at
ENSG00000163046	ENST00000295181	90042_f_at
ENSG00000163046	ENST00000295181	90044_r_at
ENSG00000150551	ENST00000397463	72806_at
ENSG00000278281	ENST00000618009	72045_at
ENSG00000114120	ENST00000507429	75550_at
ENSG00000152127	ENST00000409645	72015_at
ENSG00000152127	ENST00000281923	72015_at
ENSG00000261737	ENST00000565575	84860_at
ENSG00000224043	ENST00000413962	68186_at
ENSG00000224043	ENST00000428857	68186_at
ENSG00000224043	ENST00000670642	68186_at
ENSG00000153936	ENST00000370551	81625_at
ENSG00000177311	ENST00000509842	67599_at
ENSG00000177311	ENST00000507722	67599_at
ENSG00000177311	ENST00000636289	67599_at
ENSG00000177311	ENST00000503809	67599_at
ENSG00000177311	ENST00000513258	67599_at
ENSG00000177311	ENST00000509883	67599_at
ENSG00000177311	ENST00000514251	67599_at
ENSG00000177311	ENST00000637056	67599_at
ENSG00000177311	ENST00000510338	67599_at
ENSG00000177311	ENST00000504673	67599_at
ENSG00000177311	ENST00000513570	67599_at
ENSG00000177311	ENST00000441582	67599_at
ENSG00000177311	ENST00000510726	67599_at
ENSG00000177311	ENST00000509813	67599_at
ENSG00000177311	ENST00000321464	67599_at
ENSG00000143013	ENST00000370544	87578_at
ENSG00000143013	ENST00000370544	78763_at
ENSG00000143013	ENST00000370544	86653_at
ENSG00000143013	ENST00000495705	87578_at
ENSG00000143013	ENST00000370542	78763_at
ENSG00000143013	ENST00000489303	78763_at
ENSG00000227290	ENST00000452509	73860_at
ENSG00000155903	ENST00000286364	81672_at
ENSG00000155903	ENST00000452898	81672_at
ENSG00000114125	ENST00000273480	91720_at
ENSG00000114125	ENST00000480908	91720_at
ENSG00000114125	ENST00000393000	91720_at
ENSG00000114125	ENST00000477012	91720_at
ENSG00000114125	ENST00000477393	91720_at
ENSG00000149243	ENST00000376292	83924_at
ENSG00000149243	ENST00000539798	83924_at
ENSG00000149243	ENST00000460787	83924_at
ENSG00000069849	ENST00000475483	77299_at
ENSG00000114126	ENST00000489671	80531_at
ENSG00000114126	ENST00000489671	70929_f_at
ENSG00000114126	ENST00000499676	80531_at
ENSG00000114126	ENST00000499676	70929_f_at
ENSG00000117228	ENST00000370473	73236_g_at
ENSG00000117228	ENST00000484970	73236_g_at
ENSG00000117228	ENST00000479889	73236_g_at
ENSG00000117228	ENST00000468959	73236_g_at
ENSG00000175066	ENST00000392993	82398_r_at
ENSG00000162645	ENST00000370466	83245_at
ENSG00000162645	ENST00000493802	83245_at
ENSG00000154451	ENST00000481145	80045_at
ENSG00000154451	ENST00000481145	87102_at
ENSG00000154451	ENST00000370459	80045_at
ENSG00000154451	ENST00000443807	80045_at
ENSG00000171533	ENST00000304771	89625_at
ENSG00000171533	ENST00000526740	89625_at
ENSG00000171533	ENST00000526689	89625_at
ENSG00000171488	ENST00000370454	86568_at
ENSG00000162664	ENST00000340281	81289_at
ENSG00000162664	ENST00000370447	81289_at
ENSG00000255507	ENST00000533945	74495_at
ENSG00000255507	ENST00000533590	74495_at
ENSG00000255507	ENST00000527219	74495_at
ENSG00000255507	ENST00000653975	74495_at
ENSG00000255507	ENST00000531263	74495_at
ENSG00000255507	ENST00000529719	74495_at
ENSG00000233593	ENST00000634619	86959_at
ENSG00000233593	ENST00000635581	86959_at
ENSG00000233593	ENST00000455680	86959_at
ENSG00000233593	ENST00000606660	86959_at
ENSG00000233593	ENST00000635959	86959_at
ENSG00000233593	ENST00000443802	86959_at
ENSG00000233593	ENST00000636917	86959_at
ENSG00000233593	ENST00000637260	86959_at
ENSG00000233593	ENST00000652632	86959_at
ENSG00000233593	ENST00000655784	86959_at
ENSG00000233593	ENST00000664774	86959_at
ENSG00000233593	ENST00000653770	86959_at
ENSG00000233593	ENST00000668679	86959_at
ENSG00000233593	ENST00000657053	86959_at
ENSG00000233593	ENST00000670437	86959_at
ENSG00000233593	ENST00000671243	86959_at
ENSG00000233593	ENST00000435649	86959_at
ENSG00000233593	ENST00000658618	86959_at
ENSG00000233593	ENST00000670363	86959_at
ENSG00000285532	ENST00000662449	86954_at
ENSG00000122482	ENST00000370440	68894_at
ENSG00000122482	ENST00000474405	68498_at
ENSG00000122482	ENST00000337393	68894_at
ENSG00000122482	ENST00000621077	68894_at
ENSG00000179240	ENST00000662483	80320_at
ENSG00000179240	ENST00000530460	80320_at
ENSG00000179240	ENST00000663165	72176_at
ENSG00000179240	ENST00000663165	80320_at
ENSG00000179240	ENST00000321844	80320_at
ENSG00000179240	ENST00000607673	72176_at
ENSG00000179240	ENST00000607673	80320_at
ENSG00000179240	ENST00000667240	80320_at
ENSG00000179240	ENST00000529331	80320_at
ENSG00000179240	ENST00000531785	80320_at
ENSG00000179240	ENST00000673806	80320_at
ENSG00000255135	ENST00000530759	89693_at
ENSG00000255135	ENST00000572035	89693_at
ENSG00000255135	ENST00000663202	89693_at
ENSG00000255135	ENST00000663082	89693_at
ENSG00000255135	ENST00000658868	89693_at
ENSG00000158636	ENST00000529032	75292_at
ENSG00000158636	ENST00000334736	75292_at
ENSG00000188582	ENST00000340634	80972_at
ENSG00000144228	ENST00000280098	91171_at
ENSG00000144228	ENST00000280098	67402_at
ENSG00000241772	ENST00000458007	67402_at
ENSG00000241772	ENST00000449869	91171_at
ENSG00000255100	ENST00000528075	71776_at
ENSG00000255100	ENST00000526585	71776_at
ENSG00000255100	ENST00000527778	71776_at
ENSG00000261578	ENST00000566747	77158_at
ENSG00000078124	ENST00000532485	86135_at
ENSG00000078124	ENST00000278544	86135_at
ENSG00000172031	ENST00000370383	69817_at
ENSG00000268129	ENST00000597953	89959_at
ENSG00000241679	ENST00000465880	74372_at
ENSG00000181744	ENST00000315691	90431_at
ENSG00000181744	ENST00000493396	90431_at
ENSG00000181744	ENST00000491798	90431_at
ENSG00000181744	ENST00000483808	90431_at
ENSG00000075884	ENST00000295095	78689_at
ENSG00000075884	ENST00000549436	78689_at
ENSG00000114698	ENST00000354952	69499_at
ENSG00000114698	ENST00000446574	69499_at
ENSG00000114698	ENST00000493382	69499_at
ENSG00000114698	ENST00000460350	69499_at
ENSG00000114698	ENST00000476202	69499_at
ENSG00000114698	ENST00000481701	69499_at
ENSG00000121964	ENST00000392869	83920_at
ENSG00000121964	ENST00000409214	83920_at
ENSG00000121964	ENST00000392867	83920_at
ENSG00000121964	ENST00000409298	83920_at
ENSG00000121964	ENST00000392871	83920_at
ENSG00000121964	ENST00000415569	83920_at
ENSG00000121964	ENST00000241391	83920_at
ENSG00000121964	ENST00000542155	83920_at
ENSG00000121964	ENST00000618778	83920_at
ENSG00000121964	ENST00000344850	83920_at
ENSG00000163746	ENST00000336685	81738_at
ENSG00000163746	ENST00000613069	81738_at
ENSG00000163746	ENST00000497985	81738_at
ENSG00000117500	ENST00000370282	80956_r_at
ENSG00000117500	ENST00000370290	80956_r_at
ENSG00000169554	ENST00000636471	70325_at
ENSG00000169554	ENST00000636026	70325_at
ENSG00000169554	ENST00000637267	70325_at
ENSG00000169554	ENST00000465308	70325_at
ENSG00000169554	ENST00000465070	73495_at
ENSG00000169554	ENST00000465070	70325_at
ENSG00000169554	ENST00000470879	73495_at
ENSG00000169554	ENST00000629520	73495_at
ENSG00000169554	ENST00000636445	73495_at
ENSG00000169554	ENST00000625161	73495_at
ENSG00000223745	ENST00000602488	75478_at
ENSG00000223745	ENST00000602488	75476_s_at
ENSG00000223745	ENST00000457025	75476_s_at
ENSG00000223745	ENST00000457025	88021_at
ENSG00000223745	ENST00000446528	75476_s_at
ENSG00000223745	ENST00000451302	89655_at
ENSG00000223745	ENST00000451302	75476_s_at
ENSG00000223745	ENST00000415150	75476_s_at
ENSG00000223745	ENST00000455474	75476_s_at
ENSG00000223745	ENST00000447577	75476_s_at
ENSG00000223745	ENST00000442860	75476_s_at
ENSG00000223745	ENST00000414430	75476_s_at
ENSG00000223745	ENST00000429859	75476_s_at
ENSG00000223745	ENST00000427669	75476_s_at
ENSG00000223745	ENST00000424517	75476_s_at
ENSG00000223745	ENST00000440778	88021_at
ENSG00000223745	ENST00000421202	88021_at
ENSG00000223745	ENST00000661111	75476_s_at
ENSG00000223745	ENST00000661111	88021_at
ENSG00000223745	ENST00000438777	88021_at
ENSG00000223745	ENST00000449305	88021_at
ENSG00000223745	ENST00000457387	88021_at
ENSG00000223745	ENST00000452347	88021_at
ENSG00000223745	ENST00000668257	75476_s_at
ENSG00000223745	ENST00000445076	88021_at
ENSG00000223745	ENST00000653362	88021_at
ENSG00000223745	ENST00000655606	88021_at
ENSG00000117505	ENST00000370272	82527_r_at
ENSG00000117505	ENST00000370272	67562_at
ENSG00000067334	ENST00000436063	73067_at
ENSG00000067334	ENST00000462746	73067_at
ENSG00000067334	ENST00000496535	73067_at
ENSG00000067334	ENST00000359208	73067_at
ENSG00000023909	ENST00000370238	90801_at
ENSG00000023909	ENST00000615724	90801_at
ENSG00000178301	ENST00000528638	89032_at
ENSG00000178301	ENST00000313578	89032_at
ENSG00000048649	ENST00000308488	84416_at
ENSG00000048649	ENST00000528095	84416_at
ENSG00000048649	ENST00000440064	84416_at
ENSG00000279166	ENST00000623674	85371_at
ENSG00000226674	ENST00000631075	75623_at
ENSG00000151366	ENST00000281031	89456_at
ENSG00000151366	ENST00000527806	89456_at
ENSG00000163755	ENST00000494327	79056_r_at
ENSG00000163755	ENST00000494327	79054_i_at
ENSG00000143036	ENST00000446120	73044_s_at
ENSG00000143036	ENST00000446120	77599_at
ENSG00000143036	ENST00000446120	73045_r_at
ENSG00000143036	ENST00000271227	73044_s_at
ENSG00000143036	ENST00000271227	77599_at
ENSG00000143036	ENST00000271227	73045_r_at
ENSG00000143036	ENST00000527077	73044_s_at
ENSG00000143036	ENST00000527077	77599_at
ENSG00000143036	ENST00000527077	73045_r_at
ENSG00000143036	ENST00000529450	73044_s_at
ENSG00000143036	ENST00000529450	77599_at
ENSG00000143036	ENST00000529450	73045_r_at
ENSG00000143036	ENST00000467909	73044_s_at
ENSG00000143036	ENST00000467909	77599_at
ENSG00000143036	ENST00000467909	73045_r_at
ENSG00000143036	ENST00000532427	73044_s_at
ENSG00000143036	ENST00000532427	77599_at
ENSG00000143036	ENST00000475883	73044_s_at
ENSG00000143036	ENST00000475883	77599_at
ENSG00000143036	ENST00000475883	73045_r_at
ENSG00000143036	ENST00000532670	73045_r_at
ENSG00000118369	ENST00000530535	74373_at
ENSG00000118369	ENST00000529308	74373_at
ENSG00000118369	ENST00000530546	74373_at
ENSG00000118369	ENST00000526425	74373_at
ENSG00000172339	ENST00000370205	84301_at
ENSG00000172339	ENST00000370205	84303_g_at
ENSG00000172339	ENST00000507727	84301_at
ENSG00000172339	ENST00000507727	84303_g_at
ENSG00000152078	ENST00000370203	75922_at
ENSG00000122481	ENST00000460571	71622_at
ENSG00000241313	ENST00000495094	90113_at
ENSG00000241313	ENST00000466836	90113_at
ENSG00000241313	ENST00000663001	90113_at
ENSG00000114744	ENST00000473414	89840_at
ENSG00000114744	ENST00000491617	89840_at
ENSG00000114744	ENST00000463077	89840_at
ENSG00000114744	ENST00000483708	89840_at
ENSG00000137970	ENST00000468715	80387_s_at
ENSG00000204406	ENST00000407073	88448_at
ENSG00000204406	ENST00000642680	88448_at
ENSG00000204406	ENST00000478190	72865_at
ENSG00000204406	ENST00000638043	88448_at
ENSG00000204406	ENST00000629878	88448_at
ENSG00000204406	ENST00000416015	88448_at
ENSG00000204406	ENST00000628572	88448_at
ENSG00000204406	ENST00000496893	88448_at
ENSG00000204406	ENST00000630352	88448_at
ENSG00000204406	ENST00000637502	88448_at
ENSG00000182103	ENST00000329203	77323_at
ENSG00000182103	ENST00000329203	84582_at
ENSG00000135999	ENST00000258484	89007_at
ENSG00000120742	ENST00000491195	81680_at
ENSG00000120742	ENST00000490945	81680_at
ENSG00000120742	ENST00000463647	81680_at
ENSG00000120742	ENST00000484608	81680_at
ENSG00000144895	ENST00000460851	76340_r_at
ENSG00000144895	ENST00000477551	76340_r_at
ENSG00000144895	ENST00000482471	76340_r_at
ENSG00000246067	ENST00000533528	72524_i_at
ENSG00000246067	ENST00000533528	72525_r_at
ENSG00000246067	ENST00000658917	72524_i_at
ENSG00000246067	ENST00000658917	72525_r_at
ENSG00000255503	ENST00000533329	88224_at
ENSG00000187123	ENST00000409381	74473_at
ENSG00000187123	ENST00000334166	74473_at
ENSG00000187123	ENST00000418762	74473_at
ENSG00000187123	ENST00000651933	74473_at
